Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94)
1.1567552957760125e-09,0.13079183984312817,0.46346346346346345,0.0,0.0,0.0,0.07305249622252356,0.0,1.877986800312791e-05,2.2269524504118983e-09,1.29735101212743e-10,3.5919880580822777e-07,3.7154191285135205e-09,9.64048081022505e-06,7.225829037829662e-12,0.0,0.4634634839530101,3.4389268213856867e-06,7.869734895869774e-06,1.702786345828263e-05,3.0904078126737894e-06,2.4522853233183995e-08,8.700017792856247e-09,3.357502611702806e-08,4.783833555185922e-13,2.868199225890506e-10,1.485970702013368e-15,2.960880096989547e-12,5.886675210231058e-11,1.0325911538543617e-14
1.1790328217543394e-09,0.13079196592969727,0.46346346346346345,0.0,0.0,0.0,0.07305209899012931,0.0,1.9337823068327738e-05,2.3173166855311356e-09,1.3357341903447746e-10,3.684461348812512e-07,3.890772555126177e-09,9.880612555213096e-06,7.451110915768734e-12,0.0,0.4634634852051629,3.5704002294402047e-06,7.943283820500486e-06,1.736945751999477e-05,3.0943831466419638e-06,2.5035773427068765e-08,8.888000487880706e-09,3.470403329676909e-08,4.944704698523504e-13,3.0143566192019417e-10,1.561693094290322e-15,3.0371594561016397e-12,6.18713986349407e-11,1.0853817692404995e-14
1.2013103477326663e-09,0.13079209261656305,0.46346346346346345,0.0,0.0,0.0,0.0730517017035801,0.0,1.9900315495139504e-05,2.4095272798425705e-09,1.3745681829593391e-10,3.7772349397249477e-07,4.070484990797349e-09,1.0121060801804884e-05,7.67852688014257e-12,0.0,0.4634634865075807,3.7042771451185946e-06,8.015033734327552e-06,1.7710402232369795e-05,3.098070416683062e-06,2.5556695340968713e-08,9.079775498524004e-09,3.585721176644745e-08,5.109020238365006e-13,3.1653838375479267e-10,1.639938494996978e-15,3.1136866360618374e-12,6.497642259729322e-11,1.1399379756615448e-14
1.2235878737109931e-09,0.13079221989455697,0.46346346346346345,0.0,0.0,0.0,0.07305130436189083,0.0,2.0467275124207754e-05,2.5035835466328398e-09,1.4138585208885848e-10,3.870304495902794e-07,4.254564687403773e-09,1.0361804636564373e-05,7.908042700852608e-12,0.0,0.4634634878612476,3.840551043708184e-06,8.08502860559082e-06,1.8050658421735253e-05,3.101492073054265e-06,2.6085797819002156e-08,9.275345525044023e-09,3.7035043694123626e-08,5.2768488849746e-13,3.321384530544463e-10,1.7207606040046377e-15,3.190458069888784e-12,6.818396741240624e-11,1.1962974798148557e-14
1.24586539968932e-09,0.1307923477548416,0.46346346346346345,0.0,0.0,0.0,0.07305090696407934,0.0,2.1038634263930562e-05,2.599484630601841e-09,1.4536108936289065e-10,3.9636663283607e-07,4.443019589389972e-09,1.0602824815477899e-05,8.139625134110659e-12,0.0,0.4634634892671451,3.979215184985561e-06,8.153311327928864e-06,1.8390188264930204e-05,3.1046688458862472e-06,2.6623251332199215e-08,9.474711818212814e-09,3.823801125703164e-08,5.448259350229385e-13,3.482464392788006e-10,1.8042141806767656e-15,3.2674707601473643e-12,7.149621880160808e-11,1.2544987338900827e-14
1.2681429256676469e-09,0.13079247618889156,0.46346346346346345,0.0,0.0,0.0,0.07305050950916638,0.0,2.1614327545877015e-05,2.6972295140259103e-09,1.4938311336154846e-10,4.05731734652615e-07,4.6358573621220806e-09,1.0844103635885563e-05,8.373241880056331e-12,0.0,0.46346349072625237,4.120262618431203e-06,8.219923746642577e-06,1.8728955253494162e-05,3.1076198771680874e-06,2.7169218264500315e-08,9.677874312089773e-09,3.9466596461512256e-08,5.623320321963956e-13,3.648731162869768e-10,1.8903550433584533e-15,3.3447220583913982e-12,7.491540477985627e-11,1.3145809355102873e-14
1.2904204516459737e-09,0.1307926051884745,0.46346346346346345,0.0,0.0,0.0,0.07305011199617573,0.0,2.2194291790403896e-05,2.796817022738952e-09,1.5345252017613405e-10,4.1512550142288906e-07,4.8330854180433206e-09,1.1085624818241527e-05,8.608861542899925e-12,0.0,0.463463492239546,4.263686188527806e-06,8.284906684316897e-06,1.9066924158751214e-05,3.110362842591862e-06,2.7723853188506812e-08,9.8848317413406e-09,4.0721280979322217e-08,5.802100440650495e-13,3.8202946216505033e-10,1.9792400684827154e-15,3.422209861772872e-12,7.844379563586896e-11,1.3765840274061181e-14
1.3126979776243006e-09,0.13079273474563494,0.46346346346346345,0.0,0.0,0.0,0.07304971442413434,0.0,2.277846588170876e-05,2.8982458319363254e-09,1.5756991740857436e-10,4.2454773089395656e-07,5.0347109407996255e-09,1.1327373396947856e-05,8.846453593414009e-12,0.0,0.4634634938079998,4.409478540122619e-06,8.3482999658163e-06,1.9404060997767397e-05,3.112914064036046e-06,2.828730313140118e-08,1.0095581745045572e-08,4.200254599842824e-08,5.984668278136906e-13,3.9972665898623214e-10,2.070927189328116e-15,3.4999325810973614e-12,8.20837038984092e-11,1.440548696847444e-14
1.3349755036026275e-09,0.13079286485267824,0.46346346346346345,0.0,0.0,0.0,0.07304931679207234,0.0,2.336679065161417e-05,3.0015144718062206e-09,1.617359229349064e-10,4.339982684012609e-07,5.240740907491181e-09,1.1569335619563825e-05,9.085988333609728e-12,0.0,0.4634634954325849,4.557632123835825e-06,8.410142442669399e-06,1.9740333000159854e-05,3.115288613407716e-06,2.885970783143557e-08,1.0310120958701388e-08,4.331087208662486e-08,6.171092318214674e-13,4.179760925096649e-10,2.165475394458374e-15,3.5778888446994476e-12,8.583748428993157e-11,1.5065163748444095e-14
1.3572530295809543e-09,0.13079299550215603,0.46346346346346345,0.0,0.0,0.0,0.07304891909902311,0.0,2.3959208771431324e-05,3.1066213329931263e-09,1.6595116376176134e-10,4.434770033699169e-07,5.451182109193658e-09,1.1811498853746464e-05,9.32743686344621e-12,0.0,0.46346349711426976,4.708139201498782e-06,8.470472016857595e-06,2.0075708575736744e-05,3.1175004085082558e-06,2.944119998536934e-08,1.0528445095903628e-08,4.464673906652534e-08,6.36144093881132e-13,4.367893518230736e-10,2.262944725871035e-15,3.656077698443058e-12,8.970753366866334e-11,1.5745292351433663e-14
1.3795305555592812e-09,0.13079312668685256,0.46346346346346345,0.0,0.0,0.0,0.07304852134402337,0.0,2.455566465130167e-05,3.213564671897918e-09,1.702162749688014e-10,4.52983866072715e-07,5.666041169881803e-09,1.2053851501327969e-05,9.570771049432803e-12,0.0,0.46346349885401944,4.86099185160748e-06,8.529325664022285e-06,2.041015728294748e-05,3.1195623015357014e-06,3.003190548721862e-08,1.0750549021003735e-08,4.601062590066128e-08,6.555782395615643e-13,4.561782289339027e-10,2.3633962768792745e-15,3.734498678762883e-12,9.369629096006835e-11,1.6446301930396545e-14
1.401808081537608e-09,0.13079325839977216,0.46346346346346345,0.0,0.0,0.0,0.07304812352611324,0.0,2.5156104346460727e-05,3.3223426158189705e-09,1.7453189873061737e-10,4.625188246258399e-07,5.885324563877765e-09,1.229638291898171e-05,9.815963494994219e-12,0.0,0.46346350065279623,5.016181974778033e-06,8.586739456104942e-06,2.0743649798123388e-05,3.1214861607894862e-06,3.0631943658664676e-08,1.097642681386824e-08,4.7403010585586786e-08,6.754184806987947e-13,4.761547183130644e-10,2.466892189748174e-15,3.8131514420144034e-12,9.780623707853787e-11,1.716862904012681e-14
1.446363133494262e-09,0.1307935233833308,0.46346346346346345,0.0,0.0,0.0,0.07304732769773967,0.0,2.636872712578462e-05,3.545394211782799e-09,1.833172828982275e-10,4.816730749597997e-07,6.337189592953962e-09,1.2781943845465443e-05,1.0311817100509327e-11,0.0,0.46346350443126466,5.333541385967335e-06,8.697387374917042e-06,2.1407654369812968e-05,3.1249627640681486e-06,3.186046374284488e-08,1.1439476726015722e-08,5.0275180101988666e-08,7.163444200161604e-13,5.179195209365244e-10,2.6832708986156526e-15,3.971152612463285e-12,1.0639982884577943e-10,1.8679018983500484e-14
1.4864626802552506e-09,0.1307937636089798,0.46346346346346345,0.0,0.0,0.0,0.07304661122749223,0.0,2.7473201824336316e-05,3.752393740045851e-09,1.9140343862082957e-10,4.990083489266513e-07,6.759061767043394e-09,1.3219470379923492e-05,1.0764179882119245e-11,0.0,0.46346350804334696,5.627074310876982e-06,8.792390337437088e-06,2.2001715976843265e-05,3.127721091703836e-06,3.2999119713263825e-08,1.1869054740527371e-08,5.296236749261627e-08,7.546346199120162e-13,5.576419325516469e-10,2.8890682458997986e-15,4.114149243220293e-12,1.1457427218744608e-10,2.0115806382189377e-14
1.5265622270162391e-09,0.130794005446136,0.46346346346346345,0.0,0.0,0.0,0.07304589453864906,0.0,2.8589811697192584e-05,3.965302874936877e-09,1.996634776632959e-10,5.164356134224137e-07,7.195364202599417e-09,1.3657447072099552e-05,1.1222168231611217e-11,0.0,0.4634635118614938,5.9280471295928e-06,8.883250134308404e-06,2.2592271482306084e-05,3.1301791821099324e-06,3.416959154045549e-08,1.2310737683870571e-08,5.574926794205492e-08,7.943457418999806e-13,5.994639426465482e-10,3.1057434098120918e-15,4.257904667823776e-12,1.2318185955143567e-10,2.1628788422182506e-14
1.5666617737772277e-09,0.13079424886064756,0.46346346346346345,0.0,0.0,0.0,0.0730451776257432,0.0,2.971829138982804e-05,4.184106649842271e-09,2.081012971005247e-10,5.339557273735218e-07,7.646131096969645e-09,1.4095837925365842e-05,1.1685645660460333e-11,0.0,0.4634635158911963,6.236406885246134e-06,8.970147249027193e-06,2.317918650987778e-05,3.1323793742201153e-06,3.5372365054076305e-08,1.2764469055258285e-08,5.86386228012159e-08,8.355168536717375e-13,6.434627491059368e-10,3.3336963458476184e-15,4.402425945130857e-12,1.322385645696168e-10,2.322077639984886e-14
1.6067613205382163e-09,0.13079449381977318,0.46346346346346345,0.0,0.0,0.0,0.073044460483348,0.0,3.0858387238417725e-05,4.408789102395137e-09,2.167208121790897e-10,5.515697721266913e-07,8.111396067166041e-09,1.4534612428619216e-05,1.2154481545414835e-11,0.0,0.4634635201379069,6.552099178347596e-06,9.053254302244074e-06,2.3762336218347665e-05,3.1343583488679586e-06,3.6607872914624375e-08,1.3230187439063355e-08,6.163315707584025e-08,8.781867903482903e-13,6.897176257922556e-10,3.573337765030994e-15,4.547721952925507e-12,1.4176079272313983e-10,2.4894657747772248e-14
1.6468608672992048e-09,0.13079474029231358,0.46346346346346345,0.0,0.0,0.0,0.07304374310607828,0.0,3.200985630967881e-05,4.639333348173005e-09,2.255259470860832e-10,5.692790223074485e-07,8.591192309097432e-09,1.4973744817698662e-05,1.2628550781969335e-11,0.0,0.4634635246070394,6.8750682624461576e-06,9.132736394624214e-06,2.434160483865519e-05,3.13614788815949e-06,3.7876497806106305e-08,1.3707827003506039e-08,6.473557834446999e-08,9.223941390628502e-13,7.383099083217005e-10,3.825089060223615e-15,4.69380316831647e-12,1.517653787041561e-10,2.6653395571337414e-14
1.6869604140601934e-09,0.13079498824831223,0.46346346346346345,0.0,0.0,0.0,0.07304302548859097,0.0,3.3172465549186204e-05,4.875721650292661e-09,2.345206269557251e-10,5.870849203389072e-07,9.085552734484959e-09,1.5413213436179476e-05,1.3107733467793337e-11,0.0,0.4634635293039667,7.205257137234065e-06,9.20875143456778e-06,2.4916885231981983e-05,3.1377755323702297e-06,3.917857543723718e-08,1.4197317928179797e-08,6.794857578626898e-08,9.681772251094235e-13,7.893229790453277e-10,4.0893822283124425e-15,4.8406814776494276e-12,1.6226958361255247e-10,2.850002815601133e-14
1.727059960821182e-09,0.13079523765905876,0.46346346346346345,0.0,0.0,0.0,0.07304230762558618,0.0,3.4345991023489763e-05,5.1179354851948724e-09,2.4370877093292e-10,6.049890541150104e-07,9.594510088631648e-09,1.585300018143622e-05,1.359191461247062e-11,0.0,0.46346353423402037,7.542607638999215e-06,9.28145045175813e-06,2.5488078467545945e-05,3.139265148929317e-06,4.051439736721688e-08,1.4698586773333145e-08,7.127481930404496e-08,1.015574099442359e-12,8.428422513222365e-10,4.3666597887309554e-15,4.9883699620732775e-12,1.7329109200560502e-10,3.043766844876568e-14
1.7671595075821705e-09,0.13079548849694714,0.46346346346346345,0.0,0.0,0.0,0.07304158951180782,0.0,3.553021724801099e-05,5.365955604701134e-09,2.5309428620843784e-10,6.229931375485575e-07,1.0118097050807949e-08,1.6293090028075108e-05,1.4080983871666249e-11,0.0,0.46346353940248947,7.887060528248452e-06,9.350977896766473e-06,2.6055093419772674e-05,3.140637421648096e-06,4.1884213662146696e-08,1.5211556799363285e-08,7.471695873403326e-08,1.0646225274162798e-12,8.989551531291542e-10,4.657374698542024e-15,5.136882734767975e-12,1.84848008809585e-10,3.246950351494247e-14
1.807259054343159e-09,0.1307957407354154,0.46346346346346345,0.0,0.0,0.0,0.07304087114204445,0.0,3.6724936586770246e-05,5.61976209460807e-09,2.6268106286005166e-10,6.410989935126803e-07,1.065634632026897e-08,1.6733470615295432e-05,1.4574835302272317e-11,0.0,0.46346354481462004,8.238555574390917e-06,9.417471927589262e-06,2.661784638361795e-05,3.1419102740660687e-06,4.328823539693069e-08,1.573614825001995e-08,7.827762312743931e-08,1.1153599785506364e-12,9.577511100925784e-10,4.961990264529032e-15,5.286234829573197e-12,1.9695885611101642e-10,3.45987939736551e-14
1.8473586011041477e-09,0.13079599434886402,0.46346346346346345,0.0,0.0,0.0,0.07304015251112976,0.0,3.792994871395966e-05,5.879334430006567e-09,2.7247296938814395e-10,6.593085388308436e-07,1.1209290690059567e-08,1.7174131888547347e-05,1.507336713606879e-11,0.0,0.46346355047561366,8.597031637395485e-06,9.481064683726518e-06,2.7176260707188458e-05,3.1430992368583593e-06,4.472663701332061e-08,1.6272278607718576e-08,8.195942009426118e-08,1.167823617173996e-12,1.0193215280034324e-09,5.28098005260581e-15,5.4364420494578726e-12,2.0964256983986456e-10,3.68288734142686e-14
1.887458147865136e-09,0.13079624931259587,0.46346346346346345,0.0,0.0,0.0,0.07303943361394341,0.0,3.914506012949901e-05,6.144651527505939e-09,2.82473848853661e-10,6.776237710444104e-07,1.1776963110296412e-08,1.7615065787967505e-05,1.557648156992068e-11,0.0,0.4634635563906275,8.962426746400565e-06,9.541882548388099e-06,2.7730266440838228e-05,3.144217767066114e-06,4.6199558543716796e-08,1.6819862825735002e-08,8.576493520334854e-08,1.2220502938740642e-12,1.0837597748619114e-09,5.61482779479256e-15,5.587520848295699e-12,2.229184963544319e-10,3.916314779545348e-14
1.9275576946261244e-09,0.13079650560275563,0.46346346346346345,0.0,0.0,0.0,0.07303871444541137,0.0,4.037008372299351e-05,6.415691794503267e-09,2.9268751555556117e-10,6.96046756765532e-07,1.2359396742120582e-08,1.8056265978276555e-05,1.6084084571093676e-11,0.0,0.4634635625647727,9.334678175276557e-06,9.600046399279778e-06,2.8279800002106957e-05,3.1452775246375456e-06,4.770710770805959e-08,1.7378813539749613e-08,8.969673143515181e-08,1.2780765377030694e-12,1.15116116248753e-09,5.964027293939057e-15,5.739488275853772e-12,2.3680638893511475e-10,4.160509482787829e-14
1.9676572413871127e-09,0.13079676319627762,0.46346346346346345,0.0,0.0,0.0,0.07303799500050658,0.0,4.160483838069786e-05,6.692433175643029e-09,3.031177521853541e-10,7.145796214300133e-07,1.2956625003471835e-08,1.849772761502056e-05,1.6596085696304666e-11,0.0,0.46346356900311475,9.713722515156235e-06,9.655671848441626e-06,2.8824803855837777e-05,3.1462886115621518e-06,4.9249361891218744e-08,1.7949041261504522e-08,9.375734868323871e-08,1.3359385490676514e-12,1.2216229277309424e-09,6.329082326384535e-15,5.892361865827141e-12,2.513264041944987e-10,4.415826334228081e-14
2.007756788148101e-09,0.13079702207083702,0.46346346346346345,0.0,0.0,0.0,0.0730372752742493,0.0,4.284914863021658e-05,6.974853196612719e-09,3.1376830739866546e-10,7.332245402691136e-07,1.3568681607805845e-08,1.893944714216805e-05,1.711239792314945e-11,0.0,0.46346357571067215,1.0099495743955141e-05,9.708869471617436e-06,2.9365226208803568e-05,3.1472597787460106e-06,5.082637000825464e-08,1.8530454557632527e-08,9.794930330033197e-08,1.3956721932573274e-12,1.2952442133251485e-09,6.710506542749322e-15,6.046159537903376e-12,2.6649909841147815e-10,4.6826272644161225e-14
2.0478563349090894e-09,0.1307972822048077,0.46346346346346345,0.0,0.0,0.0,0.07303655526170764,0.0,4.410284431811385e-05,7.262929005419042e-09,3.246428937480257e-10,7.519837303347806e-07,1.4195600596777543e-08,1.938142211651763e-05,1.7632937492649267e-11,0.0,0.46346358269241633,1.0491933292919076e-05,9.75974502763387e-06,2.9901020718171208e-05,3.1481986053181664e-06,5.243815426471166e-08,1.912296021624938e-08,1.0227508768504118e-07,1.4573129945609869e-12,1.372126048412061e-09,7.108823367044502e-15,6.200899585024803e-12,2.8234542379675423e-10,4.96128118560466e-14
2.087955881670078e-09,0.13079754357722223,0.46346346346346345,0.0,0.0,0.0,0.07303583495799769,0.0,4.536576031647207e-05,7.5566374112784e-09,3.3574518593119274e-10,7.708594434430968e-07,1.4837416367723953e-08,1.982365105521822e-05,1.8157623761864496e-11,0.0,0.4634635899532713,1.0890970110251287e-05,9.808399668233463e-06,3.043214621318169e-05,3.1491116541835963e-06,5.408471181838334e-08,1.9726463402936114e-08,1.0673716990644575e-07,1.5208961309092045e-12,1.4523713287757799e-09,7.52456589426191e-15,6.35660059329993e-12,2.988867246961103e-10,5.252163924886778e-14
2.128055428431066e-09,0.13079780616773617,0.46346346346346345,0.0,0.0,0.0,0.07303511435828416,0.0,4.663773625517719e-05,7.85595492124493e-09,3.4707881931773054e-10,7.89853959926135e-07,1.549416369661892e-08,2.026613330342388e-05,1.868637906570163e-11,0.0,0.4634635974981127,1.1296540721883464e-05,9.854930138773118e-06,3.09585664294693e-05,3.150004606894726e-06,5.5766016348327824e-08,2.0340867807088972e-08,1.113379933643665e-07,1.5864564290280348e-12,1.5360847968103086e-09,7.958276786588359e-15,6.513281348107012e-12,3.1614473373712067e-10,5.555658156349916e-14
2.1681549751920545e-09,0.13079806995659563,0.46346346346346345,0.0,0.0,0.0,0.07303439345778032,0.0,4.791861627714587e-05,8.160857774692247e-09,3.586473887218232e-10,8.08969583097492e-07,1.6165877757076914e-08,2.070886891952934e-05,1.9219128587145245e-11,0.0,0.4634636053317682,1.1708579289460658e-05,9.899428970177935e-06,3.148024975547391e-05,3.1508823804754136e-06,5.7482019536473625e-08,2.0966075779460227e-08,1.1607997648334893e-07,1.6540283600865045e-12,1.6233730212477694e-09,8.41050816837903e-15,6.670960852695459e-12,3.3414156792460365e-10,5.87215333229213e-14
2.208254521953043e-09,0.13079833492460674,0.46346346346346345,0.0,0.0,0.0,0.0730336722517485,0.0,4.920824881394677e-05,8.471321975760836e-09,3.704544473919979e-10,8.28208634345361e-07,1.685259413593114e-08,2.11518585756636e-05,1.9755800235204255e-11,0.0,0.4634636134590165,1.2127019665613435e-05,9.941984662529116e-06,3.1997168990416176e-05,3.151749228592295e-06,5.9232652466900065e-08,2.1601988461756243e-08,1.2096551243835972e-07,1.7236460357789598e-12,1.7143443766725336e-09,8.881821520021516e-15,6.829658277849064e-12,3.5289972468999665e-10,6.20204561362518e-14
2.2483540687140312e-09,0.1307986010531083,0.46346346346346345,0.0,0.0,0.0,0.07303295073550016,0.0,5.05064863795112e-05,8.78732332387891e-09,3.825035061911003e-10,8.475734487752188e-07,1.7554348845858428e-08,2.159510347135436e-05,2.0296324529920313e-11,0.0,0.46346362188458756,1.2551795446593978e-05,9.982681860652739e-06,3.2509301113321665e-05,3.152608829225294e-06,6.101782694762285e-08,2.2248505909093255e-08,1.259969689102819e-07,1.795343204832182e-12,1.80910902284568e-09,9.372787570817315e-15,6.989392859531707e-12,3.7244207789962544e-10,6.545737799577303e-14
2.2884536154750196e-09,0.13079886832394655,0.46346346346346345,0.0,0.0,0.0,0.07303222890439603,0.0,5.181318537992737e-05,9.108837442459293e-09,3.9479803294316847e-10,8.670663713344312e-07,1.827117833545844e-08,2.2038605258566487e-05,2.0840634493859066e-11,0.0,0.4634636306131621,1.2982840022356438e-05,1.0021601522060854e-05,3.301662706260249e-05,3.1534643606888905e-06,6.283743675940056e-08,2.2905527205918217e-08,1.3117668786951467e-07,1.869153249933384e-12,1.9077788838626388e-09,9.88398619099905e-15,7.150183939336881e-12,3.927918738265208e-10,6.903639256722621e-14
