Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82)
8.766854565039649e-07,0.13918486312817227,0.46346346346346345,0.0,0.0,0.0,0.04523672575543339,0.0,0.04261014972593993,0.002826129542082191,7.245710128019177e-05,0.009813074928486811,0.0095072473246239,0.005599455470807008,2.368511237935923e-06,0.0,0.4764358734515182,0.0011296393287441447,6.2896704165618754e-06,0.00012786929621900182,3.851600476886685e-06,3.757284000686672e-06,1.042106727682467e-06,0.0014812203014508978,2.1397844003294757e-08,0.0020453345829745903,1.0596755282911789e-08,8.095428880190986e-08,0.001958903854411722,3.4525194438367777e-07,3.551072161568992e-06,0.0011889560571535793,1.7149156275432235e-08,0.0006952847337841682
8.855841088193109e-07,0.13924876624106478,0.46346346346346345,0.0,0.0,0.0,0.04502236361724052,0.0,0.04297242017012685,0.002858781809522789,7.332273056161373e-05,0.009898665830340075,0.009610079795740899,0.005584482845312593,2.3818773895272543e-06,0.0,0.47653057692033834,0.0011277691392974525,6.260112271336126e-06,0.00012805567456188827,3.833803295782854e-06,3.7313164461444135e-06,1.0349086992647365e-06,0.0014815324251707604,2.1402629344941754e-08,0.0020476841242833116,1.0608928115990064e-08,8.166038323885574e-08,0.001975566064024796,3.4818863123678606e-07,3.569779036350705e-06,0.0012022582773562312,1.7341138516596174e-08,0.000703412415079022
8.94482761134657e-07,0.13931233435518356,0.46346346346346345,0.0,0.0,0.0,0.04480927153856757,0.0,0.04333321396561691,0.002891204422361594,7.41853895472604e-05,0.009983895505724264,0.009712415648173574,0.00556943278611177,2.3948861588078044e-06,0.0,0.47662469131318314,0.001125891905702985,6.230729145509989e-06,0.0001282370655264985,3.816102859943122e-06,3.7055224420822963e-06,1.027758579426147e-06,0.001481703194453827,2.1405367079360704e-08,0.0020497996871194873,1.0619888720760625e-08,8.23634976878186e-08,0.00199204258854389,3.5109259145131607e-07,3.5882601738993888e-06,0.0012155436546197477,1.7532878495154758e-08,0.0007115322959786409
9.03381413450003e-07,0.1393755694229582,0.46346346346346345,0.0,0.0,0.0,0.04459744138085978,0.0,0.04369253499582072,0.00292339757062659,7.504503616684453e-05,0.010068764065578134,0.009814254944600616,0.005554313558238051,2.4075432558487814e-06,0.0,0.47671822085445403,0.0011240075284050322,6.201519891328443e-06,0.0001284135033336141,3.798498559631465e-06,3.6799007972012385e-06,1.0206560253654003e-06,0.0014817354247953995,2.1406097970424542e-08,0.0020516857866610845,1.0629660489894559e-08,8.306363306232082e-08,0.002008334217375713,3.539639641631226e-07,3.6065157469215264e-06,0.0012288111427189354,1.77243610960763e-08,0.0007196436899137232
9.12280065765349e-07,0.1394384733589092,0.46346346346346345,0.0,0.0,0.0,0.04438686505946294,0.0,0.0440503871785906,0.002955361546436531,7.590163017269538e-05,0.010153271624606369,0.009915597892762314,0.005539132991861716,2.4198543633286806e-06,0.0,0.47681116969135096,0.0011221159258039627,6.172483369280194e-06,0.0001285850226595301,3.780989802788534e-06,3.654450357950023e-06,1.0136007240780746e-06,0.0014816318884239175,2.1404862154563165e-08,0.0020533468662409324,1.0638266444045268e-08,8.376079030882828e-08,0.002024441774962156,3.5680289467641386e-07,3.624545979697802e-06,0.0012420597178839435,1.7915571528423918e-08,0.0007277459242290434
9.211787180806951e-07,0.1395010480644533,0.46346346346346345,0.0,0.0,0.0,0.0441775345426252,0.0,0.044406774465909564,0.002987096738936546,7.675513308938682e-05,0.010237418302306808,0.010016444839343065,0.0055238984996843245,2.4318251330995824e-06,0.0,0.47690354189708334,0.0011202170333600727,6.1436184479363784e-06,0.00012875165861724562,3.7635760157163355e-06,3.6291700081431773e-06,1.0065924131787366e-06,0.0014813953148354892,2.140169914817195e-08,0.002054787298450995,1.0645729237721626e-08,8.44549704163151e-08,0.002040366119231096,3.59609534186126e-07,3.6423511366155683e-06,0.0012552883786104455,1.8106495322614957e-08,0.0007358383401076908
9.300773703960411e-07,0.13956329540709256,0.46346346346346345,0.0,0.0,0.0,0.04396944185000358,0.0,0.04476170084345501,0.0030186036267988575,7.760550814111276e-05,0.010321204224478913,0.010116796260881113,0.005508617102762673,2.4434611808667783e-06,0.0,0.47699534147566314,0.0011183108022706236,6.114924003716156e-06,0.00012891344674099528,3.7462566418729998e-06,3.6040586685413632e-06,9.996307745543335e-07,0.0014810283917007913,2.1396647863868097e-08,0.002056011386770425,1.0652071166686338e-08,8.514617441983519e-08,0.0020561081392434437,3.6238403939573806e-07,3.6599315172246363e-06,0.0012684961454616762,1.8297118327795563e-08,0.0007439202924873243
9.389760227113872e-07,0.139625217242325,0.46346346346346345,0.0,0.0,0.0,0.04376257905171757,0.0,0.04511517033019513,0.00304988277314083,7.845272019957618e-05,0.010404629524181712,0.01021665275758442,0.0054932954480161915,2.4547680830325245e-06,0.0,0.47708657236506263,0.0011163971985618261,6.086398920767591e-06,0.00012907042295090125,3.729031136955925e-06,3.579115287833605e-06,9.927154873982156e-07,0.0014805337654083934,2.138974661613119e-08,0.002057023366718176,1.0657314174618372e-08,8.583440341481139e-08,0.0020716687536063566,3.651265722155206e-07,3.6772874796220114e-06,0.001281682060833944,1.848742670828266e-08,0.0007519911499556898
9.478746750267332e-07,0.1396868153963736,0.46346346346346345,0.0,0.0,0.0,0.04355693826738098,0.0,0.04546718697792259,0.0030809348202962984,7.929673573078429e-05,0.01048769434274093,0.010316015046925954,0.005477939826207806,2.4657513733994915e-06,0.0,0.477177238440474,0.0011144762021783868,6.0580420908133315e-06,0.00012922262353488894,3.7118989715524634e-06,3.5543388428977847e-06,9.858463188239024e-07,0.0014799140415942174,2.1381033127162203e-08,0.002057827407052201,1.0661479860038143e-08,8.651965857079123e-08,0.002087048908804299,3.678372994466034e-07,3.694419415602303e-06,0.0012948451887278061,1.8677406940179522e-08,0.0007600502946512875
9.567733273420793e-07,0.13974809168208482,0.46346346346346345,0.0,0.0,0.0,0.04335251166519242,0.0,0.04581775487084545,0.0031117604849518012,8.013752274537706e-05,0.010570398830670655,0.010414883957697036,0.005462556188846919,2.4764165401193075e-06,0.0,0.4772673435173433,0.0011125478061330193,6.029852412998863e-06,0.00012937008513347177,3.694859629914588e-06,3.5297283392503387e-06,9.790230173301985e-07,0.0014791717858084884,2.1370544539637954e-08,0.00205842761088299,1.0664589481018192e-08,8.720194113016919e-08,0.0021022495776577034,3.705163925423473e-07,3.7113277504762142e-06,0.0013079846145515937,1.886704580875671e-08,0.0007680971221667342
9.656719796574255e-07,0.13980904788919174,0.46346346346346345,0.0,0.0,0.0,0.04314929146091513,0.0,0.046166878125012425,0.0031423605524340224,8.097505073894774e-05,0.01065274314870569,0.010513260422972502,0.0054471501680477315,2.4867690223320413e-06,0.0,0.47735689135488696,0.0011106120154851721,6.001828793747688e-06,0.00012951284472213987,3.677912605837242e-06,3.505282805433329e-06,9.7224527051724e-07,0.0014783095242497369,2.1358317427875537e-08,0.0020588280170206665,1.0666663961923855e-08,8.788125241513632e-08,0.0021172717574858045,3.731640272916307e-07,3.728012960485596e-06,0.0013210994448445226,1.905633040447655e-08,0.0007761310414123973
9.745706319727716e-07,0.13986968579145317,0.46346346346346345,0.0,0.0,0.0,0.04294726991704881,0.0,0.04651456088777174,0.003172735871947535,8.180929064133641e-05,0.010734727468654398,0.010611145474221161,0.00543172709298153,2.496814207525126e-06,0.0,0.477445885658992,0.001108668846525723,5.973970146636081e-06,0.00012965093957365223,3.661057403629401e-06,3.4810012899742617e-06,9.65512831773797e-07,0.0014773297442567423,2.1344387801564113e-08,0.0020590326011264747,1.0667723900598526e-08,8.855759384466383e-08,0.0021321164685586948,3.7578038350822544e-07,3.7444755606193354e-06,0.0013341888070096425,1.924524811893293e-08,0.0007841514744848069
9.834692842881178e-07,0.13993000714452214,0.46346346346346345,0.0,0.0,0.0,0.04274643934208505,0.0,0.04686080733718617,0.003202887352108782,8.264021476803983e-05,0.010816351974164562,0.010708540235741696,0.005416292005498402,2.506557429226987e-06,0.0,0.4775343300849038,0.0011067183260117758,5.946275392266439e-06,0.00012978440724052407,3.644293538741362e-06,3.4568828624326096e-06,9.5882548989138e-07,0.0014762348949252204,2.1328791116216568e-08,0.002059045276825747,1.0667789573652521e-08,8.92309669365571e-08,0.0021467847526235977,3.783656447861316e-07,3.7607160927575246e-06,0.0013472518490501833,1.9433786641169324e-08,0.000792157856525397
9.92367936603464e-07,0.1399900136885503,0.46346346346346345,0.0,0.0,0.0,0.042546792089851966,0.0,0.04720562168145992,0.003232815956921141,8.346779677559246e-05,0.010897616861370831,0.010805445919622835,0.005400849674326885,2.516003965053595e-06,0.0,0.4776222282396266,0.0011047604904574414,5.918743458163886e-06,0.0001299132855453177,3.6276205344497423e-06,3.4329266113101172e-06,9.521829631171985e-07,0.0014750273877544653,2.1311562285064196e-08,0.002058869896736983,1.0666880940861573e-08,8.990137330542291e-08,0.002161277671562008,3.809199982916257e-07,3.7767351405524677e-06,0.0013602877393215612,1.962193395424847e-08,0.000800149635579977
9.999999999999997e-07,0.14004970714853188,0.46346346346346345,0.0,0.0,0.0,0.04237649851001988,0.0,0.04750021926648242,0.0032583078974429435,8.41749035102102e-05,0.010967028594392383,0.010888169909738107,0.0053876029825127665,2.5238735437739793e-06,0.0,0.47769718294667673,0.001103075530341839,5.895259177798918e-06,0.00013002019283572973,3.6133927063760848e-06,3.412508684576109e-06,9.465214018563358e-07,0.001473903807388791,2.1295511604339122e-08,0.0020585725484490894,1.066534039787417e-08,9.047399537437292e-08,0.0021735688612153714,3.8308630061301166e-07,3.7902981523836763e-06,0.001371445921072137,1.978298078145864e-08,0.0008069918628234618
1.00126658891881e-06,0.14004970714853188,0.46346346346346345,0.0,0.0,0.0,0.04234832055898597,0.0,0.04754900815843633,0.0032625227024685,8.429201162438722e-05,0.010978522339422425,0.010901863821583205,0.005385404606612412,2.5251590351813368e-06,0.0,0.47770958368388533,0.001102795385562697,5.891373278698616e-06,0.00013003761255311528,3.611037921255565e-06,3.4091316399499654e-06,9.455849927190018e-07,0.0014737095970294158,2.1292735681349103e-08,0.0020585102533350838,1.0665017650760673e-08,9.056881467642437e-08,0.0021755963062785794,3.8344363453250907e-07,3.7925333306051416e-06,0.0013732956662956765,1.9809678331636318e-08,0.0008081262724752703
1.0101652412341562e-06,0.1401090892328269,0.46346346346346345,0.0,0.0,0.0,0.042151017192118105,0.0,0.047890971034731826,0.003292008651691054,8.511283551901986e-05,0.011059068631304427,0.010997795314363798,0.005369961066301797,2.534027800066377e-06,0.0,0.4777963999352026,0.0011008230653198076,5.8641637949550104e-06,0.0001301574265490503,3.594545238257842e-06,3.3854970663539274e-06,9.39031375978196e-07,0.0014722838605454728,2.127234514904022e-08,0.002057970080345397,1.0662219047878882e-08,9.123329289163501e-08,0.002189741754929165,3.859367470457868e-07,3.808111313852566e-06,0.0013862748381764302,1.9997008331704464e-08,0.0008160872406096704
1.0190638935495024e-06,0.140168161637024,0.46346346346346345,0.0,0.0,0.0,0.04195487447545566,0.0,0.04823151460519165,0.0033212749115280717,8.59302458744544e-05,0.011139255974228964,0.011093241844068473,0.005354523084379328,2.5426153593847447e-06,0.0,0.4778826804695498,0.0010988435915183549,5.8371139546555645e-06,0.00013027276602686156,3.5781420307025845e-06,3.3620220226674575e-06,9.325218694011036e-07,0.0014707524801382934,2.125042401264611e-08,0.0020572530535494598,1.065850417610158e-08,9.189480990697973e-08,0.002203715131927069,3.8839953224743045e-07,3.823469777634313e-06,0.0013992244826723866,2.0183912794565188e-08,0.0008240320258175666
1.0279625458648485e-06,0.1402269260445799,0.46346346346346345,0.0,0.0,0.0,0.041759884938403234,0.0,0.048570643192408856,0.0033503226303843534,8.674422128595575e-05,0.011219084619989264,0.01118820492692243,0.005339094467846091,2.550926751100139e-06,0.0,0.4779684287228134,0.0010968570333225595,5.8102227120964306e-06,0.00013038366966216876,3.5618278495614457e-06,3.3387056534920744e-06,9.260562135929628e-07,0.001469117722061517,2.1227005081732112e-08,0.0020563627915026346,1.0653891782723813e-08,9.255336779793838e-08,0.0022175175670620354,3.9083218926669564e-07,3.83860944630687e-06,0.0014121438467868937,2.037038083898085e-08,0.0008319601262479406
1.0368611981801947e-06,0.1402853841236165,0.46346346346346345,0.0,0.0,0.0,0.04156604115305223,0.0,0.04890836114597593,0.0033791529945673524,8.755474148597144e-05,0.011298554835449524,0.01128268614467604,0.005323678812374559,2.5589669502548165e-06,0.0,0.4780536480928434,0.0010948634666501655,5.7834890280742985e-06,0.0001304901763008778,3.545602252069514e-06,3.315547113492346e-06,9.196342043768719e-07,0.0014673818174939525,2.1202120656742498e-08,0.002055302856567979,1.0648400324399523e-08,9.320896876813884e-08,0.00223115020425224,3.9323491970800566e-07,3.8535310714713605e-06,0.0014250321964899015,2.0556401857553276e-08,0.0008398710521840174
1.0457598504955408e-06,0.1403435375313135,0.46346346346346345,0.0,0.0,0.0,0.04137333573373998,0.0,0.04924467284180712,0.0034077672251795464,8.836178730593726e-05,0.011377666902941555,0.011376687140578483,0.005308279513495038,2.566740868000753e-06,0.0,0.47813834194122856,0.0010928629736387137,5.7569118698064385e-06,0.00013059232494642593,3.529464800511316e-06,3.2925455676413213e-06,9.132556270898312e-07,0.001465546963115363,2.1175802539230373e-08,0.0020540767558404607,1.0642047971237487e-08,9.386161514712862e-08,0.002244614200444019,3.956079274783362e-07,3.868235434363881e-06,0.0014378888164351148,2.0741965512753916e-08,0.0008477643258756289
1.054658502810887e-06,0.14040138791222703,0.46346346346346345,0.0,0.0,0.0,0.041181761336649435,0.0,0.049579582681437036,0.003436166575155378,8.916534063894937e-05,0.011456421120612452,0.011470209615499782,0.005292899777299087,2.5742533508082325e-06,0.0,0.47822251359496765,0.0010908556421386436,5.730490210855519e-06,0.0001306901547401921,3.5134150609788996e-06,3.2697001902534385e-06,9.06920225281073e-07,0.0014636153216480046,2.1148082040095653e-08,0.0020526879420619307,1.0634852611373675e-08,9.451130939206663e-08,0.0022579107245468424,3.9795141860458845e-07,3.882723351047269e-06,0.0014507130096624154,2.0927061732644154e-08,0.0008556394813641248
1.063557155126233e-06,0.14045893689987032,0.46346346346346345,0.0,0.0,0.0,0.040991310659465874,0.0,0.04991309509135123,0.003464352326662424,8.996538440623874e-05,0.01153481780271478,0.011563255324503283,0.005277542629779234,2.5815091798829176e-06,0.0,0.4783061663479217,0.001088841565280151,5.704223031075755e-06,0.00013078370493513407,3.497452604177616e-06,3.2470101627564887e-06,9.006277825126973e-07,0.001461589022257418,2.1118989983242703e-08,0.002051139814454374,1.0626831856098778e-08,9.515805409645312e-08,0.00227104095648456,4.002656010415012e-07,3.896995664871656e-06,0.0014635040973108757,2.1111680706615923e-08,0.0008634960643160148
1.0724558074415792e-06,0.14051618611530306,0.46346346346346345,0.0,0.0,0.0,0.040801976446659075,0.0,0.05024521452561793,0.0034923257923420337,9.076190266066527e-05,0.011612857282083017,0.011655826080563427,0.005262210902355315,2.5885130617881236e-06,0.0,0.47838930345783903,0.00108682084170205,5.6781093173868185e-06,0.00013087301488999968,3.4815770054321005e-06,3.224474674729012e-06,8.943781045092046e-07,0.001459470156538582,2.1088556648499097e-08,0.0020494357123657086,1.0618003006582181e-08,9.580185200762782e-08,0.0022840060876656693,4.0255068476551196e-07,3.9110532457792045e-06,0.0014762614207615298,2.129581291640989e-08,0.0008713336334123884
1.0813544597569254e-06,0.14057313717937048,0.46346346346346345,0.0,0.0,0.0,0.0406137514765924,0.0,0.05057594545763305,0.0035200883039627536,9.15548802430484e-05,0.011690539905452869,0.01174792373486802,0.005246907295479899,2.5952696477955055e-06,0.0,0.47847192815773615,0.0010847935736052797,5.6521480618421416e-06,0.0001309581240094978,3.465787843050795e-06,3.202092921921767e-06,8.881709494050614e-07,0.0014572607892194733,2.1056811927899865e-08,0.0020475789323128727,1.0608383141647728e-08,9.644270598422223e-08,0.0022968073167112303,4.048068810377812e-07,3.924896989768846e-06,0.0014889843359175959,2.147944905356359e-08,0.0008791517566545684
1.0902531120722715e-06,0.14062979167851214,0.46346346346346345,0.0,0.0,0.0,0.04042662856715883,0.0,0.05090529238299547,0.003547641215173108,9.234430290318665e-05,0.01176786603579051,0.011839550182441086,0.0052316343586763505,2.6017835249525806e-06,0.0,0.4785540436520186,0.0010827598670999849,5.626338262483323e-06,0.000131039071840007,3.4500846963477737e-06,3.179864102662857e-06,8.82006100917928e-07,0.0014549629537338098,2.102378525973491e-08,0.0020455727210878668,1.0597989082769876e-08,9.708061902088553e-08,0.0023094458505149495,4.0703440256918543e-07,3.938527822418693e-06,0.0015016722153980398,2.1662580051018722e-08,0.0008869500128538708
1.0991517643876177e-06,0.14068615121125208,0.46346346346346345,0.0,0.0,0.0,0.04024060057772619,0.0,0.05123325982022651,0.0035749859007275205,9.313015732426039e-05,0.011844836053343312,0.011930707361939283,0.00521639448938294,2.6080592122495477e-06,0.0,0.4786356531159544,0.0010807198322520426,5.600678923591709e-06,0.00013111589796077074,3.4344671493697714e-06,3.157787422339276e-06,8.758833480000682e-07,0.0014525786509134832,2.098950561033466e-08,0.00204342027368102,1.0586837383048037e-08,9.771559425487226e-08,0.0023219229039358287,4.092334634743108e-07,3.951946690172599e-06,0.0015143244492782147,2.1845197093847827e-08,0.0008947279920776393
1.1080504167029638e-06,0.14074221736071404,0.46346346346346345,0.0,0.0,0.0,0.04005566040873628,0.0,0.051559852309947966,0.003602123754250915,9.391243108921218e-05,0.01192145035572078,0.012021397252549134,0.005201189941507922,2.614101160734924e-06,0.0,0.4787167596969377,0.001078673582693022,5.575169055627091e-06,0.00013118864197977608,3.4189347888670792e-06,3.135862091113006e-06,8.698024732723296e-07,0.0014501098495825133,2.0954001482878704e-08,0.002041124734265363,1.057494433222802e-08,9.83476349661086e-08,0.0023342396989288216,4.1140427912063565e-07,3.965154565050498e-06,0.0015269404447431842,2.2027291614258026e-08,0.0009024852954273064
1.11694906901831e-06,0.14079799169275187,0.46346346346346345,0.0,0.0,0.0,0.03987180099547968,0.0,0.051885074410983736,0.003629056183877659,9.469111252368321e-05,0.011997709355422369,0.012111621865788633,0.005186022852584235,2.6199137636042404e-06,0.0,0.478797366519448,0.001076621234748651,5.54980767430622e-06,0.00013125734356831873,3.403487202288697e-06,3.1140873212651273e-06,8.637632614786133e-07,0.0014475584916310946,2.091730099059593e-08,0.002038689204313115,1.0562325998850912e-08,9.897674455755724e-08,0.002346397462900341,4.1354706583568444e-07,3.978152443454137e-06,0.0015395196232814354,2.2208855251056457e-08,0.0009102215332652234
1.125847721333656e-06,0.14085347579244875,0.46346346346346345,0.0,0.0,0.0,0.03968901532002589,0.0,0.05220893070608428,0.0036557846151360415,9.546619092748473e-05,0.012073613485159822,0.012201383253912245,0.005170895210962356,2.6255013357725495e-06,0.0,0.478877476678161,0.0010745629082295873,5.524593802348117e-06,0.00013132204235285163,3.3881239825012895e-06,3.0924623317182254e-06,8.577655004409143e-07,0.0014449264830770708,2.087943172742431e-08,0.002036116728449818,1.0548998156947122e-08,9.960292659899029e-08,0.002358397429714556,4.1566204108493167e-07,3.990941341776876e-06,0.001552061425512605,2.238987991936379e-08,0.00091793632827226
1.1347463736490022e-06,0.14090867119658956,0.46346346346346345,0.0,0.0,0.0,0.039507296404369084,0.0,0.05253142579762405,0.003682310486741856,9.623765640563102e-05,0.012149163195024277,0.012290683501535667,0.005155808883945797,2.630868125426197e-06,0.0,0.47895709324314145,0.0010724987254197458,5.499526468447771e-06,0.00013138277801210646,3.3728447219278374e-06,3.0709863424477184e-06,8.518089770447426e-07,0.001442215699648826,2.0840420848897778e-08,0.002033410303370072,1.0534976332204794e-08,1.0022618480343748e-07,0.0023702408380810833,4.177494231883269e-07,4.003522302733096e-06,0.001564565308037308,2.2570357765143887e-08,0.000925629313494786
1.1436450259643484e-06,0.14096357946411062,0.46346346346346345,0.0,0.0,0.0,0.03932663731026454,0.0,0.05285256430686005,0.0037086352485079513,9.70054998396231e-05,0.012224358952592034,0.012379524722804576,0.0051407656253811725,2.6360183139463053e-06,0.0,0.4790362192608875,0.00107042881081839,5.474604707240704e-06,0.0001314395902015956,3.357649014007562e-06,3.0496585758925283e-06,8.458934783551172e-07,0.0014394279872421395,2.0800295078713408e-08,0.0020305728785871367,1.0520275805871908e-08,1.0084652302820303e-07,0.002381928930671981,4.198094311641081e-07,4.01589639127014e-06,0.0015770307432182754,2.2750281162028117e-08,0.0009333001321676102
1.1614423305950405e-06,0.14107254071878114,0.46346346346346345,0.0,0.0,0.0,0.03896847102077436,0.0,0.05349079014686252,0.00376068728296506,9.853028757566451e-05,0.012373690563625332,0.01255583866561024,0.005110814837214971,2.6456853007982565e-06,0.0,0.47919301173494444,0.0010662722926429496,5.425194069396067e-06,0.00013154160266606494,3.3275066429865906e-06,3.0074446108822166e-06,8.341847102968564e-07,0.0014336290212366826,2.071680376289768e-08,0.0020245166103851414,1.0488898646193828e-08,1.0207845564862188e-07,0.0024048441533132286,4.2384820328964294e-07,4.0400282927080145e-06,0.0016018442329149385,2.310843514245043e-08,0.0009485738895316834
1.1792396352257325e-06,0.14118037177467088,0.46346346346346345,0.0,0.0,0.0,0.038614461711976876,0.0,0.0541236455356962,0.003811952481001178,0.0001000404953580879,0.012521612396766687,0.012730342491978576,0.005081054879174235,2.65453446799892e-06,0.0,0.47934787804113516,0.0010620943836702047,5.376354280240292e-06,0.00013162839636906906,3.297693651238746e-06,2.9658142519806623e-06,8.226375054486978e-07,0.0014275437885740052,2.062916341086686e-08,0.0020179706301051265,1.0454984317680026e-08,1.032987581063232e-07,0.002427153094541315,4.2778011939389863e-07,4.063345931810083e-06,0.0016264979678526558,2.3464285101498998e-08,0.0009637549372732827
1.1970369398564246e-06,0.14128708471418727,0.46346346346346345,0.0,0.0,0.0,0.03826455526192869,0.0,0.0547511680380358,0.0038624427005897882,0.00010153607524470062,0.01266812880283626,0.012903053958404437,0.0050514963120004645,2.6625969631765198e-06,0.0,0.4795008417893742,0.0010578961353344526,5.328077823006239e-06,0.0001317002870904464,3.2682068386838236e-06,2.9247613351250474e-06,8.112501774692213e-07,0.0014211860473453868,2.0537573206297367e-08,0.002010956941599257,1.0418646820966685e-08,1.0450746629393618e-07,0.002448865780141806,4.3160694649981744e-07,4.085858478197354e-06,0.0016509882520253205,2.3817777613152735e-08,0.0009788407622016437
1.2148342444871167e-06,0.14139269154378656,0.46346346346346345,0.0,0.0,0.0,0.03791869816629383,0.0,0.05537339545362469,0.003912169858889632,0.00010301698952435344,0.0128132444040769,0.013073991114602142,0.005022148363268402,2.6699029199532883e-06,0.0,0.4796519262749372,0.001053678614619438,5.280357272423401e-06,0.00013175758940046927,3.239043020261802e-06,2.8842797103412174e-06,8.000210424167497e-07,0.0014145691197821656,2.0442226024187044e-08,0.00200349686210068,1.0379996599356448e-08,1.0570461834321742e-07,0.002469992248664045,4.3533045388030045e-07,4.107575363030768e-06,0.001675311613204223,2.416886248391241e-08,0.0009938289966232733
1.2326315491178088e-06,0.14149720411789188,0.46346346346346345,0.0,0.0,0.0,0.03757683753580929,0.0,0.055990365796237646,0.00396114589974265,0.00010448321010169365,0.012956964091000939,0.01324317225333401,0.004993019058995043,2.676481475250692e-06,0.0,0.4798011544939255,0.0010494428985811427,5.233185294057015e-06,0.00013180061637604312,3.21019902259571e-06,2.8443632353664366e-06,7.889484171404956e-07,0.0014077059036303166,2.0343308595573083e-08,0.0019956110407370305,1.033914063473749e-08,1.0689025459905157e-07,0.002490542536521545,4.3895241043210264e-07,4.128506257342142e-06,0.0016994647949919969,2.4517492638062433e-08,0.0010087174133115262
1.2504288537485009e-06,0.1416006342030401,0.46346346346346345,0.0,0.0,0.0,0.037238921092668756,0.0,0.05660211727288481,0.004009382765779314,0.00010593471791047645,0.01309929301771929,0.01341061586554692,0.004964115342016846,2.6823607907897377e-06,0.0,0.47994854915692414,0.0010451900696638373,5.186554643494228e-06,0.0001318296793158295,3.1816716826632246e-06,2.8050057724582296e-06,7.78030618510606e-07,0.0014006088840134063,2.024100167930405e-08,0.001987319477679,1.029618254679111e-08,1.080644175809186e-07,0.002510526664765698,4.424745823447014e-07,4.148661048407649e-06,0.001723444748654352,2.4863623999722063e-08,0.0010235039203290448
1.268226158379193e-06,0.14170299345814502,0.46346346346346345,0.0,0.0,0.0,0.03690489716747007,0.0,0.05720868826542698,0.004056892376264506,0.00010737150241586474,0.013240236597080702,0.013576340603648268,0.004935443168549193,2.6875680737823404e-06,0.0,0.480094132699711,0.0010409212119993022,5.140458165642657e-06,0.00013184508749537727,3.153457846438458e-06,2.7662011862921384e-06,7.67265962877581e-07,0.00139329014386091,2.013548021302595e-08,0.001978641540883989,1.0251222679739558e-08,1.0922715194279429e-07,0.0025299546282405803,4.4589873118883127e-07,4.168049820470818e-06,0.0017472486259124268,2.5207215388765224e-08,0.001038186556451027
1.286023463009885e-06,0.1418042934310294,0.46346346346346345,0.0,0.0,0.0,0.03657471469590998,0.0,0.057810117307564454,0.004103686601691225,0.00010879356101513462,0.013379800494025635,0.01374036523833444,0.004907007620985843,2.692129603839002e-06,0.0,0.4802379272952317,0.0010366374070967632,5.094888793962465e-06,0.00013184714793291547,3.125554366773106e-06,2.727943340204759e-06,7.566527651046876e-07,0.0013857613766710098,2.0026913497960227e-08,0.0019695959865344004,1.0204358208235665e-08,1.1037850441832253e-07,0.0025488363827962683,4.4922661166283075e-07,4.186682834561786e-06,0.00177087377002128,2.554822839199349e-08,0.0010527634855056112
1.303820767640577e-06,0.14190454558226076,0.46346346346346345,0.0,0.0,0.0,0.03624832321642504,0.0,0.05840644306639186,0.0041497772456033435,0.00011020089857839127,0.013517990619585462,0.01390270862664669,0.004878812990867682,2.6960707557409296e-06,0.0,0.4803799548618843,0.0010323397309208553,5.0498395498597636e-06,0.00013183616513476288,3.0979581045169055e-06,2.6902260975475253e-06,7.461893390765534e-07,0.0013780338966307762,1.991546534540617e-08,0.001960200975131396,1.0155683220743547e-08,1.1151852377131104e-07,0.002567181835752037,4.524599699117855e-07,4.204570505536153e-06,0.001794317708743843,2.588662726166113e-08,0.0010672329918606186
1.3216180722712692e-06,0.14200376126536993,0.46346346346346345,0.0,0.0,0.0,0.03592567286799562,0.0,0.05899770432496135,0.004195176029733384,0.00011159352703466762,0.013654813124521022,0.014063389684545404,0.004850862849830528,2.6994160223107538e-06,0.0,0.48052023707016583,0.0010280292514353111,5.0053035421446195e-06,0.00013181244092880094,3.070665927522527e-06,2.653043320997141e-06,7.358739974890183e-07,0.0013701186481376209,1.980129421456663e-08,0.001950474086571794,1.0105288797651192e-08,1.1264726074325151e-07,0.0025850008377048244,4.5560054208376694e-07,4.221723387675477e-06,0.0018175781477312732,2.6222378819871148e-08,0.001081593476175561
1.3394153769019613e-06,0.14210195174224466,0.46346346346346345,0.0,0.0,0.0,0.03560671438770695,0.0,0.05958393996507336,0.004239894580608891,0.00011297146497189333,0.013790274392595302,0.014222427361355197,0.004823160115851676,2.702189037907565e-06,0.0,0.4806587953487443,0.0010237070263521724,4.961273966452807e-06,0.00013177627430384576,3.043674710000365e-06,2.6163888727743126e-06,7.257050519671952e-07,0.001362026215332033,1.968455335052794e-08,0.0019404323351802685,1.0053263089151302e-08,1.1376476799782211e-07,0.002602303174916511,4.586500529880893e-07,4.238152159434913e-06,0.0018406529639580014,2.6555452363761383e-08,0.001095843451189614
