Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36)
2.668726835163345e-07,0.13380201784197115,0.46346346346346345,0.0,0.0,0.0,0.06366807327314679,0.0,0.014213654471093054,0.00034384116731167315,1.1940034249250167e-05,0.0029639492496026094,0.0016776815288771718,0.004947732902453536,4.882090136141804e-07,0.0,0.46790860861331646,0.001251664774056212,9.486557142452186e-06,0.0001007620362333168,5.334500898322373e-06,6.000223020795972e-06,1.8398132235916736e-06,0.0009703110512862688,1.3973635184172203e-08,0.0010374123278783607,5.37477061590942e-09,2.445144402990274e-08,0.0004716246984356114,8.31216875369985e-08,1.6708523656751724e-06
2.6898678438226434e-07,0.13382497946296884,0.46346346346346345,0.0,0.0,0.0,0.06359101695744165,0.0,0.014326832183714387,0.0003506946918351856,1.2114312325530833e-05,0.002990775880406161,0.001702863994740447,0.004970521176586075,4.963987532796685e-07,0.0,0.4679457971056146,0.0012506830585539313,9.475075564455438e-06,0.00010091918926370767,5.327789280722619e-06,5.989363577361698e-06,1.8364943870393519e-06,0.0009757301982861883,1.4052171941882756e-08,0.001046639595289387,5.422576533697819e-09,2.467275406048351e-08,0.00047824784971394325,8.42889998008466e-08,1.6789406590494438e-06
2.7110088524819417e-07,0.13384789865191876,0.46346346346346345,0.0,0.0,0.0,0.06351408075862341,0.0,0.014439921669418439,0.0003576066927258962,1.2289405823676859e-05,0.003017573731071866,0.0017281399360824718,0.004993000389086708,5.046247463107049e-07,0.0,0.46798288044202946,0.001249698875248279,9.46361187350688e-06,0.00010107547827361604,5.321074202388617e-06,5.978491301744965e-06,1.8331717142640091e-06,0.0009811125815486627,1.4130177866877872e-08,0.0010558178306524426,5.4701284191625876e-09,2.489382692416841e-08,0.0004848940264022924,8.546037030927153e-08,1.6869975757348448e-06
2.73214986114124e-07,0.13387077557819485,0.46346346346346345,0.0,0.0,0.0,0.06343726469353379,0.0,0.014552922735466017,0.0003645765753587648,1.2465305521707636e-05,0.003044342833537475,0.001753507586543948,0.0050151734145457505,5.128860210423039e-07,0.0,0.46801985905684773,0.001248712802498495,9.45216607349216e-06,0.00010123091802565633,5.314356980145791e-06,5.967609137945912e-06,1.829846098680028e-06,0.0009864585256312685,1.4207657552742089e-08,0.0010649469761311499,5.517425973182097e-09,2.511466230968947e-08,0.0004915628639437859,8.663573480830715e-08,1.695023780015333e-06
2.7532908698005384e-07,0.13389361041376746,0.46346346346346345,0.0,0.0,0.0,0.06336056875806688,0.0,0.014665835201588878,0.0003716037424019369,1.2642002272327146e-05,0.0030710832296849204,0.0017789652059734431,0.005037043127779476,5.211816123946233e-07,0.0,0.46805673339993314,0.0012477253865819365,9.440738165100159e-06,0.0001013855229117773,5.307638857782489e-06,5.956719867507062e-06,1.8265183841923963e-06,0.0009917683485266566,1.4284615550193067e-08,0.0010740269885153562,5.564468971258543e-09,2.533526125045495e-08,0.0004982540016609958,8.781502972972841e-08,1.703019920813031e-06
2.774431878459837e-07,0.13391640333295912,0.46346346346346345,0.0,0.0,0.0,0.06328399292835807,0.0,0.014778658899374379,0.0003786875941033382,1.2819487002705395e-05,0.0030977949707275323,0.0018045110800654503,0.0050586124024629255,5.295105620504856e-07,0.0,0.4680935039355609,0.0012467371430712718,9.429328146003458e-06,0.00010153930695929802,5.300921009254387e-06,5.945826116745753e-06,1.8231893675883038e-06,0.0009970423618040727,1.436105626342536e-08,0.0010830578385293776,5.611257262442512e-09,2.5555623375341838e-08,0.0005049670826801193,8.899819217337938e-08,1.7109866317604197e-06
2.795572887119135e-07,0.13393915451198987,0.46346346346346345,0.0,0.0,0.0,0.06320753715975476,0.0,0.014891393672988756,0.0003858275283190614,1.2997750723339733e-05,0.0031244781176305407,0.0018301435231121413,0.005079884109402821,5.378719194830113e-07,0.0,0.46813017114282013,0.0012457485546599812,9.417936010699942e-06,0.000101692283802633,5.294204533631587e-06,5.934930346068347e-06,1.8198597953516899e-06,0.001002280869989577,1.4436984057825143e-08,0.001092039511728668,5.657790771212405e-09,2.577574993426892e-08,0.000511701754305917,9.01851599779881e-08,1.718924529306059e-06
2.8167138957784335e-07,0.1339618641288229,0.46346346346346345,0.0,0.0,0.0,0.06313120139456614,0.0,0.015004039374553158,0.0003930229415455812,1.3176784500400235e-05,0.0031511327374333033,0.0018558608682964185,0.005100861116410538,5.462647395459665e-07,0.0,0.4681667355098527,0.0012447600830184356,9.40656175169384e-06,0.00010184446683480879,5.287490482029766e-06,5.924034904776417e-06,1.8165303787101719e-06,0.0010074841730018799,1.4512403184996655e-08,0.0011009720030852879,5.704069472009605e-09,2.5995640945656733e-08,0.0005184576665853752,9.137587146361364e-08,1.7268342269025631e-06
2.837854904437732e-07,0.13398453236477342,0.46346346346346345,0.0,0.0,0.0,0.06305498555729157,0.0,0.015116595867175323,0.0004002732285205262,1.3356579478548705e-05,0.0031777589054410135,0.001881661475159654,0.005121546286442784,5.546880847578521e-07,0.0,0.46820319753699713,0.001243772161081407,9.395205358772146e-06,0.00010199586901924807,5.280779841247745e-06,5.913142009837496e-06,1.8132017926986376e-06,0.001012652564349547,1.4587317849031606e-08,0.001109855320486194,5.750093405189944e-09,2.6215297580328076e-08,0.0005252344734032865,9.257026562839901e-08,1.7347163015081169e-06
2.85899591309703e-07,0.13400715940152536,0.46346346346346345,0.0,0.0,0.0,0.06297888955534131,0.0,0.015229063024591599,0.00040757778244395533,1.3537126881648435e-05,0.003204356704824656,0.001907543729634793,0.0051419424764573155,5.631410255552685e-07,0.0,0.46823955773600623,0.0012427851937754626,9.383866819109939e-06,0.00010214650290476401,5.274073537786645e-06,5.90225373423517e-06,1.809874663074239e-06,0.0010177863311936742,1.4661732112515858e-08,0.0011186894843291733,5.795862677183484e-09,2.6434719709531814e-08,0.0005320318324770382,9.376828214389559e-08,1.7425713249958643e-06
2.8801369217563286e-07,0.13402974542167595,0.46346346346346345,0.0,0.0,0.0,0.0629029132812638,0.0,0.015341440729847734,0.000414935995365845,1.3718418007477602e-05,0.003230926225539156,0.0019335060420274683,0.005162052536445309,5.716226399739109e-07,0.0,0.46827581662820544,0.0012417995610523058,9.372546117607717e-06,0.00010229638071890337,5.267372437574568e-06,5.891372021820106e-06,1.806549581209813e-06,0.0010228857548878645,1.4735650028523677e-08,0.001127474526054918,5.84137744993071e-09,2.665390910705001e-08,0.0005388494050357338,9.496986130342636e-08,1.750399855659178e-06
2.901277930415627e-07,0.13405229060910032,0.46346346346346345,0.0,0.0,0.0,0.06282705661427519,0.0,0.015453728874424779,0.0004223472584929245,1.3900444225012228e-05,0.00325746756356488,0.0019595468458271366,0.0051818793084960416,5.801320135441915e-07,0.0,0.4683119747431754,0.0012408156199231579,9.361243237125375e-06,0.00010244551440071885,5.260677356314822e-06,5.880498700732991e-06,1.8032270991309594e-06,0.0010279511113266417,1.4809075483844294e-08,0.0011362104871594288,5.886637939605581e-09,2.6872865281030095e-08,0.0005456868556271866,9.617494398170767e-08,1.7582024402019976e-06
2.9224189390749253e-07,0.1340747951488827,0.46346346346346345,0.0,0.0,0.0,0.06275131942100817,0.0,0.015565927357878354,0.0004298109624062791,1.4083196974445762e-05,0.0032839808205136207,0.001985664597451691,0.005201425625878521,5.886682394331883e-07,0.0,0.4683480326180103,0.0012398337054073786,9.349958158597253e-06,0.00010259391557541403,5.253989059307237e-06,5.869635490843227e-06,1.7999077399935361e-06,0.0010329826710444008,1.4882012404561322e-08,0.0011448974187392071,5.9316444094062394e-09,2.7091590723213675e-08,0.0005525438520748449,9.73834716352578e-08,1.765979608175522e-06
2.9435599477342237e-07,0.1340972592278402,0.46346346346346345,0.0,0.0,0.0,0.06267570155476568,0.0,0.01567803608848568,0.0004373264971967599,1.4266667775297227e-05,0.0033104661039006465,0.002011857778604574,0.005220694311199972,5.972304194592098e-07,0.0,0.4683839907974615,0.00123885412908506,9.338690860920493e-06,0.00010274159542298275,5.247308262573759e-06,5.858784004722353e-06,1.7965919918911296e-06,0.0010379806987304992,1.4954464504601497e-08,0.0011535353821400893,5.976397178729568e-09,2.7310084627569657e-08,0.0005594200658373529,9.859538635621684e-08,1.7737318614488878e-06
2.964700956393522e-07,0.13411968303059119,0.46346346346346345,0.0,0.0,0.0,0.0626002028602451,0.0,0.015790054980080574,0.0004448932528362121,1.4450848202546002e-05,0.0033369235250080365,0.0020381248885571177,0.0052396881786319315,6.058176616616877e-07,0.0,0.4684198498309622,0.001237877186523021,9.32744132166466e-06,0.00010288856503074345,5.2406356416418395e-06,5.847945750043301e-06,1.7932803084694409e-06,0.0010429454550555117,1.5026435556970758e-08,0.001162124445489749,6.020896599367608e-09,2.7528349176717968e-08,0.0005663151708383665,9.981063067568368e-08,1.7814597286770703e-06
2.9858419650528204e-07,0.13414206674558243,0.46346346346346345,0.0,0.0,0.0,0.06252482317064152,0.0,0.015901983954164034,0.0004525106192425143,1.4635729907763773e-05,0.003363353200130849,0.0020644644504690746,0.005258410030379871,6.14429082679066e-07,0.0,0.4684556102740234,0.0012369031522808114,9.316209516643437e-06,0.00010303483509410189,5.233971824929974e-06,5.8371221546474145e-06,1.7899731279940472e-06,0.0010478771952340353,1.5097929158306118e-08,0.001170664685984095,6.065143072469231e-09,2.774638403717448e-08,0.0005732288444059183,1.0102914772088941e-07,1.789163679556047e-06
3.006982973712119e-07,0.1341644105604653,0.46346346346346345,0.0,0.0,0.0,0.062449562308300545,0.0,0.016013822939600745,0.0004601779864716095,1.4821304618629767e-05,0.003389755250192336,0.0020908750110954022,0.0052768626559948646,6.23063807858022e-07,0.0,0.4684912726875793,0.0012359322807834034,9.304995420008498e-06,0.00010318041589011102,5.227317403976321e-06,5.826314543662934e-06,1.7866708461071972e-06,0.0010527761691804735,1.5168948956093275e-08,0.0011791561894594956,6.109137040975992e-09,2.796419211060488e-08,0.0005801607672456483,1.0225088121921947e-07,1.7968441873533355e-06
3.028123982371417e-07,0.13418671466290344,0.46346346346346345,0.0,0.0,0.0,0.06237442008623977,0.0,0.01612557187164816,0.0004678947449434686,1.5007564133540677e-05,0.0034161298000516967,0.0021173551389243256,0.0052950488322537756,6.317209708159519e-07,0.0,0.46852683763684855,0.001234964808560881,9.293799004478322e-06,0.00010332531738937233,5.220672922676021e-06,5.815524149935852e-06,1.783373840716097e-06,0.001057642621969302,1.5239498360633212e-08,0.001187599049324274,6.152878991082694e-09,2.8181772009629402e-08,0.0005871106231605002,1.0347577543742892e-07,1.8045017083282328e-06
3.0471508901647857e-07,0.13420675455633188,0.46346346346346345,0.0,0.0,0.0,0.06230689336203222,0.0,0.016226068866396482,0.0004748815537379047,1.5175776485022349e-05,0.0034398434884296597,0.0021412455687642713,0.005311190860323685,6.395308927468459e-07,0.0,0.46855876322940515,0.0012340971712038724,9.283737324185759e-06,0.00010345515590591138,5.214701810138951e-06,5.805828469905891e-06,1.7804113332475194e-06,0.001061994822504397,1.530259356637556e-08,0.0011951561160972336,6.192031699357897e-09,2.8377401900985606e-08,0.0005933805674951414,1.0458083704487928e-07,1.8113741857058357e-06
3.066177797958154e-07,0.13422676257170116,0.46346346346346345,0.0,0.0,0.0,0.062239462430496606,0.0,0.016326492830919297,0.0004819074326734923,1.5344531057853445e-05,0.0034635351012558932,0.0021651901910856863,0.005327121308000561,6.473576741109718e-07,0.0,0.4685906107531282,0.001233232614891516,9.273689920804615e-06,0.00010358445898802363,5.2087395082406865e-06,5.796148444728139e-06,1.7774536132697638e-06,0.0010663210479810161,1.536531302452538e-08,0.00120267394043397,6.230981095487365e-09,2.857284908424669e-08,0.0005996645575390073,1.0568837422197983e-07,1.81822873578464e-06
3.085204705751523e-07,0.13424673884609495,0.46346346346346345,0.0,0.0,0.0,0.06217212713915868,0.0,0.016426843729398635,0.0004889719388729717,1.5513822014164685e-05,0.0034872047361188493,0.002189188004709791,0.0053428421710790975,6.552007002798297e-07,0.0,0.4686223806262419,0.0012323712792688445,9.263656771963646e-06,0.00010371323337429022,5.202786341058438e-06,5.786484816773013e-06,1.7745009087216975e-06,0.001070621467823071,1.5427659204565496e-08,0.0012101526040139768,6.269727601604276e-09,2.8768115477786034e-08,0.0006059623687899154,1.0679834740197328e-07,1.8250656549506215e-06
3.1042316135448914e-07,0.13426668351655546,0.46346346346346345,0.0,0.0,0.0,0.062104887330725535,0.0,0.016527121529561123,0.0004960746301447011,1.5683643562568825e-05,0.0035108524924882816,0.002213238022224693,0.005358355435303397,6.630593623483545e-07,0.0,0.4686540732684818,0.001231513293940476,9.253637854550863e-06,0.00010384148556786395,5.196842614508502e-06,5.776838277093479e-06,1.7715534263779647e-06,0.0010748962485175157,1.5489634446392386e-08,0.001217592192655305,6.308271663382607e-09,2.8963200776712653e-08,0.0006122737787131992,1.0791071736156353e-07,1.8318852412862473e-06
3.12325852133826e-07,0.13428659671977775,0.46346346346346345,0.0,0.0,0.0,0.06203774284356955,0.0,0.01662732620235434,0.0005032150650731578,1.5853989956659713e-05,0.0035344784714901154,0.0022373392694288786,0.005373663076258297,6.709330570251275e-07,0.0,0.4686856891007258,0.0012306587791449165,9.243633144785758e-06,0.00010396922189237624,5.1909086108150035e-06,5.767209467629571e-06,1.7686113611886829e-06,0.0010791455537546707,1.555124113895784e-08,0.0012249927959764244,6.346613744086583e-09,2.9158106926294048e-08,0.0006185985666556442,1.090254452123686e-07,1.8386877864369807e-06
3.1422854291316285e-07,0.13430647859225028,0.46346346346346345,0.0,0.0,0.0,0.0619706935120969,0.0,0.01672745772171982,0.0005103928031126527,1.6024855494381425e-05,0.003558082775726136,0.0022614907850069324,0.0053887670591395345,6.788211866114762e-07,0.0,0.468717228544682,0.001229807846261403,9.233642618276161e-06,0.00010409644851053272,5.1849845929782726e-06,5.757598986298935e-06,1.765674893150877e-06,0.0010833695445293461,1.5612481550523604e-08,0.0012323545071453819,6.3847543273381075e-09,2.9352833791333677e-08,0.0006249365137970741,1.1014249238599665e-07,1.8454735750185978e-06
3.161312336924997e-07,0.13432632927022228,0.46346346346346345,0.0,0.0,0.0,0.06190373916703068,0.0,0.01682751606444401,0.0005176074046779059,1.61962345177768e-05,0.0035816655091244296,0.002285691620341214,0.005403669338477997,6.867231590280721e-07,0.0,0.4687486920226269,0.0012289605982133045,9.223666250061929e-06,0.00010422317142033961,5.1790708051343724e-06,5.7480073903127065e-06,1.7627441910919484e-06,0.0010875683792040795,1.5673357987895802e-08,0.0012396774226886616,6.422693912363335e-09,2.9547383153907014e-08,0.0006312874031260236,1.1126182063564025e-07,1.8522428828157765e-06
3.1803392447183657e-07,0.1343461488896346,0.46346346346346345,0.0,0.0,0.0,0.06183687963566513,0.0,0.016927501210025675,0.0005248584312305666,1.6368121412771828e-05,0.0036052267768102173,0.0023099408393509467,0.005418371857878655,6.946383878472606e-07,0.0,0.46878007995716553,0.0012281171298309016,9.213704014653701e-06,0.00010434939645116034,5.173167474011358e-06,5.738435197871139e-06,1.759819411236823e-06,0.0010917422135710007,1.5733872650676558e-08,0.001246961642318491,6.4604330165817506e-09,2.9741755016416644e-08,0.0006376510194205182,1.1238339202727154e-07,1.8589959776065902e-06
3.1993661525117343e-07,0.13436593758606355,0.46346346346346345,0.0,0.0,0.0,0.06177011474211408,0.0,0.017027413140540834,0.0005321454453623812,1.6540510608921207e-05,0.00362876668497418,0.0023342375183204346,0.005432876549780533,7.02566292317345e-07,0.0,0.46881139277100187,0.0012272775282047834,9.203755886070614e-06,0.00010447512926545052,5.167274809295593e-06,5.7288828895420405e-06,1.7569006988078361e-06,0.0010958912009120237,1.5794027769388595e-08,0.0012542072687624546,6.497972171460913e-09,2.99359510562203e-08,0.0006440271492269784,1.1350716894097332e-07,1.8657331196433477e-06
3.218393060305103e-07,0.1343856954946765,0.46346346346346345,0.0,0.0,0.0,0.06170344430755386,0.0,0.017127251840506372,0.0005394680108754749,1.6713396579127255e-05,0.003652285340750917,0.0023585807457184795,0.005447185335237274,7.105062973801168e-07,0.0,0.4688426308867182,0.0012264418730323762,9.193821837877259e-06,0.00010460037536342304,5.161393004483888e-06,5.7193509099036575e-06,1.7539881878292394e-06,0.0011000154920622395,1.5853825478480373e-08,0.0012614144075953967,6.535311924684265e-09,3.0129971411171114e-08,0.0006504155808376565,1.1463311406228279e-07,1.8724545618845795e-06
3.2374199680984714e-07,0.13440542275019396,0.46346346346346345,0.0,0.0,0.0,0.06163686815045674,0.0,0.017227017296748262,0.0005468256928598795,1.688677383935051e-05,0.003675782852096394,0.0023829696220174904,0.005461300123711594,7.184578336850262e-07,0.0,0.4688737947265648,0.001225610236954154,9.183901843219252e-06,0.00010472514008771074,5.15552223759009e-06,5.709839669266137e-06,1.7510820021014502e-06,0.001104115235471205,1.5913267936268716e-08,0.0012685831670767374,6.572452836478216e-09,3.032381766654681e-08,0.0006568161042681938,1.1576119038257223e-07,1.8791605500772733e-06
3.25644687589184e-07,0.13442511948685096,0.46346346346346345,0.0,0.0,0.0,0.06157038608681273,0.0,0.017326709498276444,0.0005542180577683189,1.7060636948318812e-05,0.0036992593276770273,0.002407403259516007,0.00547522281288359,7.264203376014307e-07,0.0,0.4689048847122607,0.0012247826858773217,9.173995874857041e-06,0.00010484942862724589,5.149662671927605e-06,5.700349545341659e-06,1.7481822554264573e-06,0.0011081905772636924,1.5972357214741398e-08,0.0012757136579945516,6.609395481443049e-09,3.051749007268859e-08,0.000663228511236,1.1689136119121504e-07,1.8858513228609127e-06
3.2754737836852086e-07,0.1344447858383614,0.46346346346346345,0.0,0.0,0.0,0.0615039979303403,0.0,0.01742632843616594,0.0005616446734882869,1.7234980507236616e-05,0.0037227148767591616,0.0024318807821647353,0.005488955288471492,7.343932512289945e-07,0.0,0.46893590126480594,0.0012239592792868035,9.164103905198038e-06,0.0001049732460207013,5.143814456801482e-06,5.6908808848026464e-06,1.745289052252138e-06,0.001112241661298273,1.603109540385989e-08,0.0012828059935162876,6.6461404453202e-09,3.071099013222167e-08,0.000669652595139431,1.1802359007564685e-07,1.8925271119130863e-06
3.294500691478577e-07,0.13446442193788274,0.46346346346346345,0.0,0.0,0.0,0.06143770349268671,0.0,0.017525874103443403,0.0005691051094114699,1.74097991594944e-05,0.0037461496091089307,0.0024564013253954,0.005502499424065204,7.42376022406035e-07,0.0,0.4689668448043037,0.0012231400705441447,9.154225906327149e-06,0.00010509659715987226,5.137977728185347e-06,5.6814340047675995e-06,1.7424024880171884e-06,0.0011162686292250316,1.6089484515917264e-08,0.0012898602890456228,6.682688326542513e-09,3.0904318191190793e-08,0.0006760881510376072,1.1915784091434868e-07,1.8991881421013525e-06
3.3135275992719457e-07,0.1344840279179838,0.46346346346346345,0.0,0.0,0.0,0.061371502583618676,0.0,0.017625346494978506,0.0005765989365005858,1.758508759037787e-05,0.003769563634892539,0.0024809640359520677,0.0055158570809718385,7.503681047157473e-07,0.0,0.46899771574979204,0.001222325107174914,9.144361850035867e-06,0.00010521948679311206,5.132152609361595e-06,5.672009194225267e-06,1.7395226496513945e-06,0.0011202716205416553,1.6147526576206684e-08,0.0012968766620851044,6.719039733386461e-09,3.1097475679008464e-08,0.0006825349756307698,1.2029407787659336e-07,1.905834631632832e-06
3.3325545070653143e-07,0.13450360391061433,0.46346346346346345,0.0,0.0,0.0,0.06130539501120371,0.0,0.017724745607380157,0.0005841257273536975,1.7760840526776573e-05,0.0037929570645857096,0.002505568071724889,0.00552903010807295,7.58368957490371e-07,0.0,0.46902851451908617,0.0012215144311450796,9.134511707849908e-06,0.0001053419195287823,5.126339211542161e-06,5.66260671540732e-06,1.7366496159518047e-06,0.0011242507726485543,1.6205223540010546e-08,0.001303855232104342,6.75519528528016e-09,3.129046302265873e-08,0.0006889928672411639,1.2143226541610026e-07,1.9124667921976405e-06
3.351581414858683e-07,0.13452315004707668,0.46346346346346345,0.0,0.0,0.0,0.06123938058198261,0.0,0.017824071438897245,0.0005916850562660623,1.793705273689206e-05,0.0038163300088837893,0.002530212601586317,0.005542020341692862,7.663780458133856e-07,0.0,0.4690592415286283,0.0012207080791267302,9.124675451055537e-06,0.00010546389983866944,5.1205376344629944e-06,5.653226805105123e-06,1.733783458008719e-06,0.0011282062209024954,1.6262577371426114e-08,0.0013107961204136015,6.791155610292947e-09,3.148328158607767e-08,0.0006954616257944283,1.2257236827051506e-07,1.9190848291117244e-06
3.3706083226520514e-07,0.13454266645799892,0.46346346346346345,0.0,0.0,0.0,0.06117345910113327,0.0,0.017923323989323937,0.0005992764992895779,1.8113719029945628e-05,0.003839682578620064,0.002554896805229829,0.005554829605477665,7.743948405198181e-07,0.0,0.46908989719334715,0.0012199060827534777,9.114853050724562e-06,0.00010558543206134868,5.114747966955044e-06,5.643869675933164e-06,1.7309242395738108e-06,0.0011321380986691809,1.631958997132652e-08,0.0013176994500426092,6.826921346236831e-09,3.167593186418708e-08,0.0007019410528014961,1.2371435145566002e-07,1.9256889414582318e-06
3.38963523044542e-07,0.13456215327331023,0.46346346346346345,0.0,0.0,0.0,0.061107630372626336,0.0,0.01802250325990921,0.0006068996342898802,1.829083425588605e-05,0.003863014884684905,0.0025796198730111642,0.0055674597102844045,7.824188181947263e-07,0.0,0.46912048192652506,0.0012191084688658884,9.10504447773809e-06,0.00010570652040549663,5.108970287491406e-06,5.634535517539611e-06,1.7280720174380825e-06,0.0011360465373744177,1.6376263245895443e-08,0.0013245653456244095,6.862493138453004e-09,3.186841516205648e-08,0.0007084309513409788,1.2485818026480318e-07,1.93227932222853e-06
3.4086621382387886e-07,0.13458161062221696,0.46346346346346345,0.0,0.0,0.0,0.06104189419937291,0.0,0.018121609253270596,0.0006145540410011508,1.846839330509736e-05,0.003886327037952287,0.002604381005792034,0.005579912454080061,7.904494611699235e-07,0.0,0.4691509961396738,0.0012183152597472799,9.095249702809074e-06,0.00010582716895315662,5.103204664712043e-06,5.625224497767159e-06,1.7252268417786315e-06,0.0011399316665542023,1.6432599044114168e-08,0.0013313939332840765,6.897871640737416e-09,3.2060732031215016e-08,0.0007149311260420253,1.2600382026343522e-07,1.938856158461364e-06
3.427689046032157e-07,0.13460103863318176,0.46346346346346345,0.0,0.0,0.0,0.0609762503833648,0.0,0.018220641973311802,0.0006222393010786898,1.86463911081069e-05,0.003909619149207239,0.0026291794147863166,0.005592189621849885,7.984862575189994e-07,0.0,0.4691814402424169,0.0012175264733502041,9.085468696503728e-06,0.00010594738166295757,5.0974511579268595e-06,5.615936763765496e-06,1.7223887565006658e-06,0.0011437936139034662,1.6488599217352943e-08,0.0013381853405321303,6.933057513388565e-09,3.225288372350341e-08,0.0007214413830676325,1.2715123728837026e-07,1.9454196313809003e-06
3.446715953825526e-07,0.13462043743390267,0.46346346346346345,0.0,0.0,0.0,0.06091069872580729,0.0,0.01831960142514424,0.0006299549981493096,1.8824822635293708e-05,0.003932891329079898,0.0026540143214086966,0.005604292985514702,8.06528701050701e-07,0.0,0.4692118146423802,0.001216742123513953,9.075701429261811e-06,0.00010606716237328497,5.091709817597894e-06,5.606672443057505e-06,1.719557799559225e-06,0.0011476325053237347,1.6544265565129028e-08,0.0013449396961624665,6.968051423983488e-09,3.2444870837161296e-08,0.0007279615300983976,1.2830039744298792e-07,1.9519699165327764e-06
3.4657428616188943e-07,0.1346398071512945,0.46346346346346345,0.0,0.0,0.0,0.060845239027245264,0.0,0.018418487615012094,0.0006377007178596032,1.90036828965974e-05,0.003956143687980578,0.0026788849571257527,0.005616224303856798,8.145762913007298e-07,0.0,0.4692421197450892,0.0012159622201733822,9.065947871415891e-06,0.0001061865148054021,5.085980685801423e-06,5.597431644560663e-06,1.716734003271115e-06,0.0011514484649694987,1.659959988692601e-08,0.0013516571301546618,7.00285404565552e-09,3.263669457560306e-08,0.0007344913763166901,1.294512670962004e-07,1.958507183918831e-06
3.484769769412263e-07,0.13465914791147165,0.46346346346346345,0.0,0.0,0.0,0.060779871087682465,0.0,0.018517300550221025,0.0006454760479221399,1.9182966941227625e-05,0.00397937633604077,0.002703790563309447,0.005627985322454014,8.226285335220128e-07,0.0,0.46927235595387257,0.001215186769559368,9.056207993209572e-06,0.00010630544256652014,5.08026379667065e-06,5.588214459565403e-06,1.7139173946113621e-06,0.001155241615293518,1.665460393513267e-08,0.0013583377735804814,7.037466057743318e-09,3.2828355575139704e-08,0.0007410307323912359,1.3060381287810598e-07,1.965031598129782e-06
3.5037966772056315e-07,0.13467845983973173,0.46346346346346345,0.0,0.0,0.0,0.06071459470669449,0.0,0.018616040239070205,0.0006532805781596422,1.9362669857374236e-05,0.0040025893830551934,0.0027287303910930234,0.005639577773621723,8.306849386735e-07,0.0,0.4693025236697722,0.0012144157743911813,9.046481764814773e-06,0.00010642394915281679,5.074559176819739e-06,5.579020962671981e-06,1.7111079954985057e-06,0.0011590120770908795,1.67092794601079e-08,0.0013649817585144471,7.071888144271178e-09,3.3019854994854616e-08,0.0007475794104620949,1.317580016788526e-07,1.9715433184763784e-06
3.522823584999e-07,0.13469774306054078,0.46346346346346345,0.0,0.0,0.0,0.0606494096835356,0.0,0.018714706690787532,0.0006611139005471911,1.954278677191823e-05,0.004025782938429167,0.0027537037012292614,0.005651003376362295,8.387450234075448e-07,0.0,0.46933262329145986,0.00121364923406107,9.036769156348047e-06,0.00010654203795240195,5.068866845749863e-06,5.5698512126874175e-06,1.7083058230668367e-06,0.0011627599695420133,1.6763628169353674e-08,0.0013715892179483125,7.106120994490464e-09,3.321119350159337e-08,0.0007541372241260194,1.3291380064465532e-07,1.978042499118423e-06
3.5418504927923686e-07,0.13471699769751966,0.46346346346346345,0.0,0.0,0.0,0.06058431581723982,0.0,0.01881329991546808,0.000668975609252517,1.97233128501436e-05,0.004048957111127067,0.0027787097639510837,0.005662263836321781,8.468083100559187e-07,0.0,0.46936265521515896,0.001212887144811321,9.027070137886062e-06,0.00010665971224823074,5.0631868162379465e-06,5.560705253484023e-06,1.7055108899275009e-06,0.00116648541025451,1.681765176670958e-08,0.00137816028570931,7.1401653015384496e-09,3.3402372213603104e-08,0.0007607039884221793,1.3407117717658087e-07,1.9845292891921126e-06
3.560877400585737e-07,0.1347362238734316,0.46346346346346345,0.0,0.0,0.0,0.06051931290671633,0.0,0.018911819924015413,0.0006768653006744159,1.990424329545013e-05,0.004072112009625547,0.0028037478588344832,0.005673360845753458,8.548743266145068e-07,0.0,0.46939261983457237,0.001212129499904072,9.017384679480188e-06,0.00010677697522096293,5.05751909470874e-06,5.5515831148209366e-06,1.7027232044180058e-06,0.0011701885153039204,1.687135191693782e-08,0.0013846950963820217,7.174021762888756e-09,3.359339182169305e-08,0.000767279519818244,1.3523009892688815e-07,1.99100383293519e-06
3.579904308379106e-07,0.13475542171017058,0.46346346346346345,0.0,0.0,0.0,0.06045440075083968,0.0,0.019010266728085857,0.0006847825734793509,2.0085573349067288e-05,0.004095247741867855,0.00282881727466373,0.005684296083487963,8.629426067267412e-07,0.0,0.4694225175408152,0.001211376289784131,9.007712751170303e-06,0.0001068938299517687,5.0518636815908645e-06,5.54248481313011e-06,1.6999427708411096e-06,0.00117386939927341,1.6924730279815495e-08,0.0013911937852337498,7.207691079167626e-09,3.3784253406260035e-08,0.0007738636361968013,1.3639053379775333e-07,1.9974662698102915e-06
