Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23)
7.926498767224408e-10,0.13078988994648827,0.46346346346346345,0.0,0.0,0.0,0.07305897970975833,0.0,1.0062933935617218e-05,1.0098910192050775e-09,7.562314651681377e-11,4.148329691372219e-07,1.4071061909983827e-09,5.536184813658676e-06,3.7845289121088635e-12,0.0,0.4634634718991538,2.0657156440749e-06,6.194513147045521e-06,1.1339121827499055e-05,2.7802399342966774e-06,1.7834591753490793e-08,6.0505946725771046e-09,1.7391362671873234e-08,2.4778769571716467e-13,1.0394967114410848e-10,5.385434709964931e-16,3.4170087302588515e-12,4.114252247622175e-11,7.199885692596834e-15,2.2525060480133764e-07,2.3657006799829417e-07
8.136024203423752e-10,0.13078999828911925,0.46346346346346345,0.0,0.0,0.0,0.07305860663516245,0.0,1.0488307034240914e-05,1.0663534803960685e-09,7.875113225493299e-11,4.3398347419355907e-07,1.5021401789691569e-09,5.739473526922644e-06,3.952243299163305e-12,0.0,0.4634634726085302,2.1729754804660157e-06,6.291599373694431e-06,1.1660201134436628e-05,2.7911676653527528e-06,1.828058371079443e-08,6.18623329425501e-09,1.8133035020094125e-08,2.583553520902585e-13,1.1111476422123183e-10,5.756648118767422e-16,3.574923353815579e-12,4.411238697893959e-11,7.721029271312153e-15,2.294513205498472e-07,2.474729103937e-07
8.345549639623096e-10,0.13079010736311208,0.46346346346346345,0.0,0.0,0.0,0.07305823351907134,0.0,1.0918838709748024e-05,1.1244208705717655e-09,8.191883854709321e-11,4.5338441407907696e-07,1.6006268245660835e-09,5.943540255796601e-06,4.122364810295451e-12,0.0,0.463463473356318,2.2827599348656335e-06,6.386286712588234e-06,1.1981348224725542e-05,2.8012739075793524e-06,1.873177660910434e-08,6.3252549450168735e-09,1.8891185025681536e-08,2.6915780920040656e-13,1.1858156954416797e-10,6.143492930407074e-16,3.73490674401956e-12,4.721251122255389e-11,8.265088057988097e-15,2.3348951495134658e-07,2.5854373513058874e-07
8.555075075822441e-10,0.1307902171520119,0.46346346346346345,0.0,0.0,0.0,0.07305786036050996,0.0,1.1354416686442861e-05,1.1840954294343768e-09,8.512607676376497e-11,4.730258923181773e-07,1.7025805269624046e-09,6.148327993908448e-06,4.2948453899067666e-12,0.0,0.46346347414348116,2.395054112480197e-06,6.478634405557688e-06,1.230250773914587e-05,2.810622285688659e-06,1.9188464540880067e-08,6.467686299310788e-09,1.966622122141534e-08,2.8020088842609985e-13,1.2635675760512405e-10,6.546314735916461e-16,3.896877155268201e-12,5.044530875837186e-11,8.832487285922603e-15,2.3736925341035727e-07,2.6977848027155624e-07
8.764600512021785e-10,0.13079032764013684,0.46346346346346345,0.0,0.0,0.0,0.07305748715850938,0.0,1.179493412936419e-05,1.2453791646971497e-09,8.8372712431649e-11,4.928983857692612e-07,1.8080148098280972e-09,6.35378418478825e-06,4.469638743521941e-12,0.0,0.46346347497097795,2.5098432208376416e-06,6.568700231415967e-06,1.2623626047679613e-05,2.819271486747846e-06,1.965092786584113e-08,6.613548110679449e-09,2.0458554843275193e-08,2.914904496875284e-13,1.344471630338466e-10,6.965467630175377e-16,4.060755923458032e-12,5.381320210734256e-11,9.423653753853233e-15,2.4109474007127384e-07,2.811731856367286e-07
8.974125948221129e-10,0.13079043881253052,0.46346346346346345,0.0,0.0,0.0,0.07305711391210679,0.0,1.224028927707522e-05,1.3082738596251893e-09,9.165866129720441e-11,5.129927382752852e-07,1.9169423926887654e-09,6.559860376043703e-06,4.646700242594671e-12,0.0,0.4634634758397624,2.6271125729196843e-06,6.6565405420904805e-06,1.2944651204308771e-05,2.827275645597693e-06,2.011943373764417e-08,6.762855989692609e-09,2.1268599150996356e-08,3.030323817658629e-13,1.4285978550735263e-10,7.401314259048519e-16,4.226467413802484e-12,5.731862358530422e-11,1.0039015972695269e-14,2.446702828608456e-07,2.9272399022412054e-07
9.183651384420474e-10,0.1307905506549154,0.46346346346346345,0.0,0.0,0.0,0.07305674062034524,0.0,1.2690385101897088e-05,1.372781080367961e-09,9.498388567100624e-11,5.333001536071997e-07,2.029375256720571e-09,6.766511900543856e-06,4.82598683578112e-12,0.0,0.46346347675078287,2.7468475893253117e-06,6.742210297862473e-06,1.3265532902954208e-05,2.834684700092196e-06,2.0594236612014327e-08,6.915621081847056e-09,2.209676883805961e-08,3.1483259389676157e-13,1.5160179040266367e-10,7.854225853207244e-16,4.393938962820401e-12,6.096401606007983e-11,1.0679004300140311e-14,2.4810026254003253e-07,3.044271297016348e-07
9.393176820619818e-10,0.1307906631536502,0.46346346346346345,0.0,0.0,0.0,0.07305636728227383,0.0,1.31451289955763e-05,1.4389021830883736e-09,9.834839103289862e-11,5.53812187812315e-07,2.1453247053937024e-09,6.973697582602688e-06,5.007456966223204e-12,0.0,0.4634634777049832,2.8690337995843886e-06,6.8257631017350745e-06,1.3586222434527852e-05,2.84154471840467e-06,2.1075578736740507e-08,7.0718506572828504e-09,2.2943479520440266e-08,3.268970084860962e-13,1.6068050922400378e-10,8.324582250267354e-16,4.56310081535509e-12,6.475183364719497e-11,1.1344051064310273e-14,2.513891054038961e-07,3.1627893396809817e-07
9.602702256819162e-10,0.13079077629569125,0.46346346346346345,0.0,0.0,0.0,0.07305599389694738,0.0,1.3604432478404496e-05,1.5066383208935623e-09,1.0175222287829698e-10,5.745207410757875e-07,2.2648014203709413e-09,7.1813794671827335e-06,5.1910704943898974e-12,0.0,0.4634634787033019,2.9936568427366923e-06,6.907251232951396e-06,1.390667264506951e-05,2.847898200613618e-06,2.1563690623972506e-08,7.231548623852387e-09,2.3809147293726038e-08,3.392315547997065e-13,1.701034398350685e-10,8.812771906826079e-16,4.733886057530838e-12,6.868454235083303e-11,1.20345906776408e-14,2.54541259275769e-07,3.282758247807068e-07
9.812227693018507e-10,0.13079089006855474,0.46346346346346345,0.0,0.0,0.0,0.07305562046342658,0.0,1.406821092988751e-05,1.5759904505726687e-09,1.0519546378670772e-10,5.954180491956122e-07,2.3878155130515472e-09,7.389522570219042e-06,5.376788626042088e-12,0.0,0.4634634797466728,3.120702467284044e-06,6.986725679684923e-06,1.4226837894938983e-05,2.8537843566924262e-06,2.2058791505296425e-08,7.394715974113781e-09,2.4694188349085203e-08,3.5184216349161e-13,1.7987824652436604e-10,9.31919190184945e-16,4.906230546545236e-12,7.276462065612647e-11,1.2751059742102812e-14,2.575611724598465e-07,3.40414313446292e-07
9.999999999999999e-10,0.1307910044602834,0.46346346346346345,0.0,0.0,0.0,0.073055285758413,0.0,1.4487575134015337e-05,1.6395160499332241e-09,1.0831480361986886e-10,6.143000486853882e-07,2.501071602787801e-09,7.576421434859795e-06,5.544982719576238e-12,0.0,0.46346348072076077,3.23660485752615e-06,7.056278887687982e-06,1.4513484908918586e-05,2.8586920730684125e-06,2.250859995453102e-08,7.543889714831093e-09,2.5504145465727422e-08,3.633829474859841e-13,1.8894361740995465e-10,9.788857037168718e-16,5.061956437704381e-12,7.654835851302187e-11,1.3415535424739333e-14,2.6015883078157727e-07,3.5141009064237656e-07
1.002175312921785e-09,0.1307910044602834,0.46346346346346345,0.0,0.0,0.0,0.07305524698077788,0.0,1.4536383339267311e-05,1.646959339146598e-09,1.0867823069559602e-10,6.16496674757171e-07,2.514376572108172e-09,7.598094648371115e-06,5.564573844933177e-12,0.0,0.46346348083602457,3.250156530608381e-06,7.064236170923177e-06,1.4546674019035784e-05,2.85923936279541e-06,2.2561089770070225e-08,7.561351174959276e-09,2.559901864024401e-08,3.647347618590942e-13,1.9001275992665706e-10,9.844247932605868e-16,5.080072837939531e-12,7.699456007784484e-11,1.3493897146660425e-14,2.6045327535658017e-07,3.526909985740989e-07
1.0231278565417195e-09,0.13079111945941438,0.46346346346346345,0.0,0.0,0.0,0.07305487344807331,0.0,1.5008872074390294e-05,1.7195455702344553e-09,1.1220067236461068e-10,6.377494980803395e-07,2.644493707325337e-09,7.807065986701248e-06,5.754389849900788e-12,0.0,0.4634634819722808,3.3820049979351246e-06,7.13983120756437e-06,1.4866138288020828e-05,2.864296597519715e-06,2.3070783387502362e-08,7.731450506989542e-09,2.652405359507531e-08,3.779152697333368e-13,2.0051497681924205e-10,1.0388354304114097e-15,5.255354110937308e-12,8.13768656696486e-11,1.4263544157694544e-14,2.6322196448207713e-07,3.6510256388801027e-07
1.044080400161654e-09,0.13079123505494977,0.46346346346346345,0.0,0.0,0.0,0.07305449986439057,0.0,1.5485602667546075e-05,1.7937495502411947e-09,1.1576296701649447e-10,6.591697080032012e-07,2.7781755900211386e-09,8.016409202908795e-06,5.946201496034318e-12,0.0,0.4634634831563603,3.516233940911962e-06,7.213558092745996e-06,1.5185189370515164e-05,2.8689868596760965e-06,2.358806031295529e-08,7.905008359776847e-09,2.7469707866273774e-08,3.9138959592686086e-13,2.113930598092533e-10,1.0951933912942692e-15,5.432018092473643e-12,8.591405649753612e-11,1.506044450305522e-14,2.6587158865805034e-07,3.7764577609629746e-07
1.0650329437815884e-09,0.1307913512363293,0.46346346346346345,0.0,0.0,0.0,0.07305412622881291,0.0,1.5966503616982528e-05,1.869571514370983e-09,1.1936532014181832e-10,6.807507925604435e-07,2.9154304903170133e-09,8.226099066831877e-06,6.1399747396215176e-12,0.0,0.4634634843891772,3.6528295358671175e-06,7.285462961424215e-06,1.550378729625133e-05,2.8733385690098088e-06,2.4113098878959267e-08,8.082017488614764e-09,2.843639511608705e-08,4.051636351663668e-13,2.2265533692664265e-10,1.1535418226125908e-15,5.610010980332816e-12,9.060866608081065e-11,1.5885044450341185e-14,2.684064371551013e-07,3.903174828170419e-07
1.0859854874015228e-09,0.13079146799340438,0.46346346346346345,0.0,0.0,0.0,0.07305375254042908,0.0,1.6451506202883276e-05,1.9470115324707573e-09,1.2300796245546767e-10,7.02486529608745e-07,3.0562663115037806e-09,8.436112334008955e-06,6.3356765865953665e-12,0.0,0.46346348567164,3.791778061805311e-06,7.355590809222655e-06,1.5821893420153054e-05,2.8773779512223177e-06,2.4646068171424182e-08,8.262469237804396e-09,2.9424527830566953e-08,4.192432654460812e-13,2.3431030113608737e-10,1.2139247255877615e-15,5.789281365779427e-12,9.546324280359225e-11,1.673779287992881e-14,2.70830729588011e-07,4.0311461055743975e-07
1.1069380310214572e-09,0.13079158531641483,0.46346346346346345,0.0,0.0,0.0,0.07305337879833332,0.0,1.6940544316688707e-05,2.026069514708355e-09,1.266911479937313e-10,7.243709774449979e-07,3.2006906217327274e-09,8.646427592187886e-06,6.533275044223917e-12,0.0,0.4634634870046528,3.933065898192976e-06,7.423985520568839e-06,1.613947038731974e-05,2.8811292085382707e-06,2.5187128391535273e-08,8.446353734861767e-09,3.043451715940588e-08,4.33634345745521e-13,2.463666097792562e-10,1.2763869530694779e-15,5.969780156175635e-12,1.0048035029952808e-10,1.7619141353231777e-14,2.7314860738005956e-07,4.1603416274529705e-07
1.1278905746413917e-09,0.13079170319596625,0.46346346346346345,0.0,0.0,0.0,0.07305300500162515,0.0,1.743355430273954e-05,2.1067452170894713e-09,1.3041515234180604e-10,7.46398465456772e-07,3.348710683240236e-09,8.857025119768387e-06,6.7327390758079754e-12,0.0,0.46346348838911483,4.076679522577637e-06,7.490689896135845e-06,1.6456482098892904e-05,2.8846146769519542e-06,2.5736431203813354e-08,8.633660059370995e-09,3.146677277801926e-08,4.483427140644241e-13,2.588330839571145e-10,1.3409742063357596e-15,6.1514604978681286e-12,1.0566256781198672e-10,1.8529544176611285e-14,2.7536412663211293e-07,4.290732178111293e-07
1.148843118261326e-09,0.13079182162300926,0.46346346346346345,0.0,0.0,0.0,0.07305263114940959,0.0,1.7930474811308245e-05,2.1890382468175582e-09,1.3418027098237912e-10,7.68563584838931e-07,3.5003334792968516e-09,9.067886755250122e-06,6.934038558170982e-12,0.0,0.46346348982592017,4.222605508080693e-06,7.55574567960632e-06,1.677289367878251e-05,2.887854971191292e-06,2.629412007081191e-08,8.824376389685451e-09,3.25217027690069e-08,4.633741857337225e-13,2.717187078605523e-10,1.4077330316251571e-15,6.334277699536071e-12,1.1101249053172774e-10,1.9469458461277302e-14,2.774812522484432e-07,4.4222892731936645e-07
1.1697956618812605e-09,0.13079194058882057,0.46346346346346345,0.0,0.0,0.0,0.07305225724079689,0.0,1.843124666215421e-05,2.272948067500741e-09,1.3798681775664428e-10,7.908611794058658e-07,3.655565739057065e-09,9.278995776829552e-06,7.137144241741454e-12,0.0,0.4634634913159582,4.37083052079821e-06,7.619193583775481e-06,1.708867144123179e-05,2.8908691183578195e-06,2.6860330574915768e-08,9.018490130295466e-09,3.359971352047247e-08,4.787345519665112e-13,2.8503262805659734e-10,1.4767108164384742e-15,6.518189156370383e-12,1.1653272991382287e-10,2.0439344179495843e-14,2.7950385318455343e-07,4.554985141472315e-07
1.190748205501195e-09,0.13079206008498478,0.46346346346346345,0.0,0.0,0.0,0.07305188327490258,0.0,1.8935812717801465e-05,2.358474004209691e-09,1.4183512342972517e-10,8.132863365249292e-07,3.814413960473196e-09,9.490336791351517e-06,7.342027713042586e-12,0.0,0.4634634928601134,4.521341317140355e-06,7.681073316009473e-06,1.7403782859199307e-05,2.8936746811307475e-06,2.7435190727697623e-08,9.215988022362044e-09,3.470120963896889e-08,4.944295786176748e-13,2.9878415273662273e-10,1.5479557856439974e-15,6.70315427528849e-12,1.2222591397542556e-10,2.1439664217403024e-14,2.814356986939929e-07,4.6887927070991647e-07
1.2117007491211294e-09,0.1307921801033775,0.46346346346346345,0.0,0.0,0.0,0.07305150925084741,0.0,1.9444117765798438e-05,2.445615248390342e-09,1.457255343530634e-10,8.358343781930198e-07,3.976884431424334e-09,9.70189563188233e-06,7.548661359417308e-12,0.0,0.4634634944592656,4.674124741136283e-06,7.741423603075015e-06,1.7718196533538073e-05,2.896287871355375e-06,2.8018821267279404e-08,9.416856239608455e-09,3.582659387511558e-08,5.104650051240309e-13,3.129827509321439e-10,1.621516997414824e-15,6.889134401231639e-12,1.2809468757581244e-10,2.2470884424671116e-14,2.8328045546233577e-07,4.823685572307362e-07
1.2326532927410638e-09,0.1307923006361499,0.46346346346346345,0.0,0.0,0.0,0.07305113516775733,0.0,1.9956108409277594e-05,2.5343708626352563e-09,1.4965841121690275e-10,8.585008522748e-07,4.142983249199237e-09,9.913659263229711e-06,7.757018335830385e-12,0.0,0.46346349611428933,4.829167721727735e-06,7.800282215355887e-06,1.803188216295145e-05,2.898723654770347e-06,2.8611335944135585e-08,9.621080471467948e-09,3.697626706019767e-08,5.268465436006432e-13,3.276380517030178e-10,1.6974443390226566e-15,7.0760927448239686e-12,1.3414171267995394e-10,2.353347366124142e-14,2.85041685527264e-07,4.959638000549994e-07
1.2536058363609982e-09,0.1307924216757137,0.46346346346346345,0.0,0.0,0.0,0.07305076102476335,0.0,2.047173296518796e-05,2.6247397853173275e-09,1.5363412788653072e-10,8.812815239179313e-07,4.312716338460854e-09,1.0125615694789564e-05,7.96707253360163e-12,0.0,0.46346349782605495,4.98645727007131e-06,7.857685990471355e-06,1.8344810514706663e-05,2.900995847567113e-06,2.9212841795764452e-08,9.828645995129727e-09,3.8150628052289537e-08,5.435798780731608e-13,3.427598433021788e-10,1.7757885225105314e-15,7.263994311563883e-12,1.4036966860672733e-10,2.462790384133686e-14,2.867228448935909e-07,5.096624900063831e-07
1.2745583799809327e-09,0.1307925432147278,0.46346346346346345,0.0,0.0,0.0,0.07305038682100169,0.0,2.099094136962181e-05,2.7167208350894304e-09,1.5765307031641834e-10,9.041723671580202e-07,4.486089467810128e-09,1.033775390014867e-05,8.178798550935233e-12,0.0,0.4634634995954277,5.145980476866569e-06,7.913670856311351e-06,1.865695339608687e-05,2.9031172054201853e-06,2.982343941064187e-08,1.0039537737914865e-08,3.935007369063404e-08,5.606706638278344e-13,3.5835807232049394e-10,1.856601080262706e-15,7.452805832474604e-12,1.4678125226276355e-10,2.5754649974930808e-14,2.8832728276082863e-07,5.234621807846566e-07
1.295510923600867e-09,0.13079266524608546,0.46346346346346345,0.0,0.0,0.0,0.07305001255561354,0.0,2.1513685089701703e-05,2.8103127152535683e-09,1.61715635536829e-10,9.271695567236125e-07,4.6631082650576715e-09,1.0550063742916287e-05,8.392171665120456e-12,0.0,0.46346350142326803,5.307724509724676e-06,7.968271853502782e-06,1.8968283626563372e-05,2.905099505577322e-06,3.044322318186075e-08,1.0253740331238147e-08,4.0574998757167705e-08,5.781245268628957e-13,3.744428428148518e-10,1.939934360486898e-15,7.642495696406017e-12,1.5337917836282054e-10,2.6914190206817382e-14,2.898582412887415e-07,5.373604874036254e-07
1.3164634672208015e-09,0.13079278776290193,0.46346346346346345,0.0,0.0,0.0,0.07304963822774516,0.0,2.2039917041534137e-05,2.905514018002951e-09,1.6582223070786292e-10,9.502694600494799e-07,4.843778231303475e-09,1.0762535908298605e-05,8.60716780628805e-12,0.0,0.4634635033104316,5.471676610590009e-06,8.021523157320982e-06,1.92787750106701e-05,2.9069536225531845e-06,3.107228155084762e-08,1.047123815725621e-08,4.1825795944222485e-08,5.959470634283213e-13,3.91024415422197e-10,2.0258415226242664e-15,7.83303388416529e-12,1.6016617963748501e-10,2.810700585343555e-14,2.913188558334703e-07,5.513550846682239e-07
1.337416010840736e-09,0.13079291075850374,0.46346346346346345,0.0,0.0,0.0,0.07304926383654782,0.0,2.2569591513774973e-05,3.0023232285403845e-09,1.6997327223627593e-10,9.734686295045357e-07,5.0281047539171145e-09,1.0975161839967894e-05,8.823763532615532e-12,0.0,0.4634635052577697,5.637824093225212e-06,8.073458099060115e-06,1.9588402311562648e-05,2.908689597927356e-06,3.1710697241536135e-08,1.0692015389160851e-08,4.310285582756168e-08,6.141438396417752e-13,4.081132064618468e-10,2.114376532699074e-15,8.024391904315386e-12,1.671450070289245e-10,2.933358143758266e-14,2.927121555934336e-07,5.654437056897083e-07
1.3793210980806048e-09,0.13079315816036477,0.46346346346346345,0.0,0.0,0.0,0.07304851486079608,0.0,2.36390916261454e-05,3.2007588024165052e-09,1.784104014647137e-10,1.0201518564144533e-06,5.407748517609841e-09,1.1400844235382285e-05,9.261662977419087e-12,0.0,0.4634635093363499,5.976654803569854e-06,8.173508124821968e-06,2.020496835707965e-05,2.9118434942393137e-06,3.301590421540377e-08,1.114334391057855e-08,4.57373152829145e-08,6.516822231038974e-13,4.4385488205541297e-10,2.2995499653217934e-15,8.409460746836592e-12,1.8168923605792135e-10,3.188996673102706e-14,2.9530840382768104e-07,5.938942344203994e-07
1.4170356765964869e-09,0.1307933823965007,0.46346346346346345,0.0,0.0,0.0,0.07304784055762095,0.0,2.46129822577144e-05,3.3848326152958064e-09,1.861601630381318e-10,1.0624751885525204e-06,5.7619854481604265e-09,1.1784412001455453e-05,9.661019947830894e-12,0.0,0.46346351322131,6.288984766111287e-06,8.25936901476736e-06,2.075668818777949e-05,2.9143638077753482e-06,3.422331311763743e-08,1.1560593224363857e-08,4.820202142668163e-08,6.868018800698384e-13,4.778647289005955e-10,2.4757510290144314e-15,8.758569821387048e-12,1.9546306411340297e-10,3.431109997720458e-14,2.9744306780808823e-07,6.197996734981759e-07
1.454750255112369e-09,0.13079360808869572,0.46346346346346345,0.0,0.0,0.0,0.0730471660362853,0.0,2.559737144278232e-05,3.574088011555405e-09,1.9406074776057913e-10,1.1050742034545189e-06,6.1281493776030054e-09,1.2168373867243338e-05,1.0065221362321954e-11,0.0,0.4634635173142567,6.608233502387153e-06,8.341446834451723e-06,2.1305257063662457e-05,2.9166257356397433e-06,3.546208780952068e-08,1.1988215332657114e-08,5.075779422316687e-08,7.232192323254105e-13,5.136869769342651e-10,2.6613419640530865e-15,9.109955484659842e-12,2.0990204219911726e-10,3.684930052857887e-14,2.9940202529610174e-07,6.459770105699393e-07
1.492464833628251e-09,0.13079383520448193,0.46346346346346345,0.0,0.0,0.0,0.07304649129201587,0.0,2.6592033865623e-05,3.7685127886533434e-09,2.0211482155707424e-10,1.1479345382603902e-06,6.506268989216088e-09,1.255270064444805e-05,1.0474150400278835e-11,0.0,0.4634635216199841,6.934329320856178e-06,8.419908085015561e-06,2.185055921670577e-05,2.9186651330300313e-06,3.6732531683931375e-08,1.2426113992251991e-08,5.340683282825876e-08,7.60965621268358e-13,5.513878822545779e-10,2.8566660376122512e-15,9.463499026012774e-12,2.25022894248251e-10,3.950751394891782e-14,3.01199296627297e-07,6.72414950796045e-07
1.530179412144133e-09,0.13079406371280597,0.46346346346346345,0.0,0.0,0.0,0.07304581632008955,0.0,2.759675405819513e-05,3.968093909986524e-09,2.1032509450381142e-10,1.191043228831049e-06,6.89637250948544e-09,1.2937367504957472e-05,1.0887695261859114e-11,0.0,0.4634635261432385,7.267201112339389e-06,8.494911938889797e-06,2.239248705248103e-05,2.9205130839227475e-06,3.8034903866926616e-08,1.2874192530506597e-08,5.6151313222215826e-08,8.000720583347114e-13,5.910352613646561e-10,3.0620746012502026e-15,9.819093291142745e-12,2.408425474563354e-10,4.228872160429298e-14,3.028479297856367e-07,6.99102705140914e-07
1.5678939906600151e-09,0.1307942935841234,0.46346346346346345,0.0,0.0,0.0,0.07304514111583299,0.0,2.8611325611779975e-05,4.172817564407611e-09,2.186943117036884e-10,1.2343886004336482e-06,7.2984878267559595e-09,1.3322353396024343e-05,1.1305748875064527e-11,0.0,0.4634635308887179,7.606778317609739e-06,8.56661056267307e-06,2.293094075282063e-05,2.922196543967648e-06,3.9369422314673854e-08,1.3332354046864381e-08,5.89933881560972e-08,8.405692242324809e-13,6.326984734430671e-10,3.277926999053089e-15,1.0176641779013325e-11,2.573781343952414e-10,4.5195941038259354e-14,3.043600459325745e-07,7.260299679778907e-07
1.6056085691758972e-09,0.1307945247901385,0.46346346346346345,0.0,0.0,0.0,0.07304446567462217,0.0,2.963555047620638e-05,4.382669222526434e-09,2.2722524522160304e-10,1.2779601656763758e-06,7.712642593363574e-09,1.3707640534452247e-05,1.1728208627528281e-11,0.0,0.46346353586107214,7.952990898272173e-06,8.635149425604566e-06,2.3465827896668575e-05,2.923738895765738e-06,4.073626669357044e-08,1.3800501564564988e-08,6.193518713668329e-08,8.82487468723104e-13,6.764484026012982e-10,3.5045904757104997e-15,1.0536057798514224e-11,2.7464699487059626e-10,4.823222630165579e-14,3.057468867409839e-07,7.531868956970674e-07
1.6433231476917792e-09,0.13079475730379503,0.46346346346346345,0.0,0.0,0.0,0.07304378999188191,0.0,3.0669238334832644e-05,4.597633690019181e-09,2.359206869370838e-10,1.3217485292407013e-06,8.138864313599305e-09,1.4093213968497489e-05,1.2154976120040442e-11,0.0,0.46346354106490373,8.305769310745752e-06,8.700667594558902e-06,2.3997063097940004e-05,2.9251604291085302e-06,4.213558106296668e-08,1.4278538143021963e-08,6.497881644156371e-08,9.258568108352175e-13,7.223574401468131e-10,3.742440084623294e-15,1.0897263681947919e-11,2.926666775428646e-10,5.1400668240594555e-14,3.0701886265496797e-07,7.805640862509245e-07
1.6810377262076613e-09,0.1307949910991468,0.46346346346346345,0.0,0.0,0.0,0.07304311406308554,0.0,3.171220604881939e-05,4.817695158006724e-09,2.4478344225023125e-10,1.3657452993047e-06,8.577180418815683e-09,1.4479061201143123e-05,1.2585956940283052e-11,0.0,0.4634635465047676,8.6650444833106e-06,8.763298015785773e-06,2.4524567660103068e-05,2.926478753258806e-06,4.3567476368421767e-08,1.4766366958036258e-08,6.812635915862839e-08,9.707069394245268e-13,7.704994668679601e-10,3.991858596122744e-15,1.1260190053245546e-11,3.114549413193981e-10,5.4704394743933605e-14,3.0818560142479214e-07,8.081525596217117e-07
1.7187523047235433e-09,0.13079522615129666,0.46346346346346345,0.0,0.0,0.0,0.07304243788375471,0.0,3.276427715943776e-05,5.042837250705682e-09,2.538163245105753e-10,1.4099430052529235e-06,9.027618331916076e-09,1.4865171863976283e-05,1.3021060453958094e-11,0.0,0.46346355218517177,9.030747796055272e-06,8.823167784234292e-06,2.5048269246416857e-05,2.9277091532703416e-06,4.503203276349892e-08,1.5263891360859652e-08,7.137987524109929e-08,1.0170672139536367e-12,8.209498353620565e-10,4.253236405911059e-15,1.1624775147729998e-11,3.3102975653671064e-10,5.814657095366812e-14,3.0925599605034127e-07,8.359437391513685e-07
1.7564668832394254e-09,0.1307954624363176,0.46346346346346345,0.0,0.0,0.0,0.07304176144945884,0.0,3.3825281440375164e-05,5.273043070495321e-09,2.630221500809051e-10,1.4543350213484957e-06,9.490205522825475e-09,1.5251537433969322e-05,1.3460199611300785e-11,0.0,0.463463558110577,9.402811063568465e-06,8.880398401045869e-06,2.5568101565082858e-05,2.928864898922393e-06,4.6529301773341894e-08,1.577101492294047e-08,7.474140157280188e-08,1.0649666654211752e-12,8.737853524197166e-10,4.5269714437978375e-15,1.199096418204502e-11,3.514093059460005e-10,6.173039944053669e-14,3.102382515511755e-07,8.639294336929171e-07
1.7941814617553074e-09,0.130795699931193,0.46346346346346345,0.0,0.0,0.0,0.07304108475581485,0.0,3.48950544937301e-05,5.508295240538178e-09,2.724037339612366e-10,1.4989154960087586e-06,9.964969556189915e-09,1.5638150987185823e-05,1.3903290767366898e-11,0.0,0.46346356428539753,9.781166520177555e-06,8.935106019778504e-06,2.608400406859502e-05,2.9299575129198066e-06,4.8059308312052966e-08,1.6287641470078925e-08,7.82129520410659e-08,1.1144339973981125e-12,9.29084261471184e-10,4.813469082756087e-15,1.2358708769933994e-11,3.7261198551308547e-10,6.545912034680286e-14,3.111399302253412e-07,8.921018205440191e-07
1.8318960402711895e-09,0.1307959386137566,0.46346346346346345,0.0,0.0,0.0,0.0730404077984868,0.0,3.597343738523276e-05,5.748575945061375e-09,2.8196388592080015e-10,1.5436792863726885e-06,1.0451938132182926e-08,1.602500698520195e-05,1.4350253514940973e-11,0.0,0.46346357071400107,1.0165746807546557e-05,8.987401681796119e-06,2.6595921666737175e-05,2.930997003036483e-06,4.9622052563204054e-08,1.681367510782229e-08,8.179651761620909e-08,1.1654975871552295e-12,9.86926225097094e-10,5.113142048308141e-15,1.2727966381032325e-11,3.9465640504092494e-10,6.933601149768428e-14,3.1196799522245064e-07,9.204534291325099e-07
1.8696106187870716e-09,0.13079617846263963,0.46346346346346345,0.0,0.0,0.0,0.07303973057318587,0.0,3.706027631437021e-05,5.993866967409878e-09,2.917054070858284e-10,1.588621897844368e-06,1.0951139121267139e-08,1.6412101090188254e-05,1.480101052893833e-11,0.0,0.46346357740070876,1.0556484964447236e-05,9.037391541275847e-06,2.7103804452652395e-05,2.9319920627063787e-06,5.121751173279022e-08,1.7349020240146286e-08,8.549406643632407e-08,1.2181854868706346e-12,1.0473923076068933e-09,5.4264103282679775e-15,1.3098699841892952e-11,4.1756138862341367e-10,7.336438848296056e-14,3.1272885227933314e-07,9.489771254223753e-07
1.9073251973029536e-09,0.13079641945722248,0.46346346346346345,0.0,0.0,0.0,0.07303905307566964,0.0,3.815542231519131e-05,6.24414972598361e-09,3.0163108693272864e-10,1.6337394283014804e-06,1.1462600593738125e-08,1.679943000469549e-05,1.5255487421192784e-11,0.0,0.4634635843497961,1.0953314418523286e-05,9.085177080292065e-06,2.7607607441401377e-05,2.9329502444558685e-06,5.284564168380837e-08,1.7893581583698027e-08,8.93075438958494e-08,1.272525424890058e-12,1.1105649576890128e-09,5.753701082854293e-15,1.3470876875311985e-11,4.4134597493939355e-10,7.754760471031921e-14,3.1342838947338337e-07,9.776660970081854e-07
