Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25)
4.611573399076291e-07,0.1357794222660197,0.46346346346346345,0.0,0.0,0.0,0.05683144527361444,0.0,0.023983292236343563,0.0010902500175834638,3.010264325162863e-05,0.005412524442381606,0.004212070175759352,0.0058781297620816965,1.0871658609227109e-06,0.0,0.4712409858065447,0.0012180568656143045,7.888892214446961e-06,0.00011307287766810776,4.8104510480798754e-06,5.203473234785144e-06,1.4425103705655765e-06,0.0012455509888441056,1.797195811787827e-08,0.0015714573560581338,8.14162582821024e-09,4.465131600454385e-08,0.0009675018722866459,1.7051912528139488e-07,2.4327987455272825e-06,0.0005720923301697502,8.247515566742611e-09,0.00032187022087604747,1.1274292753266843e-10
4.681053816489473e-07,0.1358440863973216,0.46346346346346345,0.0,0.0,0.0,0.05660930017031099,0.0,0.024323045088110028,0.001120697715184484,3.0805639240480916e-05,0.005493351198910961,0.0043057580748369385,0.005890115374410633,1.1042037870747172e-06,0.0,0.4713427138743295,0.001216058791711352,7.858228766128435e-06,0.00011341926261695991,4.791506184966372e-06,5.173705504207806e-06,1.4342798287033218e-06,0.0012542018134388511,1.8097476489380815e-08,0.0015872053244080672,8.223215105874059e-09,4.5318107937451895e-08,0.0009866102856956771,1.7388694609212613e-07,2.4551488867398618e-06,0.0005818590684813549,8.388436891850268e-09,0.0003277295972454099,1.1446229169411168e-10
4.750534233902655e-07,0.13590843411579756,0.46346346346346345,0.0,0.0,0.0,0.05638825124098948,0.0,0.024661796585899076,0.0011512249937476657,3.151055835660069e-05,0.00557391670358421,0.004399435807103702,0.005900978121943384,1.120762828971234e-06,0.0,0.47144378282182386,0.0012141026398029239,7.827717737417937e-06,0.00011376197569678579,4.772704091379212e-06,5.144219234391557e-06,1.4261266170965131e-06,0.0012626422927207288,1.821994728173605e-08,0.0016026009761705559,8.30297905248557e-09,4.598274463405321e-08,0.0010056514115481757,1.7724290778934595e-07,2.4773783628002016e-06,0.0005916558152572747,8.529791669896802e-09,0.0003336084028206457,1.1617546377024893e-10
4.820014651315837e-07,0.13597246936493354,0.46346346346346345,0.0,0.0,0.0,0.056168289891338194,0.0,0.024999548881107687,0.0011818205938613408,3.221726445989608e-05,0.005654223671630781,0.004493087843503115,0.005910764430913276,1.1368388364612797e-06,0.0,0.4715442044708482,0.0012121861771484956,7.797357914477046e-06,0.00011410103819580817,4.754040768240058e-06,5.115005975616273e-06,1.418048420058877e-06,0.0012708756385902788,1.8339417066777834e-08,0.0016176499433230484,8.380946846971794e-09,4.664524849413207e-08,0.0010246220555576691,1.805864473781926e-07,2.499487720102668e-06,0.000601481974038563,8.671571325296509e-09,0.0003395063724559378,1.1788245691399291e-10
4.88949506872902e-07,0.1360361959538267,0.46346346346346345,0.0,0.0,0.0,0.05594940774372376,0.0,0.02533630407017124,0.0012124736955269125,3.292562560613054e-05,0.005734274670485399,0.004586699370526325,0.005919518988179198,1.152428510328651e-06,0.0,0.47164399018362957,0.0012103072385014101,7.767148112986252e-06,0.00011443646871522993,4.735512358203859e-06,5.086057565380609e-06,1.410042979295602e-06,0.0012789049916998988,1.8455931385274333e-08,0.001632357747196051,8.457147095026785e-09,4.7305640698250873e-08,0.0010435191816871583,1.8391702975542378e-07,2.5214773526453658e-06,0.0006113369249238879,8.813766941957028e-09,0.0003454232201169221,1.1958328152372324e-10
4.958975486142202e-07,0.13609961756191452,0.46346346346346345,0.0,0.0,0.0,0.05573159662961961,0.0,0.025672064196800765,0.0012431739080145691,3.3635513916915695e-05,0.005814072125428617,0.004680256257996202,0.005927284796465664,1.1675293637984287e-06,0.0,0.4717431508801645,0.0012084637294350457,7.737087177195773e-06,0.00011476828353186956,4.717115142852417e-06,5.057366139469032e-06,1.402108125016204e-06,0.001286733425387914,1.8569534803240616e-08,0.0016467297997708624,8.531607835799716e-09,4.796394125420064e-08,0.0010623399057283173,1.872341465773379e-07,2.5433475069839063e-06,0.000621220026597184,8.956369292636052e-09,0.00035135864031585326,1.212779425651721e-10
5.028455903555384e-07,0.13616273774363008,0.46346346346346345,0.0,0.0,0.0,0.05551484858185202,0.0,0.026006831254442555,0.0012739112594028037,3.4346805453876684e-05,0.005893618325271864,0.004773745028539217,0.005934103228928963,1.182139684614357e-06,0.0,0.47184169705544443,0.001206653628546696,7.707173978931948e-06,0.00011509649692246971,4.698845545463455e-06,5.028924141224828e-06,1.3942417938337763e-06,0.0012943639492480467,1.8680270963015265e-08,0.001660771405340097,8.604356550497e-09,4.86201690439475e-08,0.001081081489151457,1.905373151762147e-07,2.5650982969224176e-06,0.0006311306182603077,9.099368866895581e-09,0.0003573123095014533,1.2296644943669799e-10
5.097936320968567e-07,0.13622555993313146,0.46346346346346345,0.0,0.0,0.0,0.05529915582676413,0.0,0.02634060718890304,0.0013046761858756526,3.5059380096780274e-05,0.005972915428036816,0.004867152828630758,0.005940014082967928,1.1962584977564531e-06,0.0,0.4719396387964432,0.001204874988723203,7.677407416586798e-06,0.00011542112145536067,4.680700140691786e-06,5.000724321597358e-06,1.3864419819860286e-06,0.0013017995124223502,1.878818263037939e-08,0.0016744877624525556,8.67542017250283e-09,4.927434187053938e-08,0.0010997413332133742,1.93826077521947e-07,2.586729735198406e-06,0.000641068021477943,9.242755897771582e-09,0.0003632838874009673,1.2464880990998866e-10
5.167416738381749e-07,0.13628808744884488,0.46346346346346345,0.0,0.0,0.0,0.05508451077638229,0.0,0.026673393901098266,0.0013354595208434957,3.577312142554068e-05,0.006051965466621524,0.004960467401110582,0.005945055633063769,1.2098855288595558e-06,0.0,0.4720369857987897,0.0012031259376696199,7.647786414106524e-06,0.0001157421682426331,4.662675646598095e-06,4.972759736678399e-06,1.378706769017524e-06,0.001309043006532767,1.889331173673101e-08,0.0016878839660764105,8.744825098544081e-09,4.992647650473923e-08,0.0011183169733104512,1.970999992261794e-07,2.6082417366958067e-06,0.0006510315419236737,9.38652038708429e-09,0.00036927301831271374,1.2632502437698577e-10
5.236897155794932e-07,0.13635032349784623,0.46346346346346345,0.0,0.0,0.0,0.05487090602065254,0.0,0.02700519324985567,0.0013662524839459468,3.648791660598458e-05,0.006130770354385751,0.005053677059073914,0.005949264682588333,1.2230211683851712e-06,0.0,0.4721337473830662,0.001201404677805916,7.618309919975793e-06,0.00011605964716484124,4.644768919146004e-06,4.945023747717954e-06,1.37103434989279e-06,0.0013160972683389752,1.89956994172853e-08,0.00170096500992443,8.812597200724693e-09,5.057658873114451e-08,0.0011368060735653597,2.0035866858864686e-07,2.6296341216666405e-06,0.0006610204710355683,9.530652129406151e-09,0.0003752793323479827,1.2799509927858106e-10
5.306377573208114e-07,0.13641227118030871,0.46346346346346345,0.0,0.0,0.0,0.05465833431979925,0.0,0.027336007054731215,0.0013970466699896832,3.720365627916051e-05,0.0062093318906132535,0.005146770661049815,0.005952676614593222,1.2356664365906597e-06,0.0,0.47222993251068346,0.0011997094856293078,7.588976906209452e-06,0.0001163735670762378,4.626976961343481e-06,4.917510015378717e-06,1.3634229758626456e-06,0.0013229650822418387,1.9095386046976683e-08,0.0017137357888939314,8.87876183923114e-09,5.1224693393342727e-08,0.0011552064216371859,2.036016956827595e-07,2.650906645091726e-06,0.000671034087594028,9.675140734866299e-09,0.0003813024466216575,1.2965904126313872e-10
5.375857990621296e-07,0.13647393349374964,0.46346346346346345,0.0,0.0,0.0,0.05444678859684815,0.0,0.02766583709883973,0.0014278340378677719,3.792023445411909e-05,0.006287651765875442,0.005239737587386884,0.00595532544140543,1.247822949333191e-06,0.0,0.4723255497993005,0.0011980387106900357,7.559786367369272e-06,0.00011668393597851252,4.609296914555219e-06,4.890212489823881e-06,1.3558709663812905e-06,0.0013296491825128738,1.9192411272701426e-08,0.0017262011015827979,8.94334387531981e-09,5.1870804438015665e-08,0.001173515923744792,2.0682871147764465e-07,2.6720590019933677e-06,0.0006810716592088276,9.819975650731909e-09,0.00038734196639147073,1.313168468121475e-10
5.445338408034479e-07,0.13653531333704583,0.46346346346346345,0.0,0.0,0.0,0.05423626193034731,0.0,0.027994685131647972,0.0014586068995010707,3.863754840410976e-05,0.006365731567258658,0.005332567717773957,0.0059572438529904535,1.259492884739665e-06,0.0,0.4724206075377594,0.0011963907742453615,7.530737319601826e-06,0.0001169907611733935,4.591726045827054e-06,4.863125405158662e-06,1.3483767609861484e-06,0.001336152255299439,1.9286814042282587e-08,0.0017383656528491438,9.006367684547061e-09,5.251493495809009e-08,0.0011917325998936227,2.100393669973133e-07,2.6930908207774926e-06,0.0006911324437209527,9.96514618172479e-09,0.0003933974861461278,1.3296851990384178e-10
5.514818825447661e-07,0.13659641351452673,0.46346346346346345,0.0,0.0,0.0,0.05402674754730806,0.0,0.028322552871697486,0.0014893579088382694,3.935549856597651e-05,0.006443572783409123,0.005425251409827056,0.0059584632641740175,1.2706789507670843e-06,0.0,0.4725151137005241,0.0011947641676253449,7.5018287996945245e-06,0.00011729404940705681,4.574261757111582e-06,4.836243272163977e-06,1.340938851855371e-06,0.001342476940569375,1.9378632632376583e-08,0.001750234056387564,9.06785717020622e-09,5.31570972345063e-08,0.0012098545792975526,2.1323333251433492e-07,2.7140016884371435e-06,0.0007012156905381321,1.0110641509307159e-08,0.00039946859064279427,1.3461406761286876e-10
5.584299242860844e-07,0.13665723673987765,0.46346346346346345,0.0,0.0,0.0,0.05381823881638312,0.0,0.02864944200928094,0.0015200800509465294,4.007398844266492e-05,0.006521176809435944,0.005517779478679937,0.005959013860575962,1.2813843536729203e-06,0.0,0.4726090759616101,0.0011931574504195587,7.4730598641656015e-06,0.00011759380698938853,4.556901579567346e-06,4.809560865163013e-06,1.333555777284614e-06,0.0013486258338520935,1.946790467378253e-08,0.0017618108373006324,9.127835776600652e-09,5.37973027764857e-08,0.0012278800959874712,2.1641029677474322e-07,2.734791160874184e-06,0.0007113206418895669,1.0256450709913775e-08,0.0004055548558947936,1.362534830830669e-10
5.653779660274026e-07,0.13671778563975132,0.46346346346346345,0.0,0.0,0.0,0.05361072924129655,0.0,0.028975354209043166,0.0015507666312197354,4.07929245088535e-05,0.006598544951663862,0.005610143177522315,0.005958924643210147,1.2916127674107664e-06,0.0,0.472702501708,0.0011915692485351495,7.444429588390402e-06,0.0001178900398944471,4.5396431546192905e-06,4.78307321273296e-06,1.3262261975467686e-06,0.0013546014877714222,1.955466717372535e-08,0.0017731004346480431,9.186326502189903e-09,5.44355623607343e-08,0.0012458074845980772,2.1956996625584427e-07,2.7554587489220754e-06,0.0007214465340002586,1.0402562771999407e-08,0.00041165585011051874,1.3788676792512027e-10
5.723260077687208e-07,0.13677806275748006,0.46346346346346345,0.0,0.0,0.0,0.053404212454530454,0.0,0.029300291112465935,0.0015814112647286832,4.151221611950387e-05,0.006675678432180866,0.00570233417903179,0.005958223471910249,1.3013683039611612e-06,0.0,0.47279539805254617,0.0011899982521156286,7.4159370657513145e-06,0.00011818275386214175,4.522484242237144e-06,4.756775590965864e-06,1.3189488254275595e-06,0.0013604064135885963,1.9638956537961686e-08,0.0017841072039586482,9.243351912725145e-09,5.507188606918505e-08,0.0012636351763256751,2.227120644547515e-07,2.7760039369275346e-06,0.0007315925982105157,1.054896661217634e-08,0.00041777113458465743,1.3951393125315187e-10
5.792740495100391e-07,0.13683807055663239,0.46346346346346345,0.0,0.0,0.0,0.05319868221127132,0.0,0.029624254340274707,0.001612007865734272,4.2231775421198445e-05,0.006752578393222117,0.005794344557649396,0.005956937107459502,1.3106554846036381e-06,0.0,0.47288777184636716,0.0011884432133965257,7.387581406820063e-06,0.0001184719544805808,4.505422721192154e-06,4.730663510180578e-06,1.3117223926749188e-06,0.0013660430826066296,1.9720808591284256e-08,0.0017948354196947328,9.29893415397205e-09,5.5706283324947736e-08,0.001281361695050133,2.2583633120345149e-07,2.796426199638219e-06,0.0007417580620261882,1.0695651090493092e-08,0.00042390026454307175,1.4113496343075842e-10
5.862220912513573e-07,0.13689781142421026,0.46346346346346345,0.0,0.0,0.0,0.05299413238361955,0.0,0.02994724549476292,0.0016425506373805576,4.29515172663402e-05,0.006829245901412162,0.005886166772655033,0.00595509125234575,1.319479212133502e-06,0.0,0.472979629690739,0.001186902944549584,7.359361738583561e-06,0.00011875764724852735,4.488456565234306e-06,4.70473270291829e-06,1.3045457519725471e-06,0.0013715139273564431,1.9800258594921725e-08,0.0018052892776601753,9.353094964083194e-09,5.633876292724168e-08,0.0012989856536135584,2.2894252201313335e-07,2.816724984430419e-06,0.000751942150092167,1.0842605024605827e-08,0.0004300427899427558,1.427498632950897e-10
5.931701329926756e-07,0.13695728767398102,0.46346346346346345,0.0,0.0,0.0,0.052790556955058805,0.0,0.030269266161980238,0.0016730340615827425,4.367135913004644e-05,0.006905681951803627,0.005977793652000003,0.005952710590364942,1.3278447440225265e-06,0.0,0.47307097794849545,0.0011853763154775904,7.33127720369775e-06,0.00011903983764678235,4.471583848196429e-06,4.678979118208832e-06,1.2974178148012666e-06,0.0013768213428424752,1.9877341264298734e-08,0.0018154728973451932,9.405855685902876e-09,5.6969333085041376e-08,0.0013165057502491713,2.3203040744631642e-07,2.8368997208014496e-06,0.0007621440851215043,1.0989817203130206e-08,0.00043619825622824674,1.4435864369440797e-10
6.001181747339938e-07,0.13701650154970868,0.46346346346346345,0.0,0.0,0.0,0.052587950015179484,0.0,0.030590317913824553,0.001703452889123229,4.4391221029538336e-05,0.006981887471740931,0.006069218376855716,0.005949818824981301,1.3357576665196013e-06,0.0,0.47316182275494734,0.0011838622516039863,7.303326959767201e-06,0.00011931853119671931,4.454802752227452e-06,4.6533989103194905e-06,1.2903374810278196e-06,0.0013819676877185395,1.995209078624705e-08,0.0018253903242032854,9.457237278736963e-09,5.7598001448706937e-08,0.001333920765154733,2.350997725111421e-07,2.856949843732651e-06,0.000772363088768275,1.1137276398350237e-08,0.00044236620504604235,1.459612928833541e-10
6.07066216475312e-07,0.13707545522794592,0.46346346346346345,0.0,0.0,0.0,0.05238630575465407,0.0,0.030910402310061723,0.001733802129965109,4.511102544614147e-05,0.007057863324600008,0.006160434466843776,0.00594643871630748,1.3432238696863544e-06,0.0,0.4732521700283333,0.0011823597317185725,7.275510178668658e-06,0.00011959373349474536,4.438111541340513e-06,4.627988424863298e-06,1.2833037659642317e-06,0.0013869552852161923,2.0024540832818515e-08,0.0018350455318576456,9.507260329618579e-09,5.822477514067437e-08,0.0013512295572041103,2.3815041608164966e-07,2.876874776351344e-06,0.0007825983824260246,1.1284971377898719e-08,0.000448546174918634,1.4755780590185512e-10
6.140142582166303e-07,0.13713415082099265,0.46346346346346345,0.0,0.0,0.0,0.052185618460457925,0.0,0.03122952090020764,0.0017640770437912748,4.5830697249801014e-05,0.0071336103133427045,0.006251435765913289,0.00594259211698502,1.3502495233593814e-06,0.0,0.4733420254798129,0.0011808677858299037,7.247826045907305e-06,0.00011986545026131076,4.421508560463523e-06,4.602744193531137e-06,1.2763157585776267e-06,0.0013917864241591712,2.009472457562107e-08,0.0018444424242339832,9.555945064554026e-09,5.884966078523559e-08,0.0013684310607908737,2.411821503437653e-07,2.896673928542387e-06,0.0007928491879902665,1.1432890915660131e-08,0.0004547377018796081,1.4914820110472607e-10
6.209622999579485e-07,0.1371925903798448,0.46346346346346345,0.0,0.0,0.0,0.05198588251132492,0.0,0.031547675225301,0.00179427313077658,4.655016362583447e-05,0.007209129183890279,0.006342216428831177,0.005938300006920222,1.3568410540278734e-06,0.0,0.473431394623023,0.0011793854930353645,7.220273759991441e-06,0.00012013368738548092,4.4049922524031636e-06,4.577662926271484e-06,1.26937250418742e-06,0.0013964633599883715,2.016267470080705e-08,0.0018535848376189088,9.603311359197081e-09,5.94726645361159e-08,0.0013855242827991473,2.4419480025931613e-07,2.916346724950627e-06,0.0008031147285793201,1.158102380226374e-08,0.000460940320071405,1.5073246561421043e-10
6.279103416992668e-07,0.13725077589659915,0.46346346346346345,0.0,0.0,0.0,0.05178709237343264,0.0,0.03186486681962084,0.0018243861225970299,4.7269354004041946e-05,0.007284420628390583,0.006432770908257292,0.005933582526654162,1.3630051226156535e-06,0.0,0.47352028278320585,0.0011779119794813348,7.192852531845702e-06,0.00012039845093885946,4.38856113202348e-06,4.552741496512951e-06,1.2624731510611222e-06,0.001400988315498376,2.0228423420284414e-08,0.0018624765426445058,9.649378748881321e-09,6.009379210311622e-08,0.0014025082996964244,2.47188203052881e-07,2.935892592511512e-06,0.0008133942291819631,1.1729358854641098e-08,0.0004671535623073924,1.523105888963487e-10
6.341635792664532e-07,0.13730292725663445,0.46346346346346345,0.0,0.0,0.0,0.05160898541144664,0.0,0.03214951738360044,0.0018514134207155925,4.791633279434165e-05,0.007351989010371734,0.0065140721982070516,0.005928989098312703,1.3681929814955072e-06,0.0,0.4735998751433066,0.0011765926376258895,7.168284838306507e-06,0.00012063377342423195,4.373844781308152e-06,4.530446413888071e-06,1.2563006446505306e-06,0.0014049326437704471,2.0285741315976394e-08,0.00187026778655725,9.68974471562934e-09,6.065120715856707e-08,0.0014176998350911103,2.4986568423799377e-07,2.953374866139482e-06,0.0008226570769883615,1.1863024038869782e-08,0.0004727541770971987,1.5372567212341406e-10
6.404168168336396e-07,0.13735487578547792,0.46346346346346345,0.0,0.0,0.0,0.0514316362224386,0.0,0.032433390486395874,0.001878367331529065,4.8562984203782756e-05,0.007419374131957042,0.006595182368026243,0.005924080346046143,1.3730453068684896e-06,0.0,0.47367908570942574,0.001175279160780211,7.143822113157273e-06,0.00012086629216008331,4.359195301565478e-06,4.508276335296658e-06,1.2501624906399217e-06,0.0014087572188596624,2.0341324629140836e-08,0.0018778616194565492,9.729087907832762e-09,6.120711038128597e-08,0.0014328016394923946,2.525273505599067e-07,2.9707534413931884e-06,0.0008319300455660067,1.199683584998275e-08,0.0004783626769047807,1.5513579556731513e-10
6.46670054400826e-07,0.13740662282272714,0.46346346346346345,0.0,0.0,0.0,0.05125504093814142,0.0,0.0327164872385414,0.0019052451901522293,4.920926118201386e-05,0.007486576397988611,0.006676097944644906,0.005918869334528805,1.3775673588090926e-06,0.0,0.4737579180060088,0.0011739710017976204,7.119463804810362e-06,0.00012109601206904981,4.344611765159244e-06,4.4862292957629365e-06,1.244058108186403e-06,0.0014124635966659303,2.0395195904545565e-08,0.0018852606611547168,9.767421898514702e-09,6.176150511082056e-08,0.0014478131733705463,2.551731069234944e-07,2.988027921635331e-06,0.0008412125761895104,1.2130786224357906e-08,0.0004839787204127139,1.565409287038144e-10
6.529232919680125e-07,0.13745816967616736,0.46346346346346345,0.0,0.0,0.0,0.0510791957381768,0.0,0.032998808749802995,0.0019320444626210972,4.985511798772508e-05,0.007553596185294664,0.0067568156214014565,0.005913368654388568,1.381764501060828e-06,0.0,0.47383637545428337,0.0011726676396299734,7.095209368536201e-06,0.0001213229382393597,4.330093264824943e-06,4.464303416435898e-06,1.237987064460367e-06,0.0014160533134941011,2.0447377402040697e-08,0.0018924674928976998,9.804760060913907e-09,6.231439445600287e-08,0.0014627339362717705,2.578028651237189e-07,3.005197896384682e-06,0.000850504112747725,1.226486713561054e-08,0.0004896019666364834,1.5794110983428112e-10
6.591765295351989e-07,0.13750951762169095,0.46346346346346345,0.0,0.0,0.0,0.05090409684805473,0.0,0.033280356129896244,0.001958762741231364,5.050051015242598e-05,0.007620433844213574,0.006837332251772732,0.005907590439201547,1.3856421902013794e-06,0.0,0.4739144613766267,0.0011713685782435957,7.071058266188446e-06,0.00012154707595861895,4.3156389432921545e-06,4.442496907111719e-06,1.2319488456769761e-06,0.001419527886659783,2.0497891105173134e-08,0.0018994846583447714,9.841115573741281e-09,6.286578130736072e-08,0.0014775634653900606,2.6041654359136813e-07,3.022262964061234e-06,0.0008598041020474956,1.2399070598949527e-08,0.0004952320751721972,1.5933634385905442e-10
6.648044433456666e-07,0.13755556173736214,0.46346346346346345,0.0,0.0,0.0,0.05074714285769744,0.0,0.03353308780754204,0.0019827380503354736,5.108093007662948e-05,0.007680432286861393,0.00690962284803398,0.0059021624262467175,1.3888635543433354e-06,0.0,0.4739844237217186,0.0011702027095174938,7.049410184890972e-06,0.00012174642030339418,4.302684258167216e-06,4.4229716947594725e-06,1.2265420973846378e-06,0.0014225577936804823,2.054194542498718e-08,0.0019056400153712762,9.873006108875533e-09,6.336074706340884e-08,0.0014908316834303364,2.6275504377191565e-07,3.0375315194031655e-06,0.0008681808648513283,1.2519951935332984e-08,0.000500304759440254,1.605877976415447e-10
6.704323571561344e-07,0.13760144663502008,0.46346346346346345,0.0,0.0,0.0,0.05059078766573276,0.0,0.03378519414872288,0.002006644315856373,5.166090792616574e-05,0.0077402836901861154,0.006981746092092705,0.005896527316503397,1.3918347350960237e-06,0.0,0.47405409003668997,0.0011690396135487279,7.027844989708871e-06,0.00012194351456844334,4.289780329457528e-06,4.4035405901179065e-06,1.2211612215802837e-06,0.0014254967282298753,2.058468206550393e-08,0.0019116455767307315,9.90412056161765e-09,6.38544997975041e-08,0.0015040253693883107,2.650804078487776e-07,3.0527145214244555e-06,0.0008765636302031712,1.2640920353603661e-08,0.0005053824802481751,1.6183522636812309e-10
6.760602709666021e-07,0.1376471731871618,0.46346346346346345,0.0,0.0,0.0,0.05043502860880239,0.0,0.034036675964976004,0.002030480027628869,5.224041379429923e-05,0.007799988260135461,0.007053700000112985,0.005890693067264308,1.3945598641890891e-06,0.0,0.4741234625538919,0.0011678789768600247,7.006362301025034e-06,0.00012213836300385865,4.276926602215428e-06,4.384202447727724e-06,1.2158059245313293e-06,0.001428345758199777,2.062611649725935e-08,0.0019175031222232201,9.93446815312911e-09,6.434704120900587e-08,0.0015171442588940384,2.6739258922781e-07,3.0678116913397193e-06,0.0008849520018283368,1.2761970133171247e-08,0.0005104649915039572,1.630786532986497e-10
6.816881847770698e-07,0.1376927422444197,0.46346346346346345,0.0,0.0,0.0,0.05027986304926691,0.0,0.03428753406939674,0.0020542437474691004,5.281941852523404e-05,0.007859546188735298,0.007125482679141394,0.005884667374585546,1.3970431099073554e-06,0.0,0.47419254345059575,0.0011667204999370275,6.984961742940808e-06,0.00012233097001172627,4.26412255347991e-06,4.364956168195368e-06,1.2104758796006878e-06,0.0014311059399004914,2.066626402300063e-08,0.0019232144092150038,9.964057988162772e-09,6.48383728818616e-08,0.0015301881090269333,2.6969154509208e-07,3.082822769182395e-06,0.0008933455859464775,1.2883095589409895e-08,0.0005155520480229862,1.643180583078938e-10
6.873160985875375e-07,0.13773815464363262,0.46346346346346345,0.0,0.0,0.0,0.05012528837431551,0.0,0.034537769276979206,0.0020779341069338134,5.339789369677118e-05,0.007918957654803039,0.0071970923241927035,0.005878457681197405,1.3992886722821696e-06,0.0,0.47426133485098587,0.0011655638967662746,6.96364294314834e-06,0.0001225213401264616,4.251367681023094e-06,4.345800695048383e-06,1.2051707918816543e-06,0.0014337783181927143,2.0705139779305143e-08,0.0019287811730938095,9.992899057535897e-09,6.532849629095422e-08,0.0015431566976477132,2.7197723628702607e-07,3.0977475058216803e-06,0.0009017439913841063,1.3004291075168568e-08,0.0005206434056302106,1.6555342706915861e-10
6.929440123980053e-07,0.13778341120320356,0.46346346346346345,0.0,0.0,0.0,0.049971301995021346,0.0,0.034787382404950495,0.0021015498047691054,5.3975811600534084e-05,0.007978222824734866,0.007268527215037158,0.005872071185425689,1.4013007775615053e-06,0.0,0.47432983882833424,0.0011644088942834336,6.942405532801706e-06,0.00012270947802024633,4.238661490670405e-06,4.3267350130020094e-06,1.1998904178721593e-06,0.0014363639266659763,2.074275873846914e-08,0.0019342051277760157,1.0021000241078763e-08,6.581741280942418e-08,0.0015560498226545366,2.742496271937572e-07,3.1125856456830905e-06,0.0009101468296839095,1.3125550982091284e-08,0.0005257388212689602,1.6678479410735854e-10
6.98571926208473e-07,0.13782851272718621,0.46346346346346345,0.0,0.0,0.0,0.04981790134556375,0.0,0.0350363742730266,0.002125089604853245,5.455314522600728e-05,0.008037341853115412,0.007339785713577389,0.005865514848485758,1.403083673930401e-06,0.0,0.4743980574067741,0.0011632552319253663,6.921249146408696e-06,0.0001228953885043869,4.2260035118700015e-06,4.307758148146562e-06,1.1946344834587876e-06,0.0014388637878816534,2.0779135712812113e-08,0.0019394879661167577,1.0048370309448628e-08,6.630512371270082e-08,0.001568867301377828,2.7650868561655494e-07,3.127336941406109e-06,0.0009185537152109392,1.3246869742452453e-08,0.0005308380530869709,1.6801216116850144e-10
7.041998400189407e-07,0.13787346000134953,0.46346346346346345,0.0,0.0,0.0,0.04966508388547158,0.0,0.03528474570399637,0.002148552342492241,5.512986833446984e-05,0.008096314881838537,0.0074108662718505814,0.005858795371148791,1.4046416295546041e-06,0.0,0.4744659925567234,0.0011621026627130935,6.900173422169841e-06,0.00012307907657899326,4.21339330393561e-06,4.288869168413489e-06,1.1894027035203456e-06,0.001441278912054036,2.0814285336052565e-08,0.001944631357568753,1.0075017911756318e-08,6.679163017073926e-08,0.0015816089724983676,2.7875438311854236e-07,3.142001170543633e-06,0.0009269642655940583,1.3368241835709255e-08,0.0005359408606916439,1.6923548882932659e-10
7.098277538294085e-07,0.13791825381338157,0.46346346346346345,0.0,0.0,0.0,0.049512847092273785,0.0,0.03553249752356347,0.002171936904236866,5.570595525055955e-05,0.008155142044136832,0.0074817674062122785,0.005851919267195157,1.4059789215283036e-06,0.0,0.4745336462105726,0.001160950949645224,6.87917800085749e-06,0.00012326054720884666,4.200830431263449e-06,4.270067178833463e-06,1.184194861432391e-06,0.0014436103002619153,2.0848222108418348e-08,0.0019496369544372263,1.010095160863309e-08,6.72769332830928e-08,0.001594274689938721,2.8098669395512446e-07,3.156578091305919e-06,0.0009353781011773708,1.3489661780040349e-08,0.0005410470049225104,1.7045481069535164e-10
7.154556676398762e-07,0.137962894898763,0.46346346346346345,0.0,0.0,0.0,0.04936118846326197,0.0,0.035779630560173845,0.002195242231849775,5.628138090704952e-05,0.008213823463815023,0.007552487703154428,0.005844892848032258,1.4070998354285256e-06,0.0,0.47460102025923995,0.001159799865795727,6.85826252624349e-06,0.00012343980574941303,4.188314468662906e-06,4.251351301884115e-06,1.1790107204196794e-06,0.001445858943613538,2.088096038568536e-08,0.0019545063903833987,1.0126179864003107e-08,6.776103407117431e-08,0.0016068643242518996,2.8320559531069583e-07,3.1710674986911205e-06,0.000943794845066588,1.3611124133478653e-08,0.0005461562479720123,1.7167013112402957e-10
7.210835814503439e-07,0.13800738401564963,0.46346346346346345,0.0,0.0,0.0,0.04921010551648975,0.0,0.036026145645893806,0.002218467325731605,5.68561208893142e-05,0.008272359254971797,0.007623025823185933,0.005837722210307239,1.4080086625480398e-06,0.0,0.47466811655007296,0.0011586491954744085,6.837426645057444e-06,0.00012361685757749535,4.175845015982529e-06,4.232720705457005e-06,1.1738500424502045e-06,0.0014480258225384826,2.0912514368825155e-08,0.0019592412790653004,1.0150711038063392e-08,6.82439334760626e-08,0.0016193777635460534,2.8541106746229223e-07,3.1854691787934836e-06,0.0009522141236149567,1.373262350086437e-08,0.0005512683535794349,1.728814369939857e-10
