Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185),C6H10(188),C3H5(39)
9.999999999999998e-08,0.13186683768726162,0.46346346346346345,0.0,0.0,0.0,0.06999559631271642,4.9801431081594676e-06,0.004979946112747757,2.0826349899729826e-05,1.6536371104677617e-06,0.000818910137856801,0.000183022526400902,0.0019788570158985083,4.0140720709502847e-08,0.0,0.46473382912675665,0.0011839079593693256,9.706773928069143e-06,8.457336107438192e-05,5.519297354020877e-06,6.0716872168193325e-06,1.6841390082328442e-06,0.0003574316327708985,5.121281720150997e-09,0.00020055498571292757,1.0390631358510985e-09,6.755642815863034e-09,5.785635463979752e-05,1.0196554976929832e-08,8.891489113044926e-07,0.000105033753374142,1.5089018043050429e-09,4.2984111214484406e-05,1.5982623968187754e-11,1.4712687222025668e-07,5.0905758059806725e-09,1.4540124411679304e-13,3.378263890116993e-11,1.5615025086720755e-09,2.1448120848099787e-14,1.5061009928249714e-14,5.543415495905777e-10,5.652727973844231e-10,1.9583943463005173e-13,2.6394671286229863e-09
1.0023219888392527e-07,0.13186683768726162,0.46346346346346345,0.0,0.0,0.0,0.06998669196406236,5.012542643465449e-06,0.004992577170141608,2.0967252083785416e-05,1.6619154162837363e-06,0.0008218083810665574,0.0001841165982432437,0.001984261873724627,4.0408201451582277e-08,0.0,0.46473846470287977,0.0011848942495122576,9.705546570915002e-06,8.460622692855507e-05,5.521100825039086e-06,6.076229604364449e-06,1.6853863977384352e-06,0.0003584336740423747,5.1356962393395465e-09,0.00020151477423888372,1.044035742156824e-09,6.7795522410620195e-09,5.817153870619845e-05,1.0252104246396503e-08,8.906043149459519e-07,0.00010531328383633924,1.5129307789295078e-09,4.313870300051814e-05,1.6040983369487578e-11,1.4766144149376438e-07,5.153934947738836e-09,1.4721143673449544e-13,3.4002421574720444e-11,1.5839420017145448e-09,2.175695719202697e-14,1.52780261010899e-14,5.630877347437455e-10,5.745425656422861e-10,1.9893036361680805e-13,2.6528523747645678e-09
1.0153566960785474e-07,0.1318827604192665,0.46346346346346345,0.0,0.0,0.0,0.06993664887184786,5.196693281923413e-06,0.005063509251745571,2.1770645633177166e-05,1.7087658803175638e-06,0.0008381140931627444,0.00019032424954956053,0.002014569533826911,4.192965807643256e-08,0.0,0.46476453942733337,0.0011903371312952465,9.698648527138751e-06,8.479029435940882e-05,5.530998806454645e-06,6.101220840162714e-06,1.6922489026878954e-06,0.0003640469328591984,5.216449188682836e-09,0.000206928505718863,1.0720839575696802e-09,6.914068323613555e-09,5.995531626151944e-05,1.056648425565244e-08,8.98769899874711e-07,0.00010688355047589502,1.5355642234197946e-09,4.4008635961374616e-05,1.6369594577840183e-11,1.5066733748902935e-07,5.5207691761881125e-09,1.5769215430211821e-13,3.5251609970065574e-11,1.7147233573201947e-09,2.355708742045759e-14,1.6543016121053528e-14,6.1428588462281e-10,6.289249236243575e-10,2.1702422260438088e-13,2.7284874468411134e-09
1.0283914033178421e-07,0.13189869188286796,0.46346346346346345,0.0,0.0,0.0,0.0698865107059876,5.384712100945324e-06,0.0051344847007194815,2.2595315625222748e-05,1.7562589624834799e-06,0.0008544796836915064,0.00019664375176089348,0.002044818307196075,4.3485024142688487e-08,0.0,0.46479070048588916,0.0011956232741862356,9.69173703090971e-06,8.49736212812174e-05,5.540519185393956e-06,6.12536338035589e-06,1.698877744638296e-06,0.00036963987864963244,5.296918935456228e-09,0.00021238520920366388,1.1003548083824855e-09,7.049078296385009e-09,6.176348558412579e-05,1.0885163324419384e-08,9.069271680801903e-07,0.00010845562762386476,1.5582242397856571e-09,4.488208983433717e-05,1.6699422113990513e-11,1.5368145627683983e-07,5.90701819927557e-09,1.6872780885689438e-13,3.652703842351126e-11,1.8539552917044127e-09,2.547384916037683e-14,1.7890067930817192e-14,6.691892973784597e-10,6.874570066710898e-10,2.364280364027598e-13,2.8049549778631453e-09
1.0387549896229639e-07,0.13191136428465017,0.46346346346346345,0.0,0.0,0.0,0.06984658175094301,5.536970619379109e-06,0.005190945192069514,2.3266339469283535e-05,1.7944768132931475e-06,0.0008675329714563315,0.00020174790909254523,0.002068823840832439,4.474592504312894e-08,0.0,0.4648115596620305,0.0011997164940928974,9.686232619586027e-06,8.511883976602014e-05,5.547824586939792e-06,6.143965106369871e-06,1.703984799100077e-06,0.00037407195106361666,5.360692731584068e-09,0.00021675351702763333,1.12298674711775e-09,7.156762971232868e-09,6.3218378784714e-05,1.1141579692724961e-08,9.134062166339469e-07,0.00010970679675899271,1.5762590695051997e-09,4.5578999087365196e-05,1.6962557599010888e-11,1.560834795635854e-07,6.228401133586535e-09,1.7791033247392008e-13,3.755988648931423e-11,1.970943830044327e-09,2.7084626579514516e-14,1.90221593274174e-14,7.156164866397926e-10,7.37113731310615e-10,2.528365631532321e-13,2.8663382961380113e-09
1.0491185759280856e-07,0.1319240412641279,0.46346346346346345,0.0,0.0,0.0,0.06980659701679402,5.691689177289222e-06,0.005247430812637639,2.3951092878472696e-05,1.833098562894732e-06,0.0008806218552107595,0.00020692250903859514,0.0020927878925482957,4.602837270409366e-08,0.0,0.4648324692411113,0.0012037143322880426,9.680720304703154e-06,8.526357020457063e-05,5.554900496209791e-06,6.162051007182254e-06,1.7089498433766691e-06,0.0003784907681835427,5.424281370451684e-09,0.00022114754058058986,1.145751917530462e-09,7.264741409352291e-09,6.468844199432915e-05,1.1400669782798407e-08,9.198788807790473e-07,0.00011095903619406542,1.594310205145747e-09,4.627802302986295e-05,1.722690601397637e-11,1.5849019683608884e-07,6.562795623331553e-09,1.8746478763948856e-13,3.860942239751086e-11,2.0937197505957276e-09,2.8775303532329604e-14,2.021047882065478e-14,7.646120612631006e-10,7.896675870571507e-10,2.7015314757769015e-13,2.9282338037146083e-09
1.0594821622332073e-07,0.13193672241732937,0.46346346346346345,0.0,0.0,0.0,0.0697665583626506,5.84887391592259e-06,0.005303940576988951,2.4649696753326774e-05,1.87212314747348e-06,0.0008937453651250474,0.00021216741802146255,0.002116708648780571,4.733240934853967e-08,0.0,0.46485342743077,0.0012076183916077093,9.6752003446069e-06,8.540780440548969e-05,5.561750898726541e-06,6.179630033294872e-06,1.7137753446603464e-06,0.0003828961633557551,5.487682401798621e-09,0.0002255666474206747,1.1686470429642145e-09,7.373005471940392e-09,6.617356391206223e-05,1.1662413978279137e-08,9.263446765123304e-07,0.00011221231444399472,1.6123766693385175e-09,4.697911404463352e-05,1.7492027670664146e-11,1.6090139300361163e-07,6.910532920082974e-09,1.974006520340521e-13,3.967568780862853e-11,2.2224868628324206e-09,3.054870475852642e-14,2.1457019309123906e-14,8.162803518248549e-10,8.452457082338346e-10,2.8841469078876607e-13,2.990635332780647e-09
1.069845748538329e-07,0.13194940734814517,0.46346346346346345,0.0,0.0,0.0,0.06972646761501969,6.0085307372552705e-06,0.005360473515629545,2.5362270144376634e-05,1.9115494846681343e-06,0.0009069025487929797,0.0002174824926201992,0.0021405843386369874,4.865807303865325e-08,0.0,0.46487443247180654,0.001211430253413663,9.669672993150606e-06,8.555153455200326e-05,5.568379724744894e-06,6.196711011970112e-06,1.7184637361432857e-06,0.0003872879796480214,5.550893502200097e-09,0.00023001021091181636,1.1916688768527546e-09,7.481547271473213e-09,6.767363274318483e-05,1.19267925757521e-08,9.328031292789096e-07,0.0001134666008415893,1.630457919442841e-09,4.7682225442360006e-05,1.775782288148375e-11,1.6331685783208003e-07,7.271946630665779e-09,2.077274711229587e-13,4.075872276006366e-11,2.3574529308631493e-09,3.2407710221201526e-14,2.276381292279225e-14,8.70728235662653e-10,9.039788018939791e-10,3.076589951525432e-13,3.0535367506578083e-09
1.0791729762129385e-07,0.13196082669460726,0.46346346346346345,0.0,0.0,0.0,0.06969034288591583,6.154340196222525e-06,0.00541137218582932,2.6015627021102612e-05,1.9473757775274956e-06,0.0009187720318278987,0.00022232592509333754,0.002162032498011854,4.9869689619439925e-08,0.0,0.46489337563903493,0.0012147833900571273,9.664692263466487e-06,8.56804545518903e-05,5.574159424590152e-06,6.2116652597261305e-06,1.7225680435306778e-06,0.0003912288822105148,5.607619272167123e-09,0.00023402981534619626,1.2124942045242806e-09,7.579466118809406e-09,6.903638154783213e-05,1.2166969379553267e-08,9.386090740487557e-07,0.00011459629586784319,1.6467438333096412e-09,4.8316715275507575e-05,1.7998018902408665e-11,1.6549425599262305e-07,7.60918984912826e-09,2.173638162672588e-13,4.1747823982645436e-11,2.484397397389862e-09,3.415643147914167e-14,2.3993154724954287e-14,9.221982772341452e-10,9.596470207475875e-10,3.2585110243680194e-13,3.110570392955617e-09
1.088500203887548e-07,0.13197224850846467,0.46346346346346345,0.0,0.0,0.0,0.06965417870104379,6.30216060848843e-06,0.005462288169967012,2.668047826391093e-05,1.9835257845902885e-06,0.000930667362780813,0.00022722594988186626,0.002183441521130484,5.109887356495957e-08,0.0,0.4649123541206893,0.00121806423350644,9.659705927672963e-06,8.580895504457048e-05,5.579765575354657e-06,6.226229404670778e-06,1.7265649622943485e-06,0.00039515856490844684,5.6641879113161184e-09,0.00023806827847494625,1.2334172379715285e-09,7.677598170511716e-09,7.041106435369131e-05,1.2409249558544931e-08,9.44408362068254e-07,0.000115726762075241,1.6630411052593709e-09,4.895277178231608e-05,1.8238773695925175e-11,1.6767479883025305e-07,7.958029323632153e-09,2.2733166743035077e-13,4.275056664444905e-11,2.616691518289029e-09,3.5979046667608304e-14,2.5274515876685712e-14,9.760899495916152e-10,1.018079939776579e-09,3.448994327636683e-13,3.1679995904417805e-09
1.0978274315621575e-07,0.13198367251686988,0.46346346346346345,0.0,0.0,0.0,0.06961797632598157,6.451995798886241e-06,0.005513220793634487,2.735690674274399e-05,2.0199986803209505e-06,0.0009425878825451651,0.0002321824429925423,0.002204810203226496,5.234564413621175e-08,0.0,0.4649313667013388,0.0012212738929438826,9.654714161742709e-06,8.593703107668081e-05,5.585200929881945e-06,6.24040963115225e-06,1.7304561970560418e-06,0.0003990769321539666,5.720597989855181e-09,0.0002421251559575867,1.254435675096417e-09,7.775938024364057e-09,7.17975988377932e-05,1.2653618603564354e-08,9.502006675829201e-07,0.00011685797875599977,1.6793495627375957e-09,4.9590362798557395e-05,1.84801809061809e-11,1.6985834294855454e-07,8.318712750457863e-09,2.3763811277851587e-13,4.37669766921352e-11,2.754494933596085e-09,3.787776955098642e-14,2.6609459025601808e-14,1.0324864897535236e-09,1.0793803847752892e-09,3.648334279679531e-13,3.225819952408043e-09
1.106221936469306e-07,0.1319939557792079,0.46346346346346345,0.0,0.0,0.0,0.06958536256546527,6.588573149927939e-06,0.005559073832380344,2.7975658389716754e-05,2.053099665182221e-06,0.0009533373507301715,0.00023669146002704359,0.0022240065511418754,5.348278801623279e-08,0.0,0.46494850619061434,0.0012241026299764188,9.650217072827486e-06,8.605193267953317e-05,5.58994896541313e-06,6.252848633527453e-06,1.7338693401351058e-06,0.00040259371343115625,5.771230376783054e-09,0.00024579172597709206,1.2734319528561225e-09,7.864617143531424e-09,7.305554485456846e-05,1.2875324703820734e-08,9.554075085196546e-07,0.00011787669871552486,1.6940364961703903e-09,5.0165480598122366e-05,1.8697997889491987e-11,1.7182598268689267e-07,8.653660181798655e-09,2.472093001715367e-13,4.469345200226907e-11,2.88336246630985e-09,3.9653550825389985e-14,2.7858032566132265e-14,1.0854551937055015e-09,1.1370894505466174e-09,3.835560822527118e-13,3.278189116726082e-09
1.1146164413764546e-07,0.1320042404100345,0.46346346346346345,0.0,0.0,0.0,0.06955271977378598,6.7267880378937166e-06,0.005604939333306078,2.8603912340066945e-05,2.0864608953274286e-06,0.000964106231383215,0.0002412460127364921,0.0022431684272123395,5.4634200890479155e-08,0.0,0.4649656714750581,0.0012268753851570357,9.645715850146047e-06,8.616648334311917e-05,5.594562815810981e-06,6.264986008001425e-06,1.737199455221903e-06,0.0004061011942654566,5.821732311176565e-09,0.0002494725367921602,1.2925020113342827e-09,7.953456401735769e-09,7.432296360294476e-05,1.3098700379668333e-08,9.606082067867904e-07,0.00011889599580487199,1.7087319993805327e-09,5.074179311923984e-05,1.8916291890518206e-11,1.7379583950836602e-07,8.998585261993031e-09,2.5706573950760087e-13,4.563103565759274e-11,3.0169439068210287e-09,4.149446588302357e-14,2.9152469031593593e-14,1.1405846900717908e-09,1.1972848268448373e-09,4.0304276238147987e-13,3.3308684276741566e-09
1.1230109462836032e-07,0.13201452622049725,0.46346346346346345,0.0,0.0,0.0,0.06952004883190015,6.866642955256745e-06,0.005650816825294797,2.9241726377921055e-05,2.1200817468007997e-06,0.0009748940662061375,0.00024584599889477,0.002262295007501777,5.579989138724062e-08,0.0,0.4649828617109088,0.001229592939320274,9.641210616243677e-06,8.62806799158003e-05,5.599044416432306e-06,6.2768261031971555e-06,1.740447740902929e-06,0.0004095993161452762,5.872102911293145e-09,0.00025316727297411434,1.3116442163160782e-09,8.042452042104511e-09,7.559979469844688e-05,1.3323734988512656e-08,9.658025385492664e-07,0.00011991585596289767,1.7234359555002413e-09,5.131927809291166e-05,1.91351264660585e-11,1.757678151372337e-07,9.35367114887865e-09,2.672126726765146e-13,4.657974456641047e-11,3.155360953513913e-09,4.3402202927180323e-14,3.049396049639074e-14,1.197939171469939e-09,1.260046516960523e-09,4.2331617464142576e-13,3.383854742268423e-09
1.1314054511907517e-07,0.13202481302484176,0.46346346346346345,0.0,0.0,0.0,0.06948735060792478,7.008140304478517e-06,0.005696705843575059,2.9889157447687762e-05,2.1539615889997784e-06,0.0009857004037339535,0.0002504913127164703,0.002281385484799748,5.697986645704334e-08,0.0,0.46500007606743265,0.0012322560647001469,9.636701491896547e-06,8.639451938534269e-05,5.603395680491786e-06,6.288373218197975e-06,1.743615382095363e-06,0.000413088023869465,5.922341346924384e-09,0.00025687562182847364,1.3308569477489958e-09,8.131600329389546e-09,7.688597767078125e-05,1.3550417872627857e-08,9.70990284334896e-07,0.00012093626544621837,1.7381481178697191e-09,5.189791361279947e-05,1.9354456788358432e-11,1.777418132327173e-07,9.719101746525857e-09,2.776553631108804e-13,4.753959502641788e-11,3.2987369741989686e-09,4.5378473502498245e-14,3.188371564777948e-14,1.2575839424105328e-09,1.3254561338400572e-09,4.443994188249485e-13,3.437144936711738e-09
1.1397999560979003e-07,0.13203510064037755,0.46346346346346345,0.0,0.0,0.0,0.06945462595728456,7.151282399610611e-06,0.005742605929656231,3.054626165002236e-05,2.1880997848349106e-06,0.0009965247992529747,0.000255181844940646,0.00230043906841656,5.8174131388105786e-08,0.0,0.46501731372676985,0.0012348655250067984,9.632188596131933e-06,8.650799887629044e-05,5.6076184992612036e-06,6.299631602973938e-06,1.746703550164369e-06,0.0004165672654493267,5.972446835202626e-09,0.00026059727341544154,1.3501385998513685e-09,8.22089757185626e-09,7.818145197788019e-05,1.3778738361632092e-08,9.761712290532485e-07,0.00012195721082478772,1.7528682046582308e-09,5.247767813075306e-05,1.957420443265871e-11,1.7971773936884023e-07,1.0095061671801292e-08,2.883990948317542e-13,4.851060273556774e-11,3.447197000235489e-09,4.7425012416404396e-14,3.332295973399469e-14,1.3195854199570903e-09,1.3935969074360587e-09,4.663159884663378e-13,3.490735906813908e-09
1.1481944610050489e-07,0.13204538888744174,0.46346346346346345,0.0,0.0,0.0,0.0694218757228576,7.296071467883045e-06,0.005788516631264204,3.12130942380578e-05,2.2224956908877724e-06,0.0010073668147194286,0.0002599174829138236,0.002319454983979522,5.9382689821859915e-08,0.0,0.4650345738837827,0.0012374220755023355,9.627672046248264e-06,8.662111564736466e-05,5.611714742267001e-06,6.3106054588052855e-06,1.749713403039965e-06,0.00042003699201281677,6.022418631812795e-09,0.00026433192056897015,1.3694875812174963e-09,8.310340189221553e-09,7.948615701958942e-05,1.4008685774899253e-08,9.813451620113665e-07,0.00012297867897734368,1.7675961498926264e-09,5.305855045237718e-05,1.9794463221508597e-11,1.8169550101408558e-07,1.0481736221173669e-08,2.994491715011617e-13,4.949278280284486e-11,3.6008677203767836e-09,4.954357765663337e-14,3.4812934509569846e-14,1.384011134142669e-09,1.4645536916963795e-09,4.890897709922898e-13,3.5446245683363586e-09
1.1565889659121974e-07,0.13205567758936415,0.46346346346346345,0.0,0.0,0.0,0.0693891007351205,7.442509651279083e-06,0.00583443750227742,3.18897096138979e-05,2.2571486575669515e-06,0.001018226018679411,0.00026469811067228195,0.0023384324732303894,6.060554376884535e-08,0.0,0.46505185574590463,0.0012399264630758423,9.623151957835083e-06,8.67338670888899e-05,5.6156862574850685e-06,6.321298938702304e-06,1.7526460853326878e-06,0.00042349715771093584,6.072256040338221e-09,0.00026807925891437345,1.3889023148997744e-09,8.399924617685922e-09,8.080003215099661e-05,1.4240249423909269e-08,9.865118769265286e-07,0.00012400065708748412,1.7823317423840874e-09,5.364050973264802e-05,2.0015206986935672e-11,1.8367500751105622e-07,1.0879311337759737e-08,3.108109154814187e-13,5.048614975894891e-11,3.7598774743386605e-09,5.17359503048331e-14,3.6354898177858176e-14,1.4509297281465504e-09,1.5384129711980322e-09,5.127450477874781e-13,3.5988078573425167e-09
1.164983470819346e-07,0.1320659665724318,0.46346346346346345,0.0,0.0,0.0,0.06935630181229172,7.590599008095262e-06,0.005880368102663244,3.257616132540534e-05,2.292058029261832e-06,0.001029101986189183,0.0002695236090235441,0.002357370793824117,6.184269362459475e-08,0.0,0.46506915853299063,0.001242379426317406,9.618628444792743e-06,8.684625072025432e-05,5.6195348715334394e-06,6.331716147821049e-06,1.7555027284480113e-06,0.0004269477196267026,6.121958409763827e-09,0.0002718389868842426,1.4083812384921732e-09,8.489647316047913e-09,8.212301669534851e-05,1.447341861452495e-08,9.916711719353364e-07,0.00012502313263937262,1.7970746663147234e-09,5.4223535471570885e-05,2.023631916706336e-11,1.8565617005620875e-07,1.1287973578628323e-08,3.2248966690176335e-13,5.149071756687693e-11,3.9243562460542405e-09,5.400393444573854e-14,3.795012533038707e-14,1.5204109582032283e-09,1.6152628673894515e-09,5.373064941653381e-13,3.653282730560615e-09
1.1733779757264945e-07,0.1320762556658542,0.46346346346346345,0.0,0.0,0.0,0.06932347976047401,7.740341514486001e-06,0.005926307998414724,3.3272502063301065e-05,2.327223144494017e-06,0.001039994298735871,0.00027439385562704247,0.0023762692191289818,6.309413818553343e-08,0.0,0.46508648147716913,0.0012447816955910983,9.614101619351986e-06,8.69582641874063e-05,5.623262389863311e-06,6.341861143874945e-06,1.7582844506999667e-06,0.00043038863768684904,6.1715251214560904e-09,0.00027561080573256717,1.4279228042134552e-09,8.579504872486215e-09,8.345504995653261e-05,1.4708182649190837e-08,9.96822849599146e-07,0.00012604609341312076,1.8118248989444745e-09,5.4807607509882575e-05,2.0457917832085137e-11,1.8763890167959395e-07,1.1707910082379878e-08,3.344907827327898e-13,5.250649963240158e-11,4.094435656598792e-09,5.634935707168187e-14,3.9599906882880006e-14,1.5925256932291224e-09,1.6951931444190608e-09,5.627991792389059e-13,3.7080461656792154e-09
