Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15)
1.8633114212655455e-08,0.13093210331385144,0.46346346346346345,0.0,0.0,0.0,0.07274381230522196,0.0,0.0007762425653459156,4.3262323975375706e-07,1.6207568685016436e-08,6.908805951490817e-06,8.694332246283003e-07,0.00019812779196079396,3.1364574273370205e-10,0.0,0.46346237410754787,0.00037110900037803517,1.0835463612817917e-05,7.487459445629925e-05,3.1168690595726543e-06
1.898760354137214e-08,0.13093510625398175,0.46346346346346345,0.0,0.0,0.0,0.0727375626240958,0.0,0.0007928314632641748,4.477266028753261e-07,1.691089634263995e-08,7.0419141348682224e-06,9.032343626227946e-07,0.0002019256883473826,3.203234283585701e-10,0.0,0.46346233559140965,0.00037975874163070884,1.083453282201136e-05,7.49053419027905e-05,3.1165936359357934e-06
1.9342092870088822e-08,0.13093810916343715,0.46346346346346345,0.0,0.0,0.0,0.07273131347990658,0.0,0.0008094209617958716,4.630815760171347e-07,1.7629797861512034e-08,7.175009717977563e-06,9.376762729301432e-07,0.00020572245686725475,3.2700179157153084e-10,0.0,0.46346229645292847,0.00038841018973822665,1.0833602111216845e-05,7.49338650591364e-05,3.1163183338283284e-06
1.9696582198805505e-08,0.13094111200510677,0.46346346346346345,0.0,0.0,0.0,0.07272506487260785,0.0,0.0008260107784258553,4.786892500442989e-07,1.8364272471814887e-08,7.308092683153503e-06,9.727587282411634e-07,0.00020951809515405698,3.3368074080878734e-10,0.0,0.4634622566925054,0.000397063061744552,1.0832671480663441e-05,7.496044681258658e-05,3.1160431535876393e-06
2.0051071527522188e-08,0.13094411474586806,0.46346346346346345,0.0,0.0,0.0,0.07271881680215317,0.0,0.0008426006611424706,4.945507436782004e-07,1.9114318932124375e-08,7.441163012760766e-06,1.0084815007345167e-06,0.00021331260084512954,3.403601953701533e-10,0.0,0.46346221631052315,0.00040571710520463444,1.0831740930461957e-05,7.498533951826795e-05,3.1157680955063295e-06
2.040556085623887e-08,0.1309471173561568,0.46346346346346345,0.0,0.0,0.0,0.07271256926849617,0.0,0.0008591903851479063,5.106672011665091e-07,1.9879935580497678e-08,7.574220689191762e-06,1.0448443620771094e-06,0.00021710597158145742,3.4704008424654816e-10,0.0,0.46346217530734873,0.0004143720948928842,1.0830810460663768e-05,7.500876829100582e-05,3.1154931598371573e-06
2.0760050184955555e-08,0.13095011980958293,0.46346346346346345,0.0,0.0,0.0,0.07270632227159056,0.0,0.0008757797499230789,5.27039790144651e-07,2.0661120380044355e-08,7.707265694864482e-06,1.0818470834245039e-06,0.00022089820500762632,3.537203450739068e-10,0.0,0.4634621336833349,0.00042302782986642403,1.0829880071285686e-05,7.50309339424924e-05,3.1152183467974257e-06
2.1114539513672238e-08,0.13095312208258825,0.46346346346346345,0.0,0.0,0.0,0.07270007581138996,0.0,0.0008923685766091187,5.436696996744449e-07,2.1457870959572184e-08,7.840298012220535e-06,1.1194894354213442e-06,0.00022468929877178471,3.6040092319996757e-10,0.0,0.46346209143882194,0.0004316841308451696,1.0828949762315996e-05,7.505201560171663e-05,3.114943656572886e-06
2.146902884238892e-08,0.13095612415414087,0.46346346346346345,0.0,0.0,0.0,0.0726938298878481,0.0,0.000908956705671266,5.605581384463732e-07,2.227018464984023e-08,7.973317623723441e-06,1.1577711882017938e-06,0.00022847925052561018,3.670817708517427e-10,0.0,0.4634620485741392,0.0004403408378745308,1.0828019533720562e-05,7.507217305282262e-05,3.1146690893212097e-06
2.1823518171105604e-08,0.13095912600546264,0.46346346346346345,0.0,0.0,0.0,0.07268758450091882,0.0,0.0009255439948145654,5.777063331327513e-07,2.3098058515896138e-08,8.10632451185702e-06,1.1966921113899875e-06,0.00023226805792428017,3.737628463927487e-10,0.0,0.46346200508960683,0.00044899780824009385,1.0827089385453684e-05,7.509154882101563e-05,3.114394645175083e-06
2.2178007499822288e-08,0.1309621276197857,0.46346346346346345,0.0,0.0,0.0,0.07268133965055584,0.0,0.0009421303171241498,5.95115526879925e-07,2.3941489385921597e-08,8.239318659123982e-06,1.236251974100501e-06,0.00023605571862644618,3.8044411366029984e-10,0.0,0.46346196098553594,0.00045765491460705274,1.0826159317467712e-05,7.5110270033739e-05,3.1141203242449547e-06
2.253249682853897e-08,0.13096512898213603,0.46346346346346345,0.0,0.0,0.0,0.07267509533671296,0.0,0.0009587155594059797,6.127869779285249e-07,2.480047387696188e-08,8.372300048044638e-06,1.2764505449388256e-06,0.0002398422302942116,3.8712554137425664e-10,0.0,0.463461916262231,0.00046631204336022,1.0825229329716842e-05,7.512845008128741e-05,3.113846126621479e-06
2.2886986157255654e-08,0.1309681300791395,0.46346346346346345,0.0,0.0,0.0,0.07266885155934404,0.0,0.0009752996207064979,6.307219583516076e-07,2.5675008417874853e-08,8.505268661155735e-06,1.3172875920018664e-06,0.00024362759059311213,3.9380710260954903e-10,0.0,0.4634618709199893,0.0004749690931230673,1.0824299422156762e-05,7.514619009839415e-05,3.1135720523776975e-06
2.3241475485972337e-08,0.13097113089884937,0.46346346346346345,0.0,0.0,0.0,0.07266260831840288,0.0,0.0009918824109919338,6.489217529012105e-07,2.656508926979931e-08,8.638224481009408e-06,1.358762882878445e-06,0.00024741179719209896,4.004887743256051e-10,0.0,0.4634618249591032,0.00048362597343651337,1.082336959474406e-05,7.516358028606316e-05,3.113298101570976e-06
2.359596481468902e-08,0.1309741314305921,0.46346346346346345,0.0,0.0,0.0,0.07265636561384338,0.0,0.0010084638499700226,6.67387657954508e-07,2.7470712544410944e-08,8.771167490172212e-06,1.4008761846498238e-06,0.00025119484776352485,4.0717053694653657e-10,0.0,0.46346177837985986,0.0004922826035802151,1.0822439847437109e-05,7.518070109088536e-05,3.1130242742447263e-06
2.430494347212239e-08,0.13098013159309016,0.46346346346346345,0.0,0.0,0.0,0.07264388181368485,0.0,0.0010416223956289797,7.05123037684853e-07,2.9328570152660724e-08,9.037015006758785e-06,1.4870158866674303e-06,0.00025875747153004155,4.2053427181605016e-10,0.0,0.46346168336743043,0.0005095948332551717,1.0820580592989997e-05,7.521441348536387e-05,3.1124769901461585e-06
2.4943024263812423e-08,0.13098553066892146,0.46346346346346345,0.0,0.0,0.0,0.0726326482275049,0.0,0.0010714598244409516,7.400081883168056e-07,3.105375555628868e-08,9.276233784498658e-06,1.5667212687297085e-06,0.0002655598560239269,4.325618062579594e-10,0.0,0.4634615957442666,0.0005251743392097601,1.081890753759719e-05,7.524447547673134e-05,3.1119848569611327e-06
2.5581105055502456e-08,0.13099092869036366,0.46346346346346345,0.0,0.0,0.0,0.07262141637848464,0.0,0.0011012919716651,7.757761361734481e-07,3.282923265365827e-08,9.515410785052686e-06,1.6484901605979213e-06,0.0002723584589432694,4.445894535560086e-10,0.0,0.46346150612193404,0.0005407521244467448,1.0817234741242683e-05,7.527456992170026e-05,3.111493124035515e-06
2.6219185847192488e-08,0.13099632562752755,0.46346346346346345,0.0,0.0,0.0,0.0726101862663555,0.0,0.0011311186062267357,8.12434753093332e-07,3.465497514486553e-08,9.754545907175494e-06,1.7323211856101149e-06,0.0002791532668349622,4.566171838341691e-10,0.0,0.4634614145020046,0.0005563279552600071,1.081556220378602e-05,7.530492843552218e-05,3.1110017912849522e-06
2.685726663888252e-08,0.13100172145349895,0.46346346346346345,0.0,0.0,0.0,0.07259895789084896,0.0,0.0011609395403917935,8.499919754656407e-07,3.653095607281257e-08,9.99363904972357e-06,1.8182129618215367e-06,0.0002859442662810211,4.68644982596733e-10,0.0,0.46346132088603553,0.0005719016412391268,1.0813889925106339e-05,7.533573921392515e-05,3.110510858563869e-06
2.7495347430572553e-08,0.13100711614806404,0.46346346346346345,0.0,0.0,0.0,0.07258773125169661,0.0,0.0011907546216323223,8.884557953799852e-07,3.8457147948854184e-08,1.0232690111648016e-05,1.9061641020161752e-06,0.00029273144389854006,4.806728478309506e-10,0.0,0.46346122527557515,0.0005874730271337455,1.0812217905100403e-05,7.536715517633482e-05,3.110020325677121e-06
2.8133428222262586e-08,0.13101250969351694,0.46346346346346345,0.0,0.0,0.0,0.0725765063486302,0.0,0.0012205637260065114,9.278342532082589e-07,4.043352285497456e-08,1.0471698991988575e-05,1.9961732137185878e-06,0.0002995147863396713,4.92700787649207e-10,0.0,0.46346112767216585,0.0006030419862329196,1.0810546143680295e-05,7.5399300593146e-05,3.1095301923893403e-06
2.8771509013952618e-08,0.13101790207583153,0.46346346346346345,0.0,0.0,0.0,0.07256528318138142,0.0,0.0012503667527833696,9.681354313440116e-07,4.246005252667489e-08,1.0710665589868677e-05,2.088238899205958e-06,0.0003062942802916241,5.047288183746083e-10,0.0,0.46346102807734846,0.0006186084149895141,1.0808874640770151e-05,7.543227646720245e-05,3.10904045843251e-06
