Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185),C6H10(188)
9.615539036313645e-08,0.13181703005828646,0.46346346346346345,0.0,0.0,0.0,0.07014248258402866,3.811169703215923e-06,0.004771057572866815,1.858437295297348e-05,1.5194609402915642e-06,0.0007715236903219107,0.00016540567316103877,0.0018885715758301237,3.586174700529838e-08,0.0,0.46465733728349234,0.0011669931615691605,9.72701925866474e-06,8.402709946969518e-05,5.487968321071975e-06,5.993169341422923e-06,1.6625786705984882e-06,0.00034077479711098547,4.881711564856982e-09,0.00018488534541179924,9.578796773637194e-10,6.364722506743954e-09,5.3131420833232265e-05,9.363811365885435e-09,8.652045407368845e-07,0.0001004189082065825,1.4423906895608812e-09,4.0442970252710996e-05,1.503446591139739e-11,1.3771478319806316e-07,4.178608899529624e-09,1.1934621922009974e-13,2.5852941255009612e-11,1.2396877177969265e-09,1.701935497590683e-14,1.194915940042993e-14,4.294066500329893e-10,4.3326624213910116e-10,1.5168765910920405e-13
9.734534517695963e-08,0.1318315325759911,0.46346346346346345,0.0,0.0,0.0,0.07009709352348033,3.940600179473864e-06,0.004835675591384072,1.9257417917396336e-05,1.5603538734888015e-06,0.0007862361325535994,0.00017074674434438834,0.0019163633382744928,3.715289821779772e-08,0.0,0.4646808619729095,0.0011724419607414892,9.720763786143842e-06,8.419722232243472e-05,5.498160016242558e-06,6.018580971872678e-06,1.669558614485409e-06,0.000345956551762756,4.956229917917949e-09,0.00018969590736957128,9.82802907833888e-10,6.486094538150186e-09,5.4704435749198257e-05,9.641045194105846e-09,8.726850480782628e-07,0.00010184700303727764,1.4629720810415973e-09,4.122639956349903e-05,1.5330107024132233e-11,1.4040335228872624e-07,4.465612230599511e-09,1.2754550924612285e-13,2.6730934821670094e-11,1.3382141214224794e-09,1.837475370421245e-14,1.290139410013779e-14,4.670163587222049e-10,4.727259556230696e-10,1.6497807644141282e-13
9.853529999078282e-08,0.13184604465415073,0.46346346346346345,0.0,0.0,0.0,0.0700516143433913,4.072465500356561e-06,0.004900335475904162,1.9947486636105508e-05,1.6017872954592806e-06,0.0008010044459448615,0.0001761814296430446,0.0019441162491015808,3.8471957461045676e-08,0.0,0.46470446894765444,0.001177751107776458,9.714495591338086e-06,8.436678384959188e-05,5.508014469780656e-06,6.0432346707948885e-06,1.676329866982291e-06,0.00035112257273665497,5.0305297786856454e-09,0.00019454581255201278,1.007929973139029e-09,6.6079276275268656e-09,5.629881968161271e-05,9.922045317597712e-09,8.801616644957784e-07,0.00010327680631604032,1.483578847299505e-09,4.2013045024109386e-05,1.562705813474205e-11,1.4309916263095318e-07,4.767396139982853e-09,1.361672326291497e-13,2.7625445331033855e-11,1.442903343446584e-09,1.9815157268232198e-14,1.3913416544751383e-14,5.072626114521389e-10,5.150976731922182e-10,1.7920054372901862e-13
9.9725254804606e-08,0.13186056560259313,0.46346346346346345,0.0,0.0,0.0,0.0700060481799084,4.206769384476537e-06,0.00496503557844626,2.0654778065270784e-05,1.6437597821944894e-06,0.0008158269924096132,0.00018170962740697872,0.001971827134971362,3.981902846955497e-08,0.0,0.4647281551660743,0.0011829232389649978,9.70821510968542e-06,8.453576784090845e-05,5.5175382546967805e-06,6.0671451880384645e-06,1.6828964940656065e-06,0.00035627250309731346,5.1046059151566745e-09,0.00019943405374776008,1.033255655158772e-09,6.7302079480060545e-09,5.7914415971015454e-05,1.020678411954333e-08,8.876335770426374e-07,0.00010470826248624166,1.5042101656904838e-09,4.280282541610826e-05,1.5925461876443474e-11,1.4580183140543986e-07,5.0844510509405235e-09,1.4522541736844786e-13,2.853649800804378e-11,1.5540328384455369e-09,2.13444071981514e-14,1.4987934640126206e-14,5.502824972679331e-10,5.605444080400441e-10,1.9440354401994864e-13
9.999999999999998e-08,0.1318750947459944,0.46346346346346345,0.0,0.0,0.0,0.06999551550731008,4.2381252934182076e-06,0.004979979539675184,2.0820550601826638e-05,1.6535271334642814e-06,0.0008192568630626797,0.00018299929234335117,0.001978218920513826,4.013404048921419e-08,0.0,0.4647336349522847,0.001184098222704819,9.706763326948382e-06,8.457470034557658e-05,5.519690871994463e-06,6.072561751970564e-06,1.6843839908130102e-06,0.00035745923314666107,5.121676820743454e-09,0.00020056802726639832,1.0391307033951485e-09,6.758503053864559e-09,5.82904338293273e-05,1.0273054948459512e-08,8.893579920053919e-07,0.00010503899636124353,1.5089770752253879e-09,4.2985612543545904e-05,1.5994554677235987e-11,1.4642677762739098e-07,5.15987721605442e-09,1.4738035162315442e-13,2.8749201367500997e-11,1.5806362838149431e-09,2.1710530610534176e-14,1.5245199689029694e-14,5.606242244916482e-10,5.71492162159281e-10,1.9805830892248197e-13
1.0091520961842919e-07,0.1318750947459944,0.46346346346346345,0.0,0.0,0.0,0.06996039810753715,4.343515190479158e-06,0.0050297742808322115,2.1379488182101358e-05,1.6862698714967492e-06,0.0008307021669020282,0.00018733121606617873,0.0019994929035348614,4.119420735060656e-08,0.0,0.4647519176494218,0.0011879609503832058,9.701922768128052e-06,8.470415882587282e-05,5.5267378407011205e-06,6.090327044030525e-06,1.689262498440151e-06,0.0003614060070066399,5.178453400940009e-09,0.00020435963236371224,1.058774779990164e-09,6.852922691912947e-09,5.955106640362892e-05,1.049523372440988e-08,8.950999867508205e-07,0.00010614131755769631,1.524865249009692e-09,4.359566129320524e-05,1.6225039304383926e-11,1.4851098509860432e-07,5.4172729961296525e-09,1.5473425257136837e-13,2.946411563990949e-11,1.6718872412056646e-09,2.296644513774434e-14,1.612772727550237e-14,5.962175365621386e-10,6.09235174686575e-10,2.1063712839927523e-13
1.0210516443225237e-07,0.13188963142364798,0.46346346346346345,0.0,0.0,0.0,0.0699146671400895,4.48270592674108e-06,0.00509454999428797,2.2121809931443135e-05,1.7293160640949765e-06,0.0008456283968830966,0.0001930460546641798,0.0020271105421712757,4.2597582650830326e-08,0.0,0.4647757534808625,0.0011928667984365808,9.695618985242963e-06,8.487194205814431e-05,5.535619595589645e-06,6.112794532660163e-06,1.6954318203214254e-06,0.00036652276890551574,5.252067594612344e-09,0.0002093215587211173,1.084482220512726e-09,6.9760582930317655e-09,6.120861133339835e-05,1.0787365983330236e-08,9.025601091436214e-07,0.00010757591908019917,1.5455433152085355e-09,4.4391474951365145e-05,1.6526093839358172e-11,1.5122625936639937e-07,5.766363416355688e-09,1.6470808266217758e-13,3.040831863200528e-11,1.7967583737621968e-09,2.4685312966394328e-14,1.7335644432207632e-14,6.452137155790995e-10,6.613450712902106e-10,2.279529282209056e-13
1.0317612376469324e-07,0.13190272034085196,0.46346346346346345,0.0,0.0,0.0,0.06987344254684633,4.610070216450522e-06,0.00515287849112037,2.280511443731133e-05,1.7685147376027695e-06,0.0008591043823814117,0.0001982690063957698,0.002051922839178388,4.3884795506230885e-08,0.0,0.46479726608012645,0.0011971713998302966,9.689936137627225e-06,8.502241572440148e-05,5.543346611286691e-06,6.132416121846175e-06,1.70081925331104e-06,0.00037111329509409695,5.318117298328467e-09,0.00021381755920066908,1.107775727095496e-09,7.087230230332995e-09,6.2718133557406e-05,1.1053410255071399e-08,9.092682073812908e-07,0.00010886834053608109,1.5641726146120374e-09,4.5110190404720826e-05,1.679795313201792e-11,1.5367494547417335e-07,6.094872981084258e-09,1.7409407673704033e-13,3.1272296815248054e-11,1.9153886819578172e-09,2.6318505004326854e-14,1.84834291899899e-14,6.920518325590668e-10,7.113170179013087e-10,2.44506397888631e-13
1.042470830971341e-07,0.1319158143757747,0.46346346346346345,0.0,0.0,0.0,0.06983215693488778,4.739418779725501e-06,0.005211234585893369,2.3502974437417677e-05,1.8081452683244388e-06,0.0008726193732909698,0.00020356723214475298,0.002076691687805179,4.519496716091579e-08,0.0,0.46481883373687083,0.0012013730397322515,9.684244648540664e-06,8.517237598314977e-05,5.550825761506918e-06,6.151480577085587e-06,1.7060533010149715e-06,0.0003756898172889294,5.3839715091109854e-09,0.00021834149884141272,1.131213984848511e-09,7.1987239012535675e-09,6.424433179175896e-05,1.1322393678460526e-08,9.1597003925795e-07,0.00011016193723752243,1.5828193945260503e-09,4.583120205476946e-05,1.707083385411897e-11,1.5612804857877096e-07,6.437343154711447e-09,1.8387912112657272e-13,3.2149735463842255e-11,2.040167607685549e-09,2.803657224770217e-14,1.9690938833075275e-14,7.416041428508166e-10,7.643416581819152e-10,2.6201946038953315e-13
1.0521094649633088e-07,0.13192760300896636,0.46346346346346345,0.0,0.0,0.0,0.06979494942866353,4.85753028731398e-06,0.005263777758967927,2.4143604313758644e-05,1.8441810209919237e-06,0.0008848153209110201,0.00020839987835140884,0.002098944819782965,4.639379212306249e-08,0.0,0.4648382900469064,0.001205067958028543,9.67911515827876e-06,8.53068935501804e-05,5.557348739170213e-06,6.168170472819355e-06,1.71063506964773e-06,0.00037979655564213246,5.44307081443533e-09,0.000222436352329634,1.152429173282447e-09,7.2993358445683235e-09,6.563206994640592e-05,1.1566974417341622e-08,9.219958838379805e-07,0.00011132715003946143,1.5996160130820633e-09,4.6482031841650566e-05,1.7317318563214478e-11,1.583394136779035e-07,6.7578133269304e-09,1.930357381363008e-13,3.295094740307319e-11,2.1579137840048544e-09,2.9658007250755224e-14,2.083060072124144e-14,7.886175223907819e-10,8.147900020004517e-10,2.7863550409717405e-13
1.0617480989552767e-07,0.13193939509780664,0.46346346346346345,0.0,0.0,0.0,0.06975769566478854,4.977251229623261e-06,0.005316341607919,2.4796229186162762e-05,1.8805647694811226e-06,0.0008970412129390003,0.00021329327182782648,0.0021211596592797324,4.761128606271614e-08,0.0,0.46485778789888194,0.001208682205320157,9.673979108580381e-06,8.544098122481155e-05,5.563677729201689e-06,6.1844243234880475e-06,1.7150967952540271e-06,0.00038389166432647277,5.502007535478852e-09,0.00022655276090951038,1.1737560373016763e-09,7.400194937836867e-09,6.703313225939218e-05,1.1813903546846666e-08,9.280158290720239e-07,0.00011249326134976843,1.6164260063456858e-09,4.713464048577488e-05,1.7564504843332976e-11,1.605539803833727e-07,7.090172326162992e-09,2.0253220111556284e-13,3.376307706289098e-11,2.2809939331362767e-09,3.1353091293771674e-14,2.2022096592064825e-14,8.38009687303692e-10,8.679302395701333e-10,2.96092584425239e-13
1.0713867329472445e-07,0.13195119032481656,0.46346346346346345,0.0,0.0,0.0,0.06972039710548257,5.098582427319564e-06,0.005368925356356272,2.5460944006422064e-05,1.9172956353044505e-06,0.0009092962881870924,0.00021824729459424364,0.0021433347882859185,4.8847478369087474e-08,0.0,0.46487732588474395,0.001212217048548282,9.668836702678926e-06,8.557463279802007e-05,5.569815880026309e-06,6.200249200506078e-06,1.7194404270118367e-06,0.00038797501906052387,5.560779828364746e-09,0.00023069022185942038,1.1951919724266985e-09,7.501294749813156e-09,6.8447431218274e-05,1.2063165640357247e-08,9.340294958176113e-07,0.00011366024681575398,1.6332490128192543e-09,4.778899067811273e-05,1.7812464277743942e-11,1.6277157636638764e-07,7.434698303756873e-09,2.1237646863876062e-13,3.45861300100251e-11,2.409580379928889e-09,3.312421296564212e-14,2.326711181266381e-14,8.898691252172139e-10,9.238705203288303e-10,3.144219991773921e-13
1.0810253669392123e-07,0.1319629883783001,0.46346346346346345,0.0,0.0,0.0,0.06968305518899999,5.221524572026007e-06,0.005421528239632858,2.6137842318059e-05,1.9543727265237355e-06,0.0009215797982486154,0.00022326182153525068,0.0021654688202028417,5.0102395349769045e-08,0.0,0.4648969026208269,0.001215673738802441,9.663688140505757e-06,8.570784233336813e-05,5.5757662992705075e-06,6.215652084244424e-06,1.7236678889817274e-06,0.0003920465025124487,5.619385949155513e-09,0.00023484823689530975,1.2167343971358716e-09,7.602629001574018e-09,6.98748789543563e-05,1.2314745209013403e-08,9.400365121187798e-07,0.00011482808268657745,1.6500846807484666e-09,4.844504579201362e-05,1.80612382115009e-11,1.6499203298831368e-07,7.791671275524927e-09,2.2257655293441588e-13,3.542011093608968e-11,2.543848532594416e-09,3.497380391010101e-14,2.4567362339114183e-14,9.442863070121165e-10,9.827217811263135e-10,3.3365574799327673e-13
1.0906640009311801e-07,0.13197478895228124,0.46346346346346345,0.0,0.0,0.0,0.06964567132994093,5.3460782294218555e-06,0.005474149504711809,2.6827016244092462e-05,1.991795138101381e-06,0.0009338910073241434,0.00022833672057558901,0.0021875603994173216,5.1376060259071084e-08,0.0,0.46491651674752743,0.0012190535114909597,9.658533618732963e-06,8.584060416122195e-05,5.581532054192904e-06,6.230639864964281e-06,1.7277810803689915e-06,0.0003961060040640526,5.6778242524839116e-09,0.00023902631223927554,1.2383807529943459e-09,7.704191964953913e-09,7.131538727697712e-05,1.2568626716321048e-08,9.460365132760751e-07,0.00011599674580428407,1.6669326745568278e-09,4.9102769873593334e-05,1.831061559310798e-11,1.6721518526205824e-07,8.16137305312718e-09,2.331405179395772e-13,3.626502368082818e-11,2.68397687750262e-09,3.690433876074146e-14,2.592459467820294e-14,1.001353693197737e-09,1.0445977679813324e-09,3.538265346116652e-13
1.1008085390970829e-07,0.13198721129686775,0.46346346346346345,0.0,0.0,0.0,0.06960628152579386,5.478910442898644e-06,0.005529551748156754,2.756572156734319e-05,2.0315537189125617e-06,0.0009468775194796905,0.0002337430421601361,0.0022107641927703557,5.273684815515943e-08,0.0,0.46493719928144944,0.0012225289398873666,9.653102326489049e-06,8.597984476240285e-05,5.587404306052573e-06,6.245973428184785e-06,1.7319887965969728e-06,0.0004003655210755953,5.7391468450818105e-09,0.00024344481246627833,1.2612727357159095e-09,7.811325860800477e-09,7.28455133405771e-05,1.2838302932092169e-08,9.523434674746055e-07,0.00011722761740303634,1.6846779135556884e-09,4.9796779890809954e-05,1.8573886479767018e-11,1.6955775869511077e-07,8.564539535559493e-09,2.446609032511978e-13,3.716609429980117e-11,2.8379893754316223e-09,3.902639741902027e-14,2.74165641419509e-14,1.0643827259481972e-09,1.1131166373500073e-09,3.761048577694733e-13
1.1109530772629857e-07,0.13199963575735463,0.46346346346346345,0.0,0.0,0.0,0.06956684839599775,5.613528638191698e-06,0.005584972681334003,2.8318229400949373e-05,2.0716927194931967e-06,0.0009598930847935671,0.0002392159159920448,0.002233917983745911,5.411844605932029e-08,0.0,0.4649579202250781,0.001225921919494596,9.64766486863376e-06,8.611857743498167e-05,5.5930788351559035e-06,6.260862526143615e-06,1.736074164671429e-06,0.0004046115361816989,5.80028011528603e-09,0.00024788442740109843,1.2842741124885508e-09,7.918699437830195e-09,7.438990552065574e-05,1.3110493558472666e-08,9.586418472171901e-07,0.00011845935473670918,1.702436055783467e-09,5.049255922406914e-05,1.88379179339128e-11,1.71902955569663e-07,8.982452741626725e-09,2.566028746757797e-13,3.8079280261868745e-11,2.998909867963359e-09,4.1243895553339334e-14,2.8975730962980624e-14,1.1305646354118025e-09,1.185254569913016e-09,3.994979797107179e-13
1.1200831616122982e-07,0.13201081930242628,0.46346346346346345,0.0,0.0,0.0,0.06953132283109714,5.736212221155122e-06,0.005634866808655152,2.9007372123333204e-05,2.108142170339851e-06,0.0009716312610819166,0.0002441982579078709,0.0022547124259620823,5.537969033022536e-08,0.0,0.46497660067341,0.0012289062527185545,9.642766065142572e-06,8.624299784829236e-05,5.598019697804018e-06,6.273889076280616e-06,1.739648146687913e-06,0.0004084213174746221,5.855136865032684e-09,0.0002518976717260493,1.3050664889092935e-09,8.015535038634621e-09,7.57919702782825e-05,1.3357599833162568e-08,9.643027281939989e-07,0.00011956863791654304,1.7184291118117787e-09,5.1120240667100207e-05,1.907617993155759e-11,1.7401572730394843e-07,9.371459502772242e-09,2.677190158696859e-13,3.8911507554065784e-11,3.1498256487568347e-09,4.3323755100035336e-14,3.0438207307123375e-14,1.1929190409834964e-09,1.2533909961800002e-09,4.215385375135633e-13
1.1292132459616108e-07,0.13202200404763662,0.46346346346346345,0.0,0.0,0.0,0.06949576456467613,5.860342707981656e-06,0.005684774795388144,2.970785098353578e-05,2.144898059017101e-06,0.0009833917278694363,0.00024923422844924333,0.0022754641247613398,5.665781344662968e-08,0.0,0.46499530994242116,0.0012318259217945077,9.637862600283038e-06,8.636699827874825e-05,5.602805658111134e-06,6.286567412889622e-06,1.743126279966373e-06,0.0004122200031855956,5.9098378742594745e-09,0.0002559271624986314,1.325943037231325e-09,8.112554504871429e-09,7.720543077541197e-05,1.3606714613216441e-08,9.69956056694219e-07,0.00012067858442976698,1.7344320595338294e-09,5.174929488511648e-05,1.931504713134602e-11,1.7613035058691522e-07,9.772927176917863e-09,2.7919141089811375e-13,3.975355002902704e-11,3.3066766300639734e-09,4.5485632843280836e-14,3.195844067257706e-14,1.2580059012889482e-09,1.3246811102047785e-09,4.4454526511836187e-13
1.1383433303109233e-07,0.13203318975640777,0.46346346346346345,0.0,0.0,0.0,0.0694601747018919,5.985920080136504e-06,0.005734696049413479,3.0419738076972384e-05,2.181959564702549e-06,0.0009951739114650857,0.00025432368784797664,0.0022961720549553063,5.795282250849015e-08,0.0,0.46501404697526544,0.0012346819118333556,9.632954627825892e-06,8.649057497475843e-05,5.607439155988407e-06,6.298903018746114e-06,1.7465100756513255e-06,0.0004160075251731621,5.964382114918796e-09,0.0002599725000175368,1.3469016865855703e-09,8.20975316662828e-09,7.863021108782148e-05,1.3857824518213262e-08,9.756015546218773e-07,0.00012178917701302652,1.7504446452879965e-09,5.2379694074233317e-05,1.9554468619208847e-11,1.7824670024892198e-07,1.0187102078614507e-08,2.9102710934103276e-13,4.060540756175442e-11,3.4696275668808197e-09,4.773181445924421e-14,3.3538045201304265e-14,1.3259123607786526e-09,1.3992338388421197e-09,4.685489875719859e-13
1.1474734146602359e-07,0.1320443761964108,0.46346346346346345,0.0,0.0,0.0,0.06942455433030632,6.1129442319844645e-06,0.005784629987327616,3.11431043092243e-05,2.219325857627224e-06,0.001006977247521621,0.0002594664915556629,0.002316835214295565,5.92647223022705e-08,0.0,0.4650328107329553,0.0012374751960925721,9.628042299117332e-06,8.661372437307042e-05,5.611922600844287e-06,6.310901308333489e-06,1.749801026041916e-06,0.0004197838196865334,6.0187686215574235e-09,0.00026403328845433507,1.3679403862273047e-09,8.307126341960585e-09,8.006623517867645e-05,1.4110916146557483e-08,9.81238950001951e-07,0.0001229003988379577,1.7664666200510193e-09,5.301141092788721e-05,1.979444919954206e-11,1.8036465385834505e-07,1.061423164214307e-08,3.032331930900256e-13,4.1467079435878843e-11,3.6388456530050814e-09,5.0064619720196683e-14,3.517865930430881e-14,1.3967271852084135e-09,1.477160460312198e-09,4.935811037081048e-13
