Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78)
6.993359687745664e-09,0.13083525290761086,0.46346346346346345,0.0,0.0,0.0,0.07294443993850704,0.0,0.00024066409047011103,7.909926012115214e-08,4.1917243756216095e-09,4.570746161241975e-06,2.202841932218024e-07,7.673667911587177e-05,1.0289176589300785e-10,0.0,0.46346767780361714,9.116452866886035e-05,1.0860935424096192e-05,6.55511178092468e-05,3.3249025037658487e-06,4.452461631456364e-07,1.4702878447276087e-07,2.3112093209055637e-06,3.339230710794603e-11
7.185948060876106e-09,0.13083687889617823,0.46346346346346345,0.0,0.0,0.0,0.07294068957748298,0.0,0.00024928720861812446,8.312592567162682e-08,4.464962646730971e-09,4.7983592815685705e-06,2.3421953625360423e-07,7.911754178098223e-05,1.0690299416262567e-10,0.0,0.463467997501756,9.500381442733575e-05,1.0861272736136108e-05,6.612028190522087e-05,3.334086988314005e-06,4.6508363721350656e-07,1.5321227098446678e-07,2.4804186291376362e-06,3.583704391002375e-11
7.378536434006549e-09,0.13083851189934395,0.46346346346346345,0.0,0.0,0.0,0.07293692563952454,0.0,0.0002579505657034776,8.723246691102709e-08,4.74840125972272e-09,5.0327643181344e-06,2.486621916937797e-07,8.151103062647728e-05,1.1096648844960992e-10,0.0,0.4634683305660991,9.886377018145387e-05,1.0861437277438429e-05,6.665528513921574e-05,3.3433518383508152e-06,4.850685084422828e-07,1.594321349407739e-07,2.6566184660184937e-06,3.838278010028343e-11
7.571124807136991e-09,0.13084015166113203,0.46346346346346345,0.0,0.0,0.0,0.07293314805715119,0.0,0.0002666521218503056,9.141804221586666e-08,5.042106513394527e-09,5.274009482511871e-06,2.636196318003623e-07,8.39172277128843e-05,1.150830215454969e-10,0.0,0.46346867706437184,0.00010274226617252381,1.0861461968815215e-05,6.71581527497399e-05,3.3526899472110672e-06,5.051871869125686e-07,1.6568472818802745e-07,2.8398477388150677e-06,4.1030077792266914e-11
7.763713180267433e-09,0.13084179793996684,0.46346346346346345,0.0,0.0,0.0,0.07292935677020164,0.0,0.00027538996069147154,9.568186165994183e-08,5.346141397060881e-09,5.5221384707876475e-06,2.7909937137511023e-07,8.633620645052379e-05,1.192534238689844e-10,0.0,0.4634690370568795,0.00010663730167109665,1.0861373361866712e-05,6.763079454155298e-05,3.362094625193852e-06,5.254268892565802e-07,1.7196662271214607e-07,3.030141367059535e-06,4.377944152413334e-11
7.956301553397876e-09,0.13084345050885318,0.46346346346346345,0.0,0.0,0.0,0.0729255517253887,0.0,0.0002841622814325239,1.0002318484846998e-07,5.660565864204187e-09,5.77719073244953e-06,2.9510896460680297e-07,8.876803211555528e-05,1.2347857983002431e-10,0.0,0.4634694105969589,0.0001105469975650128,1.0861192878341259e-05,6.807501061747786e-05,3.3715595779384107e-06,5.457755951009384e-07,1.7827459812262175e-07,3.227530523908211e-06,4.663132170595934e-11
8.148889926528318e-09,0.13084510915366176,0.46346346346346345,0.0,0.0,0.0,0.07292173287588037,0.0,0.0002929673914970632,1.0444131887539607e-07,5.985437082998032e-09,6.03920172444523e-06,3.1165600212700473e-07,9.121276233740296e-05,1.277594245023085e-10,0.0,0.4634697977314029,0.00011446958933015623,1.0860937810466839e-05,6.84924969922352e-05,3.381078885441994e-06,5.662220051952598e-07,1.8460562975605707e-07,3.432042863544193e-06,4.958611785400428e-11
8.34147829965876e-09,0.13084677367276157,0.46346346346346345,0.0,0.0,0.0,0.0729179001809046,0.0,0.0003018036996926199,1.0893561639126113e-07,6.320809666294853e-09,6.308203151352445e-06,3.287481082573955e-07,9.367044755940196e-05,1.3209694056624365e-10,0.0,0.4634701985008615,0.00011840342036388256,1.0860622125810582e-05,6.888485106292711e-05,3.3906469817719755e-06,5.867555012389297e-07,1.9095687737159424e-07,3.643702735615429e-06,5.2644181788965536e-11
8.534066672789202e-09,0.13084844387602138,0.46346346346346345,0.0,0.0,0.0,0.072914053605378,0.0,0.000310669709868094,1.1350547377892134e-07,6.666735881935122e-09,6.58422319187605e-06,3.463929384414974e-07,9.61411314731033e-05,1.3649215550279723e-10,0.0,0.46347061294021863,0.00012234693567909056,1.0860257104300653e-05,6.925357690999349e-05,3.400258635542415e-06,6.07366107483309e-07,1.9732567443886867e-07,3.8625313870038535e-06,5.5805820517446486e-11
8.726655045919645e-09,0.13085011958417733,0.46346346346346345,0.0,0.0,0.0,0.07291019311955625,0.0,0.0003195640150043838,1.1815032942803351e-07,7.023265845534152e-09,6.867286712505725e-06,3.6459817684312974e-07,9.862485142787391e-05,1.4094613900176956e-10,0.0,0.46347104107894593,0.00012629867594186528,1.0859851851131049e-05,6.960009040030177e-05,3.409908931217539e-06,6.280444541425959e-07,2.037095179959995e-07,4.088547151825573e-06,5.907129888853469e-11
8.919243419050087e-09,0.13085180062812374,0.46346346346346345,0.0,0.0,0.0,0.07290631869870477,0.0,0.00032848529169769177,1.2286966210133847e-07,7.390447697236255e-09,7.157415468964986e-06,3.833715340987593e-07,0.00010112163881702857,1.454600005595674e-10,0.0,0.46347148294143825,0.0001302572718391658,1.0859413714348352e-05,6.992572407585527e-05,3.4195932512738974e-06,6.487817426195702e-07,2.1010605905899316e-07,4.32176563032595e-06,6.24408423067004e-11
9.11183179218053e-09,0.13085348684830597,0.46346346346346345,0.0,0.0,0.0,0.07290243032278917,0.0,0.0003374322950029338,1.2766298938524142e-07,7.768327763850406e-09,7.4546282961160705e-06,4.027207452117393e-07,0.00010363151944178456,1.500348872475587e-10,0.0,0.4634719385473262,0.00013422143876060208,1.0858948625580618e-05,7.023173182440823e-05,3.4293072592159452e-06,6.695697125022805e-07,2.1651309355807528e-07,4.562199857323645e-06,6.591463914738858e-11
9.304420165310972e-09,0.13085517809412606,0.46346346346346345,0.0,0.0,0.0,0.07289852797618364,0.0,0.00034640385361397617,1.3252986621887975e-07,8.156950707429426e-09,7.758941286870552e-06,4.226535675791277e-07,0.00010615451385410246,1.5467198163804765e-10,0.0,0.463472407911773,0.00013818997178045698,1.0858461374843066e-05,7.051929333393061e-05,3.439046883427133e-06,6.904006102769934e-07,2.2292855377883723e-07,4.809860460728125e-06,6.949284290802256e-11
9.497008538441414e-09,0.13085687422339687,0.46346346346346345,0.0,0.0,0.0,0.07289461164739675,0.0,0.0003553988653570684,1.3746988349636578e-07,8.556359661346295e-09,8.070367960664451e-06,4.431777791419393e-07,0.00010869063767949481,1.5937249987478311e-10,0.0,0.4634728910457522,0.0001421617409258653,1.0857955830492884e-05,7.078951833295814e-05,3.4488083018387827e-06,7.112671597021778e-07,2.2935050028567815e-07,5.064755810663627e-06,7.317557452179135e-11
9.689596911571856e-09,0.1308585751018275,0.46346346346346345,0.0,0.0,0.0,0.07289068132881389,0.0,0.0003644162929736507,1.4248266673738938e-07,8.966596354881017e-09,8.38891942205157e-06,4.64301176649919e-07,0.00011123990192087368,1.6413768987479622e-10,0.0,0.46347338795630905,0.00014613568671723785,1.0857435115759806e-05,7.104345061833121e-05,3.458587927400666e-06,7.321625337909751e-07,2.3577711430545196e-07,5.326892159730544e-06,7.696292439799094e-11
9.882185284702299e-09,0.13086028060254382,0.46346346346346345,0.0,0.0,0.0,0.0728867370164546,0.0,0.00037345516017001887,1.4756787482148297e-07,9.387701227294825e-09,8.714604509969866e-06,4.860315740322357e-07,0.00011380231324450959,1.6896882964933707e-10,0.0,0.4634738986468069,0.00015011081596676612,1.0856901751719491e-05,7.128207187365442e-05,3.4683823943317866e-06,7.530803283427816e-07,2.422066905485676e-07,5.596273774929772e-06,8.085495411956239e-11
9.999999999999999e-09,0.1308619906056392,0.46346346346346345,0.0,0.0,0.0,0.07288431720926433,0.0,0.0003789948025510343,1.5071428919871575e-07,9.650684225099775e-09,8.917360046788883e-06,4.996276095186588e-07,0.0001153763347303781,1.719573207376995e-10,0.0,0.46347421785190934,0.0001525427575064735,1.0856570123915557e-05,7.142089731989619e-05,3.4743800504917123e-06,7.658851157554472e-07,2.4614071303256873e-07,5.764639196873113e-06,8.328750037508105e-11
1.0074773657832741e-08,0.1308619906056392,0.46346346346346345,0.0,0.0,0.0,0.0728827787097448,0.0,0.0003825145479146193,1.5272519878157775e-07,9.819713532263583e-09,9.047429938207621e-06,5.083768008662999e-07,0.00011637787424911761,1.7386722573388313e-10,0.0,0.4634744231171581,0.0001540861978211859,1.085635777353774e-05,7.150630528456957e-05,3.4781885451227057e-06,7.740145369567839e-07,2.4863763044488464e-07,5.872903061738585e-06,8.485169842401897e-11
1.0267362030963183e-08,0.13086370499775313,0.46346346346346345,0.0,0.0,0.0,0.07287880641130223,0.0,0.0003915935909664736,1.5795436065289993e-07,1.0262671433444267e-08,9.387400427564057e-06,5.313447009377015e-07,0.00011896658371902269,1.7883421171894434e-10,0.0,0.46347496136404165,0.00015806096003555652,1.0855804824569447e-05,7.17170189586755e-05,3.488003418256753e-06,7.949595274567362e-07,2.5506843577236525e-07,6.156780680790945e-06,8.895316695922519e-11
1.0459950404093626e-08,0.1308654236716761,0.46346346346346345,0.0,0.0,0.0,0.07287482012673505,0.0,0.00040069147461968774,1.632551123737196e-07,1.071661209187455e-08,9.73451883016998e-06,5.549431308848538e-07,0.0001215684368622994,1.838711468742621e-10,0.0,0.46347551338110776,0.00016203428546549356,1.0855244232042336e-05,7.19150291581481e-05,3.4978242366176683e-06,8.159100196580899e-07,2.614977026574961e-07,6.447905657586351e-06,9.315934556914611e-11
1.0652538777224068e-08,0.13086714652597825,0.46346346346346345,0.0,0.0,0.0,0.07287081986445235,0.0,0.0004098074316496851,1.686272347348233e-07,1.1181571745859154e-08,1.0088786246413552e-05,5.791799589223189e-07,0.00012418342553474255,1.8897941485935912e-10,0.0,0.46347607915916966,0.000166005408765842,1.0854677067865042e-05,7.2101103352794e-05,3.5076483965526173e-06,8.368610644116223e-07,2.6792411592741445e-07,6.7462754856314165e-06,9.747019799296713e-11
1.084512715035451e-08,0.13086887346466175,0.46346346346346345,0.0,0.0,0.0,0.07286680563548607,0.0,0.0004189407394476061,1.7407053637484547e-07,1.165758578395452e-08,1.04502021348977e-05,6.040630636371511e-07,0.0001268115384504884,1.941604225138645e-10,0.0,0.46347665868638516,0.00016997361328423632,1.0854104197702632e-05,7.227596310123633e-05,3.5174734575599743e-06,8.578080238594343e-07,2.7434644379440857e-07,7.051886223402082e-06,1.0188566742684029e-10
1.1037715523484953e-08,0.1308706043968347,0.46346346346346345,0.0,0.0,0.0,0.0728627774533237,0.0,0.00042809071733045215,1.7958485281881041e-07,1.21446888116161e-08,1.081876441583537e-05,6.296003328530046e-07,0.00012945276138006672,1.9941559872171291e-10,0.0,0.4634772519484255,0.00017393822813846385,1.0853526320745707e-05,7.244028676821973e-05,3.5272971325709238e-06,8.787465528398485e-07,2.8076353285414674e-07,7.364732585493631e-06,1.0640567742680356e-10
1.1230303896615395e-08,0.13087233923640437,0.46346346346346345,0.0,0.0,0.0,0.07285873533375066,0.0,0.0004372567240157029,1.8517004555745548e-07,1.2642914712022243e-08,1.1194469568266057e-05,6.557996625571624e-07,0.00013210707733662036,2.0474639334399898e-10,0.0,0.46347785892863536,0.00017789862546708458,1.0852944001913579e-05,7.259471208621194e-05,3.53711727879391e-06,8.996725813789814e-07,2.871743033798034e-07,7.68480802830142e-06,1.110301333572706e-10
1.1422892269745837e-08,0.13087407790179012,0.46346346346346345,0.0,0.0,0.0,0.07285467929470281,0.0,0.00044643815525004856,1.9082600116513182e-07,1.3152296701543643e-08,1.1577312721454964e-05,6.826689558860302e-07,0.00013477446675098508,2.1015427621576984e-10,0.0,0.46347847960818317,0.0001818542178433243,1.0852357697829554e-05,7.273983856935364e-05,3.5469318890918385e-06,9.205822982091466e-07,2.9357774489515965e-07,8.012104830555971e-06,1.1575892385421524e-10
1.161548064287628e-08,0.13087582031565234,0.46346346346346345,0.0,0.0,0.0,0.07285060935612711,0.0,0.00045563444158255173,1.9655263045428265e-07,1.367286738028973e-08,1.1967287740815559e-05,7.10216122164958e-07,0.00013745490763628383,2.1564073620238013e-10,0.0,0.4634791139662017,0.0001858044558428078,1.0851767777725989e-05,7.287622978747843e-05,3.556739083863307e-06,9.41472135257215e-07,2.999729120106719e-07,8.346614169017729e-06,1.2059192136620287e-10
1.1808069016006722e-08,0.13087756640463968,0.46346346346346345,0.0,0.0,0.0,0.07284652553985123,0.0,0.0004648450462731351,2.02349867664673e-07,1.4204658778131655e-08,1.2364387308678085e-05,7.384490759985351e-07,0.00014014837574265407,2.2120728031133185e-10,0.0,0.4634797619799209,0.0001897488257561906,1.0851174540294642e-05,7.300441550759909e-05,3.566537103400468e-06,9.623387530488104e-07,3.063589205073316e-07,8.688326189617777e-06,1.255289833593056e-10
1.2000657389137164e-08,0.1308793160991501,0.46346346346346345,0.0,0.0,0.0,0.0728424278694607,0.0,0.00047406946332791263,2.082176696856873e-07,1.47477023965712e-08,1.276860300020881e-05,7.673757364077843e-07,0.0001428548447026923,2.2685543285583558e-10,0.0,0.4634804236247925,0.00019368684743821917,1.0850578227308322e-05,7.312489371000993e-05,3.5763243006971623e-06,9.8317902697661e-07,3.1273494365390515e-07,9.037230074316305e-06,1.3056995378530753e-10
1.2193245762267606e-08,0.13088106933310711,0.46346346346346345,0.0,0.0,0.0,0.07283831637018359,0.0,0.0004833072156534778,2.1415601531013212e-07,1.530202924679563e-08,1.317992535476776e-05,7.97004026010936e-07,0.00014557428616816825,2.325867346666442e-10,0.0,0.4634810988746065,0.00019761807228520258,1.0849979034641178e-05,7.323813248592621e-05,3.586099134681996e-06,1.003990034383308e-06,3.191002087439024e-07,9.39331410393612e-06,1.3571466327852055e-10
1.2578422508528491e-08,0.1308845861714795,0.46346346346346345,0.0,0.0,0.0,0.07283005199346695,0.0,0.0005018209522070353,2.2624435784796132e-07,1.644465443043998e-08,1.4023847419688996e-05,8.583971967304813e-07,0.0001510519640624071,2.443050276895498e-10,0.0,0.46348249007655196,0.00020545848375404732,1.0848772611716334e-05,7.344462502425528e-05,3.605606041226015e-06,1.0455134983809703e-06,3.3179562519285644e-07,1.0126971557392293e-05,1.4631456160599394e-10
1.2925081580163287e-08,0.13088776283305836,0.46346346346346345,0.0,0.0,0.0,0.07282256704265733,0.0,0.000518524668215725,2.3736533623891272e-07,1.7511907962574132e-08,1.4807568232505864e-05,9.161301488942252e-07,0.0001560259195655089,2.551516323511965e-10,0.0,0.4634837883939969,0.0002124876895392192,1.0847678287707583e-05,7.36098542431409e-05,3.623106466648534e-06,1.0827589253578956e-06,3.431779508798451e-07,1.0811685354367578e-05,1.562073214293818e-10
1.3271740651798083e-08,0.13089095007458315,0.46346346346346345,0.0,0.0,0.0,0.07281503774288778,0.0,0.0005352653190969654,2.487154744201607e-07,1.8616182363181597e-08,1.5614126834682415e-05,9.762596781896468e-07,0.0001610413873703789,2.662922843542478e-10,0.0,0.46348513031884925,0.00021948914917533147,1.084657636201003e-05,7.375771930137087e-05,3.6405470758892295e-06,1.1198720959087922e-06,3.545155483478984e-07,1.151944525348323e-05,1.664330523877831e-10
1.3618399723432879e-08,0.13089414761440044,0.46346346346346345,0.0,0.0,0.0,0.07280746428782216,0.0,0.0005520409617499706,2.6029535271480814e-07,1.9757644629485826e-08,1.644343855589621e-05,1.038832024901612e-06,0.00016609814577497452,2.7773647830028963e-10,0.0,0.4634865156512244,0.00022646116112433904,1.0845467163489176e-05,7.389008161476163e-05,3.657921955531865e-06,1.1568418242979699e-06,3.6580547802883107e-07,1.2250157329170235e-05,1.7699039684282562e-10
1.3965058795067674e-08,0.13089735519183593,0.46346346346346345,0.0,0.0,0.0,0.0727998468812875,0.0,0.0005688498431893391,2.7210573137816214e-07,2.0936458630459437e-08,1.7295412234516457e-05,1.1038934138063174e-06,0.00017119596068211607,2.8949383292643395e-10,0.0,0.46348794418097977,0.00023340223054792018,1.0844350922118605e-05,7.4008605887493e-05,3.6752258872615455e-06,1.1936582494113958e-06,3.7704515445375936e-07,1.3003722052906114e-05,1.8787791741830594e-10
1.431171786670247e-08,0.13090057256888266,0.46346346346346345,0.0,0.0,0.0,0.07279218573602284,0.0,0.0005856903804983953,2.8414754078447627e-07,2.2152785396710327e-08,1.8169950992652192e-05,1.1714900439087498e-06,0.00017633458708581217,3.0157408212761783e-10,0.0,0.46348941568898333,0.00024031104725910768,1.0843227802632151e-05,7.411478089680724e-05,3.692454273891814e-06,1.2303126937111389e-06,3.882323084993802e-07,1.3780034975039016e-05,1.9909410522490937e-10
1.4658376938337266e-08,0.13090379952510187,0.46346346346346345,0.0,0.0,0.0,0.0727844810725625,0.0,0.0006025611429217981,2.964218723190029e-07,2.3406783358224136e-08,1.9066952928066872e-05,1.2416680788831925e-06,0.0001815137703985748,3.139870668150764e-10,0.0,0.46349092994824664,0.0002471864660219449,1.0842097927544551e-05,7.420993807367723e-05,3.7096030732541514e-06,1.2667975371987895e-06,3.993649536598535e-07,1.4578987333374807e-05,2.1063738790772834e-10
1.5005036009972062e-08,0.13090703585736255,0.46346346346346345,0.0,0.0,0.0,0.07277673311823758,0.0,0.0006194608358423626,3.089299699187849e-07,2.4698608537860498e-08,1.998631173285615e-05,1.3144736381303884e-06,0.00018673324763865903,3.267427275099144e-10,0.0,0.46349248672493726,0.0002540274889201716,1.0840961391742863e-05,7.429526814029288e-05,3.7266687390193636e-06,1.3031061046048296e-06,4.1044135586150224e-07,1.540046659725032e-05,2.2250614028567493e-10
1.5351695081606856e-08,0.1309102813773002,0.46346346346346345,0.0,0.0,0.0,0.07276894210628826,0.0,0.0006363882865111184,3.216732222377151e-07,2.6028414705843566e-08,2.09279172439372e-05,1.3899527883988357e-06,0.00019199274848689284,3.398510976175152e-10,0.0,0.4634940857792799,0.00026083324965291745,1.0839818270954466e-05,7.437183593593442e-05,3.7436481679793454e-06,1.339232564899439e-06,4.2146000657627017e-07,1.6244356951554807e-05,2.346986895594056e-10
1.569835415324165e-08,0.13091353591008817,0.46346346346346345,0.0,0.0,0.0,0.07276110827507055,0.0,0.000653342431289381,3.3465315536953e-07,2.739635350195052e-08,2.189165593466366e-05,1.468151535895741e-06,0.00019729199623090847,3.533222972882704e-10,0.0,0.4634957268663605,0.0002676029994949718,1.0838668627492405e-05,7.444059367527359e-05,3.7605386529139535e-06,1.3751718414516136e-06,4.324195987859668e-07,1.7110539728905473e-05,2.472133199125138e-10
1.6045013224876444e-08,0.13091679929291494,0.46346346346346345,0.0,0.0,0.0,0.07275323186734799,0.0,0.0006703223042266,3.4787142608828766e-07,2.880257453149534e-08,2.2877411354403385e-05,1.5491158188223166e-06,0.00020263070860986195,3.671665277934958e-10,0.0,0.46349740973684395,0.0002743360947288225,1.0837512514772483e-05,7.450239281940211e-05,3.7773378403980164e-06,1.4109195316072901e-06,4.4331900546847044e-07,1.7998893795998063e-05,2.60048281885556e-10
1.639167229651124e-08,0.13092007137381895,0.46346346346346345,0.0,0.0,0.0,0.07274531312965751,0.0,0.0006873270268269251,3.6132981556946717e-07,3.024722543950844e-08,2.3885064521819798e-05,1.6328915002847483e-06,0.00020800859857062135,3.81394066358832e-10,0.0,0.46349913413761884,0.00028103198538635986,1.0836349980727597e-05,7.455799471232936e-05,3.7940436930045795e-06,1.446471834649212e-06,4.5415726032695784e-07,1.890929589920062e-05,2.732017956418063e-10
1.6738331368146033e-08,0.1309233520105465,0.46346346346346345,0.0,0.0,0.0,0.07273735231174368,0.0,0.0007043557988949235,3.750302235663874e-07,3.173045196670478e-08,2.491449427614384e-05,1.7195243615416077e-06,0.00021342537494362638,3.9601526141157805e-10,0.0,0.46350089981236914,0.0002876902051791739,1.083518106992745e-05,7.460808009731976e-05,3.810654455497928e-06,1.481825487362692e-06,4.6493354055398956e-07,1.9841620973161653e-05,2.86672052483082e-10
1.7084990439780827e-08,0.13092664106957044,0.46346346346346345,0.0,0.0,0.0,0.07272934966605382,0.0,0.000721407890353544,3.889746630120146e-07,3.325239799015737e-08,2.596557759060282e-05,1.809060095554665e-06,0.00021888074304638543,4.1104052820046635e-10,0.0,0.46350270650208775,0.000294310362499828,1.0834005824700893e-05,7.46532576236899e-05,3.827168624621667e-06,1.5169777064540688e-06,4.756471514294009e-07,2.0795742416092114e-05,3.004572238396599e-10
1.743164951141562e-08,0.1309299384251931,0.46346346346346345,0.0,0.0,0.0,0.07272130544728793,0.0,0.0007384826339299337,4.031652550154656e-07,3.481320555151305e-08,2.7038189852065554e-05,1.901544300810794e-06,0.00022437440522237237,4.2648034474726897e-10,0.0,0.4635045539455318,0.0003008921323795447,1.0832824285808982e-05,7.469407145156031e-05,3.843584922097585e-06,1.551926137089315e-06,4.862975125561923e-07,2.1771532335311034e-05,3.1455546348838545e-10
1.7778308583050415e-08,0.13093324395875638,0.46346346346346345,0.0,0.0,0.0,0.07271321991199693,0.0,0.0007555794186115978,4.17604224222443e-07,3.6413014875189707e-08,2.8132205110699243e-05,1.997022475386501e-06,0.00022990606132258058,4.4234524809275566e-10,0.0,0.46350644187963075,0.0003074352492951155,1.0831636493009703e-05,7.473100805531114e-05,3.85990227047568e-06,1.5866688068673858e-06,4.968841455504593e-07,2.2768861766395886e-05,3.2896490589111206e-10
1.812496765468521e-08,0.13093655755793113,0.46346346346346345,0.0,0.0,0.0,0.07270509331822422,0.0,0.0007726976837895492,4.3229389451284304e-07,3.805196437862578e-08,2.9247496302892026e-05,2.0955400112306954e-06,0.00023547540913595522,4.5864583080504293e-10,0.0,0.46350837003984907,0.0003139395007330995,1.0830442485531481e-05,7.476450231243811e-05,3.87611977152681e-06,1.6212040846398521e-06,5.074066630275715e-07,2.3787600868788442e-05,3.436836753999394e-10
1.8471626726320004e-08,0.13093987911608257,0.46346346346346345,0.0,0.0,0.0,0.07269692592518598,0.0,0.0007898369140175515,4.472366850117272e-07,3.973019067624312e-08,3.0383935450210522e-05,2.1971421886456244e-06,0.00024108214477399693,4.753927377233586e-10,0.0,0.463510338160511,0.00032040472143302925,1.0829242302368708e-05,7.479494295173384e-05,3.892236686914998e-06,1.6555306436753393e-06,5.178647587506656e-07,2.4827619100312172e-05,3.5870988841059155e-10
1.8818285797954798e-08,0.13094320853170116,0.46346346346346345,0.0,0.0,0.0,0.07268871799298601,0.0,0.0008069966343246294,4.6243510639158374e-07,4.144782857853661e-08,3.154139383684457e-05,2.3018741709486096e-06,0.0002467259630142241,4.925966629133778e-10,0.0,0.46351234597508895,0.00032683078824031803,1.0828035982403604e-05,7.482267742616193e-05,3.908252420916455e-06,1.689647428724916e-06,5.282581988229314e-07,2.5888785372760587e-05,3.7404164816309464e-10
1.9164944869589592e-08,0.1309465457078929,0.46346346346346345,0.0,0.0,0.0,0.0726804697823621,0.0,0.0008241764060228896,4.778917574442841e-07,4.3205011087501834e-08,3.271974216779745e-05,2.4097809992992847e-06,0.00025240655760680973,5.102683468122859e-10,0.0,0.46351439321646054,0.0003332176155050546,1.0826823564446394e-05,7.484801627053101e-05,3.924166504970967e-06,1.7235536265799883e-06,5.385868138142709e-07,2.6970968190522767e-05,3.8967705452489915e-10
1.9511603941224386e-08,0.13094989055192402,0.46346346346346345,0.0,0.0,0.0,0.07267218155445963,0.0,0.0008413758229575579,4.936093219019203e-07,4.500186938943433e-08,3.391885070989026e-05,2.5209075876789058e-06,0.0002581236215483471,5.284185735436907e-10,0.0,0.46351647961713893,0.0003395651509682008,1.0825605087270352e-05,7.487123699905558e-05,3.939978583869341e-06,1.757248639748517e-06,5.488504917220357e-07,2.8074035774089548e-05,4.056142072351657e-10
1.985826301285918e-08,0.13095324297481412,0.46346346346346345,0.0,0.0,0.0,0.07266385357063058,0.0,0.000858594508151862,5.095905654870505e-07,4.683853284595027e-08,3.513858941742785e-05,2.635298718010271e-06,0.00026387684732627145,5.470581683847935e-10,0.0,0.4635186049094751,0.00034587337208296027,1.0824380589652143e-05,7.48925875920735e-05,3.9556884034015805e-06,1.7907320629151961e-06,5.59049171676429e-07,2.9197856170073133e-05,4.218511965327316e-10
2.0204922084493975e-08,0.1309566028909718,0.46346346346346345,0.0,0.0,0.0,0.07265548609225404,0.0,0.0008758321108051201,5.258383331745204e-07,4.871512898392191e-08,3.637882804415058e-05,2.7529990354085174e-06,0.0002696659271370439,5.661979953704603e-10,0.0,0.4635207688258412,0.0003521422827253724,1.082315011039408e-05,7.491228961528725e-05,3.97129579931146e-06,1.824003661891456e-06,5.691828383119762e-07,3.0342297349137573e-05,4.3838611357226035e-10
2.055158115612877e-08,0.13095997021786832,0.46346346346346345,0.0,0.0,0.0,0.07264707938057711,0.0,0.0008930883036071672,5.423555466484224e-07,5.0631783484898423e-08,3.7639436242909645e-05,2.8740530435544175e-06,0.0002754905530808413,5.858489550206485e-10,0.0,0.4635229710987901,0.0003583719102534573,1.0821913688318354e-05,7.493054100991444e-05,3.986800687420865e-06,1.8570633547948892e-06,5.792515167354013e-07,3.150722729313052e-05,4.5521705624360486e-10
2.0898240227763563e-08,0.13096334487574623,0.46346346346346345,0.0,0.0,0.0,0.07263863369657311,0.0,0.000910362780335972,5.591452019388311e-07,5.258862017448433e-08,3.892028365435779e-05,2.9985051001829007e-06,0.00028135041733522116,6.060219821790793e-10,0.0,0.4635252114612002,0.00036456230287837486,1.08206713622465e-05,7.494751858820741e-05,4.002203054801132e-06,1.889911195224276e-06,5.892552680272898e-07,3.2692514072569145e-05,4.723421147833061e-10
2.1244899299398357e-08,0.13096672678735752,0.46346346346346345,0.0,0.0,0.0,0.07263014930081604,0.0,0.000927655253708504,5.762103672238415e-07,5.4585761012058655e-08,4.022123998582142e-05,3.1263994126805023e-06,0.0002872452123099879,6.267280439522851e-10,0.0,0.46352748964640206,0.00037071352731459824,1.08194231709807e-05,7.496338026546078e-05,4.01750295188068e-06,1.922547357219065e-06,5.991941852210491e-07,3.389802591546175e-05,4.897593824489056e-10
2.159155837103315e-08,0.13097011587773058,0.46346346346346345,0.0,0.0,0.0,0.0726216264533688,0.0,0.0009449654534579832,5.93554180783382e-07,5.662332608113557e-08,4.154217508140108e-05,3.257780033786398e-06,0.0002931746307852603,6.479781377393541e-10,0.0,0.4635298053882914,0.00037682566667947563,1.0818169153291272e-05,7.497826705645938e-05,4.0327004853894364e-06,1.954972121813722e-06,6.090683897084839e-07,3.512363126841219e-05,5.074669658601204e-10
2.1938217442667945e-08,0.13097351207396077,0.46346346346346345,0.0,0.0,0.0,0.07261306541368444,0.0,0.000962293124613566,6.111798490922796e-07,5.8701433580596854e-08,4.2882958984233e-05,3.392690857392429e-06,0.00029913836603452025,6.697832893438042e-10,0.0,0.46353215842142986,0.00038289881861577543,1.0816909347905287e-05,7.499230486128661e-05,4.047795812051461e-06,1.9871858650179885e-06,6.188780280267773e-07,3.6369198850858526e-05,5.254629646230583e-10
2.228487651430274e-08,0.13097691530502326,0.46346346346346345,0.0,0.0,0.0,0.07260446644051842,0.0,0.0009796380259611617,6.290906450410261e-07,6.08201998169713e-08,4.424346199174171e-05,3.531175614438213e-06,0.00030513611193422866,6.921545511600171e-10,0.0,0.46353454848113235,0.0003889330936137123,1.081564379349207e-05,7.500560606267694e-05,4.062789132946804e-06,2.019189047072651e-06,6.286232689866417e-07,3.7634597703115957e-05,5.437454812703413e-10
