Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157)
9.429734132693209e-08,0.13179440597390077,0.46346346346346345,0.0,0.0,0.0,0.07021316727291582,3.613930431695788e-06,0.004670247805326569,1.7567014030536454e-05,1.4566929915648052e-06,0.0007486667309096619,0.00015725327950176946,0.001845106325968073,3.390122893297897e-08,0.0,0.4646207767211092,0.0011581995145468356,9.736760336234194e-06,8.376038004467991e-05,5.471364242915352e-06,5.951939114645899e-06,1.6512527030679808e-06,0.00033265321941559775,4.764931644182566e-09,0.0001774550050213434,9.193835334901454e-10,6.176161213415191e-09,5.071837899391913e-05,8.938528436196408e-09,8.535183232771531e-07,9.81925693627075e-05,1.410306719142681e-09,3.9226317789423215e-05,1.457576087854801e-11,1.335321451947802e-07,3.829921586345669e-09,1.0948640694364616e-13,2.4514965982390086e-11,1.7618406571492761e-09
9.593885685355459e-08,0.13181439215158772,0.46346346346346345,0.0,0.0,0.0,0.0701507319927693,3.7878790362161026e-06,0.004759303804216821,1.846371569536025e-05,1.512077962180355e-06,0.0007688526381797537,0.00016444384607771682,0.0018835104413783426,3.562979246419211e-08,0.0,0.46465306563757997,0.00116598642445658,9.728156150723713e-06,8.39960835412177e-05,5.48607696369469e-06,5.98846254568403e-06,1.6612857750270198e-06,0.00033983022535903124,4.868128604565405e-09,0.0001840142849306048,9.533667657374426e-10,6.34268730622387e-09,5.2847532441885826e-05,9.313777863816768e-09,8.638429732880375e-07,0.00010015922906535314,1.4386483317535706e-09,4.030076369041354e-05,1.4980844077018463e-11,1.3722635889222355e-07,4.208933266469165e-09,1.2032667358011118e-13,2.5694948680497e-11,1.970366133811311e-09
9.758037238017708e-08,0.1318343981140072,0.46346346346346345,0.0,0.0,0.0,0.07008811800204567,3.966451717993489e-06,0.004848443257579614,1.939235777336899e-05,1.568494560039477e-06,0.0007891486377939072,0.00017181273168506966,0.0019218479755194104,3.7411210480029364e-08,0.0,0.46468551814734493,0.0011735015463553034,9.719526753376757e-06,8.423075732579085e-05,5.500132870820881e-06,6.0235098837266445e-06,1.670912403776669e-06,0.00034697815123505623,4.9709223705468764e-09,0.0001906507199689327,9.87749734127656e-10,6.510121636911069e-09,5.50176989131369e-05,9.696255841216847e-09,8.741620823222979e-07,0.00010212926898100584,1.467040126329576e-09,4.138151716324848e-05,1.53886410346533e-11,1.4093523795057997e-07,4.616114815730451e-09,1.3197327280027632e-13,2.6906299133240318e-11,2.198395226681583e-09
9.922188790679958e-08,0.1318544220101157,0.46346346346346345,0.0,0.0,0.0,0.07002533369686179,4.149659205448145e-06,0.004937661760540661,2.0353470131299714e-05,1.6259391500232611e-06,0.000809550341944068,0.00017935972288984708,0.0019601103833915326,3.9245775332600494e-08,0.0,0.46471812609890395,0.0011807519073294692,9.710873309787245e-06,8.446435683572457e-05,5.513549492684596e-06,6.057120455726233e-06,1.6801434303544772e-06,0.00035409600228739996,5.073298385710436e-09,0.00019736164485649563,1.0225186300057756e-09,6.678428007206707e-09,5.722847170123622e-05,1.008589068869309e-08,8.844734814687169e-07,0.00010410253911128917,1.4954798964455367e-09,4.24683602934126e-05,1.5799060743130603e-11,1.4465775287248155e-07,5.052836284348392e-09,1.444654809872413e-13,2.8149090120902307e-11,2.4472560648605326e-09
9.999999999999998e-08,0.1318744620432528,0.46346346346346345,0.0,0.0,0.0,0.06999551550750964,4.2381252821124895e-06,0.004979979539296797,2.0820550901708397e-05,1.6535271205137918e-06,0.0008192568639653402,0.00018299929443670637,0.001978218917692701,4.013404131243757e-08,0.0,0.4647336349522847,0.001184098218645078,9.70676332694524e-06,8.457470035049345e-05,5.519690862835844e-06,6.072561731469763e-06,1.684383985123103e-06,0.0003574592364278706,5.1216768675840606e-09,0.00020056802437049389,1.039130688333429e-09,6.758503161516743e-09,5.82904908767607e-05,1.027306500312992e-08,8.893579903484712e-07,0.00010503899643263835,1.5089770779457883e-09,4.298561259341813e-05,1.5994498671759776e-11,1.4642677715815575e-07,5.270572616325695e-09,1.5069397228452767e-13,2.87492012889738e-11,2.57289508658392e-09
1.0086340343342207e-07,0.1318744620432528,0.46346346346346345,0.0,0.0,0.0,0.06996238724720456,4.3375108942869615e-06,0.005026955017315101,2.1347572017997196e-05,1.684407955163469e-06,0.0008300534841077317,0.0001870845325909999,0.0019982894170515754,4.1133751577995517e-08,0.0,0.4647508815716103,0.0011877443869980622,9.702196954379585e-06,8.469684026278684e-05,5.526343979058414e-06,6.089332748235643e-06,1.6889894640135247e-06,0.000361182862971267,5.175243226506088e-09,0.0002041444243455005,1.0576598003109194e-09,6.847571219412442e-09,5.947943807501917e-05,1.048260966454609e-08,8.94775050792235e-07,0.0001060788952084986,1.5239655196593693e-09,4.356108167724681e-05,1.6212014167581775e-11,1.4839290815488438e-07,5.520494223212522e-09,1.5784333871986443e-13,2.9423385383084495e-11,2.7183307306549217e-09
1.0250491896004457e-07,0.1318945164700385,0.46346346346346345,0.0,0.0,0.0,0.06989928660179397,4.5300148967196905e-06,0.005116318839201848,2.237517178514199e-05,1.7438970624738106e-06,0.0008506539163097919,0.00019498680267484984,0.002036377119221937,4.307537629539655e-08,0.0,0.4647837768705692,0.0011944857204292752,9.693498791082175e-06,8.492816845910238e-05,5.538533108341535e-06,6.1201844225782075e-06,1.6974608863971778e-06,0.0003682378925081133,5.276744539169013e-09,0.00021099645495962143,1.0931597565882528e-09,7.017517053812956e-09,6.177017992923476e-05,1.088633907976119e-08,9.050647221752715e-07,0.0001080581986423279,1.552494955564439e-09,4.465947626723478e-05,1.662741420260543e-11,1.5213974173707364e-07,6.020510822444673e-09,1.7214762625723112e-13,3.0729239952571823e-11,3.0130555608340454e-09
1.0414643448666707e-07,0.13191458359927832,0.46346346346346345,0.0,0.0,0.0,0.06983603949285871,4.727178089729295e-06,0.005205749142596222,2.3436766629756717e-05,1.8044024286079977e-06,0.000871347606437468,0.00020306610664961314,0.0020743658169554155,4.507085942595592e-08,0.0,0.4648168045216318,0.0012009825009450634,9.684779893988229e-06,8.51583048457408e-05,5.550133294562461e-06,6.14971232955342e-06,1.7055678555789388e-06,0.00037526032068264584,5.377790980064126e-09,0.0002179151665586105,1.1290051830951017e-09,7.188232246524969e-09,6.410027440006585e-05,1.129700440649948e-08,9.153404818177878e-07,0.00011004031626742265,1.5810662438550347e-09,4.576334522103315e-05,1.7045175638777577e-11,1.558973244418575e-07,6.554333039476977e-09,1.8741983871440002e-13,3.206670048278039e-11,3.332921386042223e-09
1.0578795001328956e-07,0.13193466179087626,0.46346346346346345,0.0,0.0,0.0,0.06977265344082763,4.929006162388378e-06,0.005295241947021032,2.453284235796933e-05,1.86591988535166e-06,0.0008921306356068715,0.00021132195225623225,0.0021122481153582487,4.7120384130011396e-08,0.0,0.46484995726647915,0.001207241182821937,9.676041308004308e-06,8.538721532382355e-05,5.56116059415976e-06,6.177952523714588e-06,1.7133203099777016e-06,0.00038224944386805096,5.478372159258485e-09,0.0002248980237394074,1.1651829440600138e-09,7.359684467771791e-09,6.646929444715889e-05,1.171453038068983e-08,9.256003724104723e-07,0.00011202512029185333,1.6096775024060312e-09,4.6872495754083e-05,1.7465215180977162e-11,1.5966475941029844e-07,7.123431718934255e-09,2.037021609948174e-13,3.3435805568734135e-11,3.679473709312101e-09
1.0742946553991206e-07,0.13195474945475794,0.46346346346346345,0.0,0.0,0.0,0.0697091357589386,5.135503662214648e-06,0.005384793373176323,2.5663873169495954e-05,1.9284451449547322e-06,0.0009129991955798591,0.00021975378405202775,0.0021500168913734744,4.922410716125466e-08,0.0,0.46488322805779625,0.0012132680838957694,9.667284049486976e-06,8.56148681880278e-05,5.571630712556453e-06,6.2049402772516696e-06,1.720727972180727e-06,0.0003892046212662882,5.5784785871359335e-09,0.00023194252708438236,1.2016800901498977e-09,7.531842300573405e-09,6.887680940371896e-05,1.2138841098987133e-08,9.35842495000494e-07,0.00011401248814659508,1.638326925367955e-09,4.7986740995650037e-05,1.7887451402499402e-11,1.6344118153040063e-07,7.729300706477565e-09,2.2103744254103373e-13,3.483658606152326e-11,4.054312824739342e-09
1.0907098106653455e-07,0.13197484504980161,0.46346346346346345,0.0,0.0,0.0,0.06964549355776774,5.346674040559393e-06,0.005474399641008007,2.6830321462291227e-05,1.9919738053104557e-06,0.0009339495862298965,0.0002283609859639614,0.0021876652876267376,5.1382159256514794e-08,0.0,0.4649166100545323,0.0012190693880778283,9.658509106867864e-06,8.584123404240044e-05,5.581559010542193e-06,6.2307100935108265e-06,1.727800352666681e-06,0.00039612527135113464,5.67810162387983e-09,0.00023904621426670686,1.2384838641968302e-09,7.704675219840768e-09,7.132238549615485e-05,1.2569860110363467e-08,9.460650105736304e-07,0.00011600230235609953,1.6670127812788311e-09,4.91058998481527e-05,1.8311804698440516e-11,1.6722575686021075e-07,8.373455958636448e-09,2.3946917196175407e-13,3.626906537620272e-11,4.459093877484375e-09
1.1071249659315705e-07,0.1319949470827804,0.46346346346346345,0.0,0.0,0.0,0.06958173374968034,5.5625196970240315e-06,0.005564057067795517,2.8032637656802376e-05,2.056501354986661e-06,0.0009549782130557529,0.00023714288380856803,0.002225186706336589,5.359464553986393e-08,0.0,0.46495009661724523,0.0012246511477887253,9.64971744126748e-06,8.606628571840174e-05,5.590960510479413e-06,6.255295720179521e-06,1.734546753424754e-06,0.00040301086850241455,5.777233431660156e-09,0.0002462066610222476,1.2755817062333607e-09,7.878153571863988e-09,7.380558633469022e-05,1.3007510502587913e-08,9.562661413694262e-07,0.00011799445041003927,1.6957334111936599e-09,5.022979684964594e-05,1.8738197317825055e-11,1.71017682045803e-07,9.057434650530665e-09,2.590414515896287e-13,3.773325979309728e-11,4.895526866361209e-09
1.1235401211977954e-07,0.13201505410731412,0.46346346346346345,0.0,0.0,0.0,0.0695178630532054,5.783042022900893e-06,0.005653762066258746,2.9271260039253336e-05,2.1220231781145775e-06,0.0009760815847419116,0.0002460987477758683,0.0022625748032912077,5.5861645939798034e-08,0.0,0.46498368130352935,0.0012300192863165438,9.640909987098091e-06,8.628999819508853e-05,5.599849902346965e-06,6.2787301621629205e-06,1.7409762715007031e-06,0.0004098609398205221,5.875866929371527e-09,0.0002534214819968133,1.31296125788214e-09,8.052248554186706e-09,7.632597337629349e-05,1.3451714983821312e-08,9.664441719435176e-07,0.00011998882463629754,1.7244872268325209e-09,5.135826203933806e-05,1.916655331852678e-11,1.748161837346442e-07,9.78279428325829e-09,2.7979897202061574e-13,3.922917875248795e-11,5.365376590357531e-09
1.1399552764640204e-07,0.1320351647228315,0.46346346346346345,0.0,0.0,0.0,0.06945388799733612,6.008241443635458e-06,0.0057435111426844656,3.054661462337752e-05,2.188534559140056e-06,0.0009972563107646514,0.00025522779487481876,0.0022998234818934348,5.8183215618290904e-08,0.0,0.4650173578635231,0.0012351796001049057,9.632087652655887e-06,8.651234852135297e-05,5.608241549631606e-06,6.301045694176017e-06,1.7470978024717688e-06,0.00041667506211103667,5.973995749777886e-09,0.00026068833147705833,1.3506103661426245e-09,8.226932195857358e-09,7.88831063612178e-05,1.3902395959557954e-08,9.765974499957241e-07,0.0001219853220752741,1.7532727087485805e-09,5.24911308260263e-05,1.959679850109846e-11,1.7862051798485436e-07,1.055111179260643e-08,3.0178698668240517e-13,4.0756825142660356e-11,5.870462540504678e-09
1.1563704317302453e-07,0.13205527757354416,0.46346346346346345,0.0,0.0,0.0,0.06938981492575669,6.23811746030825e-06,0.0058333008950724454,3.18591150300122e-05,2.256030687441755e-06,0.001018499099042817,0.00026452919133808866,0.0023369268872759125,6.05593854105642e-08,0.0,0.4650511202354963,0.0012401377609763532,9.623251320702723e-06,8.673331574014456e-05,5.6161494950792424e-06,6.322273873074023e-06,1.7529200438363942e-06,0.0004234528590298635,6.071614198928281e-09,0.00026800490401284805,1.3885170866154745e-09,8.402177338047982e-09,8.147654372438406e-05,1.4359475605142045e-08,9.867243869811743e-07,0.0001239838443555747,1.7820884045166213e-09,5.3628243859345046e-05,2.0028860457136773e-11,1.8242996967090266e-07,1.1363982660623416e-08,3.250512864760405e-13,4.231619558130215e-11,6.412658738581216e-09
1.1727855869964703e-07,0.13207539134743104,0.46346346346346345,0.0,0.0,0.0,0.06932565000099823,6.472668690135724e-06,0.005923128011301501,3.320916238396375e-05,2.3245066618205613e-06,0.0010398067536323576,0.0002740020549841734,0.0023738794004880097,6.29901622744615e-08,0.0,0.46508496254151405,0.0012448993182959766,9.61440184903766e-06,8.695288081461237e-05,5.623587466317717e-06,6.342445549940953e-06,1.7584514983424065e-06,0.00043019399837988093,6.168717217716762e-09,0.0002753689349384216,1.4266696862027904e-09,8.577957615035108e-09,8.410584298278512e-05,1.4822875934050921e-08,9.968234585173342e-07,0.00012598429757114418,1.8109329269428427e-09,5.476944690372729e-05,2.0462668530045544e-11,1.8624385188629512e-07,1.2223020031477994e-08,3.496381745315607e-13,4.39072806902464e-11,6.9938935241901215e-09
1.1892007422626953e-07,0.13209550477523532,0.46346346346346345,0.0,0.0,0.0,0.06926139920852395,6.711892905990407e-06,0.006012989267315645,3.45971452275499e-05,2.393957494864224e-06,0.0010611761724637608,0.0002836454575350713,0.0024106756327561332,6.547552974835865e-08,0.0,0.46511887908317795,0.0012494697010798608,9.605540071058535e-06,8.717102655611082e-05,5.630568881359249e-06,6.3615908819545854e-06,1.7637004772658818e-06,0.0004368981895506314,6.265300345466932e-09,0.0002827782007992543,1.465056645319593e-09,8.75424743553487e-09,8.677056110003721e-05,1.5292518862146035e-08,1.006893204600863e-06,0.00012798659215989934,1.8398049522971506e-09,5.591459071498749e-05,2.0898153721062378e-11,1.9006150534381507e-07,1.3129853832921397e-08,3.755944411154785e-13,4.5530065363562386e-11,7.616149291797473e-09
1.2056158975289202e-07,0.1321156166294728,0.46346346346346345,0.0,0.0,0.0,0.06919706836074559,6.95578707494163e-06,0.006102881525330583,3.6023439450225894e-05,2.464378117190881e-06,0.001082604345121568,0.0002934584268879449,0.002447310419818942,6.801544841658628e-08,0.0,0.46515286433744035,0.0012538542200525536,9.596666796313718e-06,8.738773755401706e-05,5.637106853990526e-06,6.379739344045052e-06,1.7686751036225261e-06,0.0004435651810931331,6.361359685428447e-09,0.00029023051969110134,1.503666659650316e-09,8.931021964383718e-09,8.947025482915357e-05,1.5768326268097833e-08,1.0169322296496087e-06,0.00012999064278391764,1.8687032185683483e-09,5.706353091943985e-05,2.133524875561376e-11,1.9388229777388525e-07,1.4086129904562794e-08,4.0296733872491047e-13,4.7184529029001026e-11,8.28146217936042e-09
1.2220310527951453e-07,0.13213572572345283,0.46346346346346345,0.0,0.0,0.0,0.06913266310097196,7.2043473958191485e-06,0.006192801732060743,3.7488408233700626e-05,2.5357633815749803e-06,0.001104088350665195,0.0003034399493393883,0.002483778816338859,7.060985638138417e-08,0.0,0.4651869129524923,0.0012580580696574283,9.587782811044287e-06,8.760300010730858e-05,5.6432141990599724e-06,6.3969197403621275e-06,1.7733833153240119e-06,0.00045019475842233666,6.456891872080512e-09,0.0002977237515173247,1.5424886414821588e-09,9.10825710456101e-09,9.220448103456903e-05,1.6250220050146366e-08,1.0269392023824019e-06,0.0001319963682112281,1.8976265237426705e-09,5.8216127895472424e-05,2.1773888058193893e-11,1.9770562332162227e-07,1.5093509134067285e-08,4.3180455740015606e-13,4.887064590281306e-11,8.991921710204822e-09
1.2548613633275952e-07,0.1321759310821023,0.46346346346346345,0.0,0.0,0.0,0.06900365109621864,7.715447663584206e-06,0.006372714190578962,4.053575848281037e-05,2.6814068820715447e-06,0.0011472126113300652,0.0003239044036026355,0.0025561977182258244,7.596178308262626e-08,0.0,0.4652551796899362,0.0012659439687898108,9.569985740523549e-06,8.80291332289504e-05,5.6541868020501064e-06,6.428488265469107e-06,1.7820313394336475e-06,0.00046334098375703066,6.646363799227427e-09,0.0003128246034663311,1.6207252441734913e-09,9.464016416832151e-09,9.777476063670319e-05,1.7231954741338658e-08,1.0468519854101023e-06,0.00013601253838410043,1.9555437326376576e-09,6.053175674803846e-05,2.265554509787002e-11,2.053575787909006e-07,1.726829075480453e-08,4.940647599151973e-13,5.2337711549075596e-11,1.0556903150579282e-08
1.2844086428068003e-07,0.13221209536124778,0.46346346346346345,0.0,0.0,0.0,0.06888733909009281,8.19134355349125e-06,0.006534702025868516,4.341402286634468e-05,2.815732016951021e-06,0.0011861878487368007,0.00034288791862262014,0.0026207603518881534,8.09638062290508e-08,0.0,0.46531678612295063,0.001272473187309866,9.553939176059805e-06,8.84075945892795e-05,5.662712018052731e-06,6.453864778025803e-06,1.7889793754970169e-06,0.0004750431575162133,6.815061722588435e-09,0.00032653468387635665,1.6917563436291337e-09,9.78554784385316e-09,0.00010290168036673942,1.813555006429435e-08,1.0646518200776628e-06,0.00013963208443148648,2.0077439640608184e-09,6.262702143403712e-05,2.345369279151831e-11,2.1224744350412317e-07,1.9417307120934993e-08,5.555934468078872e-13,5.556596786665895e-11,1.2141827883069264e-08
1.3139559222860053e-07,0.13224823400494162,0.46346346346346345,0.0,0.0,0.0,0.06877086642828985,8.682267311364037e-06,0.006696736609367748,4.642265749154978e-05,2.9530993969156376e-06,0.0012253024258549767,0.0003624001038128183,0.0026847164022232722,8.614043544640615e-08,0.0,0.4653785220206104,0.0012784927102036847,9.537869127187753e-06,8.878122117106814e-05,5.670028173768396e-06,6.476523237813408e-06,1.795179543120078e-06,0.00048662223851533436,6.982020499380475e-09,0.00034034596221773397,1.7633117436251663e-09,1.0108228801602406e-08,0.0001081336287669396,1.9057656789155924e-08,1.0823299976870736e-06,0.00014325596904731807,2.06000919331621e-09,6.473216783548684e-05,2.4255897111219544e-11,2.1913723674288429e-07,2.1758326327282956e-08,6.226256539326097e-13,5.88961669319452e-11,1.3907916841199487e-08
1.3435032017652104e-07,0.13228434144425036,0.46346346346346345,0.0,0.0,0.0,0.06865426040455005,9.188173587704394e-06,0.006858802963648885,4.95633188660523e-05,3.0934766920868152e-06,0.0012645422703127702,0.0003824338179900434,0.002748044236318626,9.149056065047912e-08,0.0,0.4654403618467762,0.001284028877479131,9.521779404602167e-06,8.914998647622836e-05,5.67619986096554e-06,6.496608828552962e-06,1.8006718441251526e-06,0.0004980780463960181,7.147235981083511e-09,0.0003542474778308589,1.8353346576383534e-09,1.0431943196518156e-08,0.00011346806116696869,1.999782642078583e-08,1.0998810134343143e-06,0.00014688385199275594,2.1123343619324476e-09,6.684653873604018e-05,2.5061832277437505e-11,2.26024300826545e-07,2.430146862256662e-08,6.954521793315078e-13,6.232800112064676e-11,1.5869223629881185e-08
1.3730504812444154e-07,0.13232041246260648,0.46346346346346345,0.0,0.0,0.0,0.0685375468299075,9.709011630548947e-06,0.007020886864224376,5.2837530451440784e-05,3.236831046990912e-06,0.0013038940887671044,0.0004029816431840039,0.0028107241014066354,9.701287469705318e-08,0.0,0.46550228155914075,0.0012891069559408713,9.505673614419826e-06,8.951387706265337e-05,5.6812889260286915e-06,6.5142605535369155e-06,1.8054945749330709e-06,0.0005094106417531648,7.3107075150059905e-09,0.00036822870686828327,1.907770562242841e-09,1.0756581361811765e-08,0.00011890245356508062,2.0955614106420212e-08,1.1172999846331845e-06,0.0001505154273019601,2.1647149127577567e-09,6.89695181364482e-05,2.5871188370674397e-11,2.3290620744686236e-07,2.7056947046011675e-08,7.743665488990533e-13,6.58611261596932e-11,1.8040319352487487e-08
1.4025977607236205e-07,0.13235644218371745,0.46346346346346345,0.0,0.0,0.0,0.06842075009657343,1.0244725834558178e-05,0.007182974809676643,5.624668375546256e-05,3.3831291410140455e-06,0.0013433453321695355,0.0004240359179730445,0.002872738033071065,1.0270588269616851e-07,0.0,0.4655642585430614,0.001293751171632884,9.489555166925425e-06,8.98728915171944e-05,5.685354557164966e-06,6.52961142894871e-06,1.8096843800043668e-06,0.0005206202991937195,7.472437559761187e-09,0.00038227955751987685,1.9805671723722667e-09,1.1082039770924394e-08,0.0001244343059497732,2.1930579221135736e-08,1.1345826300059457e-06,0.00015415042134986074,2.217146761844385e-09,7.11005293793682e-05,2.668367054556214e-11,2.397807465214435e-07,3.003505311255036e-08,8.596646061117293e-13,6.949516485206287e-11,2.0436279392494168e-08
1.4321450402028255e-07,0.13239242605279788,0.46346346346346345,0.0,0.0,0.0,0.06830389323976632,1.0795256258938124e-05,0.00734505399255226,5.9792039759496035e-05,3.532337245701869e-06,0.0013828841622451516,0.0004455887690083953,0.0029340697663743057,1.0856791128606319e-07,0.0,0.4656262715475883,0.0012979847415043675,9.473427285033716e-06,9.022703947830477e-05,5.688453369704997e-06,6.5427886736962655e-06,1.8132763043183562e-06,0.0005317074828826232,7.632431335998315e-09,0.00039639036398127464,2.0536744100706694e-09,1.1408220760991444e-08,0.00013006114519297044,2.292228587778546e-08,1.1517252464533234e-06,0.00015778859098518526,2.2696262712835063e-09,7.323903333927925e-05,2.7498998134911622e-11,2.466459152131938e-07,3.3246142997426755e-08,9.516441158388109e-13,7.322971059018811e-11,2.307266919121589e-08
1.4616923196820306e-07,0.1324283598230604,0.46346346346346345,0.0,0.0,0.0,0.06818699799756635,1.1360539115662993e-05,0.007507112271009403,6.34747306396016e-05,3.684421279104179e-06,0.0014224994191294705,0.00046763214077743024,0.002994704649868614,1.14597117831008e-07,0.0,0.46568830062359834,0.0013018299043886356,9.457293012479712e-06,9.057634070600065e-05,5.690639489705272e-06,6.553913895713762e-06,1.8163038447805015e-06,0.0005426728243129046,7.790696508665059e-09,0.00041055187936167435,2.127044367747924e-09,1.1735032265848896e-08,0.00013578052756074485,2.3930303369615576e-08,1.168724685109567e-06,0.0001614297217279696,2.322150222977886e-09,7.538452667401294e-05,2.8316904974983275e-11,2.5349990711510386e-07,3.670062422802147e-08,1.0506043824766643e-12,7.706433066788226e-11,2.596552914319403e-08
1.4912395991612356e-07,0.13246423954011166,0.46346346346346345,0.0,0.0,0.0,0.06807008486878238,1.194050722802195e-05,0.007669138141238798,6.729576176385813e-05,3.839346857183969e-06,0.001462180590165198,0.0004901578235942865,0.00305462956254644,1.2079149952028932e-07,0.0,0.4657503270640448,0.0013053079513251655,9.441155221735777e-06,9.092082419846699e-05,5.691964635772038e-06,6.563103274919138e-06,1.8187990008150444e-06,0.0005535171021738711,7.947242899028967e-09,0.00042475526764693377,2.2006312665413285e-09,1.2062387558618091e-08,0.00014159004086250867,2.495420654907841e-08,1.1855783260430236e-06,0.00016507362603296628,2.3747157933722267e-09,7.753654013753649e-05,2.9137138669993657e-11,2.603411016274981e-07,4.04089428966267e-08,1.1568458828077195e-12,8.099856939096737e-11,2.9131358674312493e-08
1.5207868786404407e-07,0.13250006152800467,0.46346346346346345,0.0,0.0,0.0,0.06795317316889882,1.2535090460766395e-05,0.007831120710651063,7.12560139298259e-05,3.99707934245677e-06,0.0015019177798121532,0.000513157479870478,0.0031138328336892205,1.2714890233903638e-07,0.0,0.4658123333462453,0.0013084392552978887,9.425016621665406e-06,9.126052735302158e-05,5.692478199287772e-06,6.570467743272961e-06,1.8207923242047e-06,0.0005642412240690915,8.102082222945506e-09,0.000438992094905738,2.2743914107553978e-09,1.2390205003477919e-08,0.00014748730628129353,2.5993576150398583e-08,1.2022840512676152e-06,0.00016872014161818893,2.4273205291301955e-09,7.969463695093041e-05,2.9959459394932624e-11,2.6716805355663353e-07,4.438157139090988e-08,1.2706699135097636e-12,8.503195099525479e-11,3.258709961903262e-08
1.5503341581196457e-07,0.13253582237529005,0.46346346346346345,0.0,0.0,0.0,0.06783628108413836,1.3144216122737203e-05,0.007993049671831369,7.535624581447179e-05,4.1575838899638135e-06,0.0015417016806413737,0.000536622668703666,0.0031723041655995028,1.3366702988784538e-07,0.0,0.4658743030761668,0.001311243300429687,9.408879764919374e-06,9.159549517046109e-05,5.692227323230785e-06,6.576113161758532e-06,1.822312967914978e-06,0.0005748462099035716,8.255227852813935e-09,0.00045325431988101045,2.3482831391160864e-09,1.2718407816364908e-08,0.000153469979916682,2.7047999061623514e-08,1.2188402177084342e-06,0.0001723691298583979,2.4799623237539865e-09,8.185841122971108e-05,3.078364044693296e-11,2.73979482961457e-07,4.8628996643940007e-08,1.3923782533844302e-12,8.91639823778236e-11,3.6350118990175714e-08
1.5798814375988508e-07,0.13257151892178276,0.46346346346346345,0.0,0.0,0.0,0.0677194257236789,1.3767809342967837e-05,0.008154915277259405,7.959709660954403e-05,4.320825490686448e-06,0.0015815235453853459,0.0005605448688325292,0.0032300345591896786,1.403434520311009e-07,0.0,0.4659362209346627,0.001313738710662024,9.392747055080018e-06,9.192577950166342e-05,5.691256979492672e-06,6.580140494264724e-06,1.8233887341418465e-06,0.0005853331767860466,8.406694601050927e-09,0.00046753428408431805,2.4222667734508276e-09,1.3046923834396994e-08,0.0001595357540687564,2.811706855093894e-08,1.2352456302143349e-06,0.00017602047424290331,2.5326393951367432e-09,8.402748646580884e-05,3.160946764638227e-11,2.807742652602624e-07,5.31617089004746e-08,1.522272840223805e-12,9.339415564838135e-11,4.0438191229282944e-08
1.6094287170780558e-07,0.13260714824569775,0.46346346346346345,0.0,0.0,0.0,0.06760262317004849,1.4405793421094518e-05,0.008316708314794941,8.397908882017637e-05,4.486769012479918e-06,0.001621375160025267,0.0005849155000020484,0.003287016242406327,1.4717561335845888e-07,0.0,0.465998072625631,0.0013159432779319472,9.376620753557204e-06,9.225143833548779e-05,5.689610044631609e-06,6.582645978553421e-06,1.8240461216847719e-06,0.0005957033253307726,8.55649852344723e-09,0.000481824701483057,2.4963045652587017e-09,1.3375685293861495e-08,0.0001656823582851862,2.920038445115839e-08,1.2514995137524175e-06,0.00017967407889717254,2.58535026404131e-09,8.62015140630907e-05,3.24367377410616e-11,2.875514216133779e-07,5.799019099579315e-08,1.6606554622211671e-12,9.772195050634141e-11,4.48694800123517e-08
1.638975996557261e-07,0.13264270765131433,0.46346346346346345,0.0,0.0,0.0,0.06748588852772891,1.5058090152991835e-05,0.008478420083926524,8.850263120481814e-05,4.655379238611867e-06,0.0016612488178918106,0.0006097259427908187,0.0033432426014569673,1.54160841445954e-07,0.0,0.46605984482606155,0.0013178739898547683,9.36050298624041e-06,9.257253512681366e-05,5.687327374265774e-06,6.583721294218417e-06,1.8243103722931473e-06,0.0006059579272450628,8.704656740789723e-09,0.0004961186478664114,2.5703606406154833e-09,1.3704628616541925e-08,0.00017190756019338512,3.0297553306510086e-08,1.2676014857878352e-06,0.00018332986716748046,2.6380937334932687e-09,8.838017192520368e-05,3.3265259213901664e-11,2.943101095992996e-07,6.312490813839053e-08,1.8078274636909253e-12,1.0214683644981702e-10,4.966251968500186e-08
