Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20)
4.522318218811554e-09,0.13081505073964944,0.46346346346346345,0.0,0.0,0.0,0.07299219070736729,0.0,0.00013477301449478892,3.3459727819647014e-08,1.4002377985896368e-09,2.2341303249148064e-06,6.65871976114544e-08,4.654573358942812e-05,5.584553751175259e-11,0.0,0.46346405677839275,4.549320487940425e-05,1.0800839927029996e-05,5.409809670679481e-05,3.2204227996920093e-06,2.169093246365243e-07
4.622090550868983e-09,0.13081582276296166,0.46346346346346345,0.0,0.0,0.0,0.0729903790639383,0.0,0.00013883167507034325,3.489046482578001e-08,1.4731561894408306e-09,2.310731523247606e-06,6.989350901682079e-08,4.765845009915999e-05,5.758684149909487e-11,0.0,0.4634640959537606,4.7240635905756886e-05,1.0808089884514803e-05,5.4753392191666996e-05,3.224322475214882e-06,2.256328596517037e-07
4.721862882926412e-09,0.13081659796041956,0.46346346346346345,0.0,0.0,0.0,0.07298856583514089,0.0,0.00014291313182069674,3.634672432085082e-08,1.5484165907416256e-09,2.3888836229584824e-06,7.328947555902657e-08,4.877243483999593e-05,5.934155923077272e-11,0.0,0.4634641366744159,4.900721334225105e-05,1.0814550994534605e-05,5.538871590683666e-05,3.22828764201217e-06,2.3448200155218226e-07
4.82163521498384e-09,0.13081737624415196,0.46346346346346345,0.0,0.0,0.0,0.07298675100385306,0.0,0.00014701669189966658,3.782827937927439e-08,1.626039640202672e-09,2.468608550026881e-06,7.677584075336046e-08,4.988770932675844e-05,6.110959175819266e-11,0.0,0.4634641789578936,5.079228712724629e-05,1.0820305982122528e-05,5.60046177612732e-05,3.232316305119183e-06,2.434527582476629e-07
4.921407547041269e-09,0.13081815752952808,0.46346346346346345,0.0,0.0,0.0,0.07298493455354203,0.0,0.0001511416879384056,3.93349092591331e-08,1.7060451949767315e-09,2.54992753086887e-06,8.035335452588278e-08,5.100429438281297e-05,6.28908531374756e-11,0.0,0.4634642228211258,5.259522526498215e-05,1.08254288944472e-05,5.6601638850567115e-05,3.2364065029442775e-06,2.525412244758026e-07
5.021179879098698e-09,0.13081894173500416,0.46346346346346345,0.0,0.0,0.0,0.07298311646824793,0.0,0.000155287476854972,4.086639927586218e-08,1.7884523657717823e-09,2.632861107752479e-06,8.40227729489055e-08,5.2122210152359666e-05,6.468526968620624e-11,0.0,0.463464268280458,5.4415413516821615e-05,1.0829986010734579e-05,5.718031083970871e-05,3.2405563097913703e-06,2.617435832883157e-07
5.120952211156127e-09,0.13081972878198014,0.46346346346346345,0.0,0.0,0.0,0.07298129673256758,0.0,0.00015945343874184284,4.2422540672778114e-08,1.873279549635912e-09,2.717429154443424e-06,8.77848579869222e-08,5.324147611341195e-05,6.649277929800664e-11,0.0,0.4634643153516665,5.6252255074978794e-05,1.0834036657138992e-05,5.7741155458724054e-05,3.2447638378687524e-06,2.7105610703566655e-07
5.2207245432135554e-09,0.13082051859466576,0.46346346346346345,0.0,0.0,0.0,0.07297947533163851,0.0,0.00016363897582483697,4.4003130489599e-08,1.960544461445688e-09,2.8036508920001483e-06,9.164037725263232e-08,5.4362111091370524e-05,6.831333080965749e-11,0.0,0.4634643640499738,5.810517022206972e-05,1.0837633936329754e-05,5.8284684098076804e-05,3.2490272388007003e-06,2.804751579144367e-07
5.320496875270984e-09,0.13082131109995496,0.46346346346346345,0.0,0.0,0.0,0.07297765225112351,0.0,0.0001678435114875765,4.560797142990896e-08,2.050264164132379e-09,2.8915449046472103e-06,9.55901037727196e-08,5.54841332730782e-05,7.014688341605845e-11,0.0,0.463464414390065,5.997359597939616e-05,1.0840825380449064e-05,5.881139749227918e-05,3.2533447046943347e-06,2.8999718813346825e-07
5.420269207328413e-09,0.13082210622730805,0.46346346346346345,0.0,0.0,0.0,0.07297582747719525,0.0,0.00017206648935598647,4.723687172841188e-08,2.1424550976817016e-09,2.9811291556614113e-06,9.963481576305225e-08,5.660756022120012e-05,7.199340612865957e-11,0.0,0.46346446638610256,6.185698574660285e-05,1.0843653535419264e-05,5.9321785481100325e-05,3.257714468862133e-06,2.996187397501641e-07
5.520041539385842e-09,0.13082290390864143,0.46346346346346345,0.0,0.0,0.0,0.07297400099652147,0.0,0.00017630737243775425,4.88896450187119e-08,2.2371331069434114e-09,3.072421003212208e-06,1.0377529641297752e-07,5.7732408888790775e-05,7.38528772733398e-11,0.0,0.4634645200517424,6.375480893508741e-05,1.0846156483912548e-05,5.981632683868356e-05,3.2621348062907046e-06,3.093364442236067e-07
5.6198138714432704e-09,0.13082370407822355,0.46346346346346345,0.0,0.0,0.0,0.07297217279625036,0.0,0.00018056564231220157,5.056611020222918e-08,2.334313468288151e-09,3.1654372161074416e-06,1.0801233367837957e-07,5.8858695633958434e-05,7.572528402412389e-11,0.0,0.46346457540014807,6.566655059724261e-05,1.0848368313517143e-05,6.0295489161963e-05,3.2666040339021717e-06,3.191470217255389e-07
5.719586203500699e-09,0.1308245066725772,0.46346346346346345,0.0,0.0,0.0,0.07297034286399637,0.0,0.0001848407983665425,5.226609131872968e-08,2.4340109151498967e-09,3.260193989404215e-06,1.1234672008317437e-07,5.998643623457359e-05,7.761062196954369e-11,0.0,0.4634646324440054,6.759171105331255e-05,1.0850319535849526e-05,6.0759728810851295e-05,3.2711205106258917e-06,3.2904728024464565e-07
5.819358535558128e-09,0.13082531163038716,0.46346346346346345,0.0,0.0,0.0,0.07296851118782635,0.0,0.0001891323570749169,5.3989417418847104e-08,2.5362396624928718e-09,3.3567069598510914e-06,1.1677925252892496e-07,6.111564590297245e-05,7.950889470879261e-11,0.0,0.4634646911955371,6.952980551739698e-05,1.0852037461707172e-05,6.120949089357117e-05,3.275682637299143e-06,3.39034114515014e-07
5.919130867615557e-09,0.13082611889241308,0.46346346346346345,0.0,0.0,0.0,0.07296667775624593,0.0,0.00019343985131690304,5.573592243890126e-08,2.6410134302414883e-09,3.4549912211323296e-06,1.2131073211227054e-07,6.224633930060114e-05,8.142011347508968e-11,0.0,0.4634647516665161,7.148036372394238e-05,1.0853546536841784e-05,6.164520929121172e-05,3.280288856425871e-06,3.4910450479617286e-07
6.0189031996729855e-09,0.13082692840140722,0.46346346346346345,0.0,0.0,0.0,0.07296484255818642,0.0,0.00019776282973249482,5.750544507826026e-08,2.7483454657112842e-09,3.5550613388890193e-06,1.259419639498712e-07,6.337853055254939e-05,8.334429678390041e-11,0.0,0.4634648138682787,7.344292955589366e-05,1.0854868642492015e-05,6.206730671619549e-05,3.2849376518232897e-06,3.5925551552914554e-07
6.118675531730414e-09,0.1308277401020362,0.46346346346346345,0.0,0.0,0.0,0.07296300558299196,0.0,0.00020210085611080397,5.9297828679438245e-08,2.858248565078212e-09,3.656931365496186e-06,1.306737570105781e-07,6.451223326193542e-05,8.52814701038861e-11,0.0,0.4634648778117387,7.541706067552315e-05,1.0856023364393264e-05,6.247619479992015e-05,3.2896275481771428e-06,3.694842938901118e-07
6.218447863787843e-09,0.130828553940807,0.46346346346346345,0.0,0.0,0.0,0.07296116682040689,0.0,0.000206453508810016,6.111292111106831e-08,2.9707350939230557e-09,3.7606148545789804e-06,1.3550692395454687e-07,6.564746052411418e-05,8.723166554866712e-11,0.0,0.4634649435073994,7.740232815880436e-05,1.0857028233579814e-05,6.287227420538879e-05,3.2943571105181112e-06,3.797880682605577e-07
6.318220195845272e-09,0.13082936986599714,0.46346346346346345,0.0,0.0,0.0,0.07295932626056378,0.0,0.00021082038020636297,6.295057465384537e-08,3.085817006887154e-09,3.866124875254392e-06,1.4044228097901957e-07,6.678422494068728e-05,8.91949215876783e-11,0.0,0.46346501096536635,7.939831613406677e-05,1.0857898941932265e-05,6.325593476113741e-05,3.299124943629611e-06,3.9016414663038474e-07
6.4179925279027005e-09,0.13083018782758757,0.46346346346346345,0.0,0.0,0.0,0.07295748389397132,0.0,0.00021520107617007731,6.481064588949792e-08,3.2035058664747186e-09,3.973474026087624e-06,1.4548064767051128e-07,6.792253863329369e-05,9.117128277455937e-11,0.0,0.46346508019535926,8.140462142555371e-05,1.0858649535111532e-05,6.36275556131911e-05,3.3039296913986184e-06,4.0060991494841394e-07
6.517764859960129e-09,0.1308310077771994,0.46346346346346345,0.0,0.0,0.0,0.07295563971150307,0.0,0.00021959521556646792,6.669299559282026e-08,3.3238128610360134e-09,4.08267444875461e-06,1.5062284686314733e-07,6.90624132571626e-05,9.316079949166939e-11,0.0,0.46346515120672416,8.342085320240936e-05,1.0859292585249843e-05,6.398750539214869e-05,3.308770036121276e-06,4.1112283543298075e-07
6.717309524074987e-09,0.130832653454822,0.46346346346346345,0.0,0.0,0.0,0.07295194586419118,0.0,0.00022842236231728884,7.052399384909802e-08,3.5723242382226194e-09,4.3066754709476824e-06,1.6122204953229354e-07,7.134688966642521e-05,9.717952879359426e-11,0.0,0.46346529860915076,8.748159256446746e-05,1.0860299848383696e-05,6.467381478928408e-05,3.3185524331816907e-06,4.3234035274967924e-07
6.8968997217783585e-09,0.1308341409098796,0.46346346346346345,0.0,0.0,0.0,0.07294861510683792,0.0,0.00023640919711812527,7.404677014373207e-08,3.805043671619175e-09,4.514720656923596e-06,1.711247555794866e-07,7.34083646597105e-05,1.0084199364075541e-10,0.0,0.46346543745012614,9.11665264496884e-05,1.0860939663559546e-05,6.525506754056935e-05,3.3274658729473227e-06,4.5164182021377123e-07
7.07648991948173e-09,0.13083563412249694,0.46346346346346345,0.0,0.0,0.0,0.07294527833963338,0.0,0.0002444342071537502,7.763974432822544e-08,4.0464045018780286e-09,4.728933288339121e-06,1.8137681032239543e-07,7.54750583920733e-05,1.0454810830695057e-10,0.0,0.46346558219217987,9.487807237860156e-05,1.0861373941765732e-05,6.580377829049243e-05,3.3364758296760293e-06,4.711246959976122e-07
7.256080117185102e-09,0.13083713286273732,0.46346346346346345,0.0,0.0,0.0,0.0729419355211374,0.0,0.0002524955816195348,8.130224293230746e-08,4.2964605490666454e-09,4.949369344479417e-06,1.9198311333035216e-07,7.754702366172969e-05,1.0829834860094607e-10,0.0,0.46346573287773335,9.861435343009154e-05,1.0861639723619586e-05,6.632174226809485e-05,3.345575905998391e-06,4.907767086573385e-07
7.435670314888474e-09,0.13083863691322067,0.46346346346346345,0.0,0.0,0.0,0.07293858661292699,0.0,0.00026059161341166723,8.50336289291343e-08,4.555262890613472e-09,5.176080992071781e-06,2.0294858884115487e-07,7.962430935807679e-05,1.1209323551219133e-10,0.0,0.4634658895461139,0.00010237359652385277,1.0861767326780706e-05,6.681066052799059e-05,3.354760044655443e-06,5.105862488564597e-07
7.615260512591846e-09,0.13084014606923627,0.46346346346346345,0.0,0.0,0.0,0.07293523157942888,0.0,0.00026872069279042075,8.883330018543105e-08,4.8228600884949124e-09,5.409116791682116e-06,2.1427818393399534e-07,8.1706960670734e-05,1.1593333225059649e-10,0.0,0.4634660522337265,0.00010615412693732117,1.086178157255143e-05,6.72721440429838e-05,3.364022513120744e-06,5.305423375285352e-07
7.794850710295217e-09,0.13084166013735016,0.46346346346346345,0.0,0.0,0.0,0.07293187038776092,0.0,0.00027688130149600485,9.270068799851913e-08,5.099298398173489e-09,5.648521893939425e-06,2.259768668406639e-07,8.379501928876558e-05,1.1981924153996006e-10,0.0,0.4634662209742162,0.0001099543630712605,1.0861702790016087e-05,6.770771777924139e-05,3.3733578884183876e-06,5.506345948754748e-07
7.974440907998589e-09,0.13084317893508465,0.46346346346346345,0.0,0.0,0.0,0.07292850300758218,0.0,0.000285072007269397,9.66352557115708e-08,5.3846219612208665e-09,5.894338226128747e-06,2.38049625381044e-07,8.588852359052624e-05,1.2375160313379002e-10,0.0,0.46346639579862237,0.00011377281145435416,1.0861547636681688e-05,6.811882472413066e-05,3.3827610422196767e-06,5.708532102805296e-07
8.154031105701961e-09,0.1308447022900955,0.46346346346346345,0.0,0.0,0.0,0.07292512941095097,0.0,0.0002932914587555909,1.0063649740547797e-07,5.678872982241329e-09,6.146604669214989e-06,2.505014655182966e-07,8.798750882411736e-05,1.2773109153744512e-10,0.0,0.4634665767355235,0.00011760806198823284,1.0861329759752678e-05,6.850682984100815e-05,3.3922271262970996e-06,5.911889132346821e-07
8.333621303405333e-09,0.13084623003964155,0.46346346346346345,0.0,0.0,0.0,0.07292174957219069,0.0,0.00030153838074383263,1.0470393666132508e-07,5.982091891715824e-09,6.405357225766593e-06,2.63337410022072e-07,9.009200727881742e-05,1.3175841390673709e-10,0.0,0.46346676381117535,0.00012145878342513735,1.0861060336554033e-05,6.887302391972039e-05,3.4017515584273493e-06,6.116329453671325e-07
8.513211501108704e-09,0.1308477620299926,0.46346346346346345,0.0,0.0,0.0,0.07291836346776302,0.0,0.00030981156971326946,1.0883712538874594e-07,6.294317495883265e-09,6.6706291791351824e-06,2.765624972313515e-07,9.220204844777372e-05,1.3583430810244127e-10,0.0,0.46346695704964114,0.00012532371907188506,1.086074852000935e-05,6.921862730286003e-05,3.411330008800454e-06,6.321770336328377e-07
8.692801698812076e-09,0.13084929811591997,0.46346346346346345,0.0,0.0,0.0,0.07291497107614787,0.0,0.0003181098896586144,1.130356427148885e-07,6.615587114735079e-09,6.9424512442955795e-06,2.901817799089212e-07,9.431765918232061e-05,1.399595408849366e-10,0.0,0.46346715647291375,0.0001292016827114128,1.0860401806590297e-05,6.95447934787074e-05,3.420958386956097e-06,6.528133646620272e-07
8.872391896515448e-09,0.13085083816019646,0.46346346346346345,0.0,0.0,0.0,0.07291157237773015,0.0,0.00032643226817773743,1.1729909392977491e-07,6.945936708936954e-09,7.220851710689384e-06,3.042003241812692e-07,9.643886383824752e-05,1.441349062381125e-10,0.0,0.4634673621010333,0.00013309155473397648,1.086002633753186e-05,6.985261253767887e-05,3.4306328292505475e-06,6.735345602576375e-07
9.05198209421882e-09,0.13085238203313632,0.46346346346346345,0.0,0.0,0.0,0.07290816735469242,0.0,0.00033477769280290383,1.2162710948420266e-07,7.285400996493112e-09,7.505856577426127e-06,3.1862320855778535e-07,9.856568441435043e-05,1.4836122381166447e-10,0.0,0.463467573952196,0.00013699227846976114,1.085962714399392e-05,7.014311448953261e-05,3.440349686857155e-06,6.943336540245046e-07
9.231572291922191e-09,0.13085392961215916,0.46346346346346345,0.0,0.0,0.0,0.07290475599091391,0.0,0.0003431452075572902,1.260193440366975e-07,7.63401355993973e-09,7.797489681194975e-06,3.334555230233257e-07,0.0001006981406835987,1.526393374708747e-10,0.0,0.46346779204285865,0.00014090285671468892,1.085920834697149e-05,7.041727243842666e-05,3.4501055143044276e-06,7.15204069115144e-07
9.411162489625563e-09,0.1308554807813838,0.46346346346346345,0.0,0.0,0.0,0.0729013382718746,0.0,0.00035153390971943,1.304754755461072e-07,7.991806944829794e-09,8.095772817246427e-06,3.487023681983932e-07,0.00010283625031725906,1.5697011394378013e-10,0.0,0.46346801638783663,0.00014482234844085876,1.085877332139073e-05,7.067600561464454e-05,3.459897058550243e-06,7.361395970695199e-07
9.590752687328935e-09,0.13085703543124494,0.46346346346346345,0.0,0.0,0.0,0.07289791418456522,0.0,0.0003599429467808091,1.3499520440661973e-07,8.358812750193957e-09,8.40072585379237e-06,3.6436885456172075e-07,0.0001049800290023174,1.6135444155742545e-10,0.0,0.463468247000396,0.00014874986568301396,1.0858324831199092e-05,7.092018226448851e-05,3.4697212485822627e-06,7.571343777161794e-07
9.770342885032307e-09,0.13085859345813336,0.46346346346346345,0.0,0.0,0.0,0.07289448371740177,0.0,0.00036837151358397086,1.3957825262226311e-07,8.735061711590251e-09,8.712366840157583e-06,3.804601017305485e-07,0.00010712949055252755,1.6579322905635566e-10,0.0,0.46346848389234246,0.00015268457059258985,1.0857865140246695e-05,7.115062240171716e-05,3.479575185528997e-06,7.781828800957816e-07
9.949933082735678e-09,0.13086015476405677,0.46346346346346345,0.0,0.0,0.0,0.07289104686014497,0.0,0.00037681884962964323,1.442243630182674e-07,9.120583777300582e-09,9.030712108999734e-06,3.9698123779428316e-07,0.00010928464701340404,1.7028740449725067e-10,0.0,0.46346872707410225,0.00015662567265121064,1.0857396102887513e-05,7.136810042447115e-05,3.4894561332647056e-06,7.992798843671372e-07
9.999999999999999e-09,0.1308617192563208,0.46346346346346345,0.0,0.0,0.0,0.07289008757820317,0.0,0.000379177081219852,1.4553083379247874e-07,9.22971818222897e-09,9.120658838542119e-06,4.0166439417157215e-07,0.00010988648725116677,1.7155031053400767e-10,0.0,0.46346879599178586,0.00015772542807840044,1.0857263889298169e-05,7.142651936835529e-05,3.492215247280908e-06,8.05169368443762e-07
1.012952328043905e-08,0.1308617192563208,0.46346346346346345,0.0,0.0,0.0,0.07288760360382414,0.0,0.00038528423654194657,1.4893329848694042e-07,9.515408178197333e-09,9.355776372903113e-06,4.1393739869749214e-07,0.0001114455087614625,1.748379142139334e-10,0.0,0.4634689765548017,0.00016057242603578607,1.0856919237946979e-05,7.157334760164033e-05,3.4993615094916776e-06,8.204204646568415e-07
1.0309113478142422e-08,0.1308632868472285,0.46346346346346345,0.0,0.0,0.0,0.0728841539406655,0.0,0.0003937669956813616,1.5370484126591042e-07,9.919563491771426e-09,9.687572815640902e-06,4.3133372766843e-07,0.00011361208459800294,1.7944572184737963e-10,0.0,0.46346923234233994,0.0001645241271275882,1.0856435789288211e-05,7.176705443281988e-05,3.509288877283004e-06,8.415999728136445e-07
1.0488703675845794e-08,0.13086485745379756,0.46346346346346345,0.0,0.0,0.0,0.07288069786402418,0.0,0.0004022664858960094,1.5853879224675314e-07,1.033307770077719e-08,1.0026113178389329e-05,4.491753746895618e-07,0.00011578438183772108,1.8411180743591561e-10,0.0,0.46346949444345903,0.00016848011215791234,1.0855946775543212e-05,7.194987288645742e-05,3.51923593706766e-06,8.628140230277376e-07
1.0668293873549166e-08,0.13086643099749373,0.46346346346346345,0.0,0.0,0.0,0.0728772353683203,0.0,0.00041078210140268323,1.6343497031218302e-07,1.0755978246911146e-08,1.0371407841164006e-05,4.674674960068323e-07,0.0001179624063924209,1.8883716656135464e-10,0.0,0.46346976286380975,0.00017243975498319945,1.085545303093228e-05,7.212241852117418e-05,3.5292005190387085e-06,8.840584772746046e-07
1.0847884071252537e-08,0.1308680074039798,0.46346346346346345,0.0,0.0,0.0,0.0728737664489785,0.0,0.00041931326978977726,1.6839321170015745e-07,1.1188292079907172e-08,1.0723465899735118e-05,4.862152536746813e-07,0.00012014616285008987,1.9362280954724254e-10,0.0,0.46347003760801353,0.00017640246498281244,1.0854955238686167e-05,7.228527249535055e-05,3.5391805759653773e-06,9.053294315437268e-07
1.1027474268955909e-08,0.1308695866028787,0.46346346346346345,0.0,0.0,0.0,0.07287029110237073,0.0,0.0004278594501347599,1.7341336939340187e-07,1.163004570240161e-08,1.1082295238265422e-05,5.054238151340261e-07,0.00012233565454958402,1.9846976070567414e-10,0.0,0.46347031867972066,0.00018036768507297788,1.0854453958370968e-05,7.243898346997039e-05,3.5491741763902808e-06,9.266232028138164e-07
1.1386654664362653e-08,0.1308727531149243,0.46346346346346345,0.0,0.0,0.0,0.07286332111726966,0.0,0.0004449948301578465,1.836389259016055e-07,1.2541976323004513e-08,1.1820293632012566e-05,5.452440438823421e-07,0.0001267318511932735,2.0835175063386176e-10,0.0,0.4634708998157142,0.00018830358398130425,1.0853442673632059e-05,7.272101904414553e-05,3.5691948233773545e-06,9.692654976794592e-07
1.1709917020228722e-08,0.1308756118932468,0.46346346346346345,0.0,0.0,0.0,0.07285702613059146,0.0,0.0004604631707075008,1.9305252822252216e-07,1.3395256049754982e-08,1.2507706592643034e-05,5.827101355601246e-07,0.00013070805302789845,2.1746575371859901e-10,0.0,0.46347144449680294,0.00019544951142969307,1.0852524378623184e-05,7.294848235731917e-05,3.587242498526848e-06,1.007688753048603e-06
1.2033179376094792e-08,0.13087847878273398,0.46346346346346345,0.0,0.0,0.0,0.0728507103010657,0.0,0.00047597299957511036,2.0266515861190032e-07,1.4279516388994414e-08,1.321713259445966e-05,6.217498032380603e-07,0.00013470283893067298,2.267948942370963e-10,0.0,0.4634720096969306,0.00020259625303601446,1.0851599817448924e-05,7.315355015098921e-05,3.6053086638562764e-06,1.046137525355379e-06
1.2356441731960861e-08,0.13088135349067356,0.46346346346346345,0.0,0.0,0.0,0.07284437363535146,0.0,0.0004915220889093005,2.1247649288802806e-07,1.519490036650917e-08,1.3948582008303055e-05,6.623933325639817e-07,0.0001387161916399728,2.3634556765854795e-10,0.0,0.46347259540889296,0.00020974154814443544,1.0850669954432525e-05,7.333846307272048e-05,3.6233854701592756e-06,1.0845968512610273e-06
1.267970408782693e-08,0.1308842357488778,0.46346346346346345,0.0,0.0,0.0,0.07283801614648386,0.0,0.0005071084241477301,2.2248634147495736e-07,1.6141548749881165e-08,1.4702057032846222e-05,7.046710409460141e-07,0.00014274808545735018,2.461242698610441e-10,0.0,0.4634732016189575,0.00021688336369744484,1.0849735456222423e-05,7.350524059316947e-05,3.6414658552886075e-06,1.123053268713509e-06
1.3002966443693e-08,0.1308871253151561,0.46346346346346345,0.0,0.0,0.0,0.07283163785322926,0.0,0.0005227301828768145,2.3269464122524205e-07,1.7119600410497133e-08,1.5477552516763208e-05,7.486132733427823e-07,0.00014679848709318934,2.561375888267738e-10,0.0,0.4634738283075261,0.00022401987170930521,1.0848796785365213e-05,7.365570280979112e-05,3.6595434664009348e-06,1.1614946685089801e-06
1.332622879955907e-08,0.13089002196798513,0.46346346346346345,0.0,0.0,0.0,0.0728252387795043,0.0,0.000538385715810972,2.431014477870208e-07,1.812919262364575e-08,1.627505669893989e-05,7.942503985251163e-07,0.00015086735642810706,2.6639219717900436e-10,0.0,0.46347447544973047,0.00023114942897902254,1.0847854266048675e-05,7.379149010223547e-05,3.6776125898832605e-06,1.1999101605585608e-06
1.3649491155425139e-08,0.13089292550604362,0.46346346346346345,0.0,0.0,0.0,0.07281881895385285,0.0,0.0005540735296497089,2.5370692846967314e-07,1.917046131641068e-08,1.709455187599148e-05,8.416128057333513e-07,0.00015495464719963428,2.768948454590111e-10,0.0,0.4634751430159692,0.0002382705587903413,1.0846908127913821e-05,7.391408087883489e-05,3.6956680881039855e-06,1.238289953210544e-06
1.3972753511291209e-08,0.13089583574546435,0.46346346346346345,0.0,0.0,0.0,0.07281237840897575,0.0,0.000569792271691271,2.6451135559309657e-07,2.0243541268496532e-08,1.7936015001655292e-05,8.907309016889107e-07,0.00015906030761887442,2.87652356090353e-10,0.0,0.46347583097239053,0.0002453819344746723,1.0845958533363915e-05,7.40248075292782e-05,3.7137053425739434e-06,1.2766252448248952e-06
1.4296015867157278e-08,0.13089875251841154,0.46346346346346345,0.0,0.0,0.0,0.07280591718130747,0.0,0.0005855407159739241,2.755151002696957e-07,2.1348566273986904e-08,1.879941822674418e-05,9.41635107899062e-07,0.0001631842809260629,2.986716179356331e-10,0.0,0.4634765392813263,0.00025248236460053927,1.0845005596561504e-05,7.412487080495188e-05,3.7317202027198793e-06,1.3149081260638552e-06
1.4619278223023348e-08,0.13090167567137245,0.46346346346346345,0.0,0.0,0.0,0.07279943531063453,0.0,0.0006013177507778218,2.8671862659049203e-07,2.248566927051454e-08,1.9684729386066607e-05,9.943558582034784e-07,0.00016732650589161983,3.099595813756242e-10,0.0,0.46347726790168375,0.0002595707796148834,1.0844049398059261e-05,7.421535279268e-05,3.7497089396753523e-06,1.3531314917586137e-06
1.4942540578889417e-08,0.13090460506381485,0.46346346346346345,0.0,0.0,0.0,0.07279293283975086,0.0,0.0006171223673467647,2.9812248618869574e-07,2.3654982440953143e-08,2.0591912437791935e-05,1.0489235965226929e-06,0.00017148691726833907,3.215232538532051e-10,0.0,0.46347801678929906,0.00026664621978647325,1.0843089995885807e-05,7.429722862655125e-05,3.7676682045725585e-06,1.3912889613655936e-06
1.5265802934755487e-08,0.13090754056687828,0.46346346346346345,0.0,0.0,0.0,0.07278640981414768,0.0,0.0006329536497242732,3.0972731316419353e-07,2.4856637291572096e-08,2.1520927859398693e-05,1.10536877477714e-06,0.00017566544619897803,3.333696958388402e-10,0.0,0.46347878589725566,0.00027370782433822115,1.0842127432939842e-05,7.437137704796382e-05,3.7855949909429764e-06,1.4293748072638978e-06
1.5589065290621556e-08,0.1309104820622342,0.46346346346346345,0.0,0.0,0.0,0.07277986628173369,0.0,0.0006488107656001929,3.215338193484675e-07,2.6090764710063345e-08,2.247173300424028e-05,1.163721850950532e-06,0.00017986202058340014,3.4550601717579764e-10,0.0,0.4634795751761708,0.00028075482165814937,1.0841161741489639e-05,7.443858992022195e-05,3.8034866008468807e-06,1.4673838901673222e-06
1.5912327646487626e-08,0.1309134294410404,0.46346346346346345,0.0,0.0,0.0,0.07277330229258377,0.0,0.0006646929580661233,3.335427898888932e-07,2.7357495006692057e-08,2.3444282422663348e-05,1.2240132872726845e-06,0.00018407656540931743,3.5793937376414844e-10,0.0,0.46348038457445423,0.0002877865204815279,1.0840192946117604e-05,7.449958080076992e-05,3.8213406143624576e-06,1.5053116009448415e-06
1.6235590002353695e-08,0.13091638260301008,0.46346346346346345,0.0,0.0,0.0,0.07276671789871192,0.0,0.0006805995381841622,3.457550791308159e-07,2.865695794146635e-08,2.443852815138381e-05,1.2862735484999642e-06,0.0001883090030504443,3.7067696454553547e-10,0.0,0.46348121403854015,0.00029480230194291,1.0839221066026076e-05,7.455499266855023e-05,3.8391548620858175e-06,1.5431538081833943e-06
1.6558852358219765e-08,0.13091934145557055,0.46346346346346345,0.0,0.0,0.0,0.07276011315386686,0.0,0.0006965298782866478,3.581716067786953e-07,2.9989282739785416e-08,2.545441997433462e-05,1.3505331002748112e-06,0.00019255925353536986,3.837260287562019e-10,0.0,0.4634820635130974,0.0003018016124101301,1.083824611688486e-05,7.460540489175413e-05,3.856927400337773e-06,1.58090681091267e-06
1.6882114714085834e-08,0.1309223059131051,0.46346346346346345,0.0,0.0,0.0,0.07275348811334803,0.0,0.0007124834059362065,3.707933543196509e-07,3.135459809857799e-08,2.64919056577536e-05,1.416822407549314e-06,0.00019682723478999577,3.97093843420628e-10,0.0,0.46348293294121823,0.0003087839570244614,1.0837268112109213e-05,7.465133950973761e-05,3.874656488814635e-06,1.6185672959906858e-06
1.7205377069951904e-08,0.1309252758962682,0.46346346346346345,0.0,0.0,0.0,0.0727468428338394,0.0,0.0007284595984829161,3.8362136169392253e-07,3.275303218464724e-08,2.7550931161981413e-05,1.4851719330601655e-06,0.00020111286285608124,4.107877210611966e-10,0.0,0.4634838222645884,0.0003157488938793281,1.0836287063607886e-05,7.469326689475715e-05,3.892340570448793e-06,1.656132299703523e-06
1.7528639425817973e-08,0.1309282513313687,0.46346346346346345,0.0,0.0,0.0,0.07274017737326009,0.0,0.0007444579781599814,3.9665672419688416e-07,3.418471262672024e-08,2.863144083225333e-05,1.5556121358441294e-06,0.00020541605208824234,4.2481500760123205e-10,0.0,0.463484731423641,0.00032269602877507556,1.0835302982225155e-05,7.473161085403452e-05,3.909978253263002e-06,1.6935991731669545e-06
1.7851901781684043e-08,0.1309312321498142,0.46346346346346345,0.0,0.0,0.0,0.07273349179062978,0.0,0.0007604781076639444,4.099005895975632e-07,3.564976650251087e-08,2.9733377570588562e-05,1.628173469784741e-06,0.00020973671533156734,4.391830804407019e-10,0.0,0.4634856603576937,0.0003296250104922192,1.0834315878077504e-05,7.476675322790257e-05,3.927568294019355e-06,1.7309655511502292e-06
