Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40)
1.5092006937510576e-09,0.1307939005270312,0.46346346346346345,0.0,0.0,0.0,0.07304620486412744,0.0,2.8104876704885332e-05,3.872383462368966e-09,1.9606551387412763e-10,5.088795995202283e-07,7.004683251880028e-09,1.3467767481000408e-05,1.1023190433957315e-11,0.0,0.46346351018258375,5.796813026947392e-06,8.844408228119037e-06,2.2336918881230224e-05,3.1291489073450515e-06,3.365885427697114e-08,1.2118007351904462e-08,5.4648012812733325e-08,7.78653583928147e-13,5.820377845795248e-10,3.0154603840917732e-15,4.195576015427786e-12
1.5488848527365073e-09,0.13079414073887694,0.46346346346346345,0.0,0.0,0.0,0.07304549547549444,0.0,2.9216550195837257e-05,4.0863653341507405e-09,2.0433834888634682e-10,5.26177888329617e-07,7.4445041737023705e-09,1.3901441539435029e-05,1.147950253038973e-11,0.0,0.4634635140781221,6.098780715671949e-06,8.932101780743334e-06,2.2919341144340796e-05,3.131433321554232e-06,3.483510272526865e-08,1.2561819902443946e-08,5.7471301346146e-08,8.188832540726832e-13,6.247204689602598e-10,3.2365946217269695e-15,4.338267513395014e-12
1.588569011721957e-09,0.13079438247743233,0.46346346346346345,0.0,0.0,0.0,0.0730447858644542,0.0,3.0339709098919345e-05,4.3061116785512934e-09,2.1278743190896537e-10,5.435676789332532e-07,7.8985097856838e-09,1.4335503964361119e-05,1.1941118626149537e-11,0.0,0.46346351818383164,6.407953508998319e-06,9.016009379480175e-06,2.3498128408063666e-05,3.1334857943376287e-06,3.604322901972997e-08,1.3017399515149995e-08,6.039686006705795e-08,8.605702902313278e-13,6.695847846992923e-10,3.469031681443599e-15,4.481713716549621e-12
1.6282531707074066e-09,0.13079462571185077,0.46346346346346345,0.0,0.0,0.0,0.0730440760257691,0.0,3.147411339504167e-05,4.531606518315964e-09,2.2141656352165733e-10,5.610501261369488e-07,8.366732426075404e-09,1.476992780560682e-05,1.240791510454084e-11,0.0,0.4634635225049763,6.724277944556691e-06,9.096294275066951e-06,2.4073164564115977e-05,3.1353391722770637e-06,3.7283625404091925e-08,1.34846842386402e-08,6.342733669649994e-08,9.037524262921883e-13,7.167090109909023e-10,3.713177121010247e-15,4.625924126034362e-12
1.6679373296928563e-09,0.13079487041252355,0.46346346346346345,0.0,0.0,0.0,0.07304336595424164,0.0,3.261953289782316e-05,4.762833028586619e-09,2.3022954853294907e-10,5.786265563278736e-07,8.849204103733284e-09,1.5204690318819076e-05,1.2879773472781897e-11,0.0,0.46346352704678206,7.047699316910663e-06,9.173112678625712e-06,2.464434197185279e-05,3.1370219602004387e-06,3.855663778008305e-08,1.3963608119275318e-08,6.656536211082245e-08,9.484671564425865e-13,7.661734089222901e-10,3.969446766277498e-15,4.770909654616148e-12
1.707621488678306e-09,0.13079511655108222,0.46346346346346345,0.0,0.0,0.0,0.07304265564471532,0.0,3.3775746494852763e-05,4.999773600993029e-09,2.3923018895132263e-10,5.962984449606804e-07,9.345956617909333e-09,1.5639772404026888e-05,1.3356580075369642e-11,0.0,0.4634635318144353,7.3781617646119895e-06,9.246614065443824e-06,2.5211561048952668e-05,3.138558898003989e-06,3.986256846523155e-08,1.4454101574760394e-08,6.981354946689413e-08,9.947517227041543e-13,8.180602071390669e-10,4.238266636912562e-15,4.916682456278527e-12
1.7473056476637556e-09,0.13079536410025722,0.46346346346346345,0.0,0.0,0.0,0.07304194509207526,0.0,3.49425414746443e-05,5.24240990415727e-09,2.4842227792795054e-10,6.140673969211531e-07,9.857021660601426e-09,1.607515812184109e-05,1.383822583163819e-11,0.0,0.46346353681308217,7.71560835465829e-06,9.316941465383338e-06,2.5774729880688878e-05,3.1399714574361603e-06,4.1201678786564586e-08,1.4956091716085552e-08,7.317449341395888e-08,1.0426431037013314e-12,8.724535868546909e-10,4.520072868734685e-15,5.063255759407529e-12
1.7869898066492053e-09,0.13079561303381676,0.46346346346346345,0.0,0.0,0.0,0.0730412342912491,0.0,3.611971292544884e-05,5.4907229408642e-09,2.5780959450680495e-10,6.319351292896748e-07,1.0382430904458535e-08,1.6510834273937e-05,1.432460599410345e-11,0.0,0.46346354204782775,8.059981164228598e-06,9.384231740752752e-06,2.633376384661951e-05,3.141278272626522e-06,4.257419152451918e-08,1.5469502631806927e-08,7.665076937681502e-08,1.0921780044453158e-12,9.294396662890861e-10,4.8153116330928896e-15,5.210643707185966e-12
1.826673965634655e-09,0.1307958633264859,0.46346346346346345,0.0,0.0,0.0,0.07304052323720761,0.0,3.7307063196008e-05,5.744693102075927e-09,2.673958990712866e-10,6.499034561616426e-07,1.092221607838522e-08,1.694679003823693e-05,1.4815619925156613e-11,0.0,0.46346354752373525,8.411221359600127e-06,9.448615852218616e-06,2.6888585263886526e-05,3.142495514252762e-06,4.3980293217344225e-08,1.5994255643422045e-08,8.02449329006085e-08,1.1433928469978698e-12,9.891064845954484e-10,5.124439053592447e-15,5.358861251921616e-12
1.8663581246201045e-09,0.1307961149538858,0.46346346346346345,0.0,0.0,0.0,0.07303981192496517,0.0,3.850440141041581e-05,6.004300217962023e-09,2.771849293956535e-10,6.679742752548479e-07,1.1476409032531024e-08,1.7383016651286808e-05,1.531117089014545e-11,0.0,0.46346355324582517,8.769269272213207e-06,9.510219113315166e-06,2.7439123046341812e-05,3.143637215094064e-06,4.542013633527175e-08,1.653026953686555e-08,8.395951905106167e-08,1.1963237619236012e-12,1.0515439853218445e-09,5.447921120410935e-15,5.507924046239538e-12
1.906042283605554e-09,0.13079636789247318,0.46346346346346345,0.0,0.0,0.0,0.07303910034958049,0.0,3.971154303151611e-05,6.269523606078932e-09,2.8718039723845955e-10,6.861495561117512e-07,1.2045041793859137e-08,1.7819507132505413e-05,1.581116586543531e-11,0.0,0.46346355921907434,9.134064471875305e-06,9.569161433981296e-06,2.7985312378897787e-05,3.144715552464706e-06,4.689384133153739e-08,1.707746077275533e-08,8.779704186652355e-08,1.2510065804792383e-12,1.116843999441526e-09,5.786233602379411e-15,5.657848320970779e-12
1.945726442591004e-09,0.13079662211948798,0.46346346346346345,0.0,0.0,0.0,0.07303838850615692,0.0,4.092830946744731e-05,6.5403421168369165e-09,2.973859854157176e-10,7.044313297112102e-07,1.2628146613446341e-08,1.825625604518197e-05,1.631551536007682e-11,0.0,0.46346356544841616,9.505545837109794e-06,9.625557553574168e-06,2.852709440647276e-05,3.1457410928171236e-06,4.84014985774023e-08,1.763574367829979e-08,9.175999385786837e-08,1.307476827487374e-12,1.1851002279874317e-09,6.139861957013443e-15,5.8086508197953735e-12
1.9854106015764535e-09,0.1307968776129052,0.46346346346346345,0.0,0.0,0.0,0.07303767638984311,0.0,4.21545277160741e-05,6.8167341763935e-09,3.078053452938324e-10,7.228216793089036e-07,1.322575600663612e-08,1.8693259289228985e-05,1.682413324973297e-11,0.0,0.4634635719387394,9.883651622661928e-06,9.679517263815e-06,2.9064415936892477e-05,3.1467230036674836e-06,4.994317018829646e-08,1.8205030624066062e-08,9.585084555195073e-08,1.3657697148295345e-12,1.2564082243273972e-09,6.5093012386825345e-15,5.960348733372348e-12
2.025094760561903e-09,0.1307971343513915,0.46346346346346345,0.0,0.0,0.0,0.0730369639958333,0.0,4.339003004248367e-05,7.098677827111515e-09,3.1844209464658084e-10,7.413227323410356e-07,1.3837902787069615e-08,1.9130513921136107e-05,1.73369366216168e-11,0.0,0.4634635786948875,1.0268319524189517e-05,9.731145622122715e-06,2.9597229157109444e-05,3.1476692375437795e-06,5.151889174800026e-08,1.878523218832342e-08,1.0007204507476229e-07,1.425920135502581e-12,1.3308653761149567e-09,6.8950560050981804e-15,6.112959599264916e-12
2.064778919547353e-09,0.13079739231426635,0.46346346346346345,0.0,0.0,0.0,0.07303625131936771,0.0,4.463465368558093e-05,7.386150765709385e-09,3.2929981583043323e-10,7.599366532555252e-07,1.446462009543134e-08,1.956801799740952e-05,1.785384562939487e-11,0.0,0.46346358572165886,1.0659486740181718e-05,9.780543155758471e-06,3.01254913621475e-05,3.1485866917900568e-06,5.312867393708579e-08,1.9376257310677415e-08,1.0442601777144504e-07,1.4879626582038771e-12,1.4085708869459957e-09,7.29764022227864e-15,6.266501261589816e-12
2.1044630785328025e-09,0.1307976514814657,0.46346346346346345,0.0,0.0,0.0,0.07303553835573286,0.0,4.588824059055081e-05,7.679130379221588e-09,3.4038205424084633e-10,7.786656371604662e-07,1.5105941423586556e-08,2.000577043849686e-05,1.8374783357187315e-11,0.0,0.4634635930238059,1.1057090031161462e-05,9.827806057173325e-06,3.0649164696221915e-05,3.149481347321931e-06,5.4772504071203804e-08,1.9978013436033e-08,1.0891516586101766e-07,1.5519315224101192e-12,1.4896257577479382e-09,7.71757716812798e-15,6.420991839881768e-12
2.144147237518252e-09,0.13079791183350956,0.46346346346346345,0.0,0.0,0.0,0.07303482510026185,0.0,4.7150637164390105e-05,7.977593778880314e-09,3.516923170174e-10,7.975119041947552e-07,1.576190063469223e-08,2.0443770910621e-05,1.8899675691900436e-11,0.0,0.4634636006060347,1.1461065776233409e-05,9.87302637093062e-06,3.116821590551461e-05,3.1503583889910957e-06,5.645034755437817e-08,2.059040664975493e-08,1.1354186812386822e-07,1.6178606339193091e-12,1.5741327679265036e-09,8.155399334758191e-15,6.576449640773543e-12
2.183831396503702e-09,0.13079817335147184,0.46346346346346345,0.0,0.0,0.0,0.07303411154833468,0.0,4.8421694051951215e-05,8.281517832025546e-09,3.6323407196834537e-10,8.164776945339228e-07,1.643253197981124e-08,2.0882019723178624e-05,1.9428451203185084e-11,0.0,0.463463608473005,1.1871350027043027e-05,9.916292172564327e-06,3.1682616102098645e-05,3.151222309976078e-06,5.816214925222435e-08,2.121334180493024e-08,1.1830847962004728e-07,1.6857835608361764e-12,1.6621964562944764e-09,8.611648329682746e-15,6.732893130132628e-12
2.2235155554891515e-09,0.13079843601695296,0.46346346346346345,0.0,0.0,0.0,0.0730333976953783,0.0,4.970126593018164e-05,8.590879192146787e-09,3.750107466878118e-10,8.355652639527826e-07,1.7117870111506785e-08,2.1320517739595583e-05,1.996104103037257e-11,0.0,0.4634636166293297,1.2287878559215862e-05,9.95768773972331e-06,3.2192340538521765e-05,3.1520770023727894e-06,5.990783478976311e-08,2.1846722642565114e-08,1.232173314364847e-07,1.7557335299695608e-12,1.7539231018059733e-09,9.086874776002671e-15,6.8903409329182515e-12
2.2631997144746012e-09,0.1307986998120543,0.46346346346346345,0.0,0.0,0.0,0.07303268353686691,0.0,5.098921131854233e-05,8.905654327154743e-09,3.8702572784221263e-10,8.547768798769597e-07,1.781795009482871e-08,2.1759266299821265e-05,2.0497378775812253e-11,0.0,0.4634636250795748,1.2710586921350222e-05,9.997293715936981e-06,3.269736839257954e-05,3.1529258358585155e-06,6.168731177819787e-08,2.249045190534697e-08,1.2827073046147549e-07,1.8277434236126836e-12,1.8494207041181752e-09,9.58163821169744e-15,7.048811751231729e-12
2.302883873460051e-09,0.13079896471935495,0.46346346346346345,0.0,0.0,0.0,0.07303196906832209,0.0,5.228539240388514e-05,9.225819545975615e-09,3.9928236060580946e-10,8.741148178654101e-07,1.8532807416039376e-08,2.2198267152931697e-05,2.10374004041075e-11,0.0,0.463463633828259,1.3139410481639513e-05,1.0035187267320735e-05,3.3197682561832346e-05,3.1537717260063014e-06,6.350047097470333e-08,2.314443144541428e-08,1.3347095918499896e-07,1.9018457766970814e-12,1.9487989640009027e-09,1.009650698812849e-14,7.208324337837826e-12
2.3425680324455006e-09,0.13079923072189012,0.46346346346346345,0.0,0.0,0.0,0.07303125428531286,0.0,5.3589674878302485e-05,9.551351023555775e-09,4.1178394822813603e-10,8.935813584742401e-07,1.9262477989375875e-08,2.263752239853506e-05,2.1581044146804822e-11,0.0,0.4634636428798537,1.3574284472201867e-05,1.0071442232524518e-05,3.369326946744155e-05,3.154617193595269e-06,6.534718737899276e-08,2.380856232649059e-08,1.3882027552355267e-07,1.978072774297106e-12,2.0521692636132366e-09,1.0632058167854446e-14,7.368897525541694e-12
2.3822521914309502e-09,0.13079949780313088,0.46346346346346345,0.0,0.0,0.0,0.07303053918345576,0.0,5.4901927788631046e-05,9.882224824360146e-09,4.245337517179783e-10,9.131787844581452e-07,2.0006998162109243e-08,2.307703443583494e-05,2.2128250412133266e-11,0.0,0.46346365223878283,1.4015144031195264e-05,1.0106129266215038e-05,3.4184118866918644e-05,3.1554644160957175e-06,6.722732127020233e-08,2.448274492072342e-08,1.4432091266822978e-07,2.0564562494573923e-12,2.1596446466654894e-09,1.1188877421850688e-14,7.530550150156822e-12
2.4219363504164e-09,0.13079976594696577,0.46346346346346345,0.0,0.0,0.0,0.07302982375841487,0.0,5.622202339643225e-05,1.0218416924443778e-08,4.3753498963019633e-10,9.329093782703051e-07,2.0766404718131402e-08,2.351680591933949e-05,2.2678961699426807e-11,0.0,0.46346366190942284,1.4461924242796008e-05,1.0139315976370424e-05,3.4670223675397043e-05,3.1563152723702467e-06,6.91407191874282e-08,2.516687900055425e-08,1.499750789548132e-07,2.1370276813404166e-12,2.2713397984839964e-09,1.1767558926226276e-14,7.693301014708013e-12
2.4616205094018496e-09,0.13080003513768318,0.46346346346346345,0.0,0.0,0.0,0.07302910800590191,0.0,5.7549837047407e-05,1.0559903232172259e-08,4.5079083794320054e-10,9.527754198263731e-07,2.1540734880271217e-08,2.3956839720334353e-05,2.3233122517897455e-11,0.0,0.4634636718961026,1.4914560175118212e-05,1.0171067055654689e-05,3.515157979505274e-05,3.157171381498887e-06,7.108721485705312e-08,2.586086382590446e-08,1.557849577547312e-07,2.219818193674959e-12,2.3873710259953197e-09,1.2368705258524576e-14,7.857168947925308e-12
2.540988827372749e-09,0.13080057659882582,0.46346346346346345,0.0,0.0,0.0,0.0730276755015446,0.0,6.0228134576896536e-05,1.1258661878006439e-08,4.780788567872674e-10,9.929229418602072e-07,2.313431711293633e-08,2.483770665777783e-05,2.435158038476233e-11,0.0,0.4634636928346582,1.583713960302726e-05,1.0230507250987242e-05,3.610004356115078e-05,3.1589047227657817e-06,7.507877539180589e-08,2.727798067186184e-08,1.67880461088542e-07,2.392179170699828e-12,2.632914923149527e-09,1.36408440991262e-14,8.188331060557622e-12
2.6124203135465583e-09,0.13080106734420907,0.46346346346346345,0.0,0.0,0.0,0.07302638508562209,0.0,6.266380652430609e-05,1.1905408437187732e-08,5.035398309779807e-10,1.0295416967739265e-06,2.4619962285020872e-08,2.5631416176080434e-05,2.536947168235951e-11,0.0,0.4634637128026662,1.6686837156162943e-05,1.0279687202438488e-05,3.693743489120438e-05,3.1604947186044865e-06,7.878247377038383e-08,2.8586057097327226e-08,1.7932034059154585e-07,2.5551982218008948e-12,2.869933090832575e-09,1.4868812155716157e-14,8.490385046466458e-12
2.6838517997203676e-09,0.13080156125377523,0.46346346346346345,0.0,0.0,0.0,0.07302509354417051,0.0,6.51226751420698e-05,1.25689323924061e-08,5.298731921634511e-10,1.06663445271268e-06,2.6154558929086276e-08,2.6426027045932467e-05,2.639776055950637e-11,0.0,0.4634637338597897,1.7554500289857788e-05,1.0325101289740029e-05,3.775949683003604e-05,3.1621181746595975e-06,8.259032518362749e-08,2.992446810990014e-08,1.912975359289185e-07,2.72587477723627e-12,3.1228809377821835e-09,1.617931051077928e-14,8.79634832619375e-12
2.755283285894177e-09,0.13080205824853042,0.46346346346346345,0.0,0.0,0.0,0.07302380085389483,0.0,6.760411050946812e-05,1.3249093089437694e-08,5.570959320319719e-10,1.104214193782989e-06,2.7738339970472632e-08,2.7221560313715977e-05,2.7436186719417823e-11,0.0,0.4634637560295564,1.8439754051163677e-05,1.036703674894259e-05,3.856629368794958e-05,3.163778691319195e-06,8.650100178647476e-08,3.1292617624878236e-08,2.0382387022556714e-07,2.9043773894749207e-12,3.3924927456627196e-09,1.7576143424579198e-14,9.106328010170282e-12
2.8267147720679863e-09,0.13080255825243162,0.46346346346346345,0.0,0.0,0.0,0.07302250699199281,0.0,7.010750710119124e-05,1.3945750420527484e-08,5.852246071921301e-10,1.1422937636259904e-06,2.9371542842234085e-08,2.801803754754685e-05,2.8484505709214687e-11,0.0,0.46346377933499905,1.9342225711484875e-05,1.0405758900535051e-05,3.935790998517378e-05,3.1654788993465837e-06,9.05130996903598e-08,3.2689909733859675e-08,2.1691090198454622e-07,3.0908708430993647e-12,3.6795182102318656e-09,1.906319501708464e-14,9.420430067549731e-12
2.8981462582417956e-09,0.1308030611925315,0.46346346346346345,0.0,0.0,0.0,0.07302121193615188,0.0,7.263228233698003e-05,1.4658765040897553e-08,6.142753453866302e-10,1.1808858492240851e-06,3.105440942031842e-08,2.881548062142472e-05,2.9542487919356964e-11,0.0,0.4634638037986583,2.0261545197135635e-05,1.0441512824404753e-05,4.01344483359091e-05,3.1672206748816683e-06,9.462514962895386e-08,3.411574972392524e-08,2.3056992574580745e-07,3.2855161641299397e-12,3.984722061154733e-09,2.0644427298248453e-14,9.738759196379679e-12
2.969577744415605e-09,0.13080356699856863,0.46346346346346345,0.0,0.0,0.0,0.07301991566454517,0.0,7.517787526049574e-05,1.5387998558977107e-08,6.442638525760266e-10,1.2200029675965806e-06,3.2787185949779364e-08,2.961391154682835e-05,3.060991766134674e-11,0.0,0.4634638294425863,2.1197345473837347e-05,1.0474524905493769e-05,4.089602750880792e-05,3.1690053070394776e-06,9.88356265916054e-08,3.556954499649776e-08,2.4481197315303846e-07,3.4884706351516095e-12,4.308883683433407e-09,2.2323878206653394e-14,1.0061418653858628e-11
3.0410092305894143e-09,0.13080407560294138,0.46346346346346345,0.0,0.0,0.0,0.0730186181558272,0.0,7.774374533081113e-05,1.6133313703324117e-08,6.7520542066408e-10,1.259657454926243e-06,3.4570122964187865e-08,3.0413352342531275e-05,3.168659231544885e-11,0.0,0.4634638562883505,2.2149262889598675e-05,1.050500426227114e-05,4.16427806470745e-05,3.1708336274613114e-06,1.0314295853585109e-07,3.7050705895276305e-08,2.596478143812835e-07,3.699887815622195e-12,4.652796740908022e-09,2.410565965889495e-14,1.0388510215346839e-11
3.1124407167632236e-09,0.13080458694049824,0.46346346346346345,0.0,0.0,0.0,0.0730173193891294,0.0,8.032937131720429e-05,1.689457446767096e-08,7.07114935775898e-10,1.2998614578313293e-06,3.6403475199737034e-08,3.1213824936360074e-05,3.2772321544417543e-11,0.0,0.4634638843570389,2.3116937477926065e-05,1.0533144063215854e-05,4.2374853640862144e-05,3.1727061082191667e-06,1.0754553423256371e-07,3.8558646447503806e-08,2.750879599010544e-07,3.919917566950066e-12,5.017268802282706e-09,2.599395561204345e-14,1.0720134129783106e-11
3.183872202937033e-09,0.1308051009484284,0.46346346346346345,0.0,0.0,0.0,0.07301601934405474,0.0,8.293425028056158e-05,1.7671646236878373e-08,7.400068868931859e-10,1.340626926312225e-06,3.82875015063164e-08,3.2015351089069185e-05,3.386692656525686e-11,0.0,0.4634639136692638,2.4100013225490266e-05,1.0559122742620789e-05,4.309240363625664e-05,3.174622938060976e-06,1.1204171034868243e-07,4.009278502757561e-08,2.9114266253400787e-07,4.1487060817005484e-12,5.4031209701461635e-09,2.7993020141616557e-14,1.105638897905597e-11
3.2553036891108423e-09,0.1308056175661279,0.46346346346346345,0.0,0.0,0.0,0.0730147180006725,0.0,8.555789663030858e-05,1.8464395895845966e-08,7.738953747388251e-10,1.381965608065839e-06,4.0222464756970194e-08,3.2817952334266095e-05,3.4970239473421e-11,0.0,0.46346394424516757,2.5098138307352102e-05,1.0583105124028716e-05,4.379559766927275e-05,3.1765840831398563e-06,1.166298178442198e-07,4.165254494958488e-08,3.0782191976606977e-07,4.386395916526433e-12,5.811187513398671e-09,3.0107175537206395e-14,1.1397371676551096e-11
