Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133)
2.3583093008299285e-08,0.13098932033926677,0.46346346346346345,0.0,0.0,0.0,0.07256718397896963,5.183905820319941e-08,0.0009972051641364335,6.878713282234203e-07,6.650358463082732e-08,7.123617906021432e-05,3.9063800815949395e-06,0.0003086133700295664,7.785302450481284e-10,0.0,0.46354882960514837,0.00043320434625384723,1.0060470459606609e-05,7.387446503520649e-05,3.8850384744211165e-06,2.2437162601961838e-06,6.310238562546146e-07,3.488293211024166e-05,4.97660386726405e-10,4.703095145126568e-06,2.4366428110338887e-11,5.876422757716278e-10,1.1060763868626497e-06,1.9488988951728708e-10,4.3128622685676775e-07,1.9971721907873333e-05,2.8534430943150884e-10,3.416977689230022e-06,1.3620873773157222e-12,9.370386378240603e-09,6.320366919824142e-13,1.8276065127378564e-17,3.5162489342062143e-13
2.38151606707725e-08,0.13099163012824677,0.46346346346346345,0.0,0.0,0.0,0.07256122141528924,5.360455384994493e-08,0.0010083971861839982,7.005303159653219e-07,6.799123490820292e-08,7.247760839005209e-05,4.0065170438807675e-06,0.0003125028348515816,7.954862986564551e-10,0.0,0.46355063921327677,0.00043736422958033834,1.005965388388614e-05,7.39019748238525e-05,3.894622762155338e-06,2.2656598752605338e-06,6.370647457367607e-07,3.5569185527893325e-05,5.074581169618465e-10,4.845814767169683e-06,2.510584942112666e-11,5.978833705765896e-10,1.13989581295893e-06,2.008494540936673e-10,4.3258473449782624e-07,2.0193324810285342e-05,2.885192470068467e-10,3.4816138587520123e-06,1.38544164676423e-12,9.578651273945588e-09,6.780438504203728e-13,1.960641549481167e-17,3.636006177221857e-13
2.4047228333245717e-08,0.13099394337895084,0.46346346346346345,0.0,0.0,0.0,0.0725552414957333,5.540896961244658e-08,0.001019597777969369,7.133212877653458e-07,6.949700278522201e-08,7.372858361412958e-05,4.108316853394036e-06,0.0003164063833430807,8.12727605989686e-10,0.0,0.4635524658566719,0.00044150802634906737,1.005883489202678e-05,7.39293861295916e-05,3.904167553674984e-06,2.28751568823134e-06,6.430814074947408e-07,3.626036995080983e-05,5.173264785696609e-10,4.991161669145052e-06,2.5858882508671337e-11,6.082032539600202e-10,1.1743642622782212e-06,2.0692340040351245e-10,4.338828897317353e-07,2.041527867253653e-05,2.9169934891016063e-10,3.5467665411036698e-06,1.4089797839135543e-12,9.788946891629227e-09,7.268527865570033e-13,2.1017782556713977e-17,3.7584035332015676e-13
2.4279295995718934e-08,0.1309962600743228,0.46346346346346345,0.0,0.0,0.0,0.07254924429237593,5.725267886309628e-08,0.001030806891616375,7.262452540790573e-07,7.10209286566075e-08,7.498906602731951e-05,4.2117925210686795e-06,0.00032032393535688696,8.302575574515143e-10,0.0,0.46355430946228243,0.00044563578054799174,1.0058013494007462e-05,7.395671375481707e-05,3.913672945990564e-06,2.3092839151119374e-06,6.49073904554908e-07,3.6956434484752704e-05,5.272647484694876e-10,5.139149388162396e-06,2.662559750789968e-11,6.18601533969157e-10,1.209486217580141e-06,2.131125186030055e-10,4.3518071618265997e-07,2.0637582054073334e-05,2.9488459466262003e-10,3.612433512646358e-06,1.4327001043752543e-12,1.0001264046420808e-08,7.786004827008055e-13,2.2514127319596115e-17,3.8834663304503845e-13
2.451136365819215e-08,0.13099858019744126,0.46346346346346345,0.0,0.0,0.0,0.07254322987709573,5.913605316895477e-08,0.0010420244804385417,7.393032358410449e-07,7.25630525904014e-08,7.625901702208168e-05,4.316957030565321e-06,0.000324255410921889,8.48079547368714e-10,0.0,0.46355616995726145,0.00044974753708031676,1.005718969978345e-05,7.39839713621846e-05,3.923139039167323e-06,2.3309647781690154e-06,6.550423014010339e-07,3.765732864003214e-05,5.372722091748022e-10,5.289791190118262e-06,2.7406063148732885e-11,6.290779487610348e-10,1.2452661122357744e-06,2.1941759014318855e-10,4.36478237490871e-07,2.0860233514657497e-05,2.9807496236706635e-10,3.678612559636659e-06,1.4566028493658074e-12,1.0215593602560097e-08,8.334289430477426e-13,2.4099556003919166e-17,4.0112197748058424e-13
2.4743431320665366e-08,0.13100090373156298,0.46346346346346345,0.0,0.0,0.0,0.0725371983215726,6.105946230625213e-08,0.0010532504988548328,7.524962642975672e-07,7.412341432861158e-08,7.753839809112724e-05,4.423823337884753e-06,0.000328200730247327,8.661969738003079e-10,0.0,0.4635580472689709,0.00045384334167574336,1.0056363519285562e-05,7.401117156174668e-05,3.932565936047372e-06,2.352558505361396e-06,6.609866638380184e-07,3.836300232907291e-05,5.473481489973238e-10,5.44310007324814e-06,2.820034677424521e-11,6.396321411309126e-10,1.281708330732436e-06,2.2583938785886024e-10,4.377754772828886e-07,2.1083231614646083e-05,3.01270431311604e-10,3.7453014781242098e-06,1.4806867486246088e-12,1.0431926472324861e-08,8.914852969038833e-13,2.5778323028878805e-17,4.14168895062165e-13
2.4975498983138582e-08,0.13100323066010142,0.46346346346346345,0.0,0.0,0.0,0.07253114969728426,6.30232742693467e-08,0.0010644849023164332,7.658253808778085e-07,7.570205328712476e-08,7.882717082966214e-05,4.532404370914268e-06,0.00033215981372709347,8.846132383605058e-10,0.0,0.4635599413249836,0.0004579232408126307,1.0055534962419484e-05,7.403832598688756e-05,3.9419537420064136e-06,2.374065329840192e-06,6.66907058872265e-07,3.907340586499899e-05,5.574918618344944e-10,5.599088770835096e-06,2.9008514354895118e-11,6.502638288275036e-10,1.3188172090294575e-06,2.3237867603133137e-10,4.390724591442261e-07,2.1306574915249843e-05,3.0447097987493795e-10,3.8124980738812434e-06,1.5049517189162925e-12,1.0650253615068657e-08,9.529219158170434e-13,2.755483439943127e-17,4.274898821375461e-13
2.52075666456118e-08,0.131005560966616,0.46346346346346345,0.0,0.0,0.0,0.0725250840755032,6.502785527736167e-08,0.0010757276472400728,7.792916370832256e-07,7.729900855545647e-08,8.012529693785082e-05,4.6427130289458155e-06,0.00033613258194390463,9.033317460510975e-10,0.0,0.46356185205308764,0.00046198728164684335,1.005470403906505e-05,7.406544536356835e-05,3.951302564731729e-06,2.3954854894922904e-06,6.728035546021443e-07,3.9788489960562755e-05,5.677026473121323e-10,5.757769753581709e-06,2.983063050065239e-11,6.609726661006462e-10,1.3565970348546536e-06,2.3903621044063917e-10,4.4036920659481734e-07,2.1530261978769962e-05,3.07676587245583e-10,3.880200162345425e-06,1.5293966550597845e-12,1.087056603624621e-08,1.0178965376533743e-12,2.94336512941033e-17,4.4108742301191e-13
2.5439634308085015e-08,0.13100789463480486,0.46346346346346345,0.0,0.0,0.0,0.07251900152729356,6.70735697814424e-08,0.0010869786909450615,7.928960943765292e-07,7.891431889678822e-08,8.143273822280396e-05,4.7547621822082405e-06,0.000340118955673117,9.223559050916409e-10,0.0,0.46356377938128884,0.0004660355119448156,1.0053870759075623e-05,7.409253957567209e-05,3.960612514013256e-06,2.4168192265105097e-06,6.786762201149142e-07,4.050820572677806e-05,5.779798106307e-10,5.919155232095042e-06,3.0666758474010743e-11,6.717583618457599e-10,1.3950520480225424e-06,2.458127384216652e-10,4.416657430667762e-07,2.1754291368822822e-05,3.1088723195873967e-10,3.9484055685596855e-06,1.554021321279192e-12,1.1092854786398999e-08,1.0865723900577853e-12,3.1419493635016115e-17,4.549639899970891e-13
2.567170197055823e-08,0.1310102316484982,0.46346346346346345,0.0,0.0,0.0,0.0725129021235087,6.916078047292918e-08,0.0010982379915939187,8.066398240680148e-07,8.054802274826307e-08,8.27494566005504e-05,4.868564671420474e-06,0.00034411885588615164,9.416891267511066e-10,0.0,0.4635657232378134,0.00047006798002077716,1.0053035132277545e-05,7.41196177265442e-05,3.96988370154742e-06,2.4380667869899626e-06,6.845251253900428e-07,4.123250467119373e-05,5.883226626546901e-10,6.083257159523632e-06,3.1516960203533407e-11,6.82620582308766e-10,1.4341864407819293e-06,2.527089989253733e-10,4.4296209188393617e-07,2.1978661650546454e-05,3.141028931364658e-10,4.017112127107387e-06,1.5788247682282458e-12,1.1317110960159136e-08,1.1591183120731823e-12,3.351724360464282e-17,4.691220434670105e-13
2.5903769633031447e-08,0.13101257199165217,0.46346346346346345,0.0,0.0,0.0,0.07250678593478893,7.128984829161132e-08,0.0011095055081372191,8.205239072040257e-07,8.220015822136679e-08,8.407541409763725e-05,4.984133307354972e-06,0.0003481322037536025,9.613348251800908e-10,0.0,0.46356768355110994,0.0004740847346786248,1.0052197168469588e-05,7.414668819614177e-05,3.979116240755291e-06,2.4592284205539658e-06,6.903503412096429e-07,4.196133869600029e-05,5.987305197912662e-10,6.250087234214837e-06,3.238129629771782e-11,6.935590305315597e-10,1.4740043581693777e-06,2.597257225811286e-10,4.442582762430558e-07,2.2203371390793472e-05,3.1732354945833876e-10,4.086317682047528e-06,1.603806644720196e-12,1.1543325695310117e-08,1.2357088758462643e-12,3.57319491650912e-17,4.835640319136896e-13
2.6135837295504663e-08,0.1310149156483427,0.46346346346346345,0.0,0.0,0.0,0.0725006530315595,7.346113243358152e-08,0.0011207812002626857,8.345494344604299e-07,8.387076310233329e-08,8.541057285272432e-05,5.101480870403822e-06,0.000352158920648096,9.812964172471873e-10,0.0,0.4635696602498516,0.0004780858251583844,1.0051356877422544e-05,7.417375869376971e-05,3.988310246614995e-06,2.4803043800093364e-06,6.961519390759397e-07,4.2694660096089945e-05,6.092027040425066e-10,6.419656902317399e-06,3.3259826058397885e-11,7.045733806896078e-10,1.5145098983549167e-06,2.668636317576144e-10,4.4555431919657174e-07,2.2428419158307597e-05,3.205491800298732e-10,4.156020086852577e-06,1.6289661012294784e-12,1.1771490171894531e-08,1.316524509719701e-12,3.806882761745661e-17,4.982923920005146e-13
2.636790495797788e-08,0.1310172626027594,0.46346346346346345,0.0,0.0,0.0,0.07249450348402868,7.567499035874303e-08,0.001132065028348107,8.487175060407317e-07,8.555987485260731e-08,8.675489511791657e-05,5.22062011014744e-06,0.0003561989281469236,1.0015773223769207e-09,0.0,0.46357165326293837,0.0004820713010867964,1.0050514268878766e-05,7.420083630685421e-05,3.9974658355069705e-06,2.5012949210281018e-06,7.019299911350766e-07,4.343242155707081e-05,6.197385429105883e-10,6.591977360337284e-06,3.4152607494054176e-11,7.156633324524884e-10,1.555707112981259e-06,2.741234406226327e-10,4.4685024363690614e-07,2.2653803523888524e-05,3.237797636563287e-10,4.226217204348616e-06,1.6543027081722648e-12,1.20015956113462e-08,1.4017516226710557e-12,4.0533269200133554e-17,5.133095486131733e-13
2.6599972620451096e-08,0.13101961283920027,0.46346346346346345,0.0,0.0,0.0,0.0724883373621863,7.793177779815693e-08,0.0011433569534176158,8.630292315775113e-07,8.726753060939832e-08,8.81083432600624e-05,5.341563744928248e-06,0.00036025214803445555,1.0221809623904978e-09,0.0,0.46357366251949783,0.00048604121243156793,1.0049669352551802e-05,7.422792754621576e-05,4.00658312507063e-06,2.522200301852643e-06,7.076845701065588e-07,4.417457615320379e-05,6.303373694249065e-10,6.7670595576748e-06,3.505969733290103e-11,7.268285662169503e-10,1.5976000075015056e-06,2.8150585520261627e-10,4.481460722821737e-07,2.287952306054346e-05,3.2701527945632054e-10,4.296906906656659e-06,1.67981568936281e-12,1.2233633275640356e-08,1.4915827296350463e-12,4.313084071265683e-17,5.28617914909498e-13
2.706410794539753e-08,0.13102432309584555,0.46346346346346345,0.0,0.0,0.0,0.07247595567442221,8.257555555870236e-08,0.0011659649415156385,8.920881294278529e-07,9.07386210768263e-08,9.084246722490668e-05,5.588914913336016e-06,0.00036839791316578167,1.064370145044782e-09,0.0,0.4635777294806976,0.0004939345426111483,1.00479726352558e-05,7.428217439674712e-05,4.024703282015735e-06,2.5637566265825964e-06,7.191236020159769e-07,4.567187897333971e-05,6.517213446972061e-10,7.125551753048553e-06,3.691702283899938e-11,7.493836597609867e-10,1.6834886298547503e-06,2.966412853940414e-10,4.507375320829079e-07,2.333196195125857e-05,3.3350102349109916e-10,4.439755600196414e-06,1.7313686123552633e-12,1.2703470522272067e-08,1.6858585484435476e-12,4.874855341076718e-17,5.601178709449458e-13
2.7528243270343967e-08,0.13102904629468498,0.46346346346346345,0.0,0.0,0.0,0.07246350852376547,8.739527726088519e-08,0.0011886048642131034,9.217351900707266e-07,9.428432514583786e-08,9.361264601564523e-05,5.843635481648418e-06,0.0003765955945366649,1.1078913817105582e-09,0.0,0.4635818605710826,0.0005017662207363909,1.0046266802654798e-05,7.433654131425738e-05,4.042671678970494e-06,2.604975461724654e-06,7.304696256786338e-07,4.718620083904634e-05,6.733494028437363e-10,7.495216237959435e-06,3.883223129730801e-11,7.722361953809074e-10,1.7722068981735418e-06,3.1227540999438965e-10,4.533288763942439e-07,2.378572446373566e-05,3.400062448455041e-10,4.5845493281489915e-06,1.783619945920391e-12,1.3180932787519113e-08,1.9010190543597525e-12,5.497017156290089e-17,5.928113326713233e-13
2.7992378595290403e-08,0.13103378231359883,0.46346346346346345,0.0,0.0,0.0,0.07245099646214509,9.239372722965335e-08,0.0012112764292484819,9.519796206920982e-07,9.79049283162639e-08,9.641858279503773e-05,6.105826030396377e-06,0.00038484457407376966,1.1527721175532602e-09,0.0,0.46358605523200574,0.0005095366549591108,1.004455193139008e-05,7.439106347912406e-05,4.06048929024219e-06,2.6458589407948825e-06,7.417232375230146e-07,4.871718011070609e-05,6.952164028909258e-10,7.87613196454895e-06,4.080573175444474e-11,7.953837253073684e-10,1.8637852271890253e-06,3.2841359010673626e-10,4.55920279530428e-07,2.424079927439005e-05,3.465307768611231e-10,4.731271396386843e-06,1.8365648388663226e-12,1.3665951547825164e-08,2.1388369800097585e-12,6.184695585637358e-17,6.267171879974287e-13
2.8456513920236838e-08,0.13103853103158478,0.46346346346346345,0.0,0.0,0.0,0.07243842003789379,9.757366279481377e-08,0.0012339793514366594,9.82830770732896e-07,1.0160071097741365e-07,9.925998264350628e-05,6.3755866013103025e-06,0.00039314423718597735,1.1990398213624048e-09,0.0,0.4635903129085667,0.0005172462555113006,1.0042828097616723e-05,7.444577022234059e-05,4.0781570996755805e-06,2.686409216616735e-06,7.528850379363767e-07,5.026446114700019e-05,7.173172887899908e-10,8.26837416976455e-06,4.2837914008822846e-11,8.188238164522229e-10,1.9582533247289778e-06,3.450610622354649e-10,4.5851191203346007e-07,2.4697175106220557e-05,3.530744536018771e-10,4.879905254166764e-06,1.8901984562104535e-12,1.4158458856373251e-08,2.401195022925581e-12,6.943334674711543e-17,6.618541417066917e-13
2.8920649245183274e-08,0.13104329232915787,0.46346346346346345,0.0,0.0,0.0,0.0724257797957311,1.0293781450297697e-07,0.0012567133518405947,1.0142981292331247e-06,1.0537194844246355e-07,0.00010213655257569978,6.653016684665028e-06,0.00040149397280320485,1.2467219807344662e-09,0.0,0.4635946330496282,0.0005248954338643344,1.0041095376998367e-05,7.450068588029698e-05,4.095676097999644e-06,2.7266284558638612e-06,7.639556299624149e-07,5.182769422412739e-05,7.396470882762963e-10,8.67201445440709e-06,4.492914902019245e-11,8.425540517706278e-10,2.055640202481769e-06,3.6222294018348317e-10,4.6110394044851826e-07,2.5154840731629822e-05,3.596371098814086e-10,5.030434492419024e-06,1.94451599611732e-12,1.4658387321698723e-08,2.6900901185751743e-12,7.778708801959584e-17,6.982407168949775e-13
2.938478457012971e-08,0.13104806608786235,0.46346346346346345,0.0,0.0,0.0,0.07241307627675413,1.0848888631517411e-07,0.0012794781570991268,1.0463913223885134e-06,1.0921891098591208e-07,0.00010504800155134411,6.938215207369423e-06,0.0004098931734054321,1.2958460975069728e-09,0.0,0.46359901510782514,0.0005324846020560356,1.003935384470364e-05,7.455583048733681e-05,4.113047280697279e-06,2.766518834677764e-06,7.749356182565034e-07,5.340653545522421e-05,7.622009117321741e-10,9.087120858437971e-06,4.707978929980233e-11,8.665720302637654e-10,2.1559741863124704e-06,3.7990421687050503e-10,4.636965271600393e-07,2.5613784974690985e-05,3.662185812948302e-10,5.182842842142374e-06,1.9995126893462156e-12,1.5165670088753517e-08,3.0076376286603656e-12,8.69693478966151e-17,7.35895256311191e-13
3.031305522002258e-08,0.13105765052029733,0.46346346346346345,0.0,0.0,0.0,0.07238748155462825,1.2016247425952908e-07,0.0013250991135141967,1.1124943898273e-06,1.1714106744626837e-07,0.00011097438222891907,7.532310395757566e-06,0.0004268375573511259,1.3985302561735355e-09,0.0,0.46360796280502203,0.0005474845559004772,1.0035844643273324e-05,7.466686836256478e-05,4.147350195242167e-06,2.845321743000513e-06,7.966262055891633e-07,5.660969553989466e-05,8.07961478586894e-10,9.951986805486441e-06,5.156060566902968e-11,9.15461693256972e-10,2.365593405263971e-06,4.1684434407294793e-10,4.6888400361419996e-07,2.653546487870481e-05,3.7943731595464513e-10,5.493232491412576e-06,2.1115246207044625e-12,1.620203369689624e-08,3.7377680695461315e-12,1.0808192986999539e-16,8.150807044936471e-13
3.124132586991545e-08,0.1310672834021852,0.46346346346346345,0.0,0.0,0.0,0.07236164012780838,1.3261553374471664e-07,0.0013708401250675762,1.1812196381572359e-06,1.253692433310694e-07,0.00011703683546077652,8.158651883470429e-06,0.00044397260062020835,1.5073124290837617e-09,0.0,0.46361715169666995,0.0005622494048439023,1.003230108470149e-05,7.477897888638616e-05,4.1810738391175785e-06,2.922835410151953e-06,8.179616384996081e-07,5.987130392533648e-05,8.545614813083919e-10,1.0863447895068999e-05,5.6282828645997617e-11,9.65473920031322e-10,2.587324256193119e-06,4.5591903724669725e-10,4.740755532973451e-07,2.7462126511428482e-05,3.9272935890828133e-10,5.81094679293312e-06,2.2261967418803326e-12,1.7267024954199515e-08,4.611038899647269e-12,1.3333358665568016e-16,8.995536697437707e-13
3.2169596519808324e-08,0.13107696382045383,0.46346346346346345,0.0,0.0,0.0,0.07233555619477981,1.4586875832850983e-07,0.001416699154930395,1.2526487827198304e-06,1.3390542376662533e-07,0.00012323310335070044,8.81800966115903e-06,0.0004612935726396833,1.622412695956616e-09,0.0,0.4636265775394161,0.0005767824163289983,1.0028723752363806e-05,7.489221949018535e-05,4.214226190224637e-06,2.9990772628355193e-06,8.389467354099797e-07,6.318881121207092e-05,9.019646591503032e-10,1.1821927681612525e-05,6.124865264291007e-11,1.0165900835609774e-09,2.821369684592545e-06,4.971640691841597e-10,4.792723162821456e-07,2.8393682492728447e-05,4.0609342537697924e-10,6.135860481823699e-06,2.343492053221985e-12,1.8360126736868948e-08,5.649072137267045e-12,1.633495449395581e-16,9.894545301181019e-13
3.3097867169701195e-08,0.1310866908780829,0.46346346346346345,0.0,0.0,0.0,0.0723092338966002,1.5994243348213158e-07,0.0014626742153696082,1.326865522585313e-06,1.4275151756892673e-07,0.00012956095920918913,9.511143666744387e-06,0.0004787958008213023,1.7440509518514807e-09,0.0,0.463636236149629,0.0005910868286926746,1.0025113221658477e-05,7.500661986606618e-05,4.246815180105862e-06,3.074064627312515e-06,8.595862807591207e-07,6.655975339811456e-05,9.501359608197496e-10,1.2827799597502779e-05,6.646001239259981e-11,1.0687918142643175e-09,3.0679226173019576e-06,5.406134467880479e-10,4.84475360346734e-07,2.9330046399378306e-05,4.1952824489120743e-10,6.467850392034735e-06,2.463374054521215e-12,1.948082915420478e-08,6.8757989779211856e-12,1.9882180407802593e-16,1.084920895364248e-12
