Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80)
8.908498604830846e-10,0.130790403918506,0.46346346346346345,0.0,0.0,0.0,0.07305723082479784,0.0,1.210028122054315e-05,1.2884006794554152e-09,9.062521449055028e-11,5.066754824352887e-07,1.8824477415310333e-09,6.495249485925938e-06,4.5909998999670744e-12,0.0,0.4634634755631443,2.590115703913889e-06,6.6292633071795805e-06,1.28441131255206e-05,2.824834873707432e-06,1.997202325885003e-08,6.71571853926427e-09,2.1012947933005584e-08,2.993897282589185e-13,1.4018970597146116e-10,7.262981026657676e-16,4.174370762304112e-12,5.6205325368098457e-11,9.843575440182412e-15,2.435662181112518e-07,2.890853275380297e-07,4.1719075150764615e-12
9.110523420115051e-10,0.13079051154476173,0.46346346346346345,0.0,0.0,0.0,0.0730568709107731,0.0,1.2532761277714327e-05,1.3500836805719183e-09,9.381886414434516e-11,5.261888489723925e-07,1.989735335579202e-09,6.694324261509345e-06,4.763162597696141e-12,0.0,0.4634634764279638,2.7047788212693015e-06,6.712553286724011e-06,1.3153559071994546e-05,2.8321634649872192e-06,2.0427791533561663e-08,6.861910188976108e-09,2.1805638374039946e-08,3.1068440642593185e-13,1.485128076960965e-10,7.694189774384255e-16,4.3352930013232e-12,5.967523812185586e-11,1.0452739412645028e-14,2.469194004835186e-07,3.003211258642098e-07,4.334058047348075e-12
9.312548235399256e-10,0.13079061978557455,0.46346346346346345,0.0,0.0,0.0,0.07305651095400263,0.0,1.2969592152672398e-05,1.413266666767956e-09,9.704902638025071e-11,5.458951478769238e-07,2.100288650415833e-09,6.893908625498952e-06,4.937368620870985e-12,0.0,0.4634634773326213,2.8217254605058947e-06,6.793857923126916e-06,1.3462841993754403e-05,2.8389670879715946e-06,2.0889561975429172e-08,7.0113207555539474e-09,2.2615431173572674e-08,3.222227869862752e-13,1.5714655001638165e-10,8.141492492550219e-16,4.497809005443195e-12,6.327676283814472e-11,1.1085059166828915e-14,2.501399303224386e-07,3.1169631418000476e-07,4.498220237307344e-12
9.51457305068346e-10,0.13079072862905947,0.46346346346346345,0.0,0.0,0.0,0.07305615095363731,0.0,1.3410693205174708e-05,1.4779507377154399e-09,1.0031572915864849e-10,5.657870061873664e-07,2.214117459653746e-09,7.093967524569768e-06,5.113581530404104e-12,0.0,0.46346347827795975,2.9409427123538565e-06,6.873224511411508e-06,1.3771919114924703e-05,2.845284981161705e-06,2.1357545024604043e-08,7.16395479438123e-09,2.3442699209777854e-08,3.3401018335913553e-13,1.6609759931646937e-10,8.605234559630875e-16,4.661857865974693e-12,6.701210606264648e-11,1.1740923412015283e-14,2.532317901000275e-07,3.232076550292713e-07,4.66434736239785e-12
9.716597865967666e-10,0.13079083806382802,0.46346346346346345,0.0,0.0,0.0,0.07305579090883306,0.0,1.3855987217807848e-05,1.5441368211861748e-09,1.0361903344325409e-10,5.858573438914497e-07,2.33123102734483e-09,7.294468554016407e-06,5.291766073368589e-12,0.0,0.46346347926481807,3.0624177622343032e-06,6.950699219929592e-06,1.408074898193461e-05,2.8511534494578166e-06,2.183194122182746e-08,7.319814199465742e-09,2.4287815564916752e-08,3.460519118944139e-13,1.7537276581988506e-10,9.085768806331199e-16,4.82738109298289e-12,7.088348493701972e-11,1.2420722715921386e-14,2.56198969388378e-07,3.348519891146355e-07,4.832393828040592e-12
9.918622681251872e-10,0.13079094807895858,0.46346346346346345,0.0,0.0,0.0,0.07305543081875077,0.0,1.4305400181566412e-05,1.611825678572924e-09,1.0695903086178741e-10,6.060993666647728e-07,2.4516381489101087e-09,7.495381759499788e-06,5.471888125357516e-12,0.0,0.46346348029403067,3.1861378899456407e-06,7.026327117201463e-06,1.438929143002366e-05,2.8566060848579706e-06,2.231294157929802e-08,7.478898546713173e-09,2.5151153231302576e-08,3.5835328768310036e-13,1.849790035705465e-10,9.58345551460692e-16,4.994322555462708e-12,7.489312767038894e-11,1.312484958844851e-14,2.5904544867057e-07,3.4662623340429615e-07,5.002315140311972e-12
9.999999999999999e-10,0.13079105866396923,0.46346346346346345,0.0,0.0,0.0,0.07305528575841286,0.0,1.4487575126925739e-05,1.6395160500008157e-09,1.08314803548446e-10,6.143000487948785e-07,2.501071604106479e-09,7.576421427376018e-06,5.5449827178861046e-12,0.0,0.4634634807207607,3.236604857720737e-06,7.056278887973915e-06,1.4513484908551888e-05,2.8586920808230847e-06,2.2508599960471386e-08,7.543889735487627e-09,2.5504145447355076e-08,3.633829472242261e-13,1.8894361746184648e-10,9.788857039857438e-16,5.061956438617594e-12,7.654781630120111e-11,1.3415440413925804e-14,2.601588298278888e-07,3.51405019882193e-07,5.071280736526848e-12
1.0120647496536078e-09,0.13079105866396923,0.46346346346346345,0.0,0.0,0.0,0.07305507068255622,0.0,1.4758861096714617e-05,1.6810179102614454e-09,1.1033584152498879e-10,6.265065584002856e-07,2.575347188987186e-09,7.696679453737543e-06,5.6539146364955e-12,0.0,0.46346348136642757,3.312090468955862e-06,7.100152198116246e-06,1.4697507550561933e-05,2.861673970463542e-06,2.2800727938307132e-08,7.641205394130187e-09,2.6033084855531466e-08,3.7091962091314913e-13,1.9492341030612362e-10,1.0098662411103719e-15,5.1626284197389795e-12,7.904327397757406e-11,1.3853698559499344e-14,2.6177518517638964e-07,3.5852737928735597e-07,5.174067879321267e-12
1.0322672311820283e-09,0.1307911698087922,0.46346346346346345,0.0,0.0,0.0,0.07305471049942008,0.0,1.5216301787785181e-05,1.7517139608571775e-09,1.137496119926005e-10,6.470726735834965e-07,2.702366116429685e-09,7.898336046996416e-06,5.837813580840183e-12,0.0,0.46346348248283475,3.440262965360579e-06,7.172217409507994e-06,1.5005359659164578e-05,2.8663858690686474e-06,2.329547331401777e-08,7.806730544397447e-09,2.6933982516085957e-08,3.83756213700754e-13,2.0521322723807343e-10,1.0631764655761671e-15,5.332247086609025e-12,8.333617548725251e-11,1.460766625145296e-14,2.6439210054677125e-07,3.7055249077608327e-07,5.347609673265884e-12
1.052469712710449e-09,0.1307912815037502,0.46346346346346345,0.0,0.0,0.0,0.07305435026851788,0.0,1.5677656731656018e-05,1.8239141242701542e-09,1.172005133757787e-10,6.677917295621129e-07,2.832702536675507e-09,8.10032789033164e-06,6.023553908930762e-12,0.0,0.46346348364407364,3.5706429365602827e-06,7.242564675122562e-06,1.5312811264581177e-05,2.87076839751342e-06,2.3797342227765662e-08,7.97546827456271e-09,2.78542175300402e-08,3.96868357335982e-13,2.1585583875083759e-10,1.1183144826235411e-15,5.503129127613156e-12,8.777409612286427e-11,1.5387151446786393e-14,2.6690007014789024e-07,3.826987027535948e-07,5.5228991731427216e-12
1.0726721942388695e-09,0.1307913937395343,0.46346346346346345,0.0,0.0,0.0,0.07305398998902987,0.0,1.6142862897735405e-05,1.897618548661639e-09,1.2068873956628669e-10,6.886579987526298e-07,2.966363721682221e-09,8.30263313060856e-06,6.2111055032611155e-12,0.0,0.46346348485096167,3.7032180297039556e-06,7.311234919989788e-06,1.561982703834097e-05,2.8748461878803153e-06,2.4306491027261915e-08,8.147411536917809e-09,2.879416028521579e-08,4.1026132989139156e-13,2.2685877203085262e-10,1.175319289867294e-15,5.675227220730285e-12,9.235931245868661e-11,1.6192555151267126e-14,2.6930291387329053e-07,3.9496321926555464e-07,5.699896028093575e-12
1.09287467576729e-09,0.13079150650718302,0.46346346346346345,0.0,0.0,0.0,0.07305362966014113,0.0,1.6611859599364905e-05,1.9728272412558664e-09,1.2421450558360186e-10,7.096660008210649e-07,3.103356637611679e-09,8.505231576420882e-06,6.400439136472828e-12,0.0,0.463463486104312,3.837975979940689e-06,7.37826809421509e-06,1.5926372785135683e-05,2.87864203652416e-06,2.4823068195073887e-08,8.322552134574074e-09,2.9754180094632963e-08,4.239403941482841e-13,2.3822969663455376e-10,1.234230622533327e-15,5.848496085874359e-12,9.709411405320022e-11,1.7024280653113022e-14,2.7160438828762275e-07,4.0734331185456586e-07,5.878560861367148e-12
1.1130771572957106e-09,0.13079161979806325,0.46346346346346345,0.0,0.0,0.0,0.07305326928104132,0.0,1.7084588355614975e-05,2.0495400730202147e-09,1.2777804603171394e-10,7.308104948706873e-07,3.243687970432463e-09,8.708104574085514e-06,6.5915264320782215e-12,0.0,0.4634634874049332,3.97490460851646e-06,7.443703196204281e-06,1.623241541392211e-05,2.8821770418532385e-06,2.5347214645757515e-08,8.50088087484162e-09,3.0734645070471546e-08,4.379107958004972e-13,2.499764240034593e-10,1.2950889509468367e-15,6.0228924204674095e-12,1.0198080376163853e-10,1.7882733578454636e-14,2.738081799781188e-07,4.1983631793599217e-07,6.0588552468799615e-12
1.1332796388241312e-09,0.13079173360385202,0.46346346346346345,0.0,0.0,0.0,0.07305290885092486,0.0,1.7560992762706004e-05,2.1277567832170674e-09,1.3137961365796256e-10,7.520864716657753e-07,3.387364149596865e-09,8.911234892952216e-06,6.7843398275366124e-12,0.0,0.46346348875363,4.1139918207493475e-06,7.507578295335078e-06,1.65379229097269e-05,2.8854707317136367e-06,2.587906401201043e-08,8.682387703175405e-09,3.173592201506583e-08,4.5217776190134633e-13,2.6210690693350615e-10,1.3579354777828967e-15,6.1983748352511014e-12,1.070216980294215e-10,1.876832194338822e-14,2.7591789999099435e-07,4.324396392140067e-07,6.240741686356287e-12
1.1534821203525518e-09,0.13079184791651974,0.46346346346346345,0.0,0.0,0.0,0.07305254836899075,0.0,1.8041018374343807e-05,2.207476983830557e-09,1.3501947800680885e-10,7.734891459168326e-07,3.5343913699375304e-09,9.114606619322397e-06,6.978852539519672e-12,0.0,0.4634634901512028,4.2552256039126705e-06,7.569930554088537e-06,1.6842864306136693e-05,2.888541181166167e-06,2.6418742920210466e-08,8.867061820122463e-09,3.2758376326754145e-08,4.667464995222916e-13,2.7462923900492927e-10,1.4228121351124264e-15,6.3749037906113005e-12,1.122191271679906e-10,1.9681456202902706e-14,2.7793707924058664e-07,4.4515074013670934e-07,6.424183587032215e-12
1.1736846018809724e-09,0.13079196272831456,0.46346346346346345,0.0,0.0,0.0,0.07305218783444256,0.0,1.8524612590312834e-05,2.2887001638713253e-09,1.386979241619663e-10,7.950139486492733e-07,3.6847756119177503e-09,9.318205058326042e-06,7.175038531214158e-12,0.0,0.4634634915984477,4.3985940250520895e-06,7.630796249653273e-06,1.714720965845676e-05,2.8914051213841043e-06,2.696637125569813e-08,9.05489178339063e-09,3.380237191868757e-08,4.816221945956118e-13,2.8755165397814386e-10,1.4897615812728903e-15,6.552441533631611e-12,1.1757543561438634e-10,2.062254929692635e-14,2.7986916478927066e-07,4.5796714638921766e-07,6.609145239909318e-12
1.193887083409393e-09,0.13079207803174708,0.46346346346346345,0.0,0.0,0.0,0.07305182724648837,0.0,1.901172455272152e-05,2.3714256935623393e-09,1.4241525157081453e-10,8.166565196744629e-07,3.838522660358885e-09,9.52201664315667e-06,7.372872481521698e-12,0.0,0.46346349309615675,4.544085228759371e-06,7.690210795015043e-06,1.7450930017522257e-05,2.8940780403430343e-06,2.7522062418154983e-08,9.245865596884015e-09,3.486827114895076e-08,4.968100109187767e-13,3.008825251603524e-10,1.5588271975866781e-15,6.730952035932243e-12,1.2309298217575364e-10,2.159201669368858e-14,2.8171751690564133e-07,4.708864434236763e-07,6.795591798539232e-12
1.2140895649378135e-09,0.13079219381957713,0.46346346346346345,0.0,0.0,0.0,0.07305146660434081,0.0,1.95023050493396e-05,2.4556528284087513e-09,1.461717729454656e-10,8.384127001792896e-07,3.995638121759055e-09,9.726028851109959e-06,7.5723297560258e-12,0.0,0.4634634946451177,4.691687434922782e-06,7.748208759543897e-06,1.7753997404146106e-05,2.896574275922838e-06,2.8085923567422305e-08,9.439970788321917e-09,3.5956434760554146e-08,5.123150892997206e-13,3.1463036474699337e-10,1.630053084948685e-15,6.9104009324771285e-12,1.2877414025983278e-10,2.259027643058966e-14,2.8348540681687716e-07,4.839062750251805e-07,6.983489258326465e-12
1.234292046466234e-09,0.1307923100848006,0.46346346346346345,0.0,0.0,0.0,0.073051105907217,0.0,1.999630642350892e-05,2.5413807131547347e-09,1.499678132352578e-10,8.602785254480353e-07,4.156127440308684e-09,9.93023012591311e-06,7.773386379605525e-12,0.0,0.46346349624611427,4.841388936471489e-06,7.80482388909094e-06,1.805638478418836e-05,2.8989071019954743e-06,2.8658055860096616e-08,9.637194476865588e-09,3.706722183003056e-08,5.281425468238139e-13,3.2880382314163957e-10,1.7034840603034516e-15,7.090755461534051e-12,1.3462129809238313e-10,2.3617749152759995e-14,2.851760150787515e-07,4.970243419126449e-07,7.172804436337933e-12
1.2544945279946547e-09,0.13079242682063738,0.46346346346346345,0.0,0.0,0.0,0.07305074515433843,0.0,2.049368249014742e-05,2.6286083856301336e-09,1.538037086658231e-10,8.822502177281528e-07,4.31999591270067e-09,1.0134609805870457e-05,7.976019010584048e-12,0.0,0.4634634978999259,4.993178097129167e-06,7.860089125606303e-06,1.835806604423186e-05,2.901088808029295e-06,2.9238554677230656e-08,9.83752343200652e-09,3.8200989723523035e-08,5.442974762281391e-13,3.4341168825750096e-10,1.7791656530263517e-15,7.271984405768734e-12,1.4063685892239153e-10,2.467485814944867e-14,2.8679243049368703e-07,5.102384003736855e-07,7.363504951601107e-12
1.2746970095230752e-09,0.13079254402051987,0.46346346346346345,0.0,0.0,0.0,0.07305038434493102,0.0,2.099438845740197e-05,2.717334780489731e-09,1.576798058402255e-10,9.043241792495848e-07,4.487248701825529e-09,1.033915805738658e-05,8.180204916308457e-12,0.0,0.463463499607328,5.147043349189861e-06,7.914036626289789e-06,1.865901596784977e-05,2.90313077270042e-06,2.982750984345996e-08,1.00409441248146e-08,3.935809405939153e-08,5.607849453691771e-13,3.5846288480327525e-10,1.857144101222812e-15,7.454058034573178e-12,1.468232412158271e-10,2.5762029388372802e-14,2.883376495136851e-07,5.235462609326187e-07,7.555559205879388e-12
1.2948994910514958e-09,0.13079266167808262,0.46346346346346345,0.0,0.0,0.0,0.07305002347822508,0.0,2.149838085353934e-05,2.807558732847871e-09,1.6159646089799215e-10,9.264969854054743e-07,4.657890849434996e-09,1.0543865813461811e-05,8.385921950064726e-12,0.0,0.463463501369092,5.302973191327331e-06,7.966697782285316e-06,1.8959210212450548e-05,2.9050435319642167e-06,3.042500583786655e-08,1.0247442772506119e-08,4.0538888676489905e-08,5.776099967700684e-13,3.739664735557298e-10,1.937466347960426e-15,7.636948047805451e-12,1.5318287883862724e-10,2.687969154816409e-14,2.8981457607090047e-07,5.3694578705071e-07,7.748936364916384e-12
1.3353044541083368e-09,0.13079289834173968,0.46346346346346345,0.0,0.0,0.0,0.07304930156986063,0.0,2.2516057252337795e-05,2.992494173663033e-09,1.6955291235613799e-10,9.711262597073987e-07,5.009362848600866e-09,1.0953727077652227e-05,8.801863617540158e-12,0.0,0.4634635050587697,5.620980959722246e-06,8.068282902478202e-06,1.9557238529792556e-05,2.908519725685444e-06,3.164593269035087e-08,1.066961774680793e-08,4.297295506635472e-08,6.122928876981456e-13,4.0636774666388274e-10,2.1053335110115406e-15,8.005070854765566e-12,1.6643173353932988e-10,2.920821707737592e-14,2.9257470730414894e-07,5.640115469915493e-07,8.139539771860595e-12
1.3716689208594936e-09,0.13079311284423487,0.46346346346346345,0.0,0.0,0.0,0.07304865164873867,0.0,2.3442794202460884e-05,3.1640441155829907e-09,1.7685616793784222e-10,1.011599613724278e-06,5.3373277474398565e-09,1.1323070536117264e-05,9.181236650113098e-12,0.0,0.4634635085730505,5.914134752416601e-06,8.155610078844923e-06,2.0092652492956824e-05,2.9112969836851808e-06,3.2774721542376797e-08,1.1059959625494572e-08,4.524814799818696e-08,6.447120765455234e-13,4.371697311225878e-10,2.264914978985818e-15,8.338916886878678e-12,1.7897297374558085e-10,3.141252605774806e-14,2.9485251732776045e-07,5.886638330792451e-07,8.495312847726825e-12
1.4080333876106505e-09,0.1307933287388379,0.46346346346346345,0.0,0.0,0.0,0.07304800153019626,0.0,2.4379556690356706e-05,3.3404238409458306e-09,1.8429672757015797e-10,1.0523471949831013e-06,5.676348188464572e-09,1.1692819233283197e-05,9.565250702805631e-12,0.0,0.4634635122752719,6.213801761207559e-06,8.239224563923147e-06,2.0625277088903136e-05,2.913787128068673e-06,3.39322728243218e-08,1.1460051720842119e-08,4.760551659446518e-08,6.783022609443913e-13,4.695845196126497e-10,2.4328522242825753e-15,8.675027609015205e-12,1.921141338446816e-10,3.3722419399388646e-14,2.969500469775204e-07,6.135821767776918e-07,8.854925630148401e-12
1.4443978543618074e-09,0.13079354599460571,0.46346346346346345,0.0,0.0,0.0,0.07304735120989908,0.0,2.532613089843295e-05,3.521623399951626e-09,1.918769203018129e-10,1.0933544568692243e-06,6.026450548448618e-09,1.2062941422554061e-05,9.953795176936424e-12,0.0,0.46346351616978454,6.51991704096461e-06,8.319284037813383e-06,2.1154999095721778e-05,2.9160284130351525e-06,3.511891095615925e-08,1.1869808540875036e-08,5.004705743265113e-08,7.130918948735653e-13,5.036697754121248e-10,2.609443995347902e-15,9.013282797575222e-12,2.058699856403704e-10,3.6140498841659665e-14,2.988809802147912e-07,6.387558716957567e-07,9.218223605841988e-12
1.4807623211129642e-09,0.13079376458195546,0.46346346346346345,0.0,0.0,0.0,0.07304670068355687,0.0,2.6282312479476e-05,3.707632054310376e-09,1.9959912446888485e-10,1.1346081873507177e-06,6.3876606604978145e-09,1.2433409856580926e-05,1.034676415881531e-11,0.0,0.4634635202608978,6.832416188444069e-06,8.395939483318237e-06,2.1681712803311115e-05,2.918054164613781e-06,3.633491851370379e-08,1.2289143933668907e-08,5.257474717371352e-08,7.491091487571117e-13,5.394845294137592e-10,2.79499612617119e-15,9.35357325481706e-12,2.202554740423831e-10,3.866939661124192e-14,3.006581152706668e-07,6.641746737925133e-07,9.585058934100017e-12
1.517126787864121e-09,0.13079398447274823,0.46346346346346345,0.0,0.0,0.0,0.0730460499469226,0.0,2.72479057940155e-05,3.898438330349285e-09,2.0746575884002828e-10,1.1760964101520337e-06,6.7600039330409795e-09,1.2804201203543646e-05,1.0744056146430401e-11,0.0,0.4634635245528784,7.151235311863533e-06,8.469335470655129e-06,2.2205319662503897e-05,2.9198934233797606e-06,3.758053905271019e-08,1.2717971325307954e-08,5.519054246228481e-08,7.863819080376268e-13,5.770891654030374e-10,2.9898214600144546e-15,9.695799992678933e-12,2.352857191147569e-10,4.131177578551858e-14,3.0229339920212343e-07,6.898287816238712e-07,9.955290161716809e-12
1.553491254615278e-09,0.1307942056400447,0.46346346346346345,0.0,0.0,0.0,0.07304539899579257,0.0,2.822272323135407e-05,4.094030069367282e-09,2.154792747568209e-10,1.217808291977098e-06,7.143505452875249e-09,1.3175295539815526e-05,1.1145573799212557e-11,0.0,0.4634635290499521,7.476311003145146e-06,8.539610429911416e-06,2.2725727949674898e-05,2.9215715023757564e-06,3.8855979741633995e-08,1.3156203901750883e-08,5.789637987109122e-08,8.249377723809277e-13,6.165454052914421e-10,3.1942397729089298e-15,1.0039873466576801e-11,2.509760178988048e-10,4.407033061609333e-14,3.037979652140998e-07,7.157088174439356e-07,1.0328781950247435e-11
1.5898557213664348e-09,0.13079442805809277,0.46346346346346345,0.0,0.0,0.0,0.0730447478260057,0.0,2.9206584603157297e-05,4.294394475422836e-09,2.236421491383916e-10,1.2597340554580766e-06,7.53819007448251e-09,1.3546675908352024e-05,1.1551223708117948e-11,0.0,0.4634635337563026,7.807580312724188e-06,8.606896912012568e-06,2.324285244585171e-05,2.92311047212013e-06,4.016141381971349e-08,1.3603754746032583e-08,6.069417588032735e-08,8.64804055383634e-13,6.579162943269449e-10,3.4085776970259055e-15,1.0385712856199855e-11,2.67341846028946e-10,4.6947786815630476e-14,3.051821718077609e-07,7.418058091066393e-07,1.0705404814807463e-11
