Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37)
1.2608456228785775e-09,0.1307924340559145,0.46346346346346345,0.0,0.0,0.0,0.0730506397072092,0.0,2.142527806996383e-05,2.665008871057865e-09,1.4806045626632647e-10,4.0266090150866845e-07,4.572207602607874e-09,1.0765042059031228e-05,8.296495478405931e-12,0.0,0.46346349024238204,4.07379859405956e-06,8.198285382782508e-06,1.8618073781062884e-05,3.1066769765736833e-06,2.6989432212565886e-08,9.610907679830234e-09,3.906130595239929e-08,5.565570493410168e-13,3.593690302374659e-10,1.8618390182520476e-15,3.319391209346492e-12,7.379643558316071e-11
1.2830135823615778e-09,0.13079256223621588,0.46346346346346345,0.0,0.0,0.0,0.07305024416846803,0.0,2.200099416907361e-05,2.7635016052222347e-09,1.5209422166978625e-10,4.1199907857494466e-07,4.767023070791361e-09,1.1005297502363221e-05,8.530301960123998e-12,0.0,0.4634634917303304,4.215737251423769e-06,8.263479392969615e-06,1.8954646372566882e-05,3.1094729138344883e-06,2.7538476140609866e-08,9.815601194501119e-09,4.030119545805441e-08,5.742242385413967e-13,3.7626582920627917e-10,1.949379357872309e-15,3.3964204490179052e-12,7.72719674351196e-11
1.305181541844578e-09,0.13079269097121304,0.46346346346346345,0.0,0.0,0.0,0.07304984857157557,0.0,2.2580898706003768e-05,2.8638180249243443e-09,1.561753053637907e-10,4.2136550019569045e-07,4.966190515400373e-09,1.1245782898659464e-05,8.766071432932633e-12,0.0,0.4634634932725775,4.360023890277662e-06,8.327086342999479e-06,1.9290406114334957e-05,3.112073758375253e-06,2.809620100681729e-08,1.0024050962340926e-08,4.1567246294575067e-08,5.922642263577622e-13,3.936944682022833e-10,2.039675108523125e-15,3.4736827823617348e-12,8.08571757351629e-11
1.3273495013275784e-09,0.13079282025324002,0.46346346346346345,0.0,0.0,0.0,0.07304945291557507,0.0,2.3164932750923425e-05,2.9659567291739812e-09,1.603043128931338e-10,4.307599986733019e-07,5.169716876900909e-09,1.148648430771949e-05,9.003774364340716e-12,0.0,0.463463494870081,4.506651135580931e-06,8.389144832525512e-06,1.9625320320590103e-05,3.1144947623164996e-06,2.866274687538439e-08,1.0236253989907453e-08,4.2859932192985346e-08,6.10683763730674e-13,4.1166609863131137e-10,2.1327840446030448e-15,3.551176766289063e-12,8.455436711970024e-11
1.3495174608105786e-09,0.13079295007487682,0.46346346346346345,0.0,0.0,0.0,0.07304905719951306,0.0,2.3753039212480693e-05,3.069916178373305e-09,1.6448185912329257e-10,4.401824506666795e-07,5.377608906762528e-09,1.1727388917530106e-05,9.243382015018226e-12,0.0,0.46346349652379604,4.655611425389759e-06,8.449692522392787e-06,1.995935747331311e-05,3.1167500153454006e-06,2.92382468256519e-08,1.0452206353902893e-08,4.417972619385174e-08,6.294895917930308e-13,4.3019207138126766e-10,2.228764974015843e-15,3.6289013523510315e-12,8.83658895657416e-11
1.371685420293579e-09,0.13079308042893614,0.46346346346346345,0.0,0.0,0.0,0.07304866142243925,0.0,2.4345162737179772e-05,3.175694699541547e-09,1.6870856718086502e-10,4.496327739453589e-07,5.589873186436773e-09,1.1968484958131827e-05,9.484866407550373e-12,0.0,0.46346349823467464,4.80689701617399e-06,8.508766157471391e-06,2.0292487191194622e-05,3.1188525334393755e-06,2.982282718788238e-08,1.0671903274921487e-08,4.5527100531958654e-08,6.486884402270589e-13,4.492839364398207e-10,2.3276777361899186e-15,3.706855923043318e-12,9.229413232744122e-11
1.3938533797765792e-09,0.13079321130845062,0.46346346346346345,0.0,0.0,0.0,0.07304826558340664,0.0,2.494124961565854e-05,3.2832904913839307e-09,1.729850674732521e-10,4.591109243805088e-07,5.8065161448637576e-09,1.2209761622059254e-05,9.72820029694529e-12,0.0,0.4634635000036659,4.960499988140466e-06,8.56640158893438e-06,2.0624680199361115e-05,3.1208143408071637e-06,3.041660777082588e-08,1.089533918317099e-08,4.690252653007734e-08,6.682870257507668e-13,4.689534424647678e-10,2.429583199852497e-15,3.785040065217706e-12,9.634152586288114e-11
1.4381892987425795e-09,0.1307934746170077,0.46346346346346345,0.0,0.0,0.0,0.07304747371569419,0.0,2.614510631382238e-05,3.5039260693293807e-09,1.816899975879499e-10,4.78150704676473e-07,6.2529631436859174e-09,1.2692817981112118e-05,1.022031108664173e-11,0.0,0.46346350371976835,5.274625546976715e-06,8.677496905782816e-06,2.128614434470342e-05,3.1243593952579926e-06,3.163221751783608e-08,1.1353402061057007e-08,4.973941367391349e-08,7.087102020887143e-13,5.100733624153576e-10,2.642620837605508e-15,3.9420969794023435e-12,1.0480369258458307e-10
1.4780916258119798e-09,0.13079371332597065,0.46346346346346345,0.0,0.0,0.0,0.073046760813424,0.0,2.7241623902395132e-05,3.7086926280436396e-09,1.8970116683864995e-10,4.953819189342873e-07,6.6698024403496885e-09,1.312809524453652e-05,1.06692767988297e-11,0.0,0.4634635072724649,5.565181120866261e-06,8.772906152456222e-06,2.1877986468969737e-05,3.127171585632424e-06,3.275880704290503e-08,1.1778375874784101e-08,5.2393255102580696e-08,7.465252310811799e-13,5.491787350551116e-10,2.8452213687993524e-15,4.084235245922268e-12,1.1285236117395709e-10
1.5179939528813801e-09,0.1307939536379085,0.46346346346346345,0.0,0.0,0.0,0.07304604769583803,0.0,2.8350213985180877e-05,3.9193137696746755e-09,1.978837107991868e-10,5.127040739468319e-07,7.100923247868578e-09,1.356382644161376e-05,1.1123841853246961e-11,0.0,0.4634635110280645,5.863114344676106e-06,8.86417457213799e-06,2.2466385898092765e-05,3.129676957327008e-06,3.391679291293942e-08,1.2215346862160218e-08,5.5145262587090155e-08,7.857391365980308e-13,5.903474057281483e-10,3.0585116473813314e-15,4.227123653679293e-12,1.2132675046008766e-10
1.5578962799507804e-09,0.13079419551883012,0.46346346346346345,0.0,0.0,0.0,0.07304533435754125,0.0,2.9470612542367514e-05,4.135774964114306e-09,2.062414642983003e-10,5.301179658184315e-07,7.54635940387646e-09,1.399997486270868e-05,1.1583870499080726e-11,0.0,0.463463514991985,6.168373351455182e-06,8.951481678804401e-06,2.3051208184816032e-05,3.1319185079141225e-06,3.510666530368214e-08,1.2664260441787648e-08,5.79981404877011e-08,8.263904590898778e-13,6.336550051199761e-10,3.2828835093097964e-15,4.370768731543726e-12,1.3024251210800736e-10
1.5977986070201807e-09,0.13079443893615483,0.46346346346346345,0.0,0.0,0.0,0.07304462079317806,0.0,3.060256723161307e-05,4.358060689002367e-09,2.1477828207212768e-10,5.47624615305736e-07,8.006144140773142e-09,1.4436509344122543e-05,1.2049232812661635e-11,0.0,0.46346351916960776,6.480904839470522e-06,9.034999203448472e-06,2.3632328330364717e-05,3.133933515068404e-06,3.632886156737393e-08,1.3125057099620501e-08,6.095457737937959e-08,8.68517514409833e-13,6.791792022333247e-10,3.5187393509554093e-15,4.515178867256332e-12,1.3961572180542805e-10
1.637700934089581e-09,0.13079468385884133,0.46346346346346345,0.0,0.0,0.0,0.07304390699743318,0.0,3.174583642673506e-05,4.586154502508802e-09,2.2349802947935039e-10,5.652252385562272e-07,8.48031024615013e-09,1.4873403524901783e-05,1.2519804352671513e-11,0.0,0.46346352356627507,6.800654166035607e-06,9.114891431823285e-06,2.420963032826023e-05,3.135754300748616e-06,3.7583769389178536e-08,1.3597672892590902e-08,6.401724497092267e-08,9.121583784111282e-13,7.269996906873536e-10,3.766492058118941e-15,4.660364066976947e-12,1.4946287672492834e-10
1.6776032611589813e-09,0.13079493025709002,0.46346346346346345,0.0,0.0,0.0,0.0730431929650326,0.0,3.290018836486758e-05,4.820039112087461e-09,2.3240457445449877e-10,5.82921221509644e-07,8.96889020086187e-09,1.5310635203200735e-05,1.2995465845193764e-11,0.0,0.4634635281872903,7.1275654389068084e-06,9.19131552734331e-06,2.4783006728777637e-05,3.1374088927175236e-06,3.887172975492075e-08,1.4082039879656953e-08,6.718879713436683e-08,9.57350873115593e-13,7.771981742267071e-10,4.026564930955151e-15,4.806335735481806e-12,1.5980089282215707e-10
1.7175055882283816e-09,0.1307951781023452,0.46346346346346345,0.0,0.0,0.0,0.07304247869074433,0.0,3.4065400387448693e-05,5.059696439487983e-09,2.415017805191372e-10,6.007140974575214e-07,9.471916297908347e-09,1.5748185778112057e-05,1.3476102894977884e-11,0.0,0.4634635330379162,7.46158160514159e-06,9.264421840089012e-06,2.5352358222723556e-05,3.1389215979402523e-06,4.019303974592258e-08,1.4578086493468781e-08,7.047186902983275e-08,1.0041325542441891e-12,8.298583515270737e-10,4.299391605252213e-15,4.953106504852731e-12,1.7064710198789568e-10
1.7574079152977819e-09,0.1307954273671539,0.46346346346346345,0.0,0.0,0.0,0.0730417641693792,0.0,3.524125826704446e-05,5.305107682105474e-09,2.5079350076581337e-10,6.186055274822646e-07,9.98942074388524e-09,1.6186039769089667e-05,1.3961605721043656e-11,0.0,0.46346353812337426,7.802644537239784e-06,9.334354202136672e-06,2.5917593244219895e-05,3.1403134959932505e-06,4.154795516689227e-08,1.5085737861279796e-08,7.386907631722579e-08,1.0525406999829948e-12,8.850659003414443e-10,4.585415970295011e-15,5.10069006682746e-12,1.8201924906298754e-10
1.7973102423671822e-09,0.13079567802510464,0.46346346346346345,0.0,0.0,0.0,0.0730410493957916,0.0,3.6427555606097705e-05,5.556253370927649e-09,2.60283572649576e-10,6.365972832955491e-07,1.0521435746011378e-08,1.662418439954848e-05,1.4451868913191969e-11,0.0,0.46346354344884366,8.15069511644978e-06,9.401250210069366e-06,2.6478627591295128e-05,3.14160286633161e-06,4.2936693021469606e-08,1.5604916088865988e-08,7.738301443959792e-08,1.1026123007690645e-12,9.429084610729072e-10,4.8850920837570695e-15,5.249101015861259e-12,1.9393548873376999e-10
1.8372125694365824e-09,0.13079593005074633,0.46346346346346345,0.0,0.0,0.0,0.07304033436488018,0.0,3.7624093297636514e-05,5.813113425262226e-09,2.699758134757354e-10,6.54691232131607e-07,1.1067993586887008e-08,1.7062609235019465e-05,1.494679120696827e-11,0.0,0.4634635490194605,8.505673313148211e-06,9.465241495262967e-06,2.703538406345068e-05,3.1428055593471274e-06,4.435943384591176e-08,1.6135540516036822e-08,8.10162579685637e-08,1.154384049963731e-12,1.0034756198335682e-09,5.1988840839306366e-15,5.398354743516045e-12,2.064143823202196e-10
1.8771148965059827e-09,0.13079618341952787,0.46346346346346345,0.0,0.0,0.0,0.07303961907158828,0.0,3.883067904008512e-05,6.075667204420888e-09,2.798740164918287e-10,6.728893234246392e-07,1.1629126688672165e-08,1.7501305868338294e-05,1.544627527510621e-11,0.0,0.46346355484031715,8.867518264265732e-06,9.526453982520491e-06,2.758779211539893e-05,3.143935318982082e-06,4.58163239103782e-08,1.6677527948639063e-08,8.477136000564965e-08,1.2078923353206868e-12,1.0668588910368293e-09,5.527266099538805e-15,5.548467328427266e-12,2.1947489446649697e-10
1.9170172235753832e-09,0.13079643810773747,0.46346346346346345,0.0,0.0,0.0,0.07303890351090475,0.0,4.004712690059286e-05,6.3438935564967125e-09,2.8998194752088694e-10,6.911935770779738e-07,1.2204867667880792e-08,1.7940267646542185e-05,1.5950227534036688e-11,0.0,0.4634635609164616,9.236168347754554e-06,9.585008137495949e-06,2.813578752635388e-05,3.1450040623963243e-06,4.730747729503208e-08,1.7230792869602008e-08,8.865085163599316e-08,1.2631732311977416e-12,1.1331516995575656e-09,5.870722157308504e-15,5.6994554171955915e-12,2.33136389740951e-10
1.9569195506447837e-09,0.13079669409245015,0.46346346346346345,0.0,0.0,0.0,0.07303818767786419,0.0,4.127325692148262e-05,6.6177708643770904e-09,3.0030334207358595e-10,7.096060731392537e-07,1.2795249381943466e-08,1.8379489434347466e-05,1.645855796408219e-11,0.0,0.46346356725289645,9.611561254108193e-06,9.641019203369356e-06,2.86793120842275e-05,3.1460221219800715e-06,4.8832977848248255e-08,1.7795247631862697e-08,9.265724143043538e-08,1.3202624914626191e-12,1.2024493624962894e-09,6.2297460874924595e-15,5.851336159488335e-12,2.4741862915296556e-10
1.9968218777141842e-09,0.1307969513514797,0.46346346346346345,0.0,0.0,0.0,0.07303747156754756,0.0,4.250889476454712e-05,6.897277089134607e-09,3.108419028791958e-10,7.281289427005993e-07,1.3400304968661787e-08,1.8818967409211145e-05,1.6971179941982392e-11,0.0,0.46346357385457904,9.99363405495083e-06,9.694597427240637e-06,2.9218313284076046e-05,3.1469984548692483e-06,5.039288103418447e-08,1.8370802636301598e-08,9.679301499173273e-08,1.37919554302534e-12,1.2748490705844533e-09,6.6048414275316384e-15,6.004127139853225e-12,2.623417665942422e-10
2.0367242047835847e-09,0.13079720986333543,0.46346346346346345,0.0,0.0,0.0,0.07303675517508262,0.0,4.375387138836253e-05,7.182389810937468e-09,3.216012977794968e-10,7.467643598581247e-07,1.4020067879579535e-08,1.925869888342113e-05,1.748801008449568e-11,0.0,0.4634635807264203,1.0382323268728567e-05,9.745848276710262e-06,2.9752744040140923e-05,3.14794082466402e-06,5.198721567676444e-08,1.895736649734316e-08,1.010606345410393e-07,1.440007479940596e-12,1.3504498692663781e-09,6.996521324041645e-15,6.157846280739567e-12,2.779263452117744e-10
2.0766265318529852e-09,0.1307974696071828,0.46346346346346345,0.0,0.0,0.0,0.0730360384956441,0.0,4.500802275465169e-05,7.47308626761031e-09,3.3258515793991566e-10,7.655145345950336e-07,1.465457190810673e-08,1.9698682149504435e-05,1.8008968102027235e-11,0.0,0.46346358787328484,1.0777564923550746e-05,9.794872647080798e-06,3.0282562410875997e-05,3.1488559591794702e-06,5.3615985606411573e-08,1.955484619789243e-08,1.0546253854181071e-07,1.502733058049269e-12,1.429352639488675e-09,7.405308433284537e-15,6.312511803441605e-12,2.9419329371881835e-10
2.1165288589223857e-09,0.13079773056280775,0.46346346346346345,0.0,0.0,0.0,0.07303532152445429,0.0,4.6271189560466483e-05,7.769343390966149e-09,3.437970763405125e-10,7.843817064782172e-07,1.5303851213071937e-08,2.013891634596093e-05,1.8533976661411127e-11,0.0,0.46346359529999015,1.1179294617241242e-05,9.841767059581864e-06,3.080773133639729e-05,3.1497496873152373e-06,5.5279171215223495e-08,2.0163147234615306e-08,1.1000114135897302e-07,1.5674066901209749e-12,1.511660078224427e-09,7.831734820266308e-15,6.46814219348652e-12,3.111639226494229e-10
2.1564311859917862e-09,0.13079799271058357,0.46346346346346345,0.0,0.0,0.0,0.07303460425678307,0.0,4.7543216993395036e-05,8.071137841023256e-09,3.5524060651471237e-10,8.033681390734227e-07,1.5967940338283004e-08,2.0579401340754833e-05,1.906296125707932e-11,0.0,0.46346360301130646,1.1587447574665868e-05,9.886623850999766e-06,3.132821838782121e-05,3.150627057692676e-06,5.6976730925845003e-08,2.0782173754407955e-08,1.1467883295139011e-07,1.6340624414649604e-12,1.5974766787577183e-09,8.276341856591734e-15,6.624756115226079e-12,3.288599205617335e-10
2.1963335130611867e-09,0.13079825603144132,0.46346346346346345,0.0,0.0,0.0,0.07303388668794827,0.0,4.88239545072386e-05,8.378446038216617e-09,3.6691926150637285e-10,8.224761149922116e-07,1.6646874228624175e-08,2.1020137630228214e-05,1.959585008990826e-11,0.0,0.4634636110119563,1.200195870240541e-05,9.929531355082251e-06,3.1843995527972355e-05,3.1514924414680474e-06,5.8708602579046776e-08,2.141182868294102e-08,1.194979785956437e-07,1.7027340259947066e-12,1.6869087107534995e-09,8.739680117208086e-15,6.7823723865179505e-12,3.473033501951655e-10
2.2362358401305872e-09,0.13079852050684182,0.46346346346346345,0.0,0.0,0.0,0.07303316881331592,0.0,5.011325561584523e-05,8.69124419370978e-09,3.78836513018451e-10,8.417079314925e-07,1.734068824316485e-08,2.1461126251336693e-05,2.013257395309186e-11,0.0,0.4634636193066145,1.2422762640847432e-05,9.97057407607733e-06,3.2355038882958584e-05,3.152349621486548e-06,6.047470474476672e-08,2.2052013846095267e-08,1.2446091863922568e-07,1.7734548027114363e-12,1.7800642001367762e-09,9.222309276161198e-15,6.94100997389938e-12,3.6651664458633074e-10
2.2761381671999877e-09,0.13079878611875023,0.46346346346346345,0.0,0.0,0.0,0.0730324506283003,0.0,5.1410977703086864e-05,9.009508337907465e-09,3.909957907298443e-10,8.610658965649382e-07,1.804941816568989e-08,2.1902368705398604e-05,2.067306612446291e-11,0.0,0.46346362789990747,1.2849793813773602e-05,1.0009832854749967e-05,3.286132852413165e-05,3.1532018696415915e-06,6.227493796106185e-08,2.2702630084907628e-08,1.2956996828146553e-07,1.8462577725735567e-12,1.877052908803577e-09,9.724798001478315e-15,7.1006879129264885e-12,3.865226031482925e-10
2.316040494269388e-09,0.13079905284961307,0.46346346346346345,0.0,0.0,0.0,0.07303173212836414,0.0,5.271698184726457e-05,9.333214347263928e-09,4.034004817603992e-10,8.805523254474722e-07,1.87731002129971e-08,2.234386689183632e-05,2.121726226475774e-11,0.0,0.4634636367964138,1.3282986475522385e-05,1.004738502720309e-05,3.336284825997685e-05,3.154052014006564e-06,6.410918590509145e-08,2.3363577364462843e-08,1.3482741738072863e-07,1.9211755757495504e-12,1.977986314184539e-09,1.0247723849288757e-14,7.261425285973865e-12,4.073443877173923e-10
2.3559428213387887e-09,0.13079932068233616,0.46346346346346345,0.0,0.0,0.0,0.07303101330901866,0.0,5.40311326584598e-05,9.662337969476593e-09,4.1605393026683777e-10,9.001695375186351e-07,1.9511771041256804e-08,2.2785623050612902e-05,2.1765100321376943e-11,0.0,0.46346364600066314,1.3722274755808096e-05,1.0083304576813668e-05,3.385958543749676e-05,3.154902497075034e-06,6.597731649996656e-08,2.4034754877082726e-08,1.402355302865416e-07,1.998240489228216e-12,2.082977588680746e-09,1.079167315728327e-14,7.423241245834964e-12,4.290055185716387e-10
2.395845148408189e-09,0.13079958960026458,0.46346346346346345,0.0,0.0,0.0,0.07303029416582377,0.0,5.535329812751807e-05,9.99685484715029e-09,4.289594371543375e-10,9.199198535260894e-07,2.0265467750692435e-08,2.3227639712227723e-05,2.2316520437237834e-11,0.0,0.46346365551713714,1.4167592702277603e-05,1.0117662279581499e-05,3.435153075267235e-05,3.1557554262792056e-06,6.787918296106656e-08,2.4716061140151118e-08,1.4579654569534447e-07,2.077484424752098e-12,2.1921415789905194e-09,1.1357240937606154e-14,7.586154939736907e-12,4.5152987042446807e-10
2.4357474754775897e-09,0.13079985958716384,0.46346346346346345,0.0,0.0,0.0,0.07302957469438794,0.0,5.668334948549119e-05,1.033674054001322e-08,4.421202598900965e-10,9.398055931114677e-07,2.1034227888810877e-08,2.366991965426763e-05,2.2871464864349682e-11,0.0,0.46346366535026856,1.4618874320885573e-05,1.0150525843176229e-05,3.4838678069602434e-05,3.156612617819344e-06,6.981462478521794e-08,2.5407394088899212e-08,1.5151267652861744e-07,2.1589389270801535e-12,2.3055947853450268e-09,1.1945030769276453e-14,7.75018548004092e-12,4.749416683975067e-10
2.5155521296163903e-09,0.13080040270494037,0.46346346346346345,0.0,0.0,0.0,0.07302813474947047,0.0,5.9366610236239524e-05,1.1032520316385966e-08,4.692206652744206e-10,9.79992603582792e-07,2.26170908856855e-08,2.45552815158987e-05,2.3991705727884137e-11,0.0,0.4634636859839912,1.5539064612445485e-05,1.0212026819811205e-05,3.579856899806086e-05,3.158345807391957e-06,7.37855293505702e-08,2.6819729385975253e-08,1.6341900674582073e-07,2.3286039686713505e-12,2.5458429895474105e-09,1.3189733088307304e-14,8.081673562380625e-12,5.245262309140566e-10
2.587376318341311e-09,0.13080089501197195,0.46346346346346345,0.0,0.0,0.0,0.07302683763340054,0.0,6.180728472820354e-05,1.1676837290132025e-08,4.945159981055589e-10,1.0166472363139102e-06,2.409357039098626e-08,2.5353039301699864e-05,2.5011436692138406e-11,0.0,0.4634637056807834,1.638697003644085e-05,1.0262888740522203e-05,3.664605906222657e-05,3.159933752849736e-06,7.747231210972837e-08,2.812408959886719e-08,1.7468686787443285e-07,2.489171543336832e-12,2.777937339641987e-09,1.4392191274007338e-14,8.384023696902238e-12,5.724374604210346e-10
