Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185),C6H10(188),C3H5(39),[CH2]C[CH]C(26)
7.734579003316268e-15,0.130786644577974,0.46346346346346345,0.0,0.0,0.0,0.07307307293564501,1.596737109179542e-33,2.0368989889024135e-15,1.0122086279885528e-19,1.6717560756958467e-20,5.098688224521577e-17,4.172859845706258e-24,1.4165364650198992e-15,6.819118258434779e-22,0.0,0.46346346346346345,4.4354471333910823e-13,9.348710478446601e-11,9.348797145228058e-11,8.699265190527552e-11,2.50221197453833e-13,1.930870247358002e-13,5.2812473561881155e-18,2.0477042857367071e-23,9.084091764600374e-26,1.3136493992273018e-31,2.2102074106083556e-24,1.7908309165666845e-25,4.765974784242093e-32,1.158648412528958e-16,3.6720460595616403e-17,1.4221530946561345e-22,3.184761803009134e-24,5.7293767228625495e-21,6.151402480545908e-28,8.21253832087409e-57,4.387436142936884e-62,5.460249089613088e-41,3.1156104009728557e-62,8.823784711564068e-68,4.079013122988144e-68,1.0344811636886481e-68,3.6768360359200805e-70,3.2572382377090596e-76,5.541531099080514e-31,2.856716539723413e-22
1.160187506166938e-14,0.13078664458696124,0.46346346346346345,0.0,0.0,0.0,0.07307307286693086,5.5838746670492375e-33,4.217129464980525e-15,2.0956529763629307e-19,3.461147414634512e-20,1.0556221858633466e-16,1.1397344674163453e-23,2.9327477189956627e-15,1.4118452327979375e-21,0.0,0.46346346346346345,6.654461241377946e-13,1.402304389874385e-10,1.4023223331124985e-10,1.3048815373191168e-10,3.7533088038026793e-13,2.8962737433059914e-13,1.093406734944702e-17,5.2191017579766436e-23,3.000769230602921e-25,5.141966788183176e-31,6.029056230254585e-24,4.8839532827734945e-25,1.6640518872895055e-31,2.3988179640415046e-16,7.602492544902675e-17,3.624741651718156e-22,9.043140522839706e-24,1.1795298526442536e-20,1.6801399041939986e-27,1.135972076652325e-55,6.762431173954632e-61,2.3874792031647415e-40,4.3144883153320014e-61,1.3691473655297418e-66,6.326459365223686e-67,1.4639444032083384e-67,6.339317964665423e-69,5.223897881832176e-75,1.5136821668025354e-30,5.89632206876312e-22
1.5469171120022492e-14,0.13078664459594852,0.46346346346346345,0.0,0.0,0.0,0.07307307279821672,1.3952595285846335e-32,7.172212482964688e-15,3.5641615659963563e-19,5.886485367807612e-20,1.7953420605850292e-16,2.384699603003188e-23,4.987816282881216e-15,2.4012319260419402e-21,0.0,0.46346346346346345,8.874333585290924e-13,1.8697357481079505e-10,1.8697662648179092e-10,1.739830567231248e-10,5.004398110386832e-13,3.8616550537229775e-13,1.859584424567006e-17,1.0285559804313677e-22,7.160654675869681e-25,1.375188061181557e-30,1.2600520211085904e-23,1.0205271624797648e-24,4.152601915396409e-31,4.0797333094446583e-16,1.2929825895386295e-16,7.143503171281316e-22,1.9503670801379982e-23,1.9953597615009076e-20,3.515415859657916e-27,5.213260966800636e-55,3.4217506198624793e-60,6.950164919794644e-40,1.9832023346343265e-60,6.902387854848646e-66,3.22507718459268e-66,6.871702709694842e-67,3.597568801859305e-68,2.755709743613669e-74,3.1673478084535684e-30,9.998841055741074e-22
1.9336467178375604e-14,0.13078664460493591,0.46346346346346345,0.0,0.0,0.0,0.07307307272950257,2.9601975360315913e-32,1.0957486720266289e-14,5.445240067373989e-19,8.993187066765331e-20,2.7428846911023954e-16,4.3412424292360647e-23,7.620224610727401e-15,3.6686214022746345e-21,0.0,0.46346346346346345,1.1095125469750575e-12,2.3371649808539526e-10,2.3372116034237387e-10,2.174773181131431e-10,6.25547935702757e-13,4.827012594470218e-13,2.841002645718646e-17,1.7656798001209352e-22,1.4519772811613301e-24,3.0679645834698747e-30,2.2912362379742188e-23,1.85532823069344e-24,8.79860193402984e-31,6.232866248541509e-16,1.975381550754499e-16,1.226301763677368e-21,3.648066983998289e-23,3.0318334367348056e-20,6.399681453172527e-27,1.9206242793939365e-54,1.3428134877253204e-59,1.6860342696091714e-39,7.319261998361971e-60,2.715697753264107e-65,1.2742223122014799e-65,2.583561172503844e-66,1.552296460401184e-67,1.1247004381664972e-73,5.766438789475553e-30,1.5230399981226654e-21
2.7071059295081828e-14,0.1307866446229111,0.46346346346346345,0.0,0.0,0.0,0.07307307259207428,1.0845266246983406e-31,2.1070702881455204e-14,1.0471029379053295e-18,1.7293429314148188e-19,5.274502488600912e-16,1.1462067946132087e-22,1.4653275851359934e-14,7.054983526540915e-21,0.0,0.46346346346346345,1.5539525634425038e-12,3.2720169364288853e-10,3.2721065896470803e-10,3.044638758434198e-10,8.757617164681743e-13,6.757654877556255e-13,5.463048710433467e-17,4.0565216468952307e-22,4.6751176841176426e-24,1.2005460192149593e-29,6.03059388813843e-23,4.880864713202403e-24,3.209842765966454e-30,1.198537881577277e-15,3.7985724097820954e-16,2.8173752032735e-21,1.0176575781506483e-22,5.757297221804622e-20,1.689704794304963e-26,2.334509049443437e-53,2.346666365468535e-58,8.693517433096274e-39,9.040551381024556e-59,4.77231974339992e-64,2.3456277494685055e-64,3.752977400444094e-65,4.861307545767932e-66,2.7363544045377256e-72,1.5227982690793555e-29,2.9086253147768268e-21
3.4805651411788055e-14,0.13078664464088674,0.46346346346346345,0.0,0.0,0.0,0.07307307245464599,2.8161518089428607e-31,3.4555645860738694e-14,1.7172500102903893e-18,2.83609357154589e-19,8.650220963120026e-16,2.3763559687954623e-22,2.4031098870751812e-14,1.1570708499967963e-20,0.0,0.46346346346346345,1.9987660571653665e-12,4.206860259397872e-10,4.207007289898651e-10,3.9144782781476597e-10,1.1259722237706805e-12,8.688200627597103e-13,8.959229574239758e-17,7.480372008937236e-22,1.0985034258586506e-23,3.168428825969224e-29,1.2467581037298508e-22,1.0086467675302919e-23,8.305946570865916e-30,1.9655665722845506e-15,6.229623757286794e-16,5.195404152077223e-21,2.1922142196529183e-22,9.327828009766306e-20,3.503180909334642e-26,1.1585167624165275e-52,1.3113326540323012e-57,2.7924699702767846e-38,4.5257807264425254e-58,2.678991782553124e-63,1.3404427982444133e-63,2.0400111653174173e-64,3.303994112884783e-65,1.7678800950890174e-71,3.157679805686041e-29,4.738343894291601e-21
5.02748356452005e-14,0.13078664467683937,0.46346346346346345,0.0,0.0,0.0,0.07307307217978941,1.2482804489501405e-30,7.163889902797922e-14,3.5601832795610554e-18,5.879619756562184e-19,1.7933676033840187e-15,7.140134748986714e-22,4.981970852979255e-14,2.399052024503119e-20,0.0,0.46346346346346345,2.8895133290775983e-12,6.076521011568286e-10,6.076825829619281e-10,5.654079159835673e-10,1.626383419718089e-12,1.2549002596010706e-12,1.8573398731860847e-16,1.795292545861343e-21,3.929332630920167e-23,1.3371309332488153e-28,3.7213495570128076e-22,3.008204475895328e-23,3.6488855300793217e-29,4.074825804920229e-15,1.2915018705220637e-15,1.2469336156319899e-20,6.972096883657671e-22,1.8847359815276775e-19,1.0526041428518662e-25,1.7357104428656373e-51,2.5700325161450645e-56,1.8534561212503115e-37,7.04407151855944e-57,5.417012585032937e-62,2.852793857821139e-62,4.3379940985253157e-63,1.1766520613537003e-63,6.217303883899481e-70,9.491681543307367e-29,9.684468036885608e-21
8.12132041120254e-14,0.13078664474875018,0.46346346346346345,0.0,0.0,0.0,0.07307307163007627,9.20676194964849e-30,1.8625604110074373e-13,9.256624939421218e-18,1.5286503741284437e-18,4.662903116125962e-15,3.0696505097614756e-21,1.295262291732966e-13,6.238774578689546e-20,0.0,0.46346346346346345,4.675489040955776e-12,9.815738944288438e-10,9.816531462450558e-10,9.132968320676352e-10,2.627166539545114e-12,2.0269448587188187e-12,4.828742858306605e-16,5.370792603727487e-21,2.015540859036004e-22,8.056370228415708e-28,1.5767380004295665e-21,1.2732582976038621e-22,2.6383392197911263e-28,1.0593815054088387e-14,3.3578716744417164e-15,3.730546607281091e-20,3.1767638769121716e-21,4.6501431281901265e-19,4.5254783430052345e-25,5.885665375894188e-50,1.1320409314559761e-54,2.393681320544244e-36,2.6235231602469367e-55,2.590438415633677e-60,1.4641429872732904e-60,2.8205976765724578e-61,1.1771813164971432e-61,7.852990247557012e-68,4.084295051496438e-28,2.4448377206822955e-20
1.4308994104567518e-13,0.13078664489259392,0.46346346346346345,0.0,0.0,0.0,0.07307307053064999,9.7313337008735e-29,5.772711888525214e-13,2.8692019888969625e-17,4.737753209705248e-18,1.445367150189419e-14,1.7284103806395414e-20,4.0143668786432046e-13,1.9344015635130354e-19,0.0,0.46346346346346345,8.265365515881908e-12,1.7293760548007555e-09,1.7296216915610341e-09,1.6089496452499772e-09,4.628575710458756e-12,3.5705710214994714e-12,1.4964615995227113e-15,1.8491153971970817e-20,1.2981343412867568e-21,5.823336742277441e-27,8.61580734215595e-21,6.962152226493421e-22,2.6833835846012474e-27,3.283102541614722e-14,1.040758705088194e-14,1.2845540187814092e-19,1.850340617290879e-20,1.3022960371887764e-18,2.5483421376649612e-24,3.462228604318855e-48,7.936505817190567e-53,4.7045348077895845e-35,1.8471111505456832e-53,2.1454432634685317e-58,1.293243897891652e-58,3.8935401935619734e-59,2.068298350235881e-59,2.1547776099969942e-65,2.303900830122348e-27,7.145964558129898e-20
2.6684341491297476e-13,0.1307866451803699,0.46346346346346345,0.0,0.0,0.0,0.07307306833179744,1.2592152890755228e-27,2.0062621479478445e-12,9.973503982717831e-17,1.6465298338151173e-17,5.024465494942533e-14,1.1475300052027499e-19,1.3950965046662104e-12,6.727251883683042e-19,0.0,0.4634634634634634,1.551682280399555e-11,3.2248146880270524e-09,3.2256684381128087e-09,2.9997553635258747e-09,8.630765923310167e-12,6.655972314748118e-12,5.199925494249587e-15,6.861788404882611e-20,9.37016841818916e-21,4.5008126966331856e-26,5.3956216978827904e-20,4.404677674347606e-21,3.247656716458878e-26,1.1408180949291892e-13,3.617360932101245e-14,4.767995563230869e-19,1.2205524587276833e-19,3.772873760473503e-18,1.6921763521657587e-23,2.7558268156399988e-46,7.00103351843778e-51,1.1241624189617643e-33,1.9635526357340646e-51,2.486817198901015e-56,1.5792492436530945e-56,8.347319314655264e-57,5.0414459982056197e-57,9.209957708261363e-63,1.5348752687755495e-26,2.2235715417802158e-19
3.9059688878027434e-13,0.13078664546826382,0.46346346346346345,0.0,0.0,0.0,0.07307306613294494,5.05780492192998e-27,4.297655298314108e-12,2.13677239679013e-16,3.5269924213261376e-17,1.0765158214752122e-13,3.4477301574985967e-19,2.9883450488586703e-12,1.4417072674470338e-18,0.0,0.46346346346346334,2.286389132030133e-11,4.720032426863465e-09,4.721861367727189e-09,4.3898947564187945e-09,1.2632118821008164e-11,9.738907011440179e-12,1.113721949313242e-14,1.505739593985458e-19,2.892273716582048e-20,1.4192896998553488e-25,1.558062203702388e-19,1.2860984587756614e-20,1.2602076586906244e-25,2.4434093217037195e-13,7.74933829376378e-14,1.046503168869803e-18,3.6094928717322933e-19,6.991303441842025e-18,5.084677241526362e-23,2.3518631868441972e-45,6.06836854996065e-50,5.605319985118694e-33,1.801506802837679e-50,2.3068905263468836e-55,1.4784882802613077e-55,8.742037448723548e-56,5.367549193834745e-56,1.0841378342059546e-61,4.621983689772888e-26,4.35178111595476e-19
5.143503626475739e-13,0.13078664575627566,0.46346346346346345,0.0,0.0,0.0,0.07307306393409248,1.3883269224985654e-26,7.451154756555497e-12,3.7052264542754345e-16,6.114878577053762e-17,1.8667901291935965e-13,7.639057645711178e-19,5.180908091496479e-12,2.500492639264782e-18,0.0,0.4634634634634632,3.030657869312575e-11,6.215029302398093e-09,6.218200445760009e-09,5.779368129232995e-09,1.6632634668941156e-11,1.281937713072989e-11,1.930663759515027e-14,2.6433400170512985e-19,6.504144977107181e-20,3.2293561029004146e-25,3.3275503000679467e-19,2.783436475059926e-20,3.357025307133992e-25,4.235709629120273e-13,1.3436453181539755e-13,1.83752499990494e-18,7.853650637503916e-19,1.0641809115856193e-17,1.126719039668741e-22,1.270965354171809e-44,3.310619558001654e-49,1.803372195449793e-32,1.0350815289597113e-49,1.3365177471485518e-54,8.602427168405121e-55,5.539079832594873e-55,3.4312120854673964e-55,7.504468980371083e-61,1.0262114418767886e-25,6.93865151487349e-19
6.381038365148735e-13,0.13078664604440532,0.46346346346346345,0.0,0.0,0.0,0.07307306173524006,3.098343312788635e-26,1.14664548672556e-11,5.702754240477396e-16,9.409894390152238e-17,2.8733153346398443e-13,1.4306012807953892e-18,7.972502328204747e-12,3.8491211378238836e-18,0.0,0.46346346346346307,3.784489281432177e-11,7.709805346737308e-09,7.714685636419782e-09,7.168175797377035e-09,2.0632313741334043e-11,1.5897384758240337e-11,2.9706417734906286e-14,4.09872524734102e-19,1.2298017517652831e-19,6.152494887832365e-25,6.012826747779652e-19,5.107506381501999e-20,7.287350298328191e-25,6.517332324930975e-13,2.067846016720066e-13,2.849827494029204e-18,1.443476521504406e-18,1.4525502012131985e-17,2.110277903219316e-22,5.034833044515242e-44,1.3236143735084752e-48,4.5784253761897536e-32,4.3658941836177856e-49,5.681075892789653e-54,3.6720516341549103e-54,2.5720958617703222e-54,1.605937209132692e-54,3.791258408231187e-60,1.9256868691810372e-25,9.858348588944011e-19
8.856107842494727e-13,0.13078664662101802,0.46346346346346345,0.0,0.0,0.0,0.07307305733753534,1.0654378089062015e-25,2.208132456819562e-11,1.0985185543225468e-15,1.8120226049299414e-16,5.535284209809074e-13,3.723266992706428e-18,1.535173472406239e-11,7.41582314657592e-18,0.0,0.4634634634634627,5.320843054215687e-11,1.069869506081116e-08,1.0708094222965963e-08,9.943795188264245e-09,2.8629162575974998e-11,2.2046020262134374e-11,5.719053870051055e-14,7.961919690797647e-19,3.237770378172461e-19,1.6346219275060676e-24,1.4610766373285893e-18,1.285919449392794e-19,2.3815541359850394e-24,1.2547112352802591e-12,3.982624082493406e-13,5.538144583510424e-18,3.624093911419124e-18,2.2666243965151186e-17,5.493319387032254e-22,4.478390312622659e-43,1.200363923532301e-47,1.9313630845793225e-31,4.4902850648521086e-48,5.91714097151803e-53,3.8705735061642036e-53,3.274915920854062e-53,2.0799446976069662e-53,5.799154142230209e-59,5.031103722954e-25,1.6395732959301565e-18
1e-12,0.13078664719810176,0.46346346346346345,0.0,0.0,0.0,0.07307305530506723,1.6933962617016486e-25,2.8150839103539132e-11,1.4006592692939676e-15,2.3100527414143356e-16,7.057978093811468e-13,5.320075639192442e-18,1.9570786609263048e-11,9.455855783284948e-18,0.0,0.4634634634634624,6.043819968414507e-11,1.2079758947555056e-08,1.2091742275968235e-08,1.1225692576074043e-08,3.23239016490102e-11,2.4884387649573146e-11,7.290104337033582e-14,1.0175980361416353e-18,4.642718158389324e-19,2.350489163056442e-24,2.0244070691877158e-18,1.8139638577453035e-19,3.705637517492512e-24,1.599386128763408e-12,5.077631313628827e-13,7.07953800120775e-18,5.098016056291806e-18,2.6481608307274165e-17,7.850000260105186e-22,9.912577531420357e-43,2.6666091473662403e-47,3.3079501931067196e-31,1.044988324171984e-47,1.3812331008031011e-52,9.061764676475142e-53,8.208678338462154e-53,5.244506665369926e-53,1.5583973536028156e-58,7.201245996770689e-25,1.9613274003971658e-18
1.133117731984072e-12,0.13078664719810176,0.46346346346346345,0.0,0.0,0.0,0.07307305293983078,2.7209883634300463e-25,3.6139815484558765e-11,1.79844005422452e-15,2.96556326793729e-16,9.062779145515996e-13,7.69111610783448e-18,2.5123772456072008e-11,1.2141532534213847e-17,0.0,0.4634634634634622,6.89545677104374e-11,1.3686701826428364e-08,1.3702086840454635e-08,1.27167554560792e-08,3.6622667523472514e-11,2.818483022231125e-11,9.357547533718618e-14,1.309331467217052e-18,6.733832533020083e-19,3.418019050250608e-24,2.828742727907002e-18,2.587909146915116e-19,5.830061652426879e-24,2.0529651971252153e-12,6.519071288599648e-13,9.111175740446893e-18,7.246456548579572e-18,3.08703638963996e-17,1.1349758272687064e-21,2.083993573885852e-42,5.618321565723326e-47,5.692115372762625e-31,2.271411036645244e-47,3.0078372162799145e-52,1.97687993752452e-52,1.868263133273922e-52,1.1978276095085841e-52,3.691193256795763e-58,1.0430344398304948e-24,2.341781370729186e-18
1.380624679718671e-12,0.13078664777565607,0.46346346346346345,0.0,0.0,0.0,0.07307304854212639,5.833287384788287e-25,5.363935151681568e-11,2.670075099774367e-15,4.401363739054898e-16,1.34561705805327e-12,1.3826802245343823e-17,3.728622798578291e-11,1.8025690907358876e-17,0.0,0.4634634634634616,8.508337074787866e-11,1.6673825914439238e-08,1.6696663186921572e-08,1.548705925892847e-08,4.461283089790254e-11,3.431383219407595e-11,1.3884639867645294e-13,1.949079428493969e-18,1.2160264518274075e-18,6.19459321769502e-24,4.775075230333885e-18,4.5547650427377675e-19,1.2028593363242019e-23,3.0461693776586306e-12,9.676980569972493e-13,1.3568624236414906e-17,1.2647213910564544e-17,3.900252539067674e-17,2.040824810176431e-21,7.344918857249719e-42,1.9939218150721504e-46,1.3678191194083217e-30,8.637170158974098e-47,1.1478926922562105e-51,7.583965489559803e-52,7.898028931846183e-52,5.1027563444661944e-52,1.7224749891192006e-57,1.8817743694750633e-24,3.062190717639988e-18
1.6281316274532703e-12,0.13078664835368067,0.46346346346346345,0.0,0.0,0.0,0.07307304414442214,1.1126257860739393e-24,7.457738103039055e-11,3.713458553360112e-15,6.119178697274929e-16,1.8715822585764437e-12,2.2618277044456376e-17,5.1836736610746836e-11,2.5067597934193108e-17,0.0,0.46346346346346096,1.0159490537158531e-10,1.9660067593309254e-08,1.9691822963070692e-08,1.825470922950119e-08,5.2599654993129644e-11,4.043304355144604e-11,1.9298863458530134e-13,2.715227303843068e-18,1.99547859339821e-18,1.0191135674412997e-23,7.342429750176758e-18,7.321832818087538e-19,2.2122303468385687e-23,4.234001247492809e-12,1.3456146694232085e-12,1.891020174508559e-17,2.0139922302607663e-17,4.714922980902252e-17,3.339122016041075e-21,2.1693028581884577e-41,5.925208446702992e-46,2.875225324328069e-30,2.7654570353006243e-46,3.685013550163837e-51,2.4484013421875494e-51,2.8139471465041576e-51,1.831762434619916e-51,6.75865834721539e-57,3.0892061620931272e-24,3.792667334965634e-18
2.1231455229224686e-12,0.13078664951113952,0.46346346346346345,0.0,0.0,0.0,0.07307303534901412,3.2236882851466966e-24,1.267591492049819e-10,6.315604314054662e-15,1.0399912753248002e-15,3.1835299623363433e-12,5.0036954224049335e-17,8.809285888572951e-11,4.2622059582201166e-17,0.0,0.4634634634634594,1.357664204366462e-10,2.5629904753047383e-08,2.5683891656871793e-08,2.3782057754222544e-08,6.856329414253114e-11,5.264216085272843e-11,3.2783094930347315e-13,4.625922085478073e-18,4.432177945861108e-18,2.2711294453638492e-23,1.440978614272371e-17,1.577630772226782e-18,5.946929729665899e-23,7.1923137928459785e-12,2.287746268142953e-12,3.2244614164792175e-17,4.257521322560816e-17,6.353938025679523e-17,7.390191560993791e-21,1.4715071566553702e-40,4.0757428986107577e-45,9.869706840696783e-30,2.5270407655104994e-45,3.375424190263868e-50,2.2868956485783177e-50,3.9685138853765946e-50,2.65940619284098e-50,1.5220464668801516e-55,6.885336656747543e-24,5.28329463584134e-18
2.568658028844747e-12,0.13078665055445762,0.46346346346346345,0.0,0.0,0.0,0.07307302743314743,6.903448172990288e-24,1.8545767565711973e-10,9.245253038814285e-15,1.5214687336316887e-15,4.6608958427537186e-12,8.852177551432677e-17,1.2886761164673004e-10,6.237410314227824e-17,0.0,0.46346346346345757,1.678303608305486e-10,3.099974296137006e-08,3.10787459082363e-08,2.874762081416142e-08,8.291917129222125e-11,6.359705050754288e-11,4.793870737663199e-13,6.775813073163935e-18,7.858328854466574e-18,4.034459465799951e-23,2.3091060442933423e-17,2.743712249315553e-18,1.2031345346033098e-22,1.0517300395301975e-11,3.347935542326273e-12,4.726646844916577e-17,7.291159184136557e-17,7.835273813769262e-17,1.307932167520767e-20,5.2922325232353636e-40,1.472596280919791e-44,2.3477030352528252e-29,1.0391847692613238e-44,1.3897396213799093e-49,9.469625072692004e-50,1.921198709564408e-49,1.2974265295063279e-49,8.537939175642813e-55,1.226041042137199e-23,6.635559813338859e-18
3.0141705347670253e-12,0.13078665159929448,0.46346346346346345,0.0,0.0,0.0,0.0730730195172812,1.3071536004193211e-23,2.552585948935347e-10,1.2731890956001886e-14,2.0939504760234326e-15,6.419474963698418e-12,1.4293922408731439e-16,1.7734414498949288e-10,8.586724741656476e-17,0.0,0.4634634634634556,2.011353351809727e-10,3.636672620426512e-08,3.64754859681826e-08,3.370462499366329e-08,9.726426370248433e-11,7.452047894411573e-11,6.594664078578972e-13,9.33210652997579e-18,1.2707752178444507e-17,6.532952008054246e-23,3.4037010817688474e-17,4.373020027143149e-18,2.165224315645633e-22,1.4468041079669409e-11,4.609103277293411e-12,6.51485014522154e-17,1.1466132373601602e-16,9.314917324601328e-17,2.1127840240014354e-20,1.5485114811507116e-39,4.3229249532384633e-44,4.8139683883089766e-29,3.4065372590907556e-44,4.557596159304173e-49,3.1195077670551292e-49,7.239900112406454e-49,4.9181164336669116e-49,3.6810848103052786e-54,1.9923093563684208e-23,7.988028243399477e-18
3.4596830406893037e-12,0.13078665264564818,0.46346346346346345,0.0,0.0,0.0,0.07307301160141548,2.265046772221493e-23,3.36147547533862e-10,1.6775714779942313e-14,2.7572984977522248e-15,8.459470120777973e-12,2.1603432076972826e-16,2.335091566004787e-10,1.130977166826871e-16,0.0,0.46346346346345335,2.3568171074396684e-10,4.1730855998290686e-08,4.187411014641825e-08,3.8653085102753295e-08,1.1159858433454502e-10,8.541254349946629e-11,8.679867908514796e-13,1.2293631700525168e-17,1.9225701434808044e-17,9.893677872678774e-23,4.7276738884519566e-17,6.541901015734883e-18,3.581625508879467e-22,1.904272438002255e-11,6.071133614573048e-12,8.588906389342158e-17,1.6955380239063109e-16,1.0791773752411856e-16,3.194433398674011e-20,3.907184506889041e-39,1.0933333694755851e-43,8.882867214337479e-29,9.447827103251786e-44,1.2645696186516133e-48,8.682334862842831e-49,2.2478173467022805e-48,1.533276586545105e-48,1.2734142188872613e-53,3.0298780048276096e-23,9.339849190115217e-18
4.350708052533861e-12,0.13078665474289863,0.46346346346346345,0.0,0.0,0.0,0.07307299576968534,5.673520713924031e-23,5.311322509978399e-10,2.65357061831647e-14,4.3560427607500955e-15,1.3384512338848323e-11,4.2920983120529807e-16,3.688515408347579e-10,1.787554901112862e-16,0.0,0.46346346346344797,3.085001260679081e-10,5.245056130290116e-08,5.267700410082359e-08,4.852443219934823e-08,1.402349620889712e-10,1.0710296854976622e-10,1.3700236489433902e-12,1.9427717690117783e-17,3.824379408713592e-17,1.9707834190956224e-22,8.0672274518706e-17,1.280274800141366e-17,8.220425345034992e-22,3.0056697029268226e-11,9.597319051833462e-12,1.359391917531555e-16,3.2567283757919415e-16,1.3743731961612873e-16,6.351572653564592e-20,1.9408543393565148e-38,5.4541006025856126e-43,2.4494401654116814e-28,5.826899066667166e-43,7.801798893680259e-48,5.390062308209115e-48,1.809254887599595e-47,1.244474008954556e-47,1.3482928519845166e-52,6.094911049857633e-23,1.2046357945765389e-17
5.2417330643784176e-12,0.13078665684619406,0.46346346346346345,0.0,0.0,0.0,0.07307297993795699,1.194875995660303e-22,7.702973167062927e-10,3.8526798436290325e-14,6.31660167217295e-15,1.9437623210404424e-11,7.499256100936495e-16,5.347887508402343e-10,2.5931723827656744e-16,0.0,0.4634634634634416,3.862885198165821e-10,6.315887099780322e-08,6.348741426251425e-08,5.836178013431359e-08,1.6882840817902886e-10,1.2866909912580384e-10,1.9848450649851845e-12,2.816877322980681e-17,6.686160552858611e-17,3.448674396520784e-22,1.2334771886256235e-16,2.213411352500168e-17,1.6028090653000325e-21,4.354479823716991e-11,1.3925566196895913e-11,1.97403683528648e-16,5.550828914684943e-16,1.669436682168743e-16,1.1106234988322684e-19,6.901807626016427e-38,1.944010185718547e-42,5.515307772781675e-28,2.401019920954989e-42,3.2154573479980655e-47,2.2288403749680797e-47,8.807865201701539e-47,6.083625414636615e-47,7.688713563734529e-52,1.0778512840449608e-22,1.4756648215701262e-17
6.132758076222974e-12,0.1307866589555195,0.46346346346346345,0.0,0.0,0.0,0.07307296410623025,2.2357317491447874e-22,1.0535286233487539e-09,5.2750560348110095e-14,8.637878954236508e-15,2.6620386019518907e-11,1.1999882387347929e-15,7.31215118532814e-10,3.547528735624324e-16,0.0,0.46346346346343414,4.690497845438266e-10,7.385579719487008e-08,7.430532713641547e-08,6.816524655427747e-08,1.9737902615043364e-10,1.5011170438751968e-10,2.711802319651356e-12,3.850755551542258e-17,1.0701739936552206e-16,5.523466064253848e-22,1.7532929925083934e-16,3.514149026157048e-17,2.796878970821232e-21,5.949266791933355e-11,1.9054950572730185e-11,2.7026938722410814e-16,8.715858089189055e-16,1.9644291594189468e-16,1.7785239019280665e-19,1.995055395181893e-37,5.628195662361331e-42,1.0841251565685437e-27,7.800130808016418e-42,1.0447691176675063e-46,7.25785525115225e-47,3.2551143530412798e-46,2.25445715109776e-46,3.2074929694476037e-51,1.7451352705587396e-22,1.747068685205277e-17
7.023783088067531e-12,0.1307866610708601,0.46346346346346345,0.0,0.0,0.0,0.07307294827450507,3.840852531703162e-22,1.380712424188891e-09,6.920855806704439e-14,1.131878216532617e-14,3.493436576766116e-11,1.8011283537517732e-15,9.58025346655426e-10,4.650324024373585e-16,0.0,0.4634634634634259,5.567867912634349e-10,8.454135199336581e-08,8.513072924348398e-08,7.793494869387113e-08,2.258869194551551e-10,1.7143154894651551e-10,3.5502507684618156e-12,5.043487980308e-17,1.6063810491835083e-16,8.294996512598785e-22,2.366300290032596e-16,5.2427840068580414e-17,4.504460399550864e-21,7.788600991753802e-11,2.4984549038070942e-11,3.545231698691937e-16,1.288967817009067e-15,2.2593146902187143e-16,2.6715294619640172e-19,4.9996303986285774e-37,1.4121139561218477e-41,1.9347281880486066e-27,2.1620292137387746e-41,2.896333026265583e-46,2.0153044513650293e-46,1.0064708001394261e-45,6.984730599066854e-46,1.0985666760159406e-50,2.6497740585842637e-22,2.018800530217815e-17
7.914808099912088e-12,0.13078666319220106,0.46346346346346345,0.0,0.0,0.0,0.07307293244278139,6.185328258572597e-22,1.7517353491019854e-09,8.790235502707063e-14,1.4358222717728184e-14,4.4381109261640756e-11,2.575000299760257e-15,1.215114510433653e-09,5.901259189872869e-16,0.0,0.4634634634634169,6.495023895223885e-10,9.521554747947078e-08,9.596360712122249e-08,8.767100337387034e-08,2.543521914468378e-10,1.9262939288052432e-10,4.499549826951198e-12,6.394161919693569e-17,2.296393566067051e-16,1.1862518618093752e-21,3.0726255788839894e-16,7.459358813533557e-17,6.827951272708629e-21,9.871059207978648e-11,3.17134398191773e-11,4.5015191796404e-16,1.8209983487281978e-15,2.5540787449371043e-16,3.8222988425355574e-19,1.1258140026109831e-36,3.1828360478404285e-41,3.211727079597993e-27,5.330855952883377e-41,7.142413955957517e-46,4.9761734473502464e-46,2.7344026669785592e-45,1.900627788126967e-45,3.2669182148956687e-50,3.8315384351172457e-22,2.2908407152743065e-17
