Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175)
2.8638735266139334e-09,0.1308028639211905,0.46346346346346345,0.0,0.0,0.0,0.07302176685458214,1.0746731700866105e-11,6.833297303093323e-05,1.4199847302057548e-08,6.229951506095659e-10,2.8328447432897628e-06,2.8626495363543153e-08,2.6703149828953672e-05,2.8134755353911366e-11,0.0,0.46346386040472104,2.2859590690662435e-05,9.790597379407429e-06,3.89640590676055e-05,2.955357768659224e-06,1.0461727910669074e-07,3.4503713811087516e-08,2.3023762866263398e-07,3.280769009276035e-12,3.896842576395552e-09,2.0189129190431527e-14,2.3362431179289215e-11,1.3927133802781831e-09,2.449362424493143e-13,3.212142913461826e-07,1.7077846639322425e-06,2.4315788293212002e-11,3.739317447405203e-08,7.943588756929862e-14,1.977615057176544e-11,1.369960046549281e-19,3.906557753545467e-24,7.283930788693179e-17,1.9845010560199927e-21,2.7767786192623815e-26,1.9901218607452045e-26
2.934422978083531e-09,0.13080336126405592,0.46346346346346345,0.0,0.0,0.0,0.07302048321353578,1.1915940620030161e-11,7.071708271756204e-05,1.490416326608352e-08,6.525849516106477e-10,2.9254928309467463e-06,3.021947053159352e-08,2.7440159477154557e-05,2.914764382415859e-11,0.0,0.46346388924126575,2.386341081753577e-05,9.817234564498383e-06,3.969356683343305e-05,2.9571946944494237e-06,1.0918298969438033e-07,3.592054005599455e-08,2.4439115773369025e-07,3.482461745837805e-12,4.216578817444603e-09,2.184565253181156e-14,2.4126694692611603e-11,1.4951982324277192e-09,2.6297192528982814e-13,3.2148184638286113e-07,1.764285736531097e-06,2.5120609128423802e-11,3.967276167956633e-08,8.123905677695611e-14,2.143706137709066e-11,1.6127444792903265e-19,4.5988889081629595e-24,8.076552057182473e-17,2.3885851408216298e-21,3.3421882612981394e-26,2.3953526406773133e-26
3.004972429553128e-09,0.13080386125251306,0.46346346346346345,0.0,0.0,0.0,0.07301919826417422,1.3182178561736493e-11,7.31200244405448e-05,1.562393046419354e-08,6.830591450322726e-10,3.01875908146061e-06,3.1858563197571795e-08,2.8178167605270178e-05,3.0169353803201873e-11,0.0,0.46346391935529296,2.4882530329434498e-05,9.841706349390632e-06,4.040873776159539e-05,2.95907137988453e-06,1.1384278465025876e-07,3.736079548210314e-08,2.591112005733094e-07,3.6922284771411435e-12,4.555687956338172e-09,2.3602545258883504e-14,2.4896057021014586e-11,1.6028953267920331e-09,2.81925404428399e-13,3.217387648664867e-07,1.8209275119160189e-06,2.5927456028330968e-11,4.2024262897528086e-08,8.30479976712363e-14,2.319552609467089e-11,1.8919987234111616e-19,5.395220358121902e-24,8.934963125116445e-17,2.8633692952406058e-21,4.0065244326431594e-26,2.871484483649746e-26
3.0755218810227255e-09,0.13080436382528063,0.46346346346346345,0.0,0.0,0.0,0.0730179119869501,1.4551072425994015e-11,7.554132174463285e-05,1.635901821087674e-08,7.144308265101694e-10,3.1126535081151725e-06,3.354401729906977e-08,2.8917193273579837e-05,3.1199717297571334e-11,0.0,0.4634639507665703,2.591659230897049e-05,9.864187580073035e-06,4.11097339186612e-05,2.9609880393885895e-06,1.1859487729903671e-07,3.8823946414131984e-08,2.744064029320262e-07,3.91019249066965e-12,4.914929490530159e-09,2.5463742275897713e-14,2.5670600753299394e-11,1.7159669701598493e-09,3.018252745266027e-13,3.2198758147666086e-07,1.8776988918713395e-06,2.6736171059239618e-11,4.4447701254650367e-08,8.486336693309413e-14,2.5054704163606026e-11,2.212292098181497e-19,6.308582645779726e-24,9.862980052550604e-17,3.419343359409275e-21,4.784465008406224e-26,3.429037102289685e-26
3.146071332492323e-09,0.13080486892350807,0.46346346346346345,0.0,0.0,0.0,0.07301662436277676,1.6028428157627724e-11,7.798051512160609e-05,1.7109297284352865e-08,7.467127553976401e-10,3.2071863022533853e-06,3.527608033684961e-08,2.9657255346492974e-05,3.2238576943391606e-11,0.0,0.46346398349440054,2.696524545389424e-05,9.88483898076706e-06,4.179672671238614e-05,2.962944674242574e-06,1.2343747264183994e-07,4.0309466665339705e-08,2.9028517846986645e-07,4.136473768823238e-12,5.2950738058565214e-09,2.7433234899341286e-14,2.6450409953377898e-11,1.834577637529199e-09,3.2270051262251777e-13,3.22230406109728e-07,1.934589747767936e-06,2.7546610081035278e-11,4.6943085384717285e-08,8.668578646715344e-14,2.7017744995051396e-11,2.578661570385023e-19,7.353339965364997e-24,1.0864540359105025e-16,4.068295900372228e-21,5.692505108629477e-26,4.079832640522918e-26
3.2166207839619203e-09,0.1308053764904861,0.46346346346346345,0.0,0.0,0.0,0.07301533537302088,1.7620230089686576e-11,8.04371610982369e-05,1.787464002047746e-08,7.799173615309138e-10,3.3023677642370564e-06,3.7055003296180595e-08,3.0398372448479e-05,3.3285785354422716e-11,0.0,0.4634640175576302,2.8028144120468618e-05,9.903808295781625e-06,4.246989563129658e-05,2.96494111901761e-06,1.2836877185445316e-07,4.181683767998856e-08,3.067557122668092e-07,4.37118903875724e-12,5.696901851773374e-09,2.9515069175353405e-14,2.723556958807286e-11,1.9588939273622616e-09,3.445804702480739e-13,3.224689922605643e-07,1.9915908404374073e-06,2.8358641607024483e-11,4.9510410727362825e-08,8.851584504015012e-14,2.9087784917087914e-11,2.9966496504797813e-19,8.545298240867973e-24,1.1943702579519377e-16,4.8234455555020815e-21,6.7491408812202e-26,4.837127392191532e-26
3.2871702354315176e-09,0.13080588647160643,0.46346346346346345,0.0,0.0,0.0,0.07301404499949513,1.9332640119336276e-11,8.291083139283961e-05,1.8654920392436232e-08,8.140567523166549e-10,3.3982082459853586e-06,3.888104056768198e-08,3.1140562930450386e-05,3.434120451896682e-11,0.0,0.463464052974656,2.910494835705667e-05,9.921231339693682e-06,4.312942709674441e-05,2.966977077808093e-06,1.3338697627823354e-07,4.334554865729549e-08,3.238259643815528e-07,4.614451823320961e-12,6.121204821692349e-09,3.1713344223585397e-14,2.8026165055089177e-11,2.0890845162235485e-09,3.674948654372423e-13,3.227047946500925e-07,2.048693746515263e-06,2.9172145756879914e-11,5.214966071998369e-08,9.035410050334485e-14,3.126794428025705e-11,3.4723445746205136e-19,9.901819723516628e-24,1.3104645705520815e-16,5.6995828119048666e-21,7.975067887534341e-26,5.715753985517057e-26
3.357719686901115e-09,0.13080639881420345,0.46346346346346345,0.0,0.0,0.0,0.07301275322445064,2.11719967205245e-11,8.54011121361664e-05,1.9450014077190946e-08,8.49142720081128e-10,3.4947181037997523e-06,4.075444986808528e-08,3.188384484493605e-05,3.5404705243144245e-11,0.0,0.4634640897634321,3.019532392790023e-05,9.93723296026799e-06,4.37755134217994e-05,2.9690521519754714e-06,1.3849029093908172e-07,4.4895096656710226e-08,3.415036734528326e-07,4.866372492205208e-12,6.568783838573746e-09,3.403221060826147e-14,2.8822281792387886e-11,2.225320112910975e-09,3.9147377464382085e-13,3.2293901725922886e-07,2.105890790941309e-06,2.9987013296005425e-11,5.486080788797874e-08,9.220108126041589e-14,3.356132472481373e-11,4.012422898888307e-19,1.1441944469224868e-23,1.435166851691593e-16,6.713223016892972e-21,9.393395203133627e-26,6.73227483076442e-26
3.4282691383707124e-09,0.1308069134674637,0.46346346346346345,0.0,0.0,0.0,0.07301146003056957,2.3144813805754583e-11,8.790760314842294e-05,2.0259798510472505e-08,8.851867495744998e-10,3.5919076593624626e-06,4.26754921614843e-08,3.262823592743172e-05,3.647616663538892e-11,0.0,0.46346412794147834,3.1298942327434925e-05,9.951927923397307e-06,4.440835186532308e-05,2.971165862076708e-06,1.436769276598654e-07,4.646498668503356e-08,3.597963603343722e-07,5.127058313455384e-12,7.0404496457592004e-09,3.647586873637942e-14,2.962400495311916e-11,2.3677734122405896e-09,4.165476245974122e-13,3.231726536727866e-07,2.163174984961871e-06,3.080314475299359e-11,5.7643814844192115e-08,9.405728761390826e-14,3.5971006605572256e-11,4.6241945737551285e-19,1.3186518890057211e-23,1.5689188810275393e-16,7.882771172749936e-21,1.102987600782349e-25,7.905147385916907e-26
3.4988185898403097e-09,0.13080743038231962,0.46346346346346345,0.0,0.0,0.0,0.07301016540095763,2.5257779446244976e-11,9.042991726668823e-05,2.1084152931646947e-08,9.222000255629797e-10,3.689787167425344e-06,4.4644431581430746e-08,3.337375358231731e-05,3.7555475628450563e-11,0.0,0.46346416752588665,3.2415480785495204e-05,9.965421726893782e-06,4.502814377262091e-05,2.9733176655991263e-06,1.4894510781344423e-07,4.805473176589855e-08,3.787113317557612e-07,5.396613505952131e-12,7.537022303082386e-09,3.9048567283310364e-14,3.043141914199017e-11,2.516619048613261e-09,4.4274718412079423e-13,3.2340652109390307e-07,2.220539969151402e-06,3.162044961008883e-11,6.049863520557171e-08,9.592319396647285e-14,3.850004657118107e-11,5.315650592062015e-19,1.5158331645818118e-23,1.712174253150287e-16,9.22869920882841e-21,1.2913155634720092e-25,9.25490193538981e-26
3.569368041309907e-09,0.13080794951136174,0.46346346346346345,0.0,0.0,0.0,0.07300886931913657,2.7517754459717363e-11,9.29676797181975e-05,2.1922958419591896e-08,9.601934404573695e-10,3.788366789096649e-06,4.666153535406721e-08,3.412041487245121e-05,3.8642526535724686e-11,0.0,0.46346420853332915,3.354462226392612e-05,9.97781134918293e-06,4.563509379506671e-05,2.9755069713584035e-06,1.5429306475489e-07,4.966385299245303e-08,3.982556840018552e-07,5.67513929170872e-12,8.059330888269888e-09,4.1754601645760335e-14,3.124460819443221e-11,2.6720335494726126e-09,4.701035559273509e-13,3.2364128906140366e-07,2.2779799610259866e-06,3.243884555761402e-11,6.342521443413761e-08,9.779925013025489e-14,4.115147529408793e-11,6.095513300330849e-19,1.738225713198914e-23,1.8653982818562995e-16,1.0773736410996248e-20,1.5075038029865715e-25,1.0804332563746586e-25
3.6399174927795045e-09,0.13080847080875205,0.46346346346346345,0.0,0.0,0.0,0.07300757176903674,2.993177087349405e-11,9.552052753622084e-05,2.2776097920446417e-08,9.991776019461936e-10,3.887656569993336e-06,4.872707372239617e-08,3.4868236511978776e-05,3.973722063951241e-11,0.0,0.4634642509800651,3.468605544511659e-05,9.989185937558795e-06,4.622940918283588e-05,2.977733150979811e-06,1.59719045961187e-07,5.129187956411184e-08,4.1843630660421446e-07,5.9627339480508695e-12,8.60821320366079e-09,4.459831242226752e-14,3.206365499192478e-11,2.834195288742036e-09,4.986481684140679e-13,3.238775035744525e-07,2.335489706919584e-06,3.325825780841825e-11,6.642349060772497e-08,9.968588224281715e-14,4.3928295347789234e-11,6.973289473277824e-19,1.9885406848870373e-23,2.0290678959579523e-16,1.2543073753129335e-20,1.7550771664422356e-25,1.2578702071250383e-25
3.710466944249102e-09,0.13080899423014566,0.46346346346346345,0.0,0.0,0.0,0.07300627273498964,3.2507030270860935e-11,9.808810901520656e-05,2.364345626807992e-08,1.0391628406018343e-09,3.987666422557426e-06,5.084131987179309e-08,3.561723486181387e-05,4.0839465808807e-11,0.0,0.46346429488194896,3.5839474712979775e-05,9.999627440622745e-06,4.6811299144939854e-05,2.9799955479728795e-06,1.6522131490620137e-07,5.293834880829537e-08,4.392598860383335e-07,6.259492860713578e-12,9.184515488254661e-09,4.7584083921381934e-14,3.288864131970182e-11,3.0032844403242895e-09,5.284127674656174e-13,3.2411560728689193e-07,2.3930644377963995e-06,3.4078618470594266e-11,6.949339512592022e-08,1.0158349491967201e-13,4.683347922748791e-11,7.959326248475618e-19,2.2697288928507725e-23,2.2036715271697897e-16,1.4564582884102915e-20,2.0379355953722622e-25,1.4605961586862558e-25
3.7810163957187e-09,0.1308095197326174,0.46346346346346345,0.0,0.0,0.0,0.07300497220172045,3.525090202872266e-11,0.0001006700832018304,2.4524920198105026e-08,1.0801592174296146e-09,4.0884061118488544e-06,5.300454985688121e-08,3.636742592718896e-05,4.1949176144224294e-11,0.0,0.46346434025443717,3.700458012689478e-05,1.0009211189456546e-05,4.7380974270849215e-05,2.9822934849838884e-06,1.7079815269828167e-07,5.4602806188065164e-08,4.6073290942066905e-07,6.565508576470462e-12,9.789092135087108e-09,5.071634269739676e-14,3.371964775046828e-11,3.179482931743852e-09,5.594294082830624e-13,3.243559564115566e-07,2.450699828677883e-06,3.489986597013722e-11,7.263485335652555e-08,1.0349247244850685e-13,4.986996750992687e-11,9.064870017835128e-19,2.5849976095187394e-23,2.3897089906162585e-16,1.6869050549601332e-20,2.3603869273650996e-25,1.6916985660241894e-25
3.851565847188297e-09,0.13081004727459322,0.46346346346346345,0.0,0.0,0.0,0.07300367015434074,3.8170921454588574e-11,0.0001032661194187989,2.5420378356211636e-08,1.1221765313331041e-09,4.18988524419998e-06,5.521704252985954e-08,3.7118825356765164e-05,4.3066271647805895e-11,0.0,0.46346438711259547,3.8181077389138235e-05,1.001800643188755e-05,4.793864600824223e-05,2.984626269710666e-06,1.7644785950607528e-07,5.628480529659794e-08,4.8286166819974e-07,6.880870855116857e-12,1.0422805413919604e-08,5.3999556113568576e-14,3.455675354482834e-11,3.3629743980063353e-09,5.917304472500204e-13,3.245988349095784e-07,2.5083919613764786e-06,3.5721944519315845e-11,7.584778522765762e-08,1.0541317917989611e-13,5.304066714787995e-11,1.0302128371854976e-18,2.937828233317311e-23,2.587691358506487e-16,1.9490429247234984e-20,2.7271819691652627e-25,1.9545823633522412e-25
3.922115298657895e-09,0.13081057681578767,0.46346346346346345,0.0,0.0,0.0,0.07300236657834107,4.127478783051317e-11,0.00010587589681873718,2.632972130149706e-08,1.165224326476018e-09,4.292113258254817e-06,5.747907947033119e-08,3.787144844298608e-05,4.419067791570248e-11,0.0,0.46346443547110727,3.93686778063397e-05,1.0026076823717645e-05,4.8484526192029604e-05,2.9869931997647047e-06,1.8216875579433475e-07,5.7983907839457023e-08,5.056522618360231e-07,7.205666722416977e-12,1.1086525199225299e-08,5.743823093288037e-14,3.540003658123633e-11,3.5539441357396808e-09,6.253485338487204e-13,3.2484446641754414e-07,2.5661372902625517e-06,3.654480363131109e-11,7.913210577001695e-08,1.0734596163200762e-13,5.634844989472166e-11,1.1684335194362971e-18,3.33199485404985e-23,2.798140827492795e-16,2.246610494265197e-20,3.143551957052478e-25,2.2529968122930383e-25
3.992664750127493e-09,0.13081110831714388,0.46346346346346345,0.0,0.0,0.0,0.07300106145958378,4.457036237120204e-11,0.0001084991039658831,2.7252841505373964e-08,1.2093118995267836e-09,4.395099418029649e-06,5.979094491664957e-08,3.862531012348399e-05,4.53223258519925e-11,0.0,0.4634644853442793,4.056709824548612e-05,1.0033480880341644e-05,4.901882662036957e-05,2.989393566639433e-06,1.8795918338818313e-07,5.969968360561704e-08,5.291106014658386e-07,7.539980522407567e-12,1.1781128703447458e-08,6.103691193607282e-14,3.624957330162893e-11,3.752579057672944e-09,6.603166026353027e-13,3.2509302426091327e-07,2.623932610822444e-06,3.736839767311975e-11,8.248772561334121e-08,1.0929114967539016e-13,5.979615085448717e-11,1.322581900688961e-18,3.7715837451660797e-23,3.021590580202686e-16,2.583718270193113e-20,3.615248524176214e-25,2.591064146797941e-25
4.063214201597091e-09,0.1308116417407787,0.46346346346346345,0.0,0.0,0.0,0.07299975478429571,4.806566610318224e-11,0.0001111354384435177,2.8189633346575457e-08,1.2544483067750369e-09,4.4988528076924145e-06,6.215292569879112e-08,3.9380424983372975e-05,4.646115140204608e-11,0.0,0.4634645367460503,4.177606108497795e-05,1.0040272391874614e-05,4.954175867377474e-05,2.9918266589220185e-06,1.9381750638229856e-07,6.143171042816729e-08,5.532424135448518e-07,7.883893968447032e-12,1.2507500215501846e-08,6.480018056676414e-14,3.710543866051854e-11,3.959067647502017e-09,6.966678652824151e-13,3.253446398418253e-07,2.681775030787235e-06,3.819268545263023e-11,8.591455144069486e-08,1.1124905630979667e-13,6.338656715281226e-11,1.4942074662681187e-18,4.261013811446451e-23,3.258584641412777e-16,2.964879112291886e-20,4.148586298353383e-25,2.9733101033436462e-25
4.1337636530666885e-09,0.13081217704993095,0.46346346346346345,0.0,0.0,0.0,0.07299844653906105,5.1768877671737714e-11,0.00011378460648516598,2.9139993102736718e-08,1.3006423711107185e-09,4.603382327786656e-06,6.45653111727639e-08,4.013680725825441e-05,4.760709530393263e-11,0.0,0.4634645896899975,4.299529416121305e-05,1.0046500804715541e-05,5.0053532973656565e-05,2.994291764900163e-06,1.9974211191034225e-07,6.317957413557863e-08,5.780532434671678e-07,8.237486195376167e-12,1.326653084448759e-08,6.873265360369361e-14,3.79677060974239e-11,4.17359991518692e-09,7.344358026981881e-13,3.2559940965893883e-07,2.7396619436253593e-06,3.9017629843449264e-11,8.941248640402333e-08,1.1321997971678426e-13,6.712245672410471e-11,1.6849838490525145e-18,4.805058020682232e-23,3.509677729318527e-16,3.3950406473492213e-20,4.750488257380261e-25,3.404696427464528e-25
4.204313104536286e-09,0.1308127142089127,0.46346346346346345,0.0,0.0,0.0,0.07299713671081436,5.568833108210285e-11,0.00011644632262772939,3.01038189389946e-08,1.3479026888578156e-09,4.708696692656373e-06,6.702839315655581e-08,4.089447083777659e-05,4.876010285647025e-11,0.0,0.46346464418934347,4.4224530711152097e-05,1.005221157228564e-05,5.0554359076893705e-05,2.99678817470162e-06,2.0573141078878607e-07,6.494286849437967e-08,6.035484591563438e-07,8.600833811025503e-12,1.4059118268565446e-08,7.283898185969809e-14,3.8836447521243045e-11,4.396367352720863e-09,7.736541572284221e-13,3.258574011873404e-07,2.7975910042056046e-06,3.984319743948317e-11,9.298143050417625e-08,1.1520420460458936e-13,7.100653721028537e-11,1.8967166988758087e-18,5.408865847989836e-23,3.775435102340764e-16,3.879619747038132e-20,5.42853397249848e-25,3.890655450251755e-25
4.274862556005884e-09,0.1308132531830642,0.46346346346346345,0.0,0.0,0.0,0.07299582528683352,5.983251338114977e-11,0.00011912030938488403,3.1081010894001303e-08,1.3962376364568092e-09,4.814804428868787e-06,6.954246586761636e-08,4.165342926963148e-05,4.9920123702631e-11,0.0,0.46346470025696385,4.5463509311298426e-05,1.0057446477457884e-05,5.104444520329129e-05,2.999315182063096e-06,2.1178383804785337e-07,6.672119514405398e-08,6.297332546249791e-07,8.974010945740569e-12,1.4886166488957346e-08,7.712384890709056e-14,3.971173328735914e-11,4.6275628904063524e-09,8.143569249471286e-13,3.2611865780908816e-07,2.8555601064527088e-06,4.066935823392198e-11,9.662128093834465e-08,1.1720200128255241e-13,7.504148496646618e-11,2.1313519170228976e-18,6.077986761501725e-23,4.0564324018927996e-16,4.424539165844951e-20,6.191010874330248e-25,4.43712683108425e-25
4.345412007475482e-09,0.1308137939387113,0.46346346346346345,0.0,0.0,0.0,0.07299451225473273,6.421006228551523e-11,0.00012180629693925261,3.207147086370346e-08,1.4456553769919398e-09,4.921713874472252e-06,7.21078258618564e-08,4.241369576390885e-05,5.108711162713366e-11,0.0,0.46346475790539365,4.67119738135026e-05,1.0062243928965452e-05,5.1523997993087945e-05,3.0018720857888145e-06,2.178978533608252e-07,6.851416352493084e-08,6.566126534998824e-07,9.357089303238564e-12,1.5748585589017114e-08,8.159196982948833e-14,4.059363219393949e-11,4.867380853668824e-09,8.565783480420969e-13,3.2638320294763215e-07,2.9135673628338945e-06,4.149608532952185e-11,1.0033193241758747e-07,1.1921362762061102e-13,7.922993416898802e-11,2.3909842659505628e-18,6.818394778333573e-23,4.353255491510506e-16,5.036266437724305e-20,7.046968679364223e-25,5.050596565555702e-25
4.41596145894508e-09,0.13081433644312526,0.46346346346346345,0.0,0.0,0.0,0.0729931976024559,6.88297637618375e-11,0.00012450402285199373,3.307510258319824e-08,1.4961638665610055e-09,5.029433178955664e-06,7.472477197414634e-08,4.317528319774481e-05,5.226102436716068e-11,0.0,0.4634648171468346,4.7969673277976706e-05,1.0066639233877241e-05,5.199322229191913e-05,3.0044581909445014e-06,2.2407194138177667e-07,7.032139079979949e-08,6.841915125101464e-07,9.750138211024619e-12,1.6647291498318857e-08,8.624808999962496e-14,4.148221149089835e-11,5.1160169204340666e-09,9.003529073002658e-13,3.2665104353121947e-07,2.971611085528851e-06,4.232335467249567e-11,1.0411327745688965e-07,1.2123933078453457e-13,8.357447602131297e-11,2.6778663644012472e-18,7.636514119845832e-23,4.666500292730446e-16,5.721855132852012e-20,8.006277118836892e-25,5.738138360259424e-25
