Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185)
1.3296469798241251e-09,0.13079286510388421,0.46346346346346345,0.0,0.0,0.0,0.07304940266518328,4.555223222950909e-13,2.2372755547816787e-05,2.966248243210139e-09,1.6843196261014345e-10,9.649428191837355e-07,4.959417766143572e-09,1.0896392280408203e-05,8.808721764374268e-12,0.0,0.46346350452934926,5.575957211406199e-06,8.054300177593636e-06,1.9473668175652277e-05,2.908058858447848e-06,3.1472875309225587e-08,1.0609767888553767e-08,4.262622337918743e-08,6.073523198011433e-13,4.017168629398438e-10,2.081237830543798e-15,7.954066264533299e-12,1.640625035026813e-10,2.879210378318423e-14,2.922031784643249e-07,5.549374738079166e-07,7.898985299489898e-12,5.261406552805341e-09,3.986536115881875e-14,1.7109046612655119e-12,9.421825573213783e-22,2.686533259042414e-26,3.084712906419812e-18,6.495009903507954e-24,8.742566334629614e-29,6.146504271232241e-29,5.311168995117708e-26,3.7619997353859636e-26
1.3519592253727184e-09,0.13079299641482142,0.46346346346346345,0.0,0.0,0.0,0.07304900393298967,4.870348019295736e-13,2.293920054267464e-05,3.0704721789924227e-09,1.7288405700963424e-10,9.897178108649992e-07,5.1582905774814676e-09,1.1122922443627596e-05,9.042639398277946e-12,0.0,0.4634635066460114,5.7544258048949745e-06,8.108696221966247e-06,1.980276420113802e-05,2.909829775006287e-06,3.215935910767011e-08,1.0847173226857276e-08,4.400489030706097e-08,6.26996907879081e-13,4.202782350713232e-10,2.1774021160930897e-15,8.158423131011303e-12,1.715983309451529e-10,3.0116617659950903e-14,2.9364120120319854e-07,5.697664631076884e-07,8.110095490362976e-12,5.49996438685553e-09,4.0474547072646704e-14,1.8004374391629615e-12,1.047329849081632e-21,2.986353780592345e-26,3.2981997429649246e-18,7.337533937695394e-24,9.87672772079008e-29,6.943865851021169e-29,6.099522479098255e-26,4.320934308337957e-26
1.3742714709213117e-09,0.13079312825639403,0.46346346346346345,0.0,0.0,0.0,0.07304860512736348,5.201835823590835e-13,2.3509464846841762e-05,3.176516317816797e-09,1.7738737684235351e-10,1.0145992182777695e-06,5.361320216456291e-09,1.134961234251977e-05,9.278360057967023e-12,0.0,0.46346350883253706,5.935359757737681e-06,8.161661426598122e-06,2.013083426823974e-05,2.9114840483198372e-06,3.285659884963948e-08,1.1088266558746976e-08,4.541408383490186e-08,6.470764965940714e-13,4.394352051833693e-10,2.2766521354182454e-15,8.363658844956717e-12,1.7935547567036513e-10,3.1480082714935645e-14,2.9500843575666007e-07,5.846916245433716e-07,8.322576385849403e-12,5.744763233010227e-09,4.108186489751901e-14,1.8932170257105786e-12,1.1622527537578387e-21,3.314049253950767e-26,3.522776376256803e-18,8.272995567879432e-24,1.1136008968613405e-28,7.829189368100815e-29,6.989052101832811e-26,4.951687516388893e-26
1.396583716469905e-09,0.13079326062117577,0.46346346346346345,0.0,0.0,0.0,0.073048206247296,5.550275987529979e-13,2.4083497357423058e-05,3.2843785025319996e-09,1.8194245052838015e-10,1.0395834408944982e-06,5.568512889147758e-09,1.1576453798758054e-05,9.515857263494046e-12,0.0,0.46346351108993866,6.11874397172706e-06,8.213233389785875e-06,2.0457850901542095e-05,2.9130314404868504e-06,3.356467695922455e-08,1.1333028280931176e-08,4.6854268523204876e-08,6.675977065252674e-13,4.592008588734191e-10,2.3790556838563225e-15,8.569743649781938e-12,1.8733727956337029e-10,3.288308754986315e-14,2.963081978524983e-07,5.997103674710994e-07,8.536391129891856e-12,5.995839551154772e-09,4.1687349368510516e-14,1.989315916787657e-12,1.2876885430298425e-21,3.671722032606359e-26,3.758842370275263e-18,9.309929907897747e-24,1.2531902180528976e-28,8.810553709402433e-29,7.990797016840017e-26,5.662107520153246e-26
1.4412082075670915e-09,0.1307935268917779,0.46346346346346345,0.0,0.0,0.0,0.07304740825983387,6.300436390090215e-13,2.524266978239797e-05,3.5055477903735234e-09,1.9121001369939652e-10,1.0898469353457868e-06,5.9954116974454824e-09,1.2030562237020096e-05,9.99607889140453e-12,0.0,0.4634635158213892,6.492803193250469e-06,8.312343069306005e-06,2.110861949755478e-05,2.9158407201263367e-06,3.501364660099499e-08,1.183347784690665e-08,4.9829455591626764e-08,7.099912725839438e-13,5.006115369174581e-10,2.5935996140072452e-15,8.984349814524805e-12,2.0398835260887156e-10,3.581009213641593e-14,2.9871792193442133e-07,6.300185802500765e-07,8.96787964767439e-12,6.5169648363549784e-09,4.2892962457876374e-14,2.191765734396038e-12,1.573268094268511e-21,4.4860369334347224e-26,4.2670851762156595e-18,1.172557417497485e-23,1.5783825207523035e-28,1.1096765829063393e-28,1.0380185009534284e-25,7.356970998857618e-26
1.4813702495545594e-09,0.1307937682546374,0.46346346346346345,0.0,0.0,0.0,0.07304668980653767,7.0397403792812e-13,2.629832820378243e-05,3.710793860387532e-09,1.997332762920032e-10,1.135403606210095e-06,6.393918699171843e-09,1.243971006588871e-05,1.0434102538153148e-11,0.0,0.46346352033212407,6.837686538900652e-06,8.397134234187851e-06,2.1690455163578713e-05,2.9180861825840344e-06,3.635548778358357e-08,1.229622939713371e-08,5.261771657125012e-08,7.497214238767481e-13,5.400981089036358e-10,2.7981750113626213e-15,9.360133933666363e-12,2.1977667305174671e-10,3.8585614258363436e-14,3.006865646882074e-07,6.575914240280817e-07,9.360431151205403e-12,7.007789683576815e-09,4.397211316811475e-14,2.3860667483876827e-12,1.8745627625904226e-21,5.345164702334281e-26,4.767988967313713e-18,1.4345884165690183e-23,1.931133126892297e-28,1.3576709289168776e-28,1.304680808414779e-25,9.2489695549855e-26
1.5215322915420273e-09,0.13079401120681153,0.46346346346346345,0.0,0.0,0.0,0.07304597109664933,7.843742677209906e-13,2.7365462928061386e-05,3.921891696993505e-09,2.084327670016373e-10,1.1812461371585944e-06,6.80600681056961e-09,1.2849251462068673e-05,1.0877501064373072e-11,0.0,0.4634635250879684,7.1902774626599515e-06,8.477952395512893e-06,2.2268499369620627e-05,2.9201046235392967e-06,3.7733453544212e-08,1.2770557152642163e-08,5.551348484769961e-08,7.909835558642353e-13,5.817691938313001e-10,3.0140681560227053e-15,9.73827849229505e-12,2.363459713889063e-10,4.149859454284159e-14,3.0248239934384187e-07,6.854302439525822e-07,9.756774695560458e-12,7.519470835603747e-09,4.504590738563128e-14,2.5922872479925915e-12,2.223499175226083e-21,6.340142883610273e-26,5.312743996457475e-18,1.7459038531880127e-23,2.350238403044316e-28,1.6523131588079355e-28,1.6299136513501662e-25,1.1557092526029373e-25
1.5616943335294952e-09,0.13079425571221384,0.46346346346346345,0.0,0.0,0.0,0.07304525212450975,8.716367648344646e-13,2.8443821893605022e-05,4.1388248626231735e-09,2.173117904541807e-10,1.2273600299682182e-06,7.231709834906102e-09,1.3259159847101484e-05,1.1326143190760825e-11,0.0,0.4634635300946112,7.550490586079883e-06,8.554983493679852e-06,2.2842629156376986e-05,2.9219298552035144e-06,3.9147819826263924e-08,1.3256344164930922e-08,5.851936738080205e-08,8.338148224694944e-13,6.257080631278257e-10,3.241710470249233e-15,1.0118663652334021e-11,2.537166237386468e-10,4.4552621803838715e-14,3.04120350813729e-07,7.135222701446997e-07,1.0156728607103073e-11,8.052182965288516e-09,4.6114577699551515e-14,2.8108793057426023e-12,2.626149765277105e-21,7.488287346136683e-26,5.9040109691634175e-18,2.1141554618243022e-23,2.8460017903247896e-28,2.0008463690734177e-28,2.0245453434423624e-25,1.4358405194999036e-25
1.601856375516963e-09,0.13079450173632648,0.46346346346346345,0.0,0.0,0.0,0.07304453288452327,9.661687052812459e-13,2.953316399462502e-05,4.361575979603236e-09,2.2637368832878478e-10,1.273732343112054e-06,7.671061241881717e-09,1.3669412997056934e-05,1.177990347455442e-11,0.0,0.4634635353576802,7.918241208862723e-06,8.628404766039902e-06,2.341273118802128e-05,2.923590930356371e-06,4.0598812490803386e-08,1.375347333735272e-08,6.163794124825265e-08,8.78251952163237e-13,6.719999544192595e-10,3.4815435630859642e-15,1.0501182437512578e-11,2.719092701984335e-10,4.7751331357148885e-14,3.056141995528689e-07,7.41855343010527e-07,1.0560119894044681e-11,8.606090860059838e-09,4.7178362002897984e-14,3.0423031268924494e-12,3.0891929154310487e-21,8.808641897240585e-26,6.544550552412453e-18,2.547952255112958e-23,3.4300159964605975e-28,2.4114199288567996e-28,2.501057247195265e-25,1.7741764817555697e-25
1.642018417504431e-09,0.13079474924632015,0.46346346346346345,0.0,0.0,0.0,0.07304381337115724,1.068392264350516e-12,3.063325820415282e-05,4.590126803994814e-09,2.356218293083419e-10,1.3203515594129847e-06,8.124094292037295e-09,1.4079992423733154e-05,1.223866196639362e-11,0.0,0.4634635408827415,8.293445272385212e-06,8.698385154648824e-06,2.397870125151867e-05,2.925112820889678e-06,4.2086611045225574e-08,1.4261827590857166e-08,6.487175365702242e-08,9.243312481222621e-13,7.207320472416829e-10,3.73401910451999e-15,1.088573964016026e-11,2.909448172458338e-10,5.10984054467434e-14,3.0697664737544304e-07,7.704178844929412e-07,1.0966783837482654e-11,9.181349896960133e-09,4.823750215037637e-14,3.2870268522924804e-12,3.619958692012576e-21,1.0322108702867054e-25,7.23722513703424e-18,3.056954025350196e-23,4.115288957484928e-28,2.893178015485782e-28,3.0737866432636357e-25,2.1809272378167803e-25
1.6821804594918988e-09,0.1307949982107523,0.46346346346346345,0.0,0.0,0.0,0.07304309357894148,1.1787448695815036e-12,3.1743882796903095e-05,4.82445829515524e-09,2.4505960026906335e-10,1.3672074635166724e-06,8.590842142647594e-09,1.4490882844184223e-05,1.270230389627023e-11,0.0,0.4634635466753004,8.67601932775096e-06,8.76508569467774e-06,2.4540443780340616e-05,2.9265169985611863e-06,4.361135209587422e-08,1.4781289985614065e-08,6.822332198786168e-08,9.720885888594347e-13,7.719934387913413e-10,3.99959869984368e-15,1.12722508090878e-11,3.108444398009617e-10,5.459757361128693e-14,3.082193834656623e-07,7.991988706907496e-07,1.137656360189284e-11,9.778106495014722e-09,4.929224273536945e-14,3.5455263462096113e-12,4.226477149878768e-21,1.2051586039331837e-25,7.985000554437514e-18,3.6519718642296047e-23,4.916379257801295e-28,3.456354797241613e-28,3.7591493956233497e-25,2.6677866650407216e-25
1.7223425014793667e-09,0.13079524859956201,0.46346346346346345,0.0,0.0,0.0,0.07304237350246778,1.297679446736359e-12,3.286482465811548e-05,5.0645506813333874e-09,2.5469039853557464e-10,1.4142910284584782e-06,9.07133793784774e-09,1.4902071725427066e-05,1.3170719385012741e-11,0.0,0.4634635527408015,9.065880508012751e-06,8.82865988477654e-06,2.5097871400938336e-05,2.927821932587851e-06,4.5173132550506974e-08,1.5311743808307242e-08,7.169513386552868e-08,1.021559429221672e-12,8.258751197282996e-10,4.2787537642965535e-15,1.16606413124654e-11,3.3162958297679587e-10,5.825261299545037e-14,3.0935314977169047e-07,8.281878057531149e-07,1.1789309863745735e-11,1.039649854645119e-08,5.03428300316911e-14,3.818284971300585e-12,4.9175292609604e-21,1.4022113527335919e-25,8.790947745891079e-18,4.3450759178992157e-23,5.849541301457672e-28,4.11237646910485e-28,4.575883385843311e-25,3.2481067627230235e-25
1.7625045434668345e-09,0.13079550038392287,0.46346346346346345,0.0,0.0,0.0,0.07304165313638945,1.4256646582755976e-12,3.3995878670652604e-05,5.310383521391651e-09,2.645176251236958e-10,1.4615943110894921e-06,9.565614884550752e-09,1.5313548896797617e-05,1.3643803179460846e-11,0.0,0.4634635590846289,9.46294650443447e-06,8.88925403973211e-06,2.5650904501535912e-05,2.929043512474204e-06,4.6772012581650227e-08,1.5853072632064154e-08,7.528964724941913e-08,1.0727788016772617e-12,8.824699500493676e-10,4.571965398063668e-15,1.2050845473924661e-11,3.533219635267896e-10,6.206734860769753e-14,3.1038780512629425e-07,8.573746970245496e-07,1.220488045792678e-11,1.1036655827171843e-08,5.138951101084627e-14,4.105793351708942e-12,5.70270061149525e-21,1.6261025261807368e-25,9.658244380982682e-18,5.149710885791103e-23,6.9328809201564805e-28,4.8739706231907685e-28,5.545314517221266e-25,3.9370882338251866e-25
1.8026665854543024e-09,0.13079575353617529,0.46346346346346345,0.0,0.0,0.0,0.07304093247542084,1.5631851340292642e-12,3.51368471670706e-05,5.5619357629393214e-09,2.745446788123552e-10,1.5091103557066437e-06,1.0073706316783601e-08,1.5725306217360214e-05,1.4121454407953324e-11,0.0,0.463463565712107,9.867135546472794e-06,8.947007626599645e-06,2.6199470821748072e-05,2.9301954100936145e-06,4.8408018374895034e-08,1.6405160359642555e-08,7.900929053640047e-08,1.1257813177766225e-12,9.418726350491281e-10,4.879724261729556e-15,1.2442805776461581e-11,3.759435710148623e-10,6.604565352900135e-14,3.113323872746774e-07,8.867500313565121e-07,1.2623140040761282e-11,1.1698700387862544e-08,5.243253244216133e-14,4.408549126271589e-12,6.592437945291555e-21,1.8798111058145314e-25,1.0590176423168075e-17,6.080819593203212e-23,8.186521863063782e-28,5.755283266580387e-28,6.691646666035609e-25,4.751988304405818e-25
1.8428286274417703e-09,0.13079600802973934,0.46346346346346345,0.0,0.0,0.0,0.07304021151433698,1.7107416937361492e-12,3.6287539437253296e-05,5.819185797079294e-09,2.847749509391294e-10,1.5568331053663299e-06,1.0595645750299135e-08,1.613733728944457e-05,1.4603576353739462e-11,0.0,0.4634635726285002,1.0278366385195309e-05,9.00205358513421e-06,2.6743505061971156e-05,2.931289390951533e-06,5.008114467983679e-08,1.6967891256217628e-08,8.285646267123284e-08,1.1806011697232916e-12,1.0041797013804028e-09,5.202530452251039e-15,1.2836472129677764e-11,3.995166687249851e-10,7.0191449075521e-14,3.121951722892872e-07,9.163047525267717e-07,1.3043959768772782e-11,1.2382746926708912e-08,5.34721401581416e-14,4.727056693274873e-12,7.598108661194159e-21,2.1665786123500957e-25,1.1590139640182918e-17,7.154975064849261e-23,9.632783744548396e-28,6.772003891360972e-28,8.0422772624042195e-25,5.712347000035589e-25
1.882990669429238e-09,0.13079626383904788,0.46346346346346345,0.0,0.0,0.0,0.07303949024797317,1.868851561217406e-12,3.7447771284366834e-05,6.082111509961035e-09,2.9521182083021316e-10,1.6047573203399283e-06,1.1131466928882684e-08,1.6549637211532258e-05,1.5090076244422735e-11,0.0,0.4634635798390136,1.0696558279818722e-05,9.054518633314075e-06,2.7282948511542456e-05,2.932335582158762e-06,5.179135717952952e-08,1.7541149974869498e-08,8.683353326271237e-08,1.2372721320249506e-12,1.0694894732182404e-09,5.540893379463869e-15,1.3231801196067617e-11,4.2406379432545394e-10,7.450870491790874e-14,3.1298373113270166e-07,9.460302397105311e-07,1.3467216992417638e-11,1.308890314464836e-08,5.450857837254143e-14,5.061826948150511e-12,8.732063369878416e-21,2.4899269452794477e-25,1.266164105772823e-17,8.390521516363824e-23,1.1296372012226301e-27,7.941498992014692e-28,9.628140187911371e-25,6.84023310286432e-25
1.923152711416706e-09,0.1307965209394798,0.46346346346346345,0.0,0.0,0.0,0.07303876867122447,2.0380485699717324e-12,3.861736462408909e-05,6.350690331289894e-09,3.058586518036727e-10,1.6528785032524198e-06,1.1681203863334807e-08,1.696220236580754e-05,1.5580865056098418e-11,0.0,0.46346358734879306,1.1121630987083214e-05,9.104523558567998e-06,2.781774869489003e-05,2.9333427023105994e-06,5.3538594690705476e-08,1.8124821576063022e-08,9.094284270510132e-08,1.2958275632186935e-12,1.137902048528976e-09,5.8953316431316484e-15,1.3628755772597157e-11,4.4960776029917583e-10,7.900143915926659e-14,3.137049832937214e-07,9.759182869600959e-07,1.3892794964184197e-11,1.3817270083875665e-08,5.554208903812068e-14,5.413377015203661e-12,1.000770162820716e-20,2.8536771286646784e-25,1.3808300354982123e-17,9.807724725342282e-23,1.3204580557807524e-27,9.282954467542518e-28,1.1484077837131347e-24,8.160511129036035e-25
1.9633147534041735e-09,0.13079677930730169,0.46346346346346345,0.0,0.0,0.0,0.07303804677904545,2.2188833600228048e-12,3.979614712222504e-05,6.624899279947825e-09,3.1671878768450015e-10,1.7011928304473456e-06,1.2244890864078079e-08,1.7375030235857982e-05,1.607585733087395e-11,0.0,0.46346359516292585,1.1553504753187053e-05,9.152183495342154e-06,2.8347859034865463e-05,2.934318258277159e-06,5.5322771206919966e-08,1.871879154274657e-08,9.518670230404604e-08,1.3563004076631844e-12,1.209519275447122e-09,6.266372910558565e-15,1.4027304223564313e-11,4.761716541519587e-10,8.36737183738581e-14,3.1436524744006654e-07,1.0059610836481862e-06,1.4320582560366104e-11,1.4567942450347733e-08,5.657291137048133e-14,5.782229974466401e-12,1.1439540967202675e-20,3.2619689962391505e-25,1.5033851200785844e-17,1.1428932247419203e-22,1.5387507598564782e-27,1.0817527349444184e-27,1.3649244246306104e-24,9.701130707768914e-25
2.003476795391641e-09,0.13079703891961386,0.46346346346346345,0.0,0.0,0.0,0.07303732456644978,2.4119235658746684e-12,4.0983951865912057e-05,6.904715006881016e-09,3.277955497721827e-10,1.749697089132243e-06,1.282256256831529e-08,1.7788119250107083e-05,1.657497100647923e-11,0.0,0.4634636032864403,1.1992100308017909e-05,9.197608189648898e-06,2.8873238532444315e-05,2.9352687138020453e-06,5.7143777796582974e-08,1.93229457930045e-08,9.956739440585681e-08,1.4187231973771953e-12,1.284444728763982e-09,6.6545537947784304e-15,1.4427419961241513e-11,5.037788384111257e-10,8.852965760874569e-14,3.149702890310263e-07,1.0361511958294801e-06,1.4750474015911026e-11,1.534100892104083e-08,5.760128141106998e-14,6.1689145847231786e-12,1.3043289330713357e-20,3.7192818491946805e-25,1.6342142529522026e-17,1.327874395870247e-22,1.7878285478599645e-27,1.25685073116722e-27,1.6167541287434931e-24,1.1493439813090863e-24
2.043638837379109e-09,0.13079729975430135,0.46346346346346345,0.0,0.0,0.0,0.07303660202850978,2.6177539954668072e-12,4.218061706404581e-05,7.190113835408459e-09,3.3909223420514415e-10,1.798388619864975e-06,1.3414253962578763e-08,1.8201468646986212e-05,1.7078127256770367e-11,0.0,0.4634636117243066,1.243733886142224e-05,9.240902251236335e-06,2.9393851461982987e-05,2.9361996343319934e-06,5.900148436736644e-08,1.9937170691791207e-08,1.0408717252932482e-07,1.483128053912228e-12,1.3627836865312367e-09,7.060419733335548e-15,1.4829080970783695e-11,5.324529504265899e-10,9.357342035052104e-14,3.155253648778713e-07,1.0664815484752588e-06,1.518236867171922e-11,1.6136552436709714e-08,5.862743157884628e-14,6.573965003718139e-12,1.4835921042350356e-20,4.2304561201796725e-25,1.7737139755947482e-17,1.5384193417481282e-22,2.0713325054754425e-27,1.4561488429685033e-27,1.9088090009480715e-24,1.3572523360650036e-24
2.0838008793665765e-09,0.13079756178998939,0.46346346346346345,0.0,0.0,0.0,0.07303587916035614,2.836976800051851e-12,4.3385985773392994e-05,7.481071799093507e-09,3.506121096759214e-10,1.8472652639673398e-06,1.4020000401342758e-08,1.861507835866189e-05,1.7585250342133613e-11,0.0,0.46346362048143736,1.2889142101266306e-05,9.282165393969898e-06,2.9909667081281765e-05,2.9371158115987164e-06,6.089574130723722e-08,2.0561353062465455e-08,1.0874826149988456e-07,1.5495466902625008e-12,1.4446431067814232e-09,7.484524867678079e-15,1.5232269375670166e-11,5.622179019853654e-10,9.880921845905889e-14,3.160352647095366e-07,1.096945408539432e-06,1.561617073372474e-11,1.6954650480841936e-08,5.96515903930699e-14,6.99792050645142e-12,1.6835756421785e-20,4.80071607806951e-25,1.9222925928455014e-17,1.7774940557384097e-22,2.3932575358008455e-27,1.6824551673983645e-27,2.2465739313179978e-24,1.5977568758830436e-24
