Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55)
2.341245303544358e-09,0.13079922183818546,0.46346346346346345,0.0,0.0,0.0,0.07303127811514959,0.0,5.354607219463233e-05,9.540414403021665e-09,4.1136327191647734e-10,8.92937798466212e-07,1.9237918015564753e-08,2.2622877273769875e-05,2.1562866013617688e-11,0.0,0.4634636425732244,1.3559692722403843e-05,1.0070259451452542e-05,3.3676827125791565e-05,3.154589002016165e-06,6.528509458770964e-08,2.378626343226712e-08,1.4069017430278508e-07
2.405838974563402e-09,0.1307996570507489,0.46346346346346345,0.0,0.0,0.0,0.07303011400074508,0.0,5.5685606031716834e-05,1.008140529214422e-08,4.322306883799023e-10,9.248973637187565e-07,2.04565641791711e-08,2.333838675369452e-05,2.245515373542111e-11,0.0,0.4634636579487959,1.4279983949589763e-05,1.0126030848219167e-05,3.4473613718879875e-05,3.155969570753816e-06,6.83605739422829e-08,2.488817550042182e-08,1.4989049961329813e-07
2.4704326455824462e-09,0.13080009505378065,0.46346346346346345,0.0,0.0,0.0,0.07302894902335076,0.0,5.784572206341167e-05,1.063644847926439e-08,4.5376925152357197e-10,9.572133354469887e-07,2.171470878281797e-08,2.4054588138546637e-05,2.335664032956758e-11,0.0,0.4634636741570249,1.5015859033484682e-05,1.0177929045794622e-05,3.525782373170941e-05,3.157362304597483e-06,7.152392019199013e-08,2.6016294256779944e-08,1.5951238898799562e-07
2.5350263166014902e-09,0.1308005357811017,0.46346346346346345,0.0,0.0,0.0,0.07302778316466019,0.0,6.002589423731872e-05,1.1205439897512012e-08,4.759924903718104e-10,9.898955261710785e-07,2.3012514072219028e-08,2.4771494497890895e-05,2.426709400952027e-11,0.0,0.4634636912163925,1.576703806674693e-05,1.022622219139756e-05,3.6029450433894255e-05,3.15877333089814e-06,7.477437021087977e-08,2.7170183648762863e-08,1.6956566772535492e-07
2.5996199876205342e-09,0.13080097916893174,0.46346346346346345,0.0,0.0,0.0,0.0730266164067006,0.0,6.222561634389338e-05,1.1788275293218803e-08,4.989136353513118e-10,1.022953702068276e-06,2.4350145380634398e-08,2.548911995713551e-05,2.5186295939985798e-11,0.0,0.46346370914504564,1.6533241566608973e-05,1.027115986331867e-05,3.678850561399491e-05,3.1602074215132096e-06,7.811108403175027e-08,2.8349405264445507e-08,1.8005999579654213e-07
2.6642136586395782e-09,0.13080142515603135,0.46346346346346345,0.0,0.0,0.0,0.07302544873183207,0.0,6.444440082131483e-05,1.238485041523804e-08,5.225456195533301e-10,1.0563975653685573e-06,2.572777111973249e-08,2.6207479421477362e-05,2.6114039456089388e-11,0.0,0.46346372796079777,1.731419083302841e-05,1.0312974358757308e-05,3.7535017923473414e-05,3.16166826963509e-06,8.153315358229625e-08,2.9553519162551168e-08,1.9100486710413873e-07
2.7288073296586223e-09,0.13080187368334803,0.46346346346346345,0.0,0.0,0.0,0.07302428012274638,0.0,6.668177767260832e-05,1.2995061184690461e-08,5.469010809647854e-10,1.0902367396118366e-06,2.7145562758611515e-08,2.6926588355644792e-05,2.705012934194404e-11,0.0,0.46346374768112925,1.8109608274813916e-05,1.0351881891384637e-05,3.82690313444449e-05,3.1631587101474117e-06,8.50396106558718e-08,3.078208463215746e-08,2.0240960904498484e-07
2.7934010006776663e-09,0.1308023246940049,0.46346346346346345,0.0,0.0,0.0,0.07302311056246541,0.0,6.893729347978775e-05,1.3618803847170796e-08,5.719923654550454e-10,1.124480757309038e-06,2.86036947934189e-08,2.7646462608989164e-05,2.7994381162263385e-11,0.0,0.46346376832318936,1.8919217706488978e-05,1.0388083706525858e-05,3.8990603770254134e-05,3.1646808941904307e-06,8.862943419490155e-08,3.203466088813901e-08,2.142833823464144e-07
2.8579946716967103e-09,0.1308027781331243,0.46346346346346345,0.0,0.0,0.0,0.07302194003433927,0.0,7.121051050637002e-05,1.4255975108333991e-08,5.978315304332023e-10,1.1591390497266013e-06,3.010234470915115e-08,2.8367118279118238e-05,2.8946620643914452e-11,0.0,0.4634637899037974,1.974274461697879e-05,1.0421767117117759e-05,3.969980569442188e-05,3.166236424917209e-06,9.230155692290152e-08,3.331080770503721e-08,2.2663518116139513e-07
2.9225883427157543e-09,0.13080323394774124,0.46346346346346345,0.0,0.0,0.0,0.07302076852204407,0.0,7.350100587310598e-05,1.4906472254756703e-08,6.244303489894319e-10,1.1942209383329952e-06,3.1641692936110235e-08,2.9088571603350447e-05,2.990668310127968e-11,0.0,0.46346381243944473,2.05799164126672e-05,1.045310646778021e-05,4.0396718997747534e-05,3.1678264654108086e-06,9.605487139842629e-08,3.46100859953687e-08,2.394738333933353e-07
2.9871820137347983e-09,0.13080369208669354,0.46346346346346345,0.0,0.0,0.0,0.07301959600957961,0.0,7.580837079681958e-05,1.557019326146742e-08,6.518003144146296e-10,1.2297356276024533e-06,3.322192280260971e-08,2.981083887110668e-05,3.0874412901160583e-11,0.0,0.4634638359462976,2.143046263673976e-05,1.0482264032369599e-05,4.1081435826078794e-05,3.1694518257936766e-06,9.98882355444583e-08,3.593205833656733e-08,2.5280800122867264e-07
3.0517756847538423e-09,0.13080415250053443,0.46346346346346345,0.0,0.0,0.0,0.0730184224812665,0.0,7.813220988525354e-05,1.6247036887384847e-08,6.799526450129098e-10,1.2656921989737549e-06,3.484322048491287e-08,3.0533936353076917e-05,3.184966296381225e-11,0.0,0.46346386044019877,2.2294115166615445e-05,1.0509390849890695e-05,4.17540575519543e-05,3.1711130337567864e-06,1.0380047769961893e-07,3.7276289450207255e-08,2.666461818576279e-07
3.1163693557728863e-09,0.13080461514144479,0.46346346346346345,0.0,0.0,0.0,0.07301724792174338,0.0,8.047214048331512e-05,1.6936902759617268e-08,7.088982891583825e-10,1.3020996058388116e-06,3.650577495496155e-08,3.1257880244831177e-05,3.283229429766289e-11,0.0,0.4634638859366712,2.3170608390905478e-05,1.0534627502552857e-05,4.2414693814838255e-05,3.172810390858364e-06,1.0779040122641406e-07,3.8642346636390306e-08,2.8099670836754105e-07
3.1809630267919303e-09,0.1308050799631529,0.46346346346346345,0.0,0.0,0.0,0.07301607231596369,0.0,8.28277920659699e-05,1.763969144756662e-08,7.386479305434576e-10,1.3389666694318074e-06,3.820977792647884e-08,3.1982686622415595e-05,3.382217556523241e-11,0.0,0.46346391245092045,2.4059679367332675e-05,1.0558104839773859e-05,4.3063461634648243e-05,3.1745440170756843e-06,1.1185678871143472e-07,4.0029800166360405e-08,2.958677507932112e-07
3.2455566978109743e-09,0.1308055469208606,0.46346346346346345,0.0,0.0,0.0,0.07301489564919245,0.0,8.519880567289231e-05,1.8355304527761016e-08,7.69211993567913e-10,1.3763020754848898e-06,3.9955423800058176e-08,3.270837140731773e-05,3.481918267774353e-11,0.0,0.4634639399978381,2.496106796302282e-05,1.0579944651901725e-05,4.3700484593326484e-05,3.1763138862561836e-06,1.1599840579193845e-07,4.143822363644381e-08,3.1126731730886947e-07
3.3101503688300184e-09,0.13080601597117372,0.46346346346346345,0.0,0.0,0.0,0.07301371790700281,0.0,8.758483338042899e-05,1.908364464029953e-08,8.006006488215829e-10,1.4141143715316621e-06,4.1742909607761366e-08,3.343495033856847e-05,3.582319841606146e-11,0.0,0.463463968592005,2.5874516978542047e-05,1.0600260297308749e-05,4.432589207937127e-05,3.178119854720546e-06,1.202140046416091e-07,4.286719428628181e-08,3.2720325554704196e-07
3.3747440398490624e-09,0.1308064870720378,0.46346346346346345,0.0,0.0,0.0,0.07301253907527247,0.0,8.998553780740649e-05,1.9824615537692234e-08,8.328238186253804e-10,1.4524119647708568e-06,4.357243495757323e-08,3.41624389505081e-05,3.6834112075949616e-11,0.0,0.4634639982476951,2.679977225693552e-05,1.0619157286153495e-05,4.4939818590746e-05,3.179961684490558e-06,1.2450232714434212e-07,4.431629328399821e-08,3.4368325403106336e-07
3.4393377108681064e-09,0.1308069601826773,0.46346346346346345,0.0,0.0,0.0,0.07301135914017994,0.0,9.240059165204941e-05,2.057812212678662e-08,8.658911826043657e-10,1.4912031204255037e-06,4.544420197793476e-08,3.4890852555279594e-05,3.785181913591679e-11,0.0,0.46346402897887834,2.7736582778907075e-05,1.0636733823773624e-05,4.5542403092048827e-05,3.181839062065449e-06,1.2886210778135359e-07,4.578510598069581e-08,3.607148437093662e-07
3.5039313818871504e-09,0.13080743526353905,0.46346346346346345,0.0,0.0,0.0,0.07301017808820075,0.0,9.482967725758246e-05,2.1344070504407083e-08,8.998121832715482e-10,1.5304959605416843e-06,4.73584152625341e-08,3.562020622928258e-05,3.887622094608556e-11,0.0,0.46346406079922525,2.8684700745191774e-05,1.0653081316441915e-05,4.613378842214789e-05,3.1837516134995106e-06,1.332920762545666e-07,4.7273222136533877e-08,3.783053995806234e-07
3.5685250529061944e-09,0.13080791227623875,0.46346346346346345,0.0,0.0,0.0,0.07300899590610359,0.0,9.72724862041832e-05,2.2122367987293215e-08,9.34596031602621e-10,1.570298463173135e-06,4.931528181552901e-08,3.6350514802830054e-05,3.9907224436585134e-11,0.0,0.46346409372211056,2.9643881647114256e-05,1.0668284842074986e-05,4.671412074868906e-05,3.1856989165259657e-06,1.3779095986781654e-07,4.878023612054469e-08,3.9646214239946215e-07
3.6331187239252384e-09,0.13080839118351104,0.46346346346346345,0.0,0.0,0.0,0.07300781258094621,0.0,9.97287189251148e-05,2.291292313688269e-08,9.702517125835202e-10,1.6106184619024743e-06,5.1315010997353995e-08,3.7081792852329396e-05,4.094474184406104e-11,0.0,0.46346412776061624,3.061388432627038e-05,1.0682423588342391e-05,4.728354906608148e-05,3.1876805103934127e-06,1.423574856859949e-07,5.03057470862235e-08,4.15192140453117e-07
3.6977123949442824e-09,0.13080887194916258,0.46346346346346345,0.0,0.0,0.0,0.07300662810007168,0.0,0.00010219808434513676,2.3715645779438604e-08,1.0067879907155265e-09,1.6514636456578008e-06,5.335781447122568e-08,3.781405469447649e-05,4.198869045501658e-11,0.0,0.4634641629275373,3.159447102420599e-05,1.069557126045482e-05,4.784222473380389e-05,3.1896959039103395e-06,1.4699038249055887e-07,5.184935912477426e-08,4.3450231140014413e-07
3.762306065963327e-09,0.13080935453802744,0.46346346346346345,0.0,0.0,0.0,0.07300544245110394,0.0,0.00010468029953955442,2.4530447021973317e-08,1.0442134154659395e-09,1.6928415587910543e-06,5.5443906150421014e-08,3.8547314382110346e-05,4.303899236482677e-11,0.0,0.46346419923538396,3.2585407422900525e-05,1.0707796460732345e-05,4.83903010521229e-05,3.1917445820326315e-06,1.5168838254809163e-07,5.3410681397747715e-08,4.5439942416307716e-07
3.826899736982371e-09,0.13080983891592554,0.46346346346346345,0.0,0.0,0.0,0.07300425562194385,0.0,0.0001071750894124466,2.5357239264379378e-08,1.0825363266548726e-09,1.7347596013893366e-06,5.757350214638252e-08,3.928158570145883e-05,4.409557425136255e-11,0.0,0.46346423669638714,3.3586462676801684e-05,1.0719163041896551e-05,4.892793287253466e-05,3.193826011245329e-06,1.564502232071083e-07,5.498932825068525e-08,4.748901008675847e-07
3.891493408001416e-09,0.13081032504962326,0.46346346346346345,0.0,0.0,0.0,0.07300306760076511,0.0,0.00010968218639271743,2.619593620814334e-08,1.1217648597702318e-09,1.7772250297929365e-06,5.974682071769514e-08,4.001688217053506e-05,4.515836716223718e-11,0.0,0.46346427532250173,3.459740943710507e-05,1.0729730435898566e-05,4.945527624042574e-05,3.1959396439620106e-06,1.612746483371016e-07,5.6584919309278805e-08,4.959808188212611e-07
3.95608707902046e-09,0.13081081290679597,0.46346346346346345,0.0,0.0,0.0,0.07300187837600987,0.0,0.00011220133014671307,2.7046452861988123e-08,1.1619069512039258e-09,1.8202449572960148e-06,6.196408221997319e-08,4.075321703846854e-05,4.622730631475047e-11,0.0,0.4634643151254115,3.561802386892581e-05,1.0739553959977626e-05,4.9972488067613636e-05,3.1980849221419416e-06,1.6616040962276446e-07,5.8197079559455644e-08,5.176779125257043e-07
4.0206807500395045e-09,0.13081130245599298,0.46346346346346345,0.0,0.0,0.0,0.07300068793638469,0.0,0.00011473226730625112,2.790870554476057e-08,1.2029703434033764e-09,1.8638263550086188e-06,6.422550905668473e-08,4.149060328559532e-05,4.7302330907674225e-11,0.0,0.46346435611653225,3.664808566196387e-05,1.0748685101530717e-05,5.047972583258681e-05,3.2002612802853584e-06,1.7110626772530596e-07,5.982543941269679e-08,5.399875757160342e-07
4.085274421058549e-09,0.1308117936666045,0.46346346346346345,0.0,0.0,0.0,0.07299949627085629,0.0,0.00011727475121102298,2.878261188585257e-08,1.2449625899335983e-09,1.9079760528614966e-06,6.653132563093011e-08,4.222905362417492e-05,4.838338394408782e-11,0.0,0.46346439830701763,3.768737803522134e-05,1.0757171783262308e-05,5.0977147306420544e-05,3.2024681479238415e-06,1.7611099332178375e-07,6.146963475780115e-08,5.629158634225016e-07
4.214461763096637e-09,0.13081278095365287,0.46346346346346345,0.0,0.0,0.0,0.07299710921923207,0.0,0.00012239340473315575,3.056506259609303e-08,1.3317629453312171e-09,1.998006969990163e-06,7.127703532243644e-08,4.37091960933187e-05,5.056336541380987e-11,0.0,0.4634644863294037,3.979280502340099e-05,1.0772387055784683e-05,5.194317250306663e-05,3.206971116212454e-06,1.8629218499026605e-07,6.48041030617584e-08,6.106518514960142e-07
4.330730370930916e-09,0.13081367490308746,0.46346346346346345,0.0,0.0,0.0,0.07299495657467271,0.0,0.00012703733725411419,3.22083241337446e-08,1.4131320306771296e-09,2.0810440515457796e-06,7.570227745111372e-08,4.504508560191479e-05,5.254546642094927e-11,0.0,0.4634645697580282,4.171715527917917e-05,1.078429288025409e-05,5.278060384112554e-05,3.2111223717295342e-06,1.9564448740243697e-07,6.785574244506358e-08,6.557879145105928e-07
4.446998978765196e-09,0.1308145737946617,0.46346346346346345,0.0,0.0,0.0,0.07299279979804273,0.0,0.00013171512722741588,3.388812201441902e-08,1.4976199590862157e-09,2.1660223225770018e-06,8.027491874831552e-08,4.6384608388319075e-05,5.4546370395284224e-11,0.0,0.4634646572344678,4.3668201971488006e-05,1.0794717368283342e-05,5.358867320997257e-05,3.2153635655635908e-06,2.0516894748781747e-07,7.095327951700049e-08,7.030163700353807e-07
4.563267586599475e-09,0.13081547747661496,0.46346346346346345,0.0,0.0,0.0,0.07299063883384982,0.0,0.00013642554922317678,3.560402260014275e-08,1.5852645853186831e-09,2.252976682369367e-06,8.49963342332054e-08,4.772782914616917e-05,5.656586259210817e-11,0.0,0.46346474881480887,4.5644807307551605e-05,1.0803839943494738e-05,5.436828306794996e-05,3.2196913978010648e-06,2.1485885831750548e-07,7.409479159897159e-08,7.523677915826581e-07
4.679536194433754e-09,0.1308163858035926,0.46346346346346345,0.0,0.0,0.0,0.07298847362900025,0.0,0.00014116743173561054,3.735560544071323e-08,1.6761021512686598e-09,2.341940662371626e-06,8.986791640357547e-08,4.9074809940650516e-05,5.86037571814994e-11,0.0,0.4634648445527097,4.764586936532864e-05,1.08118182688869e-05,5.512032413333244e-05,3.2241026144333765e-06,2.2470766844303337e-07,7.727841404684553e-08,8.038714639597515e-07
4.7958048022680335e-09,0.13081729863678626,0.46346346346346345,0.0,0.0,0.0,0.07298630413272265,0.0,0.0001459396540801278,3.9142463043101536e-08,1.7701673648391498e-09,2.4329464584616565e-06,9.489107448553675e-08,5.042561026882768e-05,6.065989524975597e-11,0.0,0.46346494449947734,4.967032154142371e-05,1.0818790893856349e-05,5.584567321384579e-05,3.228594017898646e-06,2.347089878533854e-07,8.05023397321302e-08,8.575554225905452e-07
4.912073410102313e-09,0.13081821584318987,0.46346346346346345,0.0,0.0,0.0,0.07298413029649285,0.0,0.00015074114354368307,4.096420061868868e-08,1.86749347534598e-09,2.526024964350815e-06,1.0006723371419252e-07,5.178028712316864e-05,6.273414299134603e-11,0.0,0.4634650487041426,5.171713192633286e-05,1.0824879577632919e-05,5.65451914337779e-05,3.233162474859522e-06,2.4485659222330754e-07,8.376481834493786e-08,9.134464924086679e-07
5.028342017936592e-09,0.13081913729548464,0.46346346346346345,0.0,0.0,0.0,0.07298195207396015,0.0,0.00015557087275898455,4.282043581360653e-08,1.968112345619959e-09,2.6212058058000008e-06,1.0539783464343529e-07,5.313889505741493e-05,6.482639006802266e-11,0.0,0.4634651572135359,5.378530262116804e-05,1.0830191331816923e-05,5.72197228019258e-05,3.237804921704872e-06,2.5514442571863763e-07,8.706415555026467e-08,9.715703262357097e-07
5.144610625770871e-09,0.13082006287162654,0.46346346346346345,0.0,0.0,0.0,0.07297976942087517,0.0,0.00016042785728768001,4.4710798426068945e-08,2.072054520793678e-09,2.718517375413665e-06,1.1088433248477666e-07,5.450148625404845e-05,6.693654812301347e-11,0.0,0.4634652700723583,5.587386900481145e-05,1.0834820205081325e-05,5.787009308847169e-05,3.2425183682493305e-06,2.655666025143442e-07,9.039871201687843e-08,1.031951442556365e-06
5.260879233605151e-09,0.130820992454605,0.46346346346346345,0.0,0.0,0.0,0.07297758229501952,0.0,0.0001653111533846169,4.6634930116256666e-08,2.1793492939245033e-09,2.817986867685383e-06,1.165281964737172e-07,5.586811059230575e-05,6.906454942820846e-11,0.0,0.46346538732325376,5.798189896508373e-05,1.0838848850485703e-05,5.849710895683035e-05,3.2472999003329376e-06,2.7611740728036264e-07,9.37669023489771e-08,1.0946132626024212e-06
5.37714784143943e-09,0.1308219259321633,0.46346346346346345,0.0,0.0,0.0,0.0729753906561365,0.0,0.00017021985592325558,4.859248411262923e-08,2.290024768542583e-09,2.91964031406067e-06,1.223309092626599e-07,5.723881571614081e-05,7.121034564844485e-11,0.0,0.46346550900687866,6.010849210395477e-05,1.084234990474584e-05,5.910155731116477e-05,3.252146681654504e-06,2.8679129481881296e-07,9.71671939427676e-08,1.1595781466765453e-06
5.493416449273709e-09,0.13082286319656508,0.46346346346346345,0.0,0.0,0.0,0.07297319446586437,0.0,0.00017515309646600087,5.058312491729184e-08,2.4041079182440793e-09,3.02350261785156e-06,1.282939663392132e-07,5.861364710185902e-05,7.337390670991882e-11,0.0,0.4634656351619693,6.225277892452358e-05,1.0845387203142918e-05,5.9684204828201316e-05,3.257055954924059e-06,2.97582888994133e-07,1.0059810578517393e-07,1.2268674296719916e-06
5.609685057107989e-09,0.13082380414436443,0.46346346346346345,0.0,0.0,0.0,0.07297099368767075,0.0,0.00018011004146764042,5.260652801206653e-08,2.5216246434252364e-09,3.1295975888885933e-06,1.3441887546897904e-07,5.9992648125263125e-05,7.555521976328401e-11,0.0,0.4634657658254081,6.441392000531169e-05,1.0848016847267264e-05,6.024579765063329e-05,3.2620250423590114e-06,3.0848698105625796e-07,1.0405820720702531e-07,1.2965014557585823e-06
5.725953664942268e-09,0.13082474867619717,0.46346346346346345,0.0,0.0,0.0,0.07296878828678924,0.0,0.00018508989060025879,5.4662379566844515e-08,2.642599825267785e-09,3.237947977801831e-06,1.4070715616187324e-07,6.137586012808116e-05,7.775428823223541e-11,0.0,0.46346590103228796,6.659110516706717e-05,1.0850288142199575e-05,6.0787061220329234e-05,3.267051345637625e-06,3.1949852745294364e-07,1.075461166023783e-07,1.3684996122111312e-06
5.842222272776547e-09,0.13082569669658364,0.46346346346346345,0.0,0.0,0.0,0.0729665782301574,0.0,0.0001900918751881948,5.6750376151757384e-08,2.7670573770858957e-09,3.34857550982639e-06,1.4716033916103556e-07,6.276332248341562e-05,7.997113093858642e-11,0.0,0.463466040815975,6.878355263705261e-05,1.085224441928599e-05,6.130870023022426e-05,3.2721323454623846e-06,3.306126472247769e-07,1.1106050012517007e-07,1.4428803623596774e-06
5.9584908806108265e-09,0.13082664811374592,0.46346346346346345,0.0,0.0,0.0,0.07296436348635695,0.0,0.0001951152567423984,5.8870224454478673e-08,2.8950202931502033e-09,3.461500918043224e-06,1.5377996595335564e-07,6.415507266001644e-05,8.22057812954928e-11,0.0,0.4634661852081686,7.099050821525114e-05,1.0853923759396866e-05,6.181139867557244e-05,3.2772656008411157e-06,3.4182461906749344e-07,1.1460007037325913e-07,1.5196612776472518e-06
6.074759488445106e-09,0.1308276028394364,0.46346346346346345,0.0,0.0,0.0,0.07296214402555547,0.0,0.00020015932558520045,6.102164100354963e-08,3.026510695100292e-09,3.5767439759896106e-06,1.6056758830068402e-07,6.555114628527008e-05,8.445828656180068e-11,0.0,0.46346633423896094,7.321124444601692e-05,1.0855359629086443e-05,6.229581998860904e-05,3.2824487481294884e-06,3.531298781298116e-07,1.1816358506793077e-07,1.5988590687887414e-06
6.191028096279385e-09,0.13082856078877714,0.46346346346346345,0.0,0.0,0.0,0.07295991981945006,0.0,0.00020522339955792557,6.320435189829003e-08,3.1615498760537322e-09,3.6943235295926686e-06,1.6752476779084096e-07,6.695157720684135e-05,8.672870715163904e-11,0.0,0.4634664879368936,7.544505979791587e-05,1.0856581439920471e-05,6.276260724359558e-05,3.2876794998564953e-06,3.645240126011113e-07,1.217498457352422e-07,1.680489616030889e-06
6.3072967041136644e-09,0.13082952188010877,0.46346346346346345,0.0,0.0,0.0,0.07295769084121247,0.0,0.00021030682280462915,6.54180925456818e-08,3.3001583425156456e-09,3.8142575283894502e-06,1.746530754075821e-07,6.835639755290694e-05,8.901711599408626e-11,0.0,0.4634666463290138,7.769127785401865e-05,1.0857615039904432e-05,6.321238342103229e-05,3.292955643367528e-06,3.760027601351684e-07,1.253576963945279e-07,1.7645679985174547e-06
6.423565311947944e-09,0.13083048603484765,0.46346346346346345,0.0,0.0,0.0,0.07295545706543637,0.0,0.00021540896462572738,6.766260740454e-08,3.4423558541905177e-09,3.936563056003044e-06,1.8195409111870577e-07,6.97656377909155e-05,9.132359793814679e-11,0.0,0.46346680944092716,7.994924651461906e-05,1.0858483145171225e-05,6.364575172088166e-05,3.298275039331131e-06,3.8756200415164836e-07,1.2898602225876567e-07,1.851108522766095e-06
6.539833919782223e-09,0.1308314531773523,0.46346346346346345,0.0,0.0,0.0,0.07295321846808588,0.0,0.00022052921839578452,6.993764973720554e-08,3.5881614617954253e-09,4.061256359850676e-06,1.8942940348150713e-07,7.117932678482604e-05,9.364824919868194e-11,0.0,0.46346697729684966,8.221833721406573e-05,1.0859205719318442e-05,6.406329591569799e-05,3.3036356201481067e-06,3.991977700524359e-07,1.3263374845088912e-07,1.9401247502660154e-06
6.656102527616502e-09,0.1308324232347969,0.46346346346346345,0.0,0.0,0.0,0.0729509750264462,0.0,0.00022566700054033935,7.224298136888121e-08,3.7375935429708255e-09,4.1883528800677344e-06,1.9708060926481347e-07,7.259749185079978e-05,9.599117683943376e-11,0.0,0.46346714991965865,8.449794415306354e-05,1.0859800306865292e-05,6.446558073580534e-05,3.3090353882862442e-06,4.1090622138417097e-07,1.3629983873941224e-07,2.0316295242081326e-06
6.772371135450782e-09,0.13083339613705114,0.46346346346346345,0.0,0.0,0.0,0.07294872671907535,0.0,0.00023082174956726224,7.457837245462332e-08,3.89066983638115e-09,4.317867277639023e-06,2.0490931308686468e-07,7.402015881133902e-05,9.835249828977417e-11,0.0,0.4634673273309407,8.678748354748006e-05,1.086028232638298e-05,6.485315227990208e-05,3.3144724145553397e-06,4.2268365597277625e-07,1.3998329429602753e-07,2.1256349953619063e-06
6.888639743285061e-09,0.13083437181656776,0.46346346346346345,0.0,0.0,0.0,0.07294647352575809,0.0,0.0002359929251486275,7.694360125392291e-08,4.047407474093436e-09,4.449813461733875e-06,2.129171270683379e-07,7.54473520478716e-05,1.0073234089221027e-10,0.0,0.46346750955103927,8.908639289443817e-05,1.0860665328114892e-05,6.522653844545871e-05,3.319944836337415e-06,4.3452650205142266e-07,1.4368315247728493e-07,2.22215264711473e-06
7.00490835111934e-09,0.13083535020827455,0.46346346346346345,0.0,0.0,0.0,0.07294421542746087,0.0,0.00024118000724945458,7.933845391277015e-08,4.2078230123182796e-09,4.5842046162454844e-06,2.2110567049984707e-07,7.68790945517843e-05,1.0313084147797904e-10,0.0,0.46346769659909914,9.13941302562915e-05,1.0860961220349548e-05,6.558624937401263e-05,3.3254508557887845e-06,4.464313144002725e-07,1.4739848563205053e-07,2.321193319690961e-06
7.1211769589536195e-09,0.13083633124947283,0.46346346346346345,0.0,0.0,0.0,0.07294195240628867,0.0,0.00024638249529999157,8.176272425306422e-08,4.371932460593937e-09,4.721053225537843e-06,2.2947656952327203e-07,7.831540797391223e-05,1.0554814596831783e-10,0.0,0.4634678884931111,9.37101735629246e-05,1.0861180468344829e-05,6.593277790708172e-05,3.3309887380289405e-06,4.5839477051375037e-07,1.5112839993610592e-07,2.4227672335685535e-06
7.237445566787899e-09,0.1308373148797407,0.46346346346346345,0.0,0.0,0.0,0.07293968444544313,0.0,0.00025159990740851836,8.421621356920438e-08,4.539751309490854e-09,4.8603710994068015e-06,2.3803145682630074e-07,7.975631267249988e-05,1.0798440899924454e-10,0.0,0.4634680852499548,9.603401993267748e-05,1.0861332269157107e-05,6.626660004900459e-05,3.336556809327058e-06,4.7041366680858607e-07,1.5487203425493164e-07,2.526884012112068e-06
7.353714174622178e-09,0.13083830104084088,0.46346346346346345,0.0,0.0,0.0,0.07293741152918205,0.0,0.0002568317796119463,8.669873043166734e-08,4.7112945569105005e-09,5.002169397264447e-06,2.467719713495934e-07,8.120182775965503e-05,1.1043979356791476e-10,0.0,0.46346828688543823,9.836518501205717e-05,1.0861424705304347e-05,6.658817543357764e-05,3.342153455293828e-06,4.824849148834811e-07,1.5862855903541754e-07,2.6335527034414813e-06
7.586251390290738e-09,0.1308402807330063,0.46346346346346345,0.0,0.0,0.0,0.07293285077249698,0.0,0.0002673371339254684,9.175011634350105e-08,5.065611920804281e-09,5.293248788551162e-06,2.648164674415059e-07,8.410675958213808e-05,1.1540861917418463e-10,0.0,0.46346870485043595,0.00010304762274387359,1.0861458994515186e-05,6.719634541532342e-05,3.3534262996730267e-06,5.067726668382217e-07,1.6617711330694728e-07,2.8545792649235695e-06
7.79553488439244e-09,0.13084207056888641,0.46346346346346345,0.0,0.0,0.0,0.07292872900631178,0.0,0.0002768370944038658,9.63938598650783e-08,5.39737621763798e-09,5.563802737061797e-06,2.817079192250515e-07,8.673713352775127e-05,1.1994775284904933e-10,0.0,0.46346909784191437,0.00010728234474924706,1.0861349523273038e-05,6.77061068501209e-05,3.36365454138079e-06,5.287819336021867e-07,1.7300718458586658e-07,3.0623104358117546e-06
8.004818378494142e-09,0.13084386778982976,0.46346346346346345,0.0,0.0,0.0,0.07292459098405536,0.0,0.00028637743738112967,1.0112898871868817e-07,5.741420802344692e-09,5.8425394805273e-06,2.992265493237449e-07,8.938269000879278e-05,1.2455172396173596e-10,0.0,0.46346950684113036,0.00011153402774288617,1.0861135138984523e-05,6.818263798573915e-05,3.3739527827640316e-06,5.509176724213878e-07,1.7986745233271155e-07,3.278426385678e-06
8.214101872595845e-09,0.1308456721249311,0.46346346346346345,0.0,0.0,0.0,0.0729204366472787,0.0,0.0002959560184060665,1.0595462604856737e-07,6.097818338434431e-09,6.129503498638024e-06,3.173821076909331e-07,9.204350102389152e-05,1.2922174537763149e-10,0.0,0.46346993190646,0.000115800436730788,1.0860837133809576e-05,6.862808842586149e-05,3.3843135232266927e-06,5.731655686265395e-07,1.8675408527321765e-07,3.5029617035397974e-06
8.423385366697547e-09,0.13084748331947377,0.46346346346346345,0.0,0.0,0.0,0.07291626594585289,0.0,0.00030557083219980783,1.1086995788584907e-07,6.466637999569424e-09,6.4247341181759135e-06,3.361843903598093e-07,9.471962870360893e-05,1.3395909538040676e-10,0.0,0.46347037308784567,0.00012007948499006043,1.086047235714339e-05,6.904447215447537e-05,3.3947297489463897e-06,5.955122434783229e-07,1.9366350552508375e-07,3.735946441118826e-06
