Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112)
7.203436157573481e-08,0.1315263700803227,0.46346346346346345,0.0,0.0,0.0,0.07103747584471509,1.7026951369119823e-06,0.0034731743399886964,8.268351465953417e-06,8.089246759917527e-07,0.0004882947882478614,7.727392568629907e-05,0.001322733470139182,1.546656985225054e-08,0.0,0.4642037206417472,0.0010218129513828772,9.850295953750926e-06,8.049141956155826e-05,5.197119094627623e-06,5.2887703605477696e-06,1.4689629195257933e-06,0.0002331610788222525,3.3359353882819677e-09,9.752543751165864e-05,5.052732908915961e-10,4.0281933016381205e-09,2.6081810380962293e-05,4.596520194668874e-09,7.141278455605581e-07,7.194367992620904e-05,1.0322035649321371e-09,2.5403768267625153e-05,9.400750346275592e-12,8.548120163418181e-08,1.0711944834612688e-09
7.360966665403165e-08,0.13154508716257543,0.46346346346346345,0.0,0.0,0.0,0.07098080855365628,1.8111392105825192e-06,0.003557073751890374,8.767408882670522e-06,8.483665987855021e-07,0.0005057485721073256,8.187166341795903e-05,0.0013594842749023385,1.6478446948388387e-08,0.0,0.4642316749459276,0.0010335760993711285,9.842495089192909e-06,8.072522809011705e-05,5.221669592058015e-06,5.347248910391826e-06,1.4850436188419342e-06,0.00024028279956449507,3.438123816474764e-09,0.00010255144376819527,5.313127238704457e-10,4.172180124259761e-09,2.7556455123078288e-05,4.85641326806953e-09,7.238868056427629e-07,7.376958390812176e-05,1.058492715796005e-09,2.6328386879090832e-05,9.744463844702768e-12,8.871955392144971e-08,1.2203809373174532e-09
7.518497173232848e-08,0.13156385116583466,0.46346346346346345,0.0,0.0,0.0,0.07092384830458953,1.9235603940588885e-06,0.0036411161708769183,9.288451865799869e-06,8.887879920437744e-07,0.0005233712277339684,8.662829271413543e-05,0.0013963111130841628,1.753269411181177e-08,0.0,0.4642599057816743,0.0010449857411912236,9.834653203778782e-06,8.095894962437217e-05,5.24535689371837e-06,5.403790048518491e-06,1.500590672336331e-06,0.000247400157628855,3.5402653477001926e-09,0.00010768337428458867,5.579009441230193e-10,4.3175600990290866e-09,2.9073025890678447e-05,5.123695761916283e-09,7.336701117689538e-07,7.560107028683151e-05,1.0848643464583888e-09,2.7262222334352434e-05,1.0092005840494928e-11,9.198766652903912e-08,1.385693670466198e-09
7.676027681062532e-08,0.1315826596996228,0.46346346346346345,0.0,0.0,0.0,0.07086660571518455,2.0399889591330996e-06,0.003725296205759577,9.832041172976822e-06,9.301879616984082e-07,0.0005411571479715334,9.154474527666219e-05,0.0014332022721580881,1.8629920404105158e-08,0.0,0.46428840266612065,0.0010560501915114068,9.826771769057974e-06,8.119250178940214e-05,5.2682018431281195e-06,5.458440290930641e-06,1.5156169013759017e-06,0.0002545107840669159,3.6423258772055573e-09,0.00011291877224672316,5.850252230438183e-10,4.464286968404698e-09,3.063131318191489e-05,5.398330755980529e-09,7.434757128319311e-07,7.74379253541245e-05,1.1113153211678277e-09,2.8204987911210238e-05,1.0443270413098973e-11,9.528417511536862e-08,1.5683651072452218e-09
7.833558188892215e-08,0.1316015104327933,0.46346346346346345,0.0,0.0,0.0,0.07080909114607026,2.160453402912187e-06,0.0038096085825788995,1.0398733813473557e-05,9.725654067669709e-07,0.0005591008655759092,9.662186020560447e-05,0.0014701463692197506,1.977071000549069e-08,0.0,0.4643171553808772,0.001066777591715463,9.818852221029177e-06,8.142580594177701e-05,5.290224847481284e-06,5.511245203576462e-06,1.5301348657949674e-06,0.0002616124572599885,3.744273396960844e-09,0.00011825516479885985,6.126727489165411e-10,4.6123156290811366e-09,3.223109102055744e-05,5.680278426193745e-09,7.533015258694998e-07,7.927994184189206e-05,1.1378425983680612e-09,2.9156404614912498e-05,1.0798153574773062e-11,9.860774993391777e-08,1.7696796744124575e-09
7.991088696721898e-08,0.13162040109258838,0.46346346346346345,0.0,0.0,0.0,0.07075131470608505,2.2849804973468753e-06,0.0038940481427770994,1.0989082548490671e-05,1.0159190269276394e-06,0.0005771970502245962,0.00010186038592716835,0.0015071323453498514,2.0955622119556657e-08,0.0,0.4643461539664939,0.0010771759145107769,9.810895960879245e-06,8.16587870463276e-05,5.311445888408057e-06,5.5622494243407415e-06,1.5441568699050254e-06,0.00026870309497943964,3.846077883212884e-09,0.00012369006770875725,6.408306510837884e-10,4.761602107317872e-09,3.387211805128451e-05,5.9694962377024115e-09,7.631454444120112e-07,8.11269188140306e-05,1.1644432290980957e-09,3.0116200991078016e-05,1.1156553239381288e-11,1.0195709546117844e-07,1.9909736039594627e-09
8.148619204551582e-08,0.1316393294636975,0.46346346346346345,0.0,0.0,0.0,0.0706932862574086,2.4135953381750795e-06,0.003978609841384354,1.160363541148655e-05,1.0602473298177623e-06,0.000595440505593773,0.00010726098217456839,0.001544149459997077,2.2185190912098267e-08,0.0,0.4643753887170503,0.0010872529682996214,9.802904355704447e-06,8.189137355754379e-05,5.331884532215058e-06,5.611496683989882e-06,1.557694968208648e-06,0.00027578074688253915,3.9477111901961526e-09,0.00012922098969932026,6.694860223890939e-10,4.9121035348259295e-09,3.5554138582109843e-05,6.265939128605905e-09,7.730053462287549e-07,8.297866155764314e-05,1.1911143553841393e-09,3.1084112944517795e-05,1.1518369203931916e-11,1.0533095002109374e-07,2.233634645082765e-09
8.306149712381265e-08,0.13165829338731652,0.46346346346346345,0.0,0.0,0.0,0.07063501542058019,2.5463213932665897e-06,0.004063288745218218,1.2242935248561791e-05,1.1055486380714859e-06,0.0006138261665002691,0.00011282422201502029,0.001581187285382415,2.3459925482568767e-08,0.0,0.464404850174864,0.0010970164013279812,9.794878739214975e-06,8.212349730604807e-05,5.35155993964141e-06,5.659029826137078e-06,1.5707609708629353e-06,0.0002828435874187076,4.049146949645639e-09,0.0001348454364667309,6.986259399946307e-10,5.063778125189866e-09,3.7276883576350046e-05,6.569559684800816e-09,7.828791005259759e-07,8.483498147365573e-05,1.2178532086250818e-09,3.205988356364909e-05,1.1883503134165373e-11,1.0872808540570032e-07,2.4991016885344544e-09
8.463680220210949e-08,0.13167729076020787,0.46346346346346345,0.0,0.0,0.0,0.07057651157940938,2.6831805503559706e-06,0.0041480800310963375,1.290751927887081e-05,1.1518210961103028e-06,0.0006323490961059071,0.0001185505939163716,0.0016182357009262654,2.4780309866665063e-08,0.0,0.46443452912531624,0.0011064737056265075,9.786820412423405e-06,8.23550933895832e-05,5.370490875158014e-06,5.70489082629535e-06,1.5833664488958949e-06,0.00028988990912249125,4.150360475777167e-09,0.00014056091440388784,7.282374846721171e-10,5.216585150804428e-09,3.904007159642669e-05,6.880308306334471e-09,7.927645746198055e-07,8.669569596695885e-05,1.2446571079731005e-09,3.3043262950212746e-05,1.2251858533623284e-11,1.12147306491291e-07,2.7888643067228235e-09
8.621210728040632e-08,0.13169631953376257,0.46346346346346345,0.0,0.0,0.0,0.07051778388578352,2.8241931641509165e-06,0.004232978984062949,1.3597918674991552e-05,1.1990626766998063e-06,0.0006510044831818203,0.00012444050384722186,0.00165528488769985,2.614680306859926e-08,0.0,0.46446441659178606,0.0011156322207576835,9.77873064431792e-06,8.258610006769779e-05,5.388695715840373e-06,5.749120810084579e-06,1.59552273917736e-06,0.0002969181162710184,4.2513286754202735e-09,0.0001463649340468617,7.583077586587114e-10,5.370484920306012e-09,4.084340970168437e-05,7.198133365654172e-09,8.02659640096075e-07,8.856062833618138e-05,1.2715234587105212e-09,3.403400805402301e-05,1.2623340726637371e-11,1.1558745084935368e-07,3.104462213057687e-09
8.778741235870316e-08,0.13171537771306335,0.46346346346346345,0.0,0.0,0.0,0.07045884126437629,2.969378102803141e-06,0.0043179809956292465,1.431465816314433e-05,1.2472711872855108e-06,0.0006697876394305058,0.0001304942774047131,0.0016923253229024582,2.7559839121635865e-08,0.0,0.4644945038306911,0.0011244991373820046,9.770610672520872e-06,8.28164586597631e-05,5.406192459848682e-06,5.791760070652642e-06,1.6072409491864976e-06,0.00030392671888502745,4.352029963008759e-09,0.00015225501326100702,7.88823902164084e-10,5.5254387564802106e-09,4.268659430229835e-05,7.522981358117526e-09,8.125621784915046e-07,9.042960766320034e-05,1.2984497506244909e-09,3.5031882512494754e-05,1.299785685006774e-11,1.1904738835188262e-07,3.447484644135564e-09
8.936271743699999e-08,0.13173446335595054,0.46346346346346345,0.0,0.0,0.0,0.07039969241726193,3.118752793729078e-06,0.004403081562027365,1.5058255643112596e-05,1.29644427611964e-06,0.0006886939968635176,0.00013671216196449153,0.0017293477743662083,2.901982717550318e-08,0.0,0.4645247823266291,0.00113308150065485,9.762461703933385e-06,8.30461134463535e-05,5.422998734540313e-06,5.832848085364443e-06,1.6185319615890695e-06,0.00031091432705384557,4.452444180151558e-09,0.00015822868018239118,8.197731086097656e-10,5.6814089746285874e-09,4.456931197124637e-05,7.854797045109563e-09,8.224700865299647e-07,9.230246870248982e-05,1.3254335563810776e-09,3.603665649470996e-05,1.3375315821263407e-11,1.2252602077095543e-07,3.819569668438635e-09
9.093802251529683e-08,0.13175357457209091,0.46346346346346345,0.0,0.0,0.0,0.07034034582843848,3.272333268768287e-06,0.004488276282477786,1.5829221827683132e-05,1.3465794381895574e-06,0.0007077191052328541,0.00014309432884764852,0.0017663432950900586,3.0527151609317264e-08,0.0,0.46455524378761714,0.0011413862134651007,9.754284915366533e-06,8.327501157399772e-05,5.4391318042359875e-06,5.872423531808879e-06,1.629406438614079e-06,0.00031787964556586083,4.552552519522455e-09,0.00016428347592930368,8.511426386773271e-10,5.838358861378463e-09,4.649124021622735e-05,8.193523590100927e-09,8.323812809285887e-07,9.41790517704126e-05,1.3524725298997555e-09,3.704810654979828e-05,1.3755628320250185e-11,1.260222813724844e-07,4.222403425279296e-09
9.251332759359366e-08,0.13177270952205017,0.46346346346346345,0.0,0.0,0.0,0.07028080976826394,3.430134208668214e-06,0.00457356085747025,1.662805990139107e-05,1.3976740209575195e-06,0.0007268586295141879,0.00014964087549974265,0.0018033032178047647,3.2082172168686483e-08,0.0,0.4645858801404246,0.0011494200395261364,9.746081454159637e-06,8.350310296307904e-05,5.4546085776653075e-06,5.910524303172139e-06,1.6398748262605824e-06,0.00032482146882707144,4.652337452823168e-09,0.0001704169570977572,8.829198332374498e-10,5.996252653920101e-09,4.8452048213323514e-05,8.53910268796426e-09,8.422937027923409e-07,9.60592026345495e-05,1.3795644047297301e-09,3.806601545942182e-05,1.4138706788273759e-11,1.2953513450395494e-07,4.657719297760265e-09
9.40886326718905e-08,0.1317918664163685,0.46346346346346345,0.0,0.0,0.0,0.07022109229780847,3.5921689868844147e-06,0.004658931087058321,1.7455265198326076e-05,1.4497252299208504e-06,0.0007461083474402015,0.00015635182767728854,0.0018402191495705347,3.3685224125694434e-08,0.0,0.4646166835259957,0.0011571896063293377,9.737852438786234e-06,8.373034021858077e-05,5.46944561511549e-06,5.947187523024149e-06,1.649947358359019e-06,0.0003317386760513263,4.7517826625884386e-09,0.00017662669805408756,9.150921252277179e-10,6.155055519657459e-09,5.0451397504118395e-05,8.891474687847179e-09,8.522053216263005e-07,9.794277240315929e-05,1.4067069924297258e-09,3.9090172094165856e-05,1.4524465393826615e-11,1.3306357517599547e-07,5.1272970235406095e-09
9.566393775018733e-08,0.13181104351464068,0.46346346346346345,0.0,0.0,0.0,0.0701612012731258,3.758449712685824e-06,0.004744382869167731,1.8311324898729178e-05,1.5027301340011412e-06,0.0007654641470823923,0.00016322714163736986,0.0018770829664091597,3.533661846048926e-08,0.0,0.46464764629495964,0.00116470140796951,9.729598959448121e-06,8.395667854347166e-05,5.4836591353022665e-06,5.9824495595616375e-06,1.6596340604739124e-06,0.00033863022670688626,4.850872977614848e-09,0.00018291029303699045,9.476470505431533e-10,6.3147335362589915e-09,5.248894265790405e-05,9.250578709892572e-09,8.621141389868526e-07,9.982961741486157e-05,1.433898180951919e-09,4.0120371273651e-05,1.4912820011398813e-11,1.3660662863777068e-07,5.632961747202033e-09
9.723924282848416e-08,0.1318302391246007,0.46346346346346345,0.0,0.0,0.0,0.0701011443494468,3.928987273555182e-06,0.004829912197918545,1.919671774408508e-05,1.5566856707704874e-06,0.0007849220244798391,0.00017026670632630007,0.0019138868079724097,3.703664206323885e-08,0.0,0.464678761003225,0.0011719618078509895,9.721322078657976e-06,8.418207565463357e-05,5.49726502198237e-06,6.016346039346751e-06,1.6689447536638884e-06,0.00034549515620482856,4.9495943118096355e-09,0.00018926535808061283,9.805722579996804e-10,6.475253672095388e-09,5.456433190053436e-05,9.616352756081977e-09,8.720181917855692e-07,0.00010171959912863121,1.4611359330313316e-09,4.115641363019296e-05,1.5303688228047676e-11,1.4016334994630873e-07,6.176583017998955e-09
9.8814547906781e-08,0.1318494516012114,0.46346346346346345,0.0,0.0,0.0,0.07004092898529742,4.103791376875441e-06,0.004915515161961188,2.011191377039199e-05,1.6115886515221143e-06,0.0008044780813134995,0.00017747034556351128,0.0019506230722484495,3.8785557955242665e-08,0.0,0.4647100204076544,0.0011789770412826564,9.71302283181094e-06,8.440649170124952e-05,5.5102788303269675e-06,6.048911860577678e-06,1.6778890581296284e-06,0.00035233257181565913,5.047933606267257e-09,0.00019568953276964345,1.0138555184271026e-09,6.6365837670532116e-09,5.667720771141107e-05,9.988733815459373e-09,8.819155552659758e-07,0.0001036125840141857,1.4884182845823886e-09,4.219810547584776e-05,1.569698930738002e-11,1.4373282352989389e-07,6.760073736751505e-09
9.999999999999998e-08,0.13186867934575935,0.46346346346346345,0.0,0.0,0.0,0.06999551551150829,4.238153959754978e-06,0.004979979537416826,2.082055082316157e-05,1.6535271171291392e-06,0.0008192568891604787,0.00018299929359391276,0.001978218911460855,4.013404162491312e-08,0.0,0.46473363494755066,0.0011840981972435737,9.70676332707579e-06,8.45747000732903e-05,5.519690818288702e-06,6.072561628130514e-06,1.6843839553915942e-06,0.00035745923483812244,5.121676844954856e-09,0.0002005680245106389,1.0391306890595123e-09,6.758503369354727e-09,5.829169333954369e-05,1.0273276901970003e-08,8.89357989045361e-07,0.00010503899953232509,1.5089771222000052e-09,4.298561302579242e-05,1.599451344769617e-11,1.4642680318540905e-07,7.2266349623671064e-09
1.0038985298507783e-07,0.13186867934575935,0.46346346346346345,0.0,0.0,0.0,0.06998056244654412,4.282870590893773e-06,0.005001187942826415,2.105737405927058e-05,1.6674357661921167e-06,0.000824128522624698,0.00018483782021709632,0.0019872844103080503,4.058360552802293e-08,0.0,0.4647414174618189,0.001185753217969586,9.704702227745504e-06,8.46298891855326e-05,5.522715793072071e-06,6.080181205926538e-06,1.6864763967403203e-06,0.0003591416488013372,5.145878774391386e-09,0.00020218048183671445,1.0474847329451455e-09,6.7986925137133945e-09,5.882720739002133e-05,1.0367657963988334e-08,8.918043456751651e-07,0.00010550844344284925,1.5157433431030407e-09,4.324525867269029e-05,1.609264416157486e-11,1.4731416274565615e-07,7.385389055603405e-09
1.0196515806337467e-07,0.13188792080495595,0.46346346346346345,0.0,0.0,0.0,0.06992005181036835,4.46623238495542e-06,0.005086926813289417,2.203355050655577e-05,1.7242235881385765e-06,0.0008438696545765476,0.0001923688303676661,0.002023863721092353,4.243100079925038e-08,0.0,0.4647729453118283,0.001192296324408654,9.69636124929411e-06,8.485223288565483e-05,5.534590826461444e-06,6.110187554977162e-06,1.6947159984400862e-06,0.0003659216267506604,5.243418649893014e-09,0.00020873589661183067,1.0814479404729254e-09,6.961549438883297e-09,6.1013963593381614e-05,1.075306045928435e-08,9.016827226451942e-07,0.0001074070535789714,1.5431092860875263e-09,4.429769050618377e-05,1.649057536766383e-11,1.5090650943152745e-07,8.054525234318542e-09
1.035404631416715e-07,0.13190717447004413,0.46346346346346345,0.0,0.0,0.0,0.06985940396917274,4.6538831690004115e-06,0.005172728135748165,2.304088560799875e-05,1.781948578783918e-06,0.0008636978822571314,0.0002000630174574127,0.0020603541462438663,4.432793668439103e-08,0.0,0.4648045972922352,0.0011986122261949102,9.688000853823776e-06,8.507348978075381e-05,5.5459185359980425e-06,6.138963696292312e-06,1.7026169015657814e-06,0.00037267180610664534,5.340542937504892e-09,0.00021535349633297813,1.11573332451908e-09,7.1251248854735316e-09,6.323710484568257e-05,1.1144875830443946e-08,9.115488912984603e-07,0.00010930829527197251,1.5705143594496335e-09,4.535522356150725e-05,1.6890707130348443e-11,1.5450903345279828e-07,8.769518456731364e-09
1.0669107329826515e-07,0.13194571260023574,0.46346346346346345,0.0,0.0,0.0,0.06973772334024939,5.042072279645439e-06,0.0053445040247665715,2.5150753628702204e-05,1.9001953787969515e-06,0.0009036017269828558,0.00021593920775145296,0.0021330420891386053,4.827108821440109e-08,0.0,0.46486824790076975,0.001210585286748294,9.671225517120213e-06,8.551262164549016e-05,5.566988884666477e-06,6.192953123969736e-06,1.7174378314139422e-06,0.000386080255932191,5.533507651228336e-09,0.00022876627376159722,1.185224113635005e-09,7.454316689488948e-09,6.779103873949752e-05,1.1947480169390028e-08,9.312376622330971e-07,0.0001131182195106817,1.6254352137020945e-09,4.748490946141523e-05,1.7697277120356e-11,1.617414303211104e-07,1.0345412948125315e-08
1.0952662243919945e-07,0.1319804244062689,0.46346346346346345,0.0,0.0,0.0,0.06962780702872523,5.406154792097986e-06,0.005499281196754858,2.7160437480746973e-05,2.009784981626751e-06,0.0009397789405395086,0.00023078112139644555,0.0021980932348679254,5.199082623795605e-08,0.0,0.4649258948241806,0.001220640446536334,9.656070409364786e-06,8.590383470881279e-05,5.584220704492589e-06,6.237651492546046e-06,1.729705201243657e-06,0.00039804006494833724,5.705667535404283e-09,0.00024102817583975843,1.2487522873581122e-09,7.752765223956189e-09,7.201022137220252e-05,1.2691087302209463e-08,9.488987894077094e-07,0.00011655504808060037,1.6749815571673616e-09,4.941739742007508e-05,1.842998827232278e-11,1.6827762358808084e-07,1.1941749647028042e-08
1.1236217158013375e-07,0.13201515423730653,0.46346346346346345,0.0,0.0,0.0,0.06951754531727229,5.7841889149360416e-06,0.005654208069120781,2.9277508273748825e-05,2.122351326669202e-06,0.0009761867338259132,0.00024614369491334414,0.002262760286113293,5.5873051838354803e-08,0.0,0.4649838484639226,0.0012300453863172665,9.640866170674282e-06,8.629110606092411e-05,5.599892709499964e-06,6.278843539405257e-06,1.7410073720350373e-06,0.0004098948981107031,5.876355923988564e-09,0.00025345747453701576,1.3131477330589526e-09,8.053115995097979e-09,7.634137390840853e-05,1.3454429188233872e-08,9.664946977909677e-07,0.00011999875274557053,1.7246303663962943e-09,5.1363883916464175e-05,1.9168722931012613e-11,1.7483511318907708e-07,1.3720022373192481e-08
1.1519772072106804e-07,0.13204989478994264,0.46346346346346345,0.0,0.0,0.0,0.06940697221239865,6.176178655898141e-06,0.005809266459580353,3.150418441803103e-05,2.2378702957613853e-06,0.001012807443116911,0.0002620229924478115,0.002327011356580101,5.991809540741531e-08,0.0,0.4650420762465281,0.0012388302191099975,9.625617531471525e-06,8.667431351506163e-05,5.614079542022048e-06,6.316696978981327e-06,1.751390569746821e-06,0.000421642479842025,6.045538644251328e-09,0.00026604200654814926,1.3783474333805997e-09,8.355223281712828e-09,8.078223849137239e-05,1.4237107886868094e-08,9.840167540042794e-07,0.00012344879408351535,1.7743736820607778e-09,5.332351057760342e-05,1.991309551718205e-11,1.814100097254473e-07,1.569338217309199e-08
1.1803326986200234e-07,0.13208463915832233,0.46346346346346345,0.0,0.0,0.0,0.06929612007059215,6.582119790439769e-06,0.005964439002416105,3.384257404656064e-05,2.356316923928697e-06,0.001049624281307731,0.000278414626016143,0.002390816712232696,6.412607080727366e-08,0.0,0.46510054727369365,0.001247023948119047,9.610328994816195e-06,8.70533526435224e-05,5.626852988151368e-06,6.351373133026112e-06,1.7608992563817618e-06,0.00043328095227379066,6.213187526210592e-09,0.0002787699665995322,1.444290225906281e-09,8.658948594474056e-09,8.53305461574751e-05,1.503872349915168e-08,1.00145689218559e-06,0.00012690467353380097,1.8242041417088305e-09,5.529546570187575e-05,2.0662736224952678e-11,1.8799868032577527e-07,1.7875294751723146e-08
1.2086881900293664e-07,0.13211938082076732,0.46346346346346345,0.0,0.0,0.0,0.06918501966188942,7.002000479532124e-06,0.006119709120376128,3.629467350941424e-05,2.4776654678332265e-06,0.0010866213026702715,0.00029531379158202157,0.0024541486822821728,6.84968823146299e-08,0.0,0.46515923225597117,0.0012546544997804885,9.595004845146256e-06,8.74281356498388e-05,5.638282063691456e-06,6.383027115709789e-06,1.7695761810380367e-06,0.0004448088343098993,6.379279820501329e-09,0.00029162991505597745,1.5109168425698415e-09,8.96416038518049e-09,8.99840227018754e-05,1.585887520164112e-08,1.0188076191184214e-06,0.0001303659315168669,1.8741149523715402e-09,5.727898233331515e-05,2.141729055292909e-11,1.945977394323939e-07,2.0279514198429228e-08
1.2370436814387092e-07,0.13215411362298057,0.46346346346346345,0.0,0.0,0.0,0.0690737002315774,7.4358018610589195e-06,0.006275060997117822,3.8862366307680594e-05,2.601889470908901e-06,0.0011237833687495187,0.0003127153039139099,0.0025169815721684157,7.303023177889736e-08,0.0,0.4652181034484772,0.0012617487553923815,9.57964915675401e-06,8.779859029109269e-05,5.6484330970428955e-06,6.411808013185314e-06,1.77746242948486e-06,0.0004562249843929028,6.543797668646504e-09,0.0003046107831101092,1.5781699365414494e-09,9.27073376541354e-09,9.47403939465471e-05,1.6697162174956802e-08,1.0360620138053003e-06,0.000133832145595177,1.9240998637804902e-09,5.9273336404931906e-05,2.2176418828562962e-11,2.0120403956278168e-07,2.2920056457065094e-08
1.265399172848052e-07,0.13218883176403312,0.46346346346346345,0.0,0.0,0.0,0.06896218956011163,7.883498615510289e-06,0.0064304795501964225,4.154742242719317e-05,2.7289618254463893e-06,0.0011610961153426251,0.00033061363017535943,0.0025792915785816163,7.772562593895444e-08,0.0,0.46527713458852576,0.001268332581540554,9.564265802010754e-06,8.816465884617287e-05,5.657369809512743e-06,6.437859057872465e-06,1.7845974721101217e-06,0.00046752856657457695,6.706727620102221e-09,0.00031770187586844937,1.6459940982168307e-09,9.57855023412142e-09,9.959739046924423e-05,1.7553184437338193e-08,1.0532137243643438e-06,0.00013730292867716296,1.9741531422155154e-09,6.127784494618705e-05,2.2939796100680552e-11,2.0781466203078385e-07,2.5811172694398302e-08
1.293754664257395e-07,0.13222352978140797,0.46346346346346345,0.0,0.0,0.0,0.06885051402125443,8.345059505614424e-06,0.0065859504046171065,4.4351498058561024e-05,2.858854831658394e-06,0.0011985459205563521,0.00034900292219152573,0.002641056706599698,8.25823838702481e-08,0.0,0.4653363008351813,0.0012744308594132968,9.54885845934135e-06,8.852629712953308e-05,5.665153393011093e-06,6.461317798052571e-06,1.7910192107443538e-06,0.0004787190196973016,6.868060193346381e-09,0.0003308928735042799,1.7143358611900237e-09,9.887497414103149e-09,0.0001045527518190472,1.8426543587680763e-08,1.0702569611719132e-06,0.00014077792726641575,2.024269545020021e-09,6.32918643532583e-05,2.3707111661835474e-11,2.1442690766316766e-07,2.8967322685121472e-08
1.3221101556667377e-07,0.13225820253694157,0.46346346346346345,0.0,0.0,0.0,0.06873869863850769,8.820447890486864e-06,0.006741459866952199,4.7276135668311023e-05,2.991540253927872e-06,0.0012361198738931782,0.00036787704736002754,0.00270225668897081,8.759964451530829e-08,0.0,0.46539557871064535,0.001280067513185577,9.533430620959572e-06,8.888347354735153e-05,5.6718425856040855e-06,6.482316263928608e-06,1.7967640246487246e-06,0.0004897960293102604,7.027789475694011e-09,0.0003441738307757438,1.7831436997564204e-09,1.0197468796980763e-08,0.00010960423027325512,1.9316843467724063e-08,1.0871864855896596e-06,0.00014425681975746617,2.0744442957988943e-09,6.531478871772102e-05,2.4478068463822567e-11,2.210382875384704e-07,3.2403148357159214e-08
1.3504656470760805e-07,0.13229284520291298,0.46346346346346345,0.0,0.0,0.0,0.06862676713988308,9.30962221462916e-06,0.006896994900030436,5.032276439445094e-05,3.126989374360104e-06,0.0012738057463337743,0.0003872296181802786,0.0027628729075782656,9.277637426161063e-08,0.0,0.46545494604343,0.0012852655375923648,9.517985600371427e-06,8.923616819479572e-05,5.677493745387446e-06,6.500981130144424e-06,1.8018668152479004e-06,0.0005007595020467507,7.185912757972241e-09,0.00035753517513217783,1.8523680191023204e-09,1.0508363496384846e-08,0.00011474959417589498,2.0223690750531476e-08,1.1039975968775836e-06,0.00014773931477958375,2.1246730603141428e-09,6.734604821079753e-05,2.525238307439206e-11,2.2764651378104348e-07,3.613344762184206e-08
1.3788211384854234e-07,0.1323274532485926,0.46346346346346345,0.0,0.0,0.0,0.0685147420110477,9.812536472228576e-06,0.007052543098204309,5.349270073933292e-05,3.2651730437617006e-06,0.0013115919613882533,0.00040705402038822524,0.0028228883171188142,9.811137453305421e-08,0.0,0.46551438191327454,0.001290047024790981,9.502526539653022e-06,8.958437199286312e-05,5.682160922621162e-06,6.517433874988813e-06,1.8063610500453433e-06,0.0005116095422301013,7.342430200772848e-09,0.00037096770359660566,1.921961139153179e-09,1.0820086009136006e-08,0.00011998663089408428,2.1146695461586845e-08,1.1206861175157798e-06,0.00015122514958958397,2.174951923098944e-09,6.938510752074968e-05,2.6029785218466463e-11,2.3424949042622814e-07,4.017314859360378e-08
1.4071766298947662e-07,0.13236202242711992,0.46346346346346345,0.0,0.0,0.0,0.06840264454686598,1.032914064713135e-05,0.007208092663202622,5.6787149537059246e-05,3.4060617301283193e-06,0.0013494675670988865,0.00042734343969195483,0.002882287371022166,1.0360328936811824e-07,0.0,0.4655738665977756,0.0012944331905793314,9.48705641650641e-06,8.992808586390572e-05,5.685895930119147e-06,6.531790936863706e-06,1.8102788060652957e-06,0.0005223464305341679,7.497344529819654e-09,0.0003844625785674351,1.9918772728219986e-09,1.1132545984279636e-08,0.00012531314942046702,2.2085471437490585e-08,1.1372483755130255e-06,0.00015471408851446835,2.225277364799237e-09,7.143146434180074e-05,2.681001705515631e-11,2.408453043808718e-07,4.453728428666073e-08
1.435532121304109e-07,0.13239654876277507,0.46346346346346345,0.0,0.0,0.0,0.06829049490136448,1.0859381128955207e-05,0.007363632380573293,6.0207205172235594e-05,3.549625564727977e-06,0.0013874222089726434,0.00044809088711267553,0.0029410559496296377,1.0925061295926092e-07,0.0,0.46563338152070466,0.0012984444000285016,9.471578051097389e-06,9.026731994488491e-05,5.68874841236761e-06,6.5441638681270056e-06,1.8136508122641118e-06,0.0005329706045282134,7.650660758045736e-09,0.0003980113226781202,2.062072499378202e-09,1.1445657999782852e-08,0.00013072698264998605,2.303963672730407e-08,1.1536811852304034e-06,0.00015820592144452994,2.2756462402443106e-09,7.348464791293324e-05,2.759283321519323e-11,2.4743221650389003e-07,4.9240967866604606e-08
1.4638876127134519e-07,0.1324310285386216,0.46346346346346345,0.0,0.0,0.0,0.06817831213614634,1.1403201105878972e-05,0.007519151596720549,6.375385302715629e-05,3.6958343858662605e-06,0.001425446103821153,0.00046928922294279656,0.002999181290640158,1.1505169713006016e-07,0.0,0.4656929092019757,0.0013021001925828393,9.45609411267994e-06,9.060209283733816e-05,5.6907659133801595e-06,6.554659486161588e-06,1.8165064911132793e-06,0.0005434826409382266,7.802385932012151e-09,0.00041160581284983486,2.1325047336348525e-09,1.1759341346720904e-08,0.0001362259893588911,2.400881394138302e-08,1.1699818279882018e-06,0.00016170046237726224,2.326055757260082e-09,7.554421760489822e-05,2.8378000407832966e-11,2.540086528272645e-07,5.4299368528551014e-08
