Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32)
3.821957867602539e-09,0.1308098256316303,0.46346346346346345,0.0,0.0,0.0,0.07300421677895044,3.6923528905814684e-11,0.00010217493120522556,2.504287807963744e-08,1.10441788723487e-09,4.147206133400189e-06,5.428249338440337e-08,3.68033321878004e-05,4.259655795417678e-11,0.0,0.46346436726543894,3.768596000962589e-05,1.0014407122091825e-05,4.7706052100078036e-05,2.983643056151817e-06,1.7406804252720613e-07,5.557680119992562e-08,4.7349449072561334e-07,6.747376758112516e-12,1.0153246827559172e-08,5.260299647170164e-14,3.4204691735401236e-11,3.2850673139026215e-09,5.780159513737803e-13,3.2449658293653433e-07,2.4841732255898153e-06,3.537683920674902e-11,7.449069348395133e-08,1.046056517827183e-13,5.1693706282355884e-11
3.888532803379465e-09,0.13081032450017335,0.46346346346346345,0.0,0.0,0.0,0.07300298728973041,3.977389130650341e-11,0.00010463191362318247,2.5895136935535454e-08,1.1446038800198934e-09,4.243357349834861e-06,5.639612247645087e-08,3.7513036090487815e-05,4.365453802642492e-11,0.0,0.46346441226377216,3.88019972805276e-05,1.0022321819842064e-05,4.8226136909461655e-05,2.985862296377132e-06,1.7943675912706065e-07,5.7173006441366807e-08,4.947207125090723e-07,7.049877596378257e-12,1.076678799246253e-08,5.5781700073585065e-14,3.499784715014998e-11,3.462095516865972e-09,6.091795372349925e-13,3.2472718907274614e-07,2.538643304755599e-06,3.615301715615655e-11,7.755982722873702e-08,1.0642440312706151e-13,5.475688508625688e-11
3.95510773915639e-09,0.13081082513065456,0.46346346346346345,0.0,0.0,0.0,0.07300175643263271,4.2791617714801933e-11,0.00010710098615686949,2.6759709801141357e-08,1.185711883959181e-09,4.340179789742261e-06,5.8554003085405704e-08,3.8223836672376946e-05,4.471899548212105e-11,0.0,0.4634644586048912,3.9927789145222034e-05,1.002961892799108e-05,4.8735820188876146e-05,2.988111612990552e-06,1.8486809367735356e-07,5.8784240599570845e-08,5.165390790682422e-07,7.360818723666114e-12,1.1407458427949423e-08,5.910095834551748e-14,3.5796539250805906e-11,3.6458701508207414e-09,6.41531288952737e-13,3.2496033309713235e-07,2.5931592210699647e-06,3.6929868352367196e-11,8.069249142467975e-08,1.0825406576838232e-13,5.7943465722879075e-11
4.021682674933316e-09,0.1308113274907484,0.46346346346346345,0.0,0.0,0.0,0.07300052419592969,4.5983380939848214e-11,0.00010958189089867377,2.7636507112129705e-08,1.2277496103715385e-09,4.437681163554557e-06,6.075637515362802e-08,3.893574633885854e-05,4.5789874388121515e-11,0.0,0.4634645063006642,4.10630999800598e-05,1.003634560384605e-05,4.9235279787200534e-05,2.9903904090656023e-06,1.9036066194078005e-07,6.041014551083474e-08,5.389544803542215e-07,7.68026991456424e-12,1.2075998263056957e-08,6.256460584810167e-14,3.6600831649215654e-11,3.836548944460681e-09,6.750989989014323e-13,3.251961423103514e-07,2.6477184149907077e-06,3.77073563433967e-11,8.388860927607626e-08,1.1009490558681054e-13,6.125581505785028e-11
4.088257610710241e-09,0.13081183154904044,0.46346346346346345,0.0,0.0,0.0,0.07299929056818008,4.935597971172282e-11,0.00011207437695369422,2.852544081389558e-08,1.2707245825623471e-09,4.535869037547827e-06,6.300348065411011e-08,3.964877721683987e-05,4.686712271485175e-11,0.0,0.4634645553626701,4.220769851256821e-05,1.0042545402713254e-05,4.97246930912764e-05,2.9926980863801744e-06,1.9591309763963555e-07,6.205036937332144e-08,5.619716612130496e-07,8.008298877647622e-12,1.2773153142773919e-08,6.617650571981048e-14,3.7410786778183795e-11,4.034290855613433e-09,7.099106762749554e-13,3.2543471350269327e-07,2.7023185644990747e-06,3.848544805824309e-11,8.714810101580803e-08,1.1194718196041913e-13,6.469626938138052e-11
4.154832546487167e-09,0.13081233727498992,0.46346346346346345,0.0,0.0,0.0,0.07299805553822379,5.291633701802353e-11,0.00011457820017113345,2.9426424354233167e-08,1.3146441409985792e-09,4.634750831426791e-06,6.529556354190437e-08,4.0362941157170946e-05,4.795069215588758e-11,0.0,0.4634646058022032,4.3361357780106025e-05,1.0048258553025584e-05,5.0204236782568754e-05,2.9950340472225474e-06,2.0152405298903037e-07,6.370456670767068e-08,5.855952240850817e-07,8.344971293437828e-12,1.3499674037959329e-08,6.994054869224028e-14,3.822646586965332e-11,4.239256037940138e-09,7.459945412158224e-13,3.2567611781644266e-07,2.7569575659963735e-06,3.9264113533695934e-11,9.047088420431203e-08,1.138111442993018e-13,6.826713353788605e-11
4.221407482264092e-09,0.13081284463889395,0.46346346346346345,0.0,0.0,0.0,0.07299681909517647,5.6671498395866684e-11,0.00011709312289068677,3.0339372674028364e-08,1.3595154483792877e-09,4.734333816696742e-06,6.763286970663468e-08,4.10782497374358e-05,4.904053795890748e-11,0.0,0.46346465763027883,4.452385508581071e-05,1.0053522210457722e-05,5.0674086618324556e-05,2.9973976958862007e-06,2.0719219914521874e-07,6.53723983117864e-08,6.098296316835201e-07,8.690350851754476e-12,1.4256317058896893e-08,7.386065212422579e-14,3.904792891355286e-11,4.4516058079789346e-09,7.833790190042996e-13,3.25920404861443e-07,2.8116335166798705e-06,4.004332566096397e-11,9.385687400434428e-08,1.1568702221771125e-13,7.197068013304226e-11
4.287982418041018e-09,0.13081335361185484,0.46346346346346345,0.0,0.0,0.0,0.07299558122842438,6.06286301833729e-11,0.00011961891370287774,3.1264202196213627e-08,1.405345494598533e-09,4.834625115702729e-06,7.0015646926085e-08,4.1794714265043704e-05,5.013661876718367e-11,0.0,0.46346471085763896,4.569497195212118e-05,1.0058370692627016e-05,5.113441723524143e-05,2.9997884399057045e-06,2.129162265769933e-07,6.70535312103321e-08,6.346792096499753e-07,9.044499290870598e-12,1.5043843272453903e-08,7.794075905440142e-14,3.9875234678133346e-11,4.671502612554277e-09,8.220927343124329e-13,3.2616760619632923e-07,2.866344698285037e-06,4.0823059958740506e-11,9.730598343340694e-08,1.1757504139976123e-13,7.580914881519643e-11
4.354557353817943e-09,0.13081386416574828,0.46346346346346345,0.0,0.0,0.0,0.07299434192761926,6.479501773453965e-11,0.0001221553472223636,3.220083081321116e-08,1.4521411015983835e-09,4.93563170123133e-06,7.2444144820855e-08,4.251234578056095e-05,5.123889647087532e-11,0.0,0.46346476549475646,4.6874494072141596e-05,1.0062835695863952e-05,5.158540197380261e-05,3.0022056910817957e-06,2.1869484536744007e-07,6.874763859943738e-08,6.601481491851322e-07,9.407476434599505e-12,1.5863018522810427e-08,8.218483727245507e-14,4.070844071282475e-11,4.899109996571579e-09,8.621645055260171e-13,3.264177382729933e-07,2.9210895620893454e-06,4.1603294358829074e-11,1.0081812359557345e-07,1.1947542207271482e-13,7.978474562810631e-11
4.4877072253717945e-09,0.13081488990753457,0.46346346346346345,0.0,0.0,0.0,0.07299185898375374,7.378528561385881e-11,0.00012725926971400255,3.4109164162032814e-08,1.5486554740142175e-09,5.139817877032118e-06,7.743931007079547e-08,4.3951152625036e-05,5.3461905551363405e-11,0.0,0.46346487903884404,4.925791739000557e-05,1.0070730092416404e-05,5.246001981707928e-05,3.007117388055853e-06,2.30410796662555e-07,7.21735001201293e-08,7.129602210842136e-07,1.0160146775324631e-11,1.759940235506567e-08,9.118089708739987e-14,4.2392777546794324e-11,5.378115983613564e-09,9.464984243936313e-13,3.2692679854477385e-07,3.0306749098718218e-06,4.3165186115901036e-11,1.080311321843077e-07,1.2331406281493234e-13,8.81559765536379e-11
4.607542109770261e-09,0.13081581821461888,0.46346346346346345,0.0,0.0,0.0,0.07298961933125574,8.266763996638093e-11,0.00013188705294510654,3.586622295134926e-08,1.6388857912107308e-09,5.3260986148293435e-06,8.209386388712276e-08,4.5250175306844706e-05,5.548348651243593e-11,0.0,0.46346498614964016,5.1429677986727325e-05,1.0076794609093918e-05,5.321692021762703e-05,3.0116227835261496e-06,2.4112932364584396e-07,7.529799391765951e-08,7.626486873113249e-07,1.086830649777934e-11,1.927816213573026e-08,9.987841256707105e-14,4.392941161798123e-11,5.837253603710971e-09,1.0273363781890586e-12,3.2739491184969845e-07,3.1294043846003535e-06,4.457242040096585e-11,1.1473748118895893e-07,1.268130734811842e-13,9.618048655953779e-11
4.727376994168727e-09,0.13081675123888326,0.46346346346346345,0.0,0.0,0.0,0.07298737488309057,9.234652940499488e-11,0.00013654606715086403,3.7660299462367883e-08,1.7323434330580228e-09,5.514798531882796e-06,8.690051444654733e-08,4.655313892273617e-05,5.7524687232487477e-11,0.0,0.4634650979791878,5.362552382048792e-05,1.008200940099264e-05,5.3946161711630274e-05,3.016205185814853e-06,2.5200558185944706e-07,7.845971799611738e-08,8.144031940571758e-07,1.1605917958143811e-11,2.107157534679032e-08,1.0916993901620971e-13,4.548600133915843e-11,6.323963823367228e-09,1.1130308856404106e-12,3.2787231274208965e-07,3.228225299845171e-06,4.5981022790247956e-11,1.216466005276882e-07,1.303550771109866e-13,1.0468200979388291e-10
4.847211878567193e-09,0.13081768884089756,0.46346346346346345,0.0,0.0,0.0,0.07298512558784924,1.0286849996229791e-10,0.00014123518985702742,3.949096592921865e-08,1.8290627108919e-09,5.705952973316637e-06,9.186077857144189e-08,4.786009870544366e-05,5.958538627952862e-11,0.0,0.46346521457951484,5.5844348861109925e-05,1.0086487646531906e-05,5.464869140253808e-05,3.02086140266414e-06,2.630327772368937e-07,8.165698093336536e-08,8.682436595284317e-07,1.2373265598630762e-11,2.2984258775449967e-08,1.1907939571859084e-13,4.706283830839869e-11,6.839236050178077e-09,1.2037562985697722e-12,3.283588035004518e-07,3.3271331614030934e-06,4.7390929131268436e-11,1.287579268716794e-07,1.3394100502456879e-13,1.1367213504749073e-10
4.967046762965659e-09,0.1308186308870871,0.46346346346346345,0.0,0.0,0.0,0.07298287139652096,1.1428119580607238e-10,0.00014595334736838708,4.135780867909316e-08,1.929076521180962e-09,5.899595799652668e-06,9.697618916641499e-08,4.917110739535786e-05,6.16654871546317e-11,0.0,0.4634653360002217,5.808508648234572e-05,1.0090327420413032e-05,5.532543428232371e-05,3.0255883252893623e-06,2.742043278769654e-07,8.488815049925325e-08,9.241887902193531e-07,1.3170616607716612e-11,2.5020866254747607e-08,1.296308938907081e-13,4.866020197117057e-11,7.384068798849264e-09,1.2996885755901417e-12,3.2885414858802027e-07,3.4261244014507503e-06,4.880208846725867e-11,1.3607088971959234e-07,1.3757177125694816e-13,1.231620682637145e-10
5.086881647364125e-09,0.13081957724990628,0.46346346346346345,0.0,0.0,0.0,0.07298061226240715,1.2663332216159767e-10,0.00015069951205306368,4.326042777456323e-08,2.0324164184897862e-09,6.095759422184364e-06,1.0224829452856945e-07,5.04862153174553e-05,6.376491664730699e-11,0.0,0.4634654622885668,6.0346708358176045e-05,1.0093613716027648e-05,5.597729222252411e-05,3.030382931645466e-06,2.8551386245149154e-07,8.815165214672809e-08,9.822561252980333e-07,1.3998221547496174e-11,2.7186085845716903e-08,1.408487220831891e-13,5.0278359822607347e-11,7.959469157985572e-09,1.4010051880777212e-12,3.2935808760235364e-07,3.5251962408091016e-06,5.021446106273889e-11,1.435849134138208e-07,1.4124822795442577e-13,1.3316262995897245e-10
5.206716531762591e-09,0.1308205278071278,0.46346346346346345,0.0,0.0,0.0,0.07297834814103782,1.3997460805886916e-10,0.0001554726998474741,4.519843665029631e-08,2.1391126848234415e-09,6.294474841150439e-06,1.0767865768838187e-07,5.18054704581491e-05,6.588362335057711e-11,0.0,0.46346559348955163,6.262822335040724e-05,1.0096420196204395e-05,5.66051432512052e-05,3.0352422883677163e-06,2.969552177953405e-07,9.144596746482468e-08,1.0424620797728076e-06,1.4856314962821327e-11,2.948463712715502e-08,1.5275733213979645e-13,5.191756758488289e-11,8.56645227322622e-09,1.5078850290245539e-12,3.298703448512395e-07,3.62434657022962e-06,5.162801669663653e-11,1.5129941885086886e-07,1.4497110498709614e-13,1.4368425413235275e-10
5.326551416161057e-09,0.13082148244175573,0.46346346346346345,0.0,0.0,0.0,0.07297607899009097,1.5435576903653828e-10,0.00016027196795548863,4.7171461747250286e-08,2.249194395591832e-09,6.495771685896075e-06,1.1326885577912112e-07,5.3128918541693204e-05,6.802157631511191e-11,0.0,0.4634657296460024,6.492867639384543e-05,1.009881071073872e-05,5.720984107039548e-05,3.040163551632861e-06,3.085224358304402e-07,9.476963260659957e-08,1.104821986453566e-06,1.574511598989334e-11,3.192126858760904e-08,1.6538132568422804e-13,5.357806978007958e-11,9.206040846346054e-09,1.620508324707735e-12,3.3039063625855015e-07,3.7235738479929754e-06,5.304273324177471e-11,1.592138249302835e-07,1.487411419715027e-13,1.5473698850386238e-10
5.4463863005595235e-09,0.1308224410416428,0.46346346346346345,0.0,0.0,0.0,0.07297380476931387,1.6982846990675863e-10,0.00016509641272819038,4.9179142147098354e-08,2.3626894822166075e-09,6.6996782563777635e-06,1.190204794344871e-07,5.445660310577862e-05,7.017876383171625e-11,0.0,0.46346587079864904,6.72471473838289e-05,1.0100840602196579e-05,5.779221478723861e-05,3.0451439671473624e-06,3.202097599193297e-07,9.81212367011751e-08,1.1693501366743362e-06,1.6664828932039147e-11,3.450075511919913e-08,1.7874544113617994e-13,5.526010001093008e-11,9.879264650627196e-09,1.739056549224478e-12,3.309186741339819e-07,3.8228770123013975e-06,5.445859540551393e-11,1.673275497672942e-07,1.5255905094059002e-13,1.6633049599269234e-10
5.56622118495799e-09,0.13082340349927443,0.46346346346346345,0.0,0.0,0.0,0.07297152544044694,1.864452877108197e-10,0.00016994516769912869,5.1221129210409506e-08,2.4796247915834886e-09,6.906221565077625e-06,1.2493513221274765e-07,5.57885655758747e-05,7.235519232266637e-11,0.0,0.4634660169862022,6.958275007215226e-05,1.0102557836600203e-05,5.835306881537972e-05,3.0501808695768523e-06,3.3201163079597926e-07,1.0149942026232116e-07,1.2360598197855927e-06,1.7615643812444026e-11,3.722789560853147e-08,1.9287454123100505e-13,5.6963881076602005e-11,1.0587160062214901e-08,1.8637123418434928e-12,3.314541706318123e-07,3.922255405884392e-06,5.587559362572077e-11,1.756400117115197e-07,1.5642540676267774e-13,1.784740572787953e-10
5.686056069356456e-09,0.1308243697115143,0.46346346346346345,0.0,0.0,0.0,0.07296924096715052,2.0425967497286566e-10,0.00017481740175723148,5.3297086220947557e-08,2.6000261424690906e-09,7.115427378776345e-06,1.3101443004620216e-07,5.7124845338045044e-05,7.455088532783495e-11,0.0,0.46346616824542786,7.193463097597463e-05,1.0104003985262427e-05,5.8893182915255764e-05,3.0552716815883197e-06,3.439226821792709e-07,1.0490287360296132e-07,1.3049633614176082e-06,1.8597736933314242e-11,4.010751062154703e-08,2.0779360102346907e-13,5.868962561252387e-11,1.1330769607302001e-08,1.9946594271502855e-12,3.31996840362887e-07,4.021708710965859e-06,5.7293723192282994e-11,1.841506302021656e-07,1.6034081190344931e-13,1.911765743234882e-10
5.805890953754922e-09,0.13082533957939357,0.46346346346346345,0.0,0.0,0.0,0.07296695131493339,2.2332592334030233e-10,0.000179712317443087,5.540668803744122e-08,2.723918379094631e-09,7.3273202599380424e-06,1.3726000071472995e-07,5.846547981012154e-05,7.676588257477493e-11,0.0,0.4634663246112188,7.43019683030206e-05,1.0105215078316704e-05,5.9413312349206804e-05,3.060413912576099e-06,3.559377361468029e-07,1.0833033526260786e-07,1.3760721605286702e-06,1.9611271400954432e-11,4.314444017900247e-08,2.2352769636289764e-13,6.043753642412696e-11,1.2111141524856568e-08,2.1320825379310497e-12,3.3254640235335067e-07,4.121236893145492e-06,5.871298344105268e-11,1.928588264834165e-07,1.6430587951438659e-13,2.0444657473886768e-10
5.925725838153388e-09,0.1308263130079027,0.46346346346346345,0.0,0.0,0.0,0.07296465645108399,2.436991276824442e-10,0.00018462914935838797,5.7549620753530853e-08,2.8513254219253363e-09,7.541923607603951e-06,1.4367348334245822e-07,5.981050451118185e-05,7.900023912487081e-11,0.0,0.46346648611666497,7.668397089537198e-05,1.0106222344496884e-05,5.99141881344589e-05,3.0656051571048363e-06,3.68051798322513e-07,1.1178059045264895e-07,1.4493967252510855e-06,2.0656397620983434e-11,4.6343541620021146e-08,2.4010199282596514e-13,6.220780647526771e-11,1.2929329344647507e-08,2.276167340751106e-12,3.331025814163455e-07,4.2208401531696384e-06,6.013337701796293e-11,2.017640241967871e-07,1.6832105889725452e-13,2.182922169158891e-10
6.045560722551854e-09,0.13082728990580175,0.46346346346346345,0.0,0.0,0.0,0.07296235634460391,2.654351507130928e-10,0.00018956716267853465,5.972558136656868e-08,2.9822703158441276e-09,7.75925969764819e-06,1.5025652791654587e-07,6.11599531292588e-05,8.125402458763708e-11,0.0,0.4634666527931201,7.907987719384545e-05,1.0107052851176467e-05,6.0396517377819083e-05,3.070843093128492e-06,3.802600529292e-07,1.1525246952386681e-07,1.5249467075525602e-06,2.1733253809790258e-11,4.970968755093924e-08,2.5754173508781696e-13,6.400061956552617e-11,1.3786391480271482e-08,2.4271003641825902e-12,3.3366510905290747e-07,4.320518885605624e-06,6.155490934937018e-11,2.1086564986653125e-07,1.723868357015098e-13,2.3272129582297122e-10
6.16539560695032e-09,0.13082827018544185,0.46346346346346345,0.0,0.0,0.0,0.07296005096614366,2.885905881983427e-10,0.00019452565175856107,6.193427745594749e-08,3.1167752758254198e-09,7.97934972222015e-06,1.5701079482708976e-07,6.251385758720108e-05,8.352732239594291e-11,0.0,0.4634668246702673,8.148895422478158e-05,1.0107730058317006e-05,6.0860983676414456e-05,3.076125480057268e-06,3.925578577556411e-07,1.1874484646024654e-07,1.6027309367328335e-06,2.2841966472437036e-11,5.324776387658912e-08,2.758722367221562e-13,6.581615074434076e-11,1.46833908368624e-08,2.5850689296199958e-12,3.3423372403497505e-07,4.420273643459403e-06,6.297758814215781e-11,2.201631332937804e-07,1.7650375694795437e-13,2.4774124938855197e-10
6.285230491348786e-09,0.13082925376259916,0.46346346346346345,0.0,0.0,0.0,0.07295774028794073,3.1322273480433416e-10,0.00019950393882326638,6.417542687146733e-08,3.2548617302374063e-09,8.202213828238143e-06,1.6393795442715095e-07,6.387224810663277e-05,8.582022913531615e-11,0.0,0.46346700177618155,8.391049661075087e-05,1.0108274298769927e-05,6.130824757035829e-05,3.081450156727688e-06,4.0494073908227306e-07,1.2225663740254697e-07,1.6827574517788738e-06,2.398265084048436e-11,5.6962667911083946e-08,2.95118870415769e-13,6.765456612707162e-11,1.5621394433128254e-08,2.750261084617821e-12,3.348081727906928e-07,4.520105107861671e-06,6.440142287763065e-11,2.2965590787365978e-07,1.8067216977569133e-13,2.6335916538526776e-10
6.4050653757472525e-09,0.1308302405563188,0.46346346346346345,0.0,0.0,0.0,0.07295542428375942,3.3938955063068413e-10,0.00020450137273394188,6.644875743195343e-08,3.3965503618939208e-09,8.427871154871992e-06,1.7103968661195947e-07,6.52351532699998e-05,8.813285392122841e-11,0.0,0.4634671841373904,8.634382560623295e-05,1.0108703195072855e-05,6.173894703604304e-05,3.086815039304581e-06,4.174043865993954e-07,1.2578679920421996e-07,1.7650335326038434e-06,2.5155411338140368e-11,6.085930656530375e-08,3.153070585756524e-13,6.951602358002163e-11,1.6601473037345834e-08,2.9228655386943792e-12,3.353882096465318e-07,4.620014062109934e-06,6.582642451149682e-11,2.3934341084694153e-07,1.8489245289188977e-13,2.79581788741799e-10
6.524900260145719e-09,0.1308312304887687,0.46346346346346345,0.0,0.0,0.0,0.07295310292883342,3.671496284669982e-10,0.00020951732782536914,6.875400663411498e-08,3.541861146970161e-09,8.656339870000295e-06,1.7831768041641365e-07,6.660260008071356e-05,9.046531781997358e-11,0.0,0.46346737177893255,8.878828815892926e-05,1.010903202091919e-05,6.215369801115037e-05,3.0922181191313494e-06,4.2994464834363965e-07,1.2933432802148463e-07,1.8495657301966533e-06,2.6360342018555865e-11,6.494259460842079e-08,3.3646226432132757e-13,7.140067326436298e-11,1.7624700816937004e-08,3.1030716015308283e-12,3.359735969445356e-07,4.720001369492959e-06,6.725260518170634e-11,2.492250834955179e-07,1.8916511454255185e-13,2.964155292164216e-10
